"lineage","sample","meanAF","meanAF_uniq","minAF_uniq_nonzero","N","lineage N. rules","lineage prop."
"BA.4.1.9","Mixture04",0.0196078431372549,0,NA,1,51,0.0196078431372549
"BA.4.2","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BA.4.3","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.4.4","Mixture04",0.0169491525423729,0,NA,1,59,0.0169491525423729
"BA.4.5","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BA.4.6","Mixture04",0.0169491525423729,0,NA,1,59,0.0169491525423729
"BA.4.6.1","Mixture04",0.0166666666666667,0,NA,1,60,0.0166666666666667
"BA.4.6.2","Mixture04",0.0161290322580645,0,NA,1,62,0.0161290322580645
"BA.4.6.3","Mixture04",0.0158730158730159,0,NA,1,63,0.0158730158730159
"BA.4.6.4","Mixture04",0.0166666666666667,0,NA,1,60,0.0166666666666667
"BA.4.6.5","Mixture04",0.0169491525423729,0,NA,1,59,0.0169491525423729
"BA.4.7","Mixture04",0.0166666666666667,0,NA,1,60,0.0166666666666667
"BA.4.8","Mixture04",0.0185185185185185,0,NA,1,54,0.0185185185185185
"BA.5","Mixture04",0.0185185185185185,0,NA,1,54,0.0185185185185185
"BA.5.1","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.1.1","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.10","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.11","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.1.12","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.15","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.1.16","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.1.17","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.18","Mixture04",0.0163934426229508,0,NA,1,61,0.0163934426229508
"BA.5.1.19","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.2","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.20","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.21","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.1.22","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.23","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.24","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.25","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.26","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.1.27","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BA.5.1.28","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.29","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BA.5.1.3","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.30","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.31","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BA.5.1.32","Mixture04",0.0169491525423729,0,NA,1,59,0.0169491525423729
"BA.5.1.33","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BA.5.1.34","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.1.35","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.1.36","Mixture04",0.0169491525423729,0,NA,1,59,0.0169491525423729
"BA.5.1.37","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.1.38","Mixture04",0.0169491525423729,0,NA,1,59,0.0169491525423729
"BA.5.1.4","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BA.5.1.5","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.6","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.7","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.1.8","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.1.9","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.10","Mixture04",0.0169491525423729,0,NA,1,59,0.0169491525423729
"BA.5.10.1","Mixture04",0.0166666666666667,0,NA,1,60,0.0166666666666667
"BA.5.11","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.12","Mixture04",0.0169491525423729,0,NA,1,59,0.0169491525423729
"BA.5.2","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.2.1",NA,0,0,NA,0,1,0
"BA.5.2.10","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.2.11","Mixture04",0.0185185185185185,0,NA,1,54,0.0185185185185185
"BA.5.2.12","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.13","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.2.14","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.2.16","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.18","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.19","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.2","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.2.20","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.2.21","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.2.22","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.23","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.2.24","Mixture04",0.0227272727272727,0,NA,1,44,0.0227272727272727
"BA.5.2.25","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.26","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.27","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.28","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.2.29","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.2.3","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.30","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.31","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.32","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.33","Mixture04",0.0185185185185185,0,NA,1,54,0.0185185185185185
"BA.5.2.34","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.2.35","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.36","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.37","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.38","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.2.39","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.4","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.2.41","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.2.43","Mixture04",0.0169491525423729,0,NA,1,59,0.0169491525423729
"BA.5.2.44","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.45","Mixture04",0.0196078431372549,0,NA,1,51,0.0196078431372549
"BA.5.2.46","Mixture04",0.0169491525423729,0,NA,1,59,0.0169491525423729
"BA.5.2.47","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.48","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.2.49","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.2.5","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.2.51","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.2.52","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.2.53","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.54","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.2.55","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.2.56","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.57","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.58","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.59","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.2.6","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.2.60","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BA.5.2.61","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.2.62","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.63","Mixture04",0.0163934426229508,0,NA,1,61,0.0163934426229508
"BA.5.2.7","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.2.8","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.2.9","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.3","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.3.1","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.3.2","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.3.3","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.3.4","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.3.5","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.5","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BA.5.5.1","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.5.2","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.5.3","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.6","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BA.5.6.1","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.6.2","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BA.5.6.3","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BA.5.6.4","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BA.5.7","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BA.5.8","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BA.5.9","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BB.1",NA,0,0,NA,0,1,0
"BB.2",NA,0,0,NA,0,1,0
"BC.1","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BC.2","Mixture04",0.0196078431372549,0,NA,1,51,0.0196078431372549
"BD.1","Mixture04",0.0192307692307692,0,NA,1,52,0.0192307692307692
"BE.1","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BE.1.1","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BE.1.1.1","Mixture04",0.0169491525423729,0,NA,1,59,0.0169491525423729
"BE.1.1.2","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BE.1.2","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BE.1.2.1","Mixture04",0.0166666666666667,0,NA,1,60,0.0166666666666667
"BE.1.3","Mixture04",0.0163934426229508,0,NA,1,61,0.0163934426229508
"BE.1.4","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BE.1.4.1","Mixture04",0.0169491525423729,0,NA,1,59,0.0169491525423729
"BE.1.4.2","Mixture04",0.0161290322580645,0,NA,1,62,0.0161290322580645
"BE.1.4.3","Mixture04",0.0166666666666667,0,NA,1,60,0.0166666666666667
"BE.1.4.4","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BE.10","Mixture04",0.0163934426229508,0,NA,1,61,0.0163934426229508
"BE.11","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BE.12","Mixture04",0.0185185185185185,0,NA,1,54,0.0185185185185185
"BE.13","Mixture04",0.0169491525423729,0,NA,1,59,0.0169491525423729
"BE.2","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BE.3","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BE.4","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BE.4.1","Mixture04",0.0166666666666667,0,NA,1,60,0.0166666666666667
"BE.4.1.1","Mixture04",0.0163934426229508,0,NA,1,61,0.0163934426229508
"BE.4.2","Mixture04",0.0169491525423729,0,NA,1,59,0.0169491525423729
"BE.5","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BE.6","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BE.7","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BE.8","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BE.9","Mixture04",0.0166666666666667,0,NA,1,60,0.0166666666666667
"BF.1","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BF.1.1","Mixture04",0.0166666666666667,0,NA,1,60,0.0166666666666667
"BF.10","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BF.10.1","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BF.11","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BF.11.1","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BF.11.2",NA,0,0,NA,0,1,0
"BF.11.3","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BF.11.4","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BF.11.5","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BF.12","Mixture04",0.0185185185185185,0,NA,1,54,0.0185185185185185
"BF.13","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BF.14","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BF.15","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BF.16","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BF.17","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BF.18","Mixture04",0.0185185185185185,0,NA,1,54,0.0185185185185185
"BF.19","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BF.2","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BF.20","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BF.21","Mixture04",0.0169491525423729,0,NA,1,59,0.0169491525423729
"BF.22","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BF.23","Mixture04",0.0192307692307692,0,NA,1,52,0.0192307692307692
"BF.24","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BF.25","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BF.26",NA,0,0,NA,0,1,0
"BF.27","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BF.28","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BF.29","Mixture04",0.0188679245283019,0,NA,1,53,0.0188679245283019
"BF.3","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BF.3.1","Mixture04",0.0185185185185185,0,NA,1,54,0.0185185185185185
"BF.30","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BF.31","Mixture04",0.0196078431372549,0,NA,1,51,0.0196078431372549
"BF.31.1","Mixture04",0.0185185185185185,0,NA,1,54,0.0185185185185185
"BF.32",NA,0,0,NA,0,1,0
"BF.34","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BF.36","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BF.38",NA,0,0,NA,0,1,0
"BF.39","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BF.39.1","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BF.4","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BF.40",NA,0,0,NA,0,1,0
"BF.41","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BF.41.1","Mixture04",0.0185185185185185,0,NA,1,54,0.0185185185185185
"BF.5","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BF.5.1","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BF.5.2","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BF.5.4","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BF.5.5","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BF.6","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BF.7",NA,0,0,NA,0,1,0
"BF.7.1",NA,0,0,NA,0,1,0
"BF.7.10",NA,0,0,NA,0,1,0
"BF.7.11",NA,0,0,NA,0,1,0
"BF.7.12",NA,0,0,NA,0,1,0
"BF.7.13",NA,0,0,NA,0,1,0
"BF.7.13.2",NA,0,0,NA,0,1,0
"BF.7.14",NA,0,0,NA,0,1,0
"BF.7.14.1",NA,0,0,NA,0,1,0
"BF.7.14.3",NA,0,0,NA,0,1,0
"BF.7.14.4",NA,0,0,NA,0,1,0
"BF.7.14.5",NA,0,0,NA,0,1,0
"BF.7.14.6",NA,0,0,NA,0,1,0
"BF.7.15",NA,0,0,NA,0,1,0
"BF.7.16",NA,0,0,NA,0,1,0
"BF.7.17",NA,0,0,NA,0,1,0
"BF.7.18",NA,0,0,NA,0,1,0
"BF.7.19",NA,0,0,NA,0,1,0
"BF.7.19.1",NA,0,0,NA,0,1,0
"BF.7.20",NA,0,0,NA,0,1,0
"BF.7.21",NA,0,0,NA,0,1,0
"BF.7.22",NA,0,0,NA,0,1,0
"BF.7.23",NA,0,0,NA,0,1,0
"BF.7.24",NA,0,0,NA,0,1,0
"BF.7.26",NA,0,0,NA,0,1,0
"BF.7.27",NA,0,0,NA,0,1,0
"BF.7.3",NA,0,0,NA,0,1,0
"BF.7.4",NA,0,0,NA,0,1,0
"BF.7.4.1",NA,0,0,NA,0,1,0
"BF.7.4.2",NA,0,0,NA,0,1,0
"BF.7.5",NA,0,0,NA,0,1,0
"BF.7.5.1",NA,0,0,NA,0,1,0
"BF.7.6",NA,0,0,NA,0,1,0
"BF.7.7",NA,0,0,NA,0,1,0
"BF.7.8",NA,0,0,NA,0,1,0
"BF.7.9",NA,0,0,NA,0,1,0
"BF.8","Mixture04",0.0181818181818182,0,NA,1,55,0.0181818181818182
"BF.9","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BG.1","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BG.2","Mixture04",0.0166666666666667,0,NA,1,60,0.0166666666666667
"BG.3","Mixture04",0.0185185185185185,0,NA,1,54,0.0185185185185185
"BG.4","Mixture04",0.0185185185185185,0,NA,1,54,0.0185185185185185
"BG.5","Mixture04",0.0178571428571429,0,NA,1,56,0.0178571428571429
"BH.1",NA,0,0,NA,0,1,0
"BJ.1","Mixture04",0.0163934426229508,0,NA,1,61,0.0163934426229508
"BK.1","Mixture04",0.0175438596491228,0,NA,1,57,0.0175438596491228
"BL.1","Mixture04",0.0153846153846154,0,NA,1,65,0.0153846153846154
"BL.1.3","Mixture04",0.0147058823529412,0,NA,1,68,0.0147058823529412
"BL.1.4","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BL.1.5","Mixture04",0.0149253731343284,0,NA,1,67,0.0149253731343284
"BL.2","Mixture04",0.0151515151515152,0,NA,1,66,0.0151515151515152
"BL.3","Mixture04",0.0153846153846154,0,NA,1,65,0.0153846153846154
"BL.4","Mixture04",0.0196078431372549,0,NA,1,51,0.0196078431372549
"BL.6","Mixture04",0.0144927536231884,0,NA,1,69,0.0144927536231884
"BM.1",NA,0,0,NA,0,1,0
"BM.1.1","Mixture04",0.0149253731343284,0,NA,1,67,0.0149253731343284
"BM.1.1.1","Mixture04",0.015625,0,NA,1,64,0.015625
"BM.1.1.3","Mixture04",0.0147058823529412,0,NA,1,68,0.0147058823529412
"BM.1.1.4","Mixture04",0.0140845070422535,0,NA,1,71,0.0140845070422535
"BM.1.1.5","Mixture04",0.0144927536231884,0,NA,1,69,0.0144927536231884
"BM.2","Mixture04",0.015625,0,NA,1,64,0.015625
"BM.2.1","Mixture04",0.0149253731343284,0,NA,1,67,0.0149253731343284
"BM.2.3",NA,0,0,NA,0,1,0
"BM.3","Mixture04",0.0151515151515152,0,NA,1,66,0.0151515151515152
"BM.4","Mixture04",0.0208333333333333,0,NA,1,48,0.0208333333333333
"BM.4.1",NA,0,0,NA,0,1,0
"BM.4.1.1","Mixture04",0.0147058823529412,0,NA,1,68,0.0147058823529412
"BM.5","Mixture04",0.0188679245283019,0,NA,1,53,0.0188679245283019
"BM.6",NA,0,0,NA,0,1,0
"BN.1","Mixture04",0.0149253731343284,0,NA,1,67,0.0149253731343284
"BN.1.1","Mixture04",0.0149253731343284,0,NA,1,67,0.0149253731343284
"BN.1.1.1","Mixture04",0.0144927536231884,0,NA,1,69,0.0144927536231884
"BN.1.10","Mixture04",0.0147058823529412,0,NA,1,68,0.0147058823529412
"BN.1.11","Mixture04",0.0138888888888889,0,NA,1,72,0.0138888888888889
"BN.1.2","Mixture04",0.0147058823529412,0,NA,1,68,0.0147058823529412
"BN.1.2.1","Mixture04",0.0147058823529412,0,NA,1,68,0.0147058823529412
"BN.1.2.2","Mixture04",0.0149253731343284,0,NA,1,67,0.0149253731343284
"BN.1.2.3","Mixture04",0.0147058823529412,0,NA,1,68,0.0147058823529412
"BN.1.2.4","Mixture04",0.0144927536231884,0,NA,1,69,0.0144927536231884
"BN.1.2.5","Mixture04",0.0147058823529412,0,NA,1,68,0.0147058823529412
"BN.1.2.6","Mixture04",0.0144927536231884,0,NA,1,69,0.0144927536231884
"BN.1.3","Mixture04",0.0142857142857143,0,NA,1,70,0.0142857142857143
"BN.1.3.1","Mixture04",0.0147058823529412,0,NA,1,68,0.0147058823529412
"BN.1.3.11","Mixture04",0.0142857142857143,0,NA,1,70,0.0142857142857143
"BN.1.3.2","Mixture04",0.0142857142857143,0,NA,1,70,0.0142857142857143
"BN.1.3.3","Mixture04",0.0140845070422535,0,NA,1,71,0.0140845070422535
"BN.1.3.4","Mixture04",0.0142857142857143,0,NA,1,70,0.0142857142857143
"BN.1.3.5","Mixture04",0.0140845070422535,0,NA,1,71,0.0140845070422535
"BN.1.3.6","Mixture04",0.0142857142857143,0,NA,1,70,0.0142857142857143
"BN.1.3.7","Mixture04",0.0140845070422535,0,NA,1,71,0.0140845070422535
"BN.1.3.8","Mixture04",0.0140845070422535,0,NA,1,71,0.0140845070422535
"BN.1.3.9","Mixture04",0.0138888888888889,0,NA,1,72,0.0138888888888889
"BN.1.4","Mixture04",0.0153846153846154,0,NA,1,65,0.0153846153846154
"BN.1.4.1","Mixture04",0.0133333333333333,0,NA,1,75,0.0133333333333333
"BN.1.4.2","Mixture04",0.0142857142857143,0,NA,1,70,0.0142857142857143
"BN.1.4.3","Mixture04",0.0147058823529412,0,NA,1,68,0.0147058823529412
"BN.1.4.5","Mixture04",0.0149253731343284,0,NA,1,67,0.0149253731343284
"BN.1.5","Mixture04",0.0144927536231884,0,NA,1,69,0.0144927536231884
"BN.1.5.1","Mixture04",0.0144927536231884,0,NA,1,69,0.0144927536231884
"BN.1.5.2","Mixture04",0.0142857142857143,0,NA,1,70,0.0142857142857143
"BN.1.6","Mixture04",0.0147058823529412,0,NA,1,68,0.0147058823529412
"BN.1.7","Mixture04",0.0142857142857143,0,NA,1,70,0.0142857142857143
"BN.1.8","Mixture04",0.0153846153846154,0,NA,1,65,0.0153846153846154
"BN.1.9","Mixture04",0.0147058823529412,0,NA,1,68,0.0147058823529412
"BN.2","Mixture04",0.0161290322580645,0,NA,1,62,0.0161290322580645
"BN.2.1","Mixture04",0.0147058823529412,0,NA,1,68,0.0147058823529412
"BN.3","Mixture04",0.0161290322580645,0,NA,1,62,0.0161290322580645
"BN.3.1","Mixture04",0.0138888888888889,0,NA,1,72,0.0138888888888889
"BN.4","Mixture04",0.0149253731343284,0,NA,1,67,0.0149253731343284
"BN.5","Mixture04",0.0166666666666667,0,NA,1,60,0.0166666666666667
"BN.6","Mixture04",0.0153846153846154,0,NA,1,65,0.0153846153846154
"BP.1","Mixture04",0.0151515151515152,0,NA,1,66,0.0151515151515152
"BQ.1","Mixture04",0.0163934426229508,0,NA,1,61,0.0163934426229508
"BQ.1.1","Mixture04",0.0158730158730159,0,NA,1,63,0.0158730158730159
"BQ.1.1.1","Mixture04",0.015625,0,NA,1,64,0.015625
"BQ.1.1.10","Mixture04",0.015625,0,NA,1,64,0.015625
"BQ.1.1.11","Mixture04",0.015625,0,NA,1,64,0.015625
"BQ.1.1.12","Mixture04",0.015625,0,NA,1,64,0.015625
"BQ.1.1.13","Mixture04",0.0153846153846154,0,NA,1,65,0.0153846153846154
"BQ.1.1.14","Mixture04",0.0172413793103448,0,NA,1,58,0.0172413793103448
"BQ.1.1.15","Mixture04",0.0158730158730159,0,NA,1,63,0.0158730158730159
"BQ.1.1.16","Mixture04",0.0161290322580645,0,NA,1,62,0.0161290322580645
"BQ.1.1.17","Mixture04",0.015625,0,NA,1,64,0.015625
"BQ.1.1.18","Mixture04",0.0158730158730159,0,NA,1,63,0.0158730158730159
"BQ.1.1.19","Mixture04",0.015625,0,NA,1,64,0.015625
"BQ.1.1.2","Mixture04",0.0153846153846154,0,NA,1,65,0.0153846153846154
"BQ.1.1.20","Mixture04",0.0158730158730159,0,NA,1,63,0.0158730158730159
"BQ.1.1.21","Mixture04",0.0153846153846154,0,NA,1,65,0.0153846153846154
"BQ.1.1.22","Mixture04",0.015625,0,NA,1,64,0.015625
"BQ.1.1.23","Mixture04",0.015625,0,NA,1,64,0.015625
"BQ.1.1.24","Mixture04",0.015625,0,NA,1,64,0.015625
"BQ.1.1.25","Mixture04",0.015625,0,NA,1,64,0.015625
"BQ.1.1.26","Mixture04",0.0153846153846154,0,NA,1,65,0.0153846153846154
"BQ.1.1.27","Mixture04",0.0153846153846154,0,NA,1,65,0.0153846153846154
"BQ.1.1.28","Mixture04",0.0153846153846154,0,NA,1,65,0.0153846153846154
"BQ.1.1.29","Mixture04",0.0153846153846154,0,NA,1,65,0.0153846153846154
"BQ.1.1.3","Mixture04",0.0158730158730159,0,NA,1,63,0.0158730158730159
"BQ.1.1.30","Mixture04",0.015625,0,NA,1,64,0.015625
"BQ.1.1.31","Mixture04",0.015625,0,NA,1,64,0.015625
"BQ.1.1.32","Mixture04",0.0153846153846154,0,NA,1,65,0.0153846153846154
"BQ.1.1.35","Mixture04",0.0153846153846154,0,NA,1,65,0.0153846153846154
"BQ.1.1.36","Mixture04",0.0163934426229508,0,NA,1,61,0.0163934426229508
"BQ.1.1.37","Mixture04",0.0158730158730159,0,NA,1,63,0.0158730158730159
