sample	variant_group	proportion	mean	std_error
Mixture04	Omicron_BA.2	0.035179842093175616	0.03533080207926216	0.007982483152569978
Mixture04	Omicron_BA.2.12.1	8.054013814804981e-09	9.811065835628223e-09	5.577447631174401e-09
Mixture04	Omicron_BA.3	0	1.1103025199376717e-10	3.117176931442855e-10
Mixture04	Omicron_BA.4	0.00658685242970174	0.007245242790403622	0.004678142576155378
Mixture04	Omicron_BA.5	0.0373156092398328	0.037021916804591874	0.007851691989032147
Mixture04	Theta_P.3	0	3.2108702597350515e-11	1.0231414390902194e-10
Mixture04	Zeta_P.2	0.0043283717235608875	0.004299006561761085	0.0019120738179734286
Mixture05	A.23.1	0.001400741351760335	0.0015573590497156445	0.0007014182316371408
Mixture05	AV.1	0.006486650019740369	0.006492747888339319	0.0012547008131208713
Mixture05	Alpha_B.1.1.7	0.0019285637255236077	0.0018338214487294154	0.0008398910785594446
Mixture05	B.1	4.139832566942586e-09	6.105162474783051e-09	3.1075287890191103e-09
Mixture05	B.1.1	0.057177408451298206	0.060502054986841275	0.020012935170984
Mixture05	B.1.1.318	0.0007509923401024659	0.0006800542605690582	0.0007756984202158049
Mixture05	B.1.177	0.0023472616444474366	0.0023822939031652598	0.0013563133568007897
Mixture05	B.1.617.3	0	0.0	0.0
Mixture05	B.1.623	0.0036005969272106825	0.0035733652531151168	0.0014059311181332471
Mixture05	Beta_B.1.351	0	2.5559938189991295e-10	1.9239700748420717e-09
Mixture05	Delta_B.1.617.2	0.0021864426555226824	0.0021326670908687136	0.0007219238510314212
Mixture05	Epsilon_B.1.427_429	0.001394123431511062	0.0016615574659546045	0.001455790724507764
Mixture05	Eta_B.1.525	0.005732158984896939	0.005549172297384868	0.0011693921552689327
Mixture05	Gamma_P.1	0.00028934117025519046	0.0002593276363144273	0.00030323499285839206
Mixture05	Iota_B.1.526	0	1.6980318431966978e-11	7.916238218216393e-11
Mixture05	Kappa_B.1.617.1	0.0008934311374122805	0.0008154335468195627	0.0005679773633843478
Mixture05	Lambda_C.37	0.0034438994603312382	0.0033430036686535936	0.0015236802150894525
Mixture05	Mu_B.1.621	0.002379660171922955	0.0024079189877963744	0.0010002212698503087
Mixture05	Omicron_BA.1	0.11119413252963548	0.1105638733116065	0.006068379093223609
Mixture05	Omicron_BA.2	0.026371084679759776	0.025864028698238884	0.022918947290891032
Mixture05	Omicron_BA.2.12.1	0.027721703520721747	0.028324706021661435	0.00404846654503237
Mixture05	Omicron_BA.3	1.2695856957701055e-09	2.1654137317703337e-09	1.9878918331832465e-09
Mixture05	Omicron_BA.4	0.2071179862809321	0.2075269335186035	0.021589234135516083
Mixture05	Omicron_BA.5	0.01571340272929166	0.01596935784195119	0.0036811660206531893
Mixture05	Theta_P.3	0.0007389945646244509	0.0007330356968922279	0.0004947996770928926
Mixture05	Zeta_P.2	0.05101416750746106	0.049347080267316004	0.014525673497575657
Mixture06	A.23.1	0.0005669966397376106	0.0005866585238795937	0.0003834397941382392
Mixture06	AV.1	7.89623381881933e-08	0.00010356639116606494	0.00020283794049126756
Mixture06	Alpha_B.1.1.7	0.004414985345769755	0.004514449312870292	0.001027506042220044
Mixture06	B.1	1.0836634406037283e-09	7.373677946345305e-05	0.000521650306307285
Mixture06	B.1.1	1.086173537674947e-09	3.0316414039609305e-09	5.429789046853924e-09
Mixture06	B.1.1.318	0.012265705972653501	0.012919767645208288	0.0027164741724936903
Mixture06	B.1.177	0.0004851005803122114	0.0004990414800607932	0.0005062032998706574
Mixture06	B.1.617.3	0.0026397093431558835	0.0023062349414129713	0.0015458519972972307
Mixture06	B.1.623	0.0004886537048022443	0.000414804346451985	0.00048341793773479854
Mixture06	Beta_B.1.351	4.732153521241298e-09	0.00031662742350877687	0.0010662704130669435
Mixture06	Delta_B.1.617.2	0.003969870316047545	0.003824446424740961	0.0010980770344176753
Mixture06	Epsilon_B.1.427_429	0.0024641995366214715	0.0024464985801656903	0.0012591364480033119
Mixture06	Eta_B.1.525	0.0007789414152423228	0.0008021648510712527	0.0004614145673453412
Mixture06	Gamma_P.1	0.022002646238913428	0.0218199271375525	0.0027020313298106143
Mixture06	Iota_B.1.526	0.005860673546440518	0.0062274357200861686	0.0028100954929823787
Mixture06	Kappa_B.1.617.1	0.002156851276993569	0.0021137791684594353	0.0008737886568777068
Mixture06	Lambda_C.37	0.0006196853167422599	0.0005377070144413856	0.0005255597467166722
Mixture06	Mu_B.1.621	0.0005353555029099791	0.0005747448499207368	0.0005517590337869257
Mixture06	Omicron_BA.1	0.8738314967593075	0.8738766027575585	0.004459761205114059
Mixture06	Omicron_BA.2	3.1283729871328405e-09	4.955457131254452e-07	4.901694801701414e-06
Mixture06	Omicron_BA.2.12.1	0.002136946878897193	0.0019142315746741205	0.0011415383646614324
Mixture06	Omicron_BA.3	0.0008502261072109815	0.0009293310353875783	0.0008585430862409974
Mixture06	Omicron_BA.4	0.0019183303002764743	0.0019816570070238172	0.0011416141774420459
Mixture06	Omicron_BA.5	0.050665132242604584	0.050059941289391806	0.004745367394519743
Mixture06	Theta_P.3	2.708361770169938e-09	2.648746737616216e-09	6.267266028217085e-09
Mixture06	Zeta_P.2	0.008546412972904354	0.00823788671607555	0.002614754567506637
