	summarized	lineages	abundances	resid	coverage
Mixture35	[('Gamma', 0.9288), ('Omicron', 0.028999999999999998), ('Other', 0.0172), ('Delta', 0.0052), ('Eta', 0.0038), ('Theta', 0.0032), ('Beta', 0.0029), ('Mu', 0.0027), ('Kappa', 0.0024), ('Alpha', 0.0017), ('Lambda', 0.0012), ('A', 0.0011), ('Zeta', 0.0008)]	P.1 XD BA.5 AY.4.2 BA.3 AV.1 BA.2.75 B.1.525 P.3 B.1.617.3 B.1.351 B.1.621 XE B.1.617.1 XBB.1.16 BA.2.86 B.1.1.7 EG.5.1 CH.1.1 XBB BA.4.6 C.37 A.23.1 BA.1 BQ.1 B.1.623 P.2 BA.4 C.36.3 B.1.617.2 XBB.1.5 B.1.1.318 Other	0.9288 0.0062 0.0048 0.0045 0.0041 0.004 0.0038 0.0038 0.0032 0.0031 0.0029 0.0027 0.0024 0.0024 0.0024 0.0023 0.0017 0.0017 0.0015 0.0014 0.0013 0.0012 0.0011 0.0011 0.0011 0.0009 0.0008 0.0008 0.0007 0.0007 0.0003 0.0003 0.002		
Mixture36	[('Other', 0.6274), ('Beta', 0.1624), ('Omicron', 0.14369999999999997), ('Delta', 0.017499999999999998), ('Zeta', 0.0098), ('Mu', 0.0089), ('Eta', 0.0085), ('Theta', 0.0055), ('Gamma', 0.0051), ('Kappa', 0.0047), ('A', 0.0034), ('Alpha', 0.0021), ('Lambda', 0.001)]	B.1.351 XBB.1.5 BA.2.86 XD AY.4.2 B.1.623 BA.3 BQ.1 BA.4.6 BA.5 P.2 EG.5.1 B.1.621 B.1.525 AV.1 BA.2.75 BA.4 P.3 P.1 B.1.617.1 B.1.617.3 B.1.1.318 CH.1.1 A.23.1 BA.1 XE XBB.1.16 XBB B.1.1.7 BA.2 C.37 C.36.3 B.1.617.2 Other	0.1624 0.0359 0.0248 0.0238 0.0167 0.0154 0.0135 0.011 0.0104 0.0098 0.0098 0.0095 0.0089 0.0085 0.0078 0.007 0.0065 0.0055 0.0051 0.0047 0.0041 0.004 0.0038 0.0034 0.003 0.0026 0.0025 0.0023 0.0021 0.0011 0.001 0.0009 0.0008 0.5714		
Mixture37	[('Delta', 0.9019), ('Omicron', 0.0291), ('Other', 0.028399999999999998), ('Kappa', 0.0274), ('Eta', 0.0034), ('Theta', 0.0019), ('Mu', 0.0019), ('Gamma', 0.0018), ('Beta', 0.0015), ('Alpha', 0.0009), ('A', 0.0008), ('Lambda', 0.0008), ('Zeta', 0.0004)]	B.1.617.2 B.1.617.1 B.1.617.3 XD AV.1 BA.2.75 AY.4.2 B.1.525 BA.5 CH.1.1 EG.5.1 BA.1 XBB.1.5 XBB.1.16 BA.3 P.3 B.1.621 XE P.1 B.1.623 BA.2.86 B.1.351 C.36.3 BA.4 B.1.1.318 B.1.1.7 A.23.1 BA.4.6 C.37 XBB BQ.1 P.2 Other	0.8982 0.0274 0.0133 0.0053 0.0047 0.0038 0.0037 0.0034 0.0034 0.0031 0.0031 0.0025 0.0024 0.0023 0.002 0.0019 0.0019 0.0019 0.0018 0.0018 0.0016 0.0015 0.0014 0.0011 0.001 0.0009 0.0008 0.0008 0.0008 0.0007 0.0004 0.0004 0.0009		
Mixture38	[('Omicron', 0.9357999999999997), ('Other', 0.0325), ('Delta', 0.0063), ('Theta', 0.0052), ('Eta', 0.0049), ('Beta', 0.0036), ('Mu', 0.0032), ('Kappa', 0.0029), ('Alpha', 0.0026), ('Gamma', 0.0016), ('A', 0.001), ('Zeta', 0.0003), ('Lambda', 0.0001)]	BA.1 XD AV.1 BA.2.75 P.3 B.1.525 BA.3 AY.4.2 B.1.351 B.1.621 B.1.617.1 B.1.623 B.1.617.3 B.1.1.7 B.1.617.2 XE BA.4 XBB.1.16 EG.5.1 B.1.1.318 BA.2.86 P.1 BA.4.6 BQ.1 BA.5 A.23.1 CH.1.1 BA.2 XBB P.2 C.37 C.36.3 Other	0.9077 0.0155 0.0069 0.0064 0.0052 0.0049 0.0043 0.0037 0.0036 0.0032 0.0029 0.0028 0.0027 0.0026 0.0026 0.0026 0.0025 0.0023 0.0021 0.0019 0.0019 0.0016 0.0014 0.0014 0.0012 0.001 0.0008 0.0007 0.0005 0.0003 0.0001 0.0001 0.0026		
Mixture39	[('Omicron', 0.9272999999999999), ('Other', 0.033100000000000004), ('Delta', 0.0076), ('Theta', 0.0064), ('Eta', 0.0049), ('Beta', 0.0043), ('Alpha', 0.0035), ('Kappa', 0.003), ('Gamma', 0.0024), ('Mu', 0.0023), ('Zeta', 0.0019), ('Lambda', 0.0019), ('A', 0.0014)]	BA.2 XE XD BA.2.75 AV.1 BA.3 BA.5 P.3 AY.4.2 B.1.525 B.1.351 XBB.1.16 B.1.1.7 B.1.617.3 B.1.617.1 EG.5.1 B.1.1.318 B.1.623 P.1 XBB B.1.617.2 B.1.621 BA.2.86 CH.1.1 P.2 C.37 BA.1 A.23.1 BA.4.6 BA.4 BQ.1 C.36.3 XBB.1.5 Other	0.8666 0.0202 0.0107 0.0078 0.0077 0.0071 0.0065 0.0064 0.0053 0.0049 0.0043 0.004 0.0035 0.0035 0.003 0.003 0.0029 0.0027 0.0024 0.0024 0.0023 0.0023 0.0022 0.0021 0.0019 0.0019 0.0018 0.0014 0.0013 0.0011 0.001 0.0003 0.0002 0.0053		
Mixture40	[('Omicron', 0.9424), ('Other', 0.027700000000000002), ('Theta', 0.0054), ('Beta', 0.0046), ('Eta', 0.0037), ('Delta', 0.0033), ('Lambda', 0.0028), ('Mu', 0.0027), ('Kappa', 0.0021), ('Gamma', 0.0017), ('Alpha', 0.0016), ('A', 0.0013), ('Zeta', 0.0007)]	BA.2 XBB XE XBB.1.5 BA.2.75 XD AV.1 BA.3 B.1.617.3 P.3 B.1.351 BA.4.6 B.1.525 BA.2.86 EG.5.1 C.37 B.1.621 B.1.623 BA.5 AY.4.2 CH.1.1 B.1.1.318 B.1.617.1 P.1 B.1.1.7 BA.4 A.23.1 XBB.1.16 BA.1 B.1.617.2 P.2 BQ.1 C.36.3 Other	0.8143 0.0419 0.0294 0.0207 0.0112 0.0083 0.0061 0.0061 0.0056 0.0054 0.0046 0.0037 0.0037 0.0035 0.0029 0.0028 0.0027 0.0027 0.0025 0.0025 0.0023 0.0022 0.0021 0.0017 0.0016 0.0013 0.0013 0.0012 0.0008 0.0008 0.0007 0.0006 0.0004 0.0024		
Mixture41	[('Omicron', 0.9376000000000002), ('Other', 0.0334), ('Beta', 0.0057), ('Delta', 0.0047), ('Theta', 0.0045), ('Kappa', 0.0034), ('Eta', 0.003), ('Gamma', 0.0021), ('Alpha', 0.0018), ('Mu', 0.0014), ('Lambda', 0.0013), ('A', 0.0008), ('Zeta', 0.0002)]	BA.5 BA.2 XBB BA.4 XBB.1.5 XE CH.1.1 BA.2.75 XD BA.3 B.1.351 B.1.617.3 AV.1 BA.4.6 P.3 B.1.617.1 B.1.525 AY.4.2 EG.5.1 BA.2.86 P.1 B.1.617.2 B.1.1.7 B.1.621 C.37 B.1.1.318 B.1.623 XBB.1.16 A.23.1 BA.1 C.36.3 BQ.1 P.2 Other	0.5849 0.0997 0.0892 0.0481 0.0358 0.0293 0.0191 0.0114 0.0091 0.008 0.0057 0.0056 0.0051 0.0049 0.0045 0.0034 0.003 0.0027 0.0027 0.0026 0.0021 0.002 0.0018 0.0014 0.0013 0.0012 0.0009 0.0009 0.0008 0.0008 0.0005 0.0002 0.0002 0.011		
Mixture42	[('Omicron', 0.9547999999999998), ('Other', 0.023100000000000002), ('Kappa', 0.0049), ('Eta', 0.0036), ('Beta', 0.0028), ('Delta', 0.0023), ('Theta', 0.0022), ('Mu', 0.0021), ('Alpha', 0.0015), ('Gamma', 0.0015), ('Lambda', 0.0004), ('A', 0.0004), ('Zeta', 0.0002)]	BA.4 BA.2 XE BA.5 XD AV.1 B.1.617.1 BA.2.75 B.1.617.3 BA.3 B.1.525 B.1.351 P.3 B.1.621 AY.4.2 B.1.1.7 P.1 CH.1.1 XBB XBB.1.5 B.1.623 B.1.1.318 BA.2.86 B.1.617.2 EG.5.1 BA.1 BA.4.6 C.37 A.23.1 XBB.1.16 BQ.1 C.36.3 P.2 Other	0.5786 0.2972 0.0458 0.0174 0.0076 0.0069 0.0049 0.0046 0.0044 0.0041 0.0036 0.0028 0.0022 0.0021 0.0016 0.0015 0.0015 0.0014 0.0014 0.0014 0.0014 0.0009 0.0008 0.0007 0.0006 0.0005 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0002 0.0016		
NFWA	[('Omicron', 0.6241), ('Other', 0.27499999999999997), ('Delta', 0.0842), ('Alpha', 0.0075), ('Lambda', 0.0029), ('Theta', 0.002), ('Beta', 0.0019), ('A', 0.0019), ('Eta', 0.0008)]	BQ.1 XBB.1.5 AY.4.2 BA.4.6 BA.2.75 EG.5.1 BA.3 BA.5 BA.4 B.1.1.7 C.36.3 BA.2.86 CH.1.1 C.37 XBB B.1.617.2 BA.1 P.3 B.1.351 A.23.1 BA.2 B.1.525 Other	0.2602 0.131 0.0817 0.0804 0.0453 0.0344 0.0344 0.0121 0.0086 0.0075 0.0073 0.007 0.0051 0.0029 0.0025 0.0025 0.002 0.002 0.0019 0.0019 0.0011 0.0008 0.2677		
NFWC	[('Omicron', 0.4281000000000001), ('Other', 0.3418), ('Delta', 0.1598), ('Beta', 0.0644), ('Lambda', 0.0052), ('Mu', 0.0008)]	BA.3 XD AY.4.2 B.1.351 BA.4.6 B.1.617.2 BQ.1 B.1.623 EG.5.1 XBB.1.5 B.1.1.318 BA.5 XBB.1.16 CH.1.1 C.37 BA.2 BA.4 BA.2.75 BA.1 XBB AV.1 B.1.621 B.1.617.3 Other	0.2679 0.1889 0.1126 0.0644 0.0588 0.0472 0.0396 0.0286 0.0148 0.0136 0.01 0.0076 0.0061 0.0059 0.0052 0.0049 0.003 0.002 0.002 0.0019 0.0008 0.0008 0.0006 0.1129		
