location	A.23.1_Lower	AV.1_Lower	AY.4.2_Lower	B.1.1.318_Lower	B.1.1.7_Lower	B.1.351_Lower	B.1.525_Lower	B.1.617.1_Lower	B.1.617.2_Lower	B.1.617.3_Lower	B.1.621_Lower	B.1.623_Lower	BA.1_Lower	BA.2_Lower	BA.2.75_Lower	BA.2.86_Lower	BA.3_Lower	BA.4_Lower	BA.4.6_Lower	BA.5_Lower	BQ.1_Lower	C.36.3_Lower	C.37_Lower	CH.1.1_Lower	EG.5.1_Lower	P.1_Lower	P.2_Lower	P.3_Lower	XBB_Lower	XBB.1.16_Lower	XBB.1.5_Lower	XD_Lower	XE_Lower	undetermined_Lower	A.23.1_Upper	AV.1_Upper	AY.4.2_Upper	B.1.1.318_Upper	B.1.1.7_Upper	B.1.351_Upper	B.1.525_Upper	B.1.617.1_Upper	B.1.617.2_Upper	B.1.617.3_Upper	B.1.621_Upper	B.1.623_Upper	BA.1_Upper	BA.2_Upper	BA.2.75_Upper	BA.2.86_Upper	BA.3_Upper	BA.4_Upper	BA.4.6_Upper	BA.5_Upper	BQ.1_Upper	C.36.3_Upper	C.37_Upper	CH.1.1_Upper	EG.5.1_Upper	P.1_Upper	P.2_Upper	P.3_Upper	XBB_Upper	XBB.1.16_Upper	XBB.1.5_Upper	XD_Upper	XE_Upper	undetermined_Upper	A.23.1	AV.1	AY.4.2	B.1.1.318	B.1.1.7	B.1.351	B.1.525	B.1.617.1	B.1.617.2	B.1.617.3	B.1.621	B.1.623	BA.1	BA.2	BA.2.75	BA.2.86	BA.3	BA.4	BA.4.6	BA.5	BQ.1	C.36.3	C.37	CH.1.1	EG.5.1	P.1	P.2	P.3	XBB	XBB.1.16	XBB.1.5	XD	XE	undetermined
Mixture11	3.165965972825525e-16	0.0028457351661128104	2.4798695426486866e-19	1.5811035672246184e-18	0.0007664089168869469	1.952763202905055e-20	0.0002058318464961429	1.1656128725043008e-20	2.0524376931945297e-25	1.1037048448884294e-19	4.1218519050857965e-14	1.7278372076252714e-21	1.0570006942801937e-27	0.09412361021158262	3.1349341998244724e-12	4.1898332251126254e-19	2.3569057222849645e-19	6.127053627630553e-26	9.936557015174536e-24	3.4953507758004665e-19	3.92795958154387e-24	6.736683851076697e-30	1.183924342283323e-25	7.321606473550808e-19	6.371797890549697e-20	4.2580021436329556e-21	2.4623740019744406e-25	0.0014598913375989037	1.6134223085367072e-24	8.11752886819821e-05	2.0659731910168975e-22	0.000730308464484667	9.31415150545269e-28	1.7477676445430122e-24	0.005880684163458213	0.016825485974556017	0.011755475696183735	0.004704316655915812	0.00818460353484245	0.011833938777239981	0.008550874329688414	0.014830896347812138	0.00952295493562183	0.007895669614070728	0.009528115558755934	0.008127439039191164	0.007058326227252702	0.9108922467319787	0.013470473046506105	0.012944871440833153	0.056837017848102245	0.011752099832985715	0.011343623428308565	0.01867161719690181	0.005252214425366007	0.003150041060738341	0.014524236807153253	0.013312232034838589	0.007455344275835183	0.006345338142245488	0.005585686321346129	0.018771800074538117	0.005033570388776928	0.009014634415889747	0.0005314965346519888	0.034248544667802125	0.7243534145029842	0.00809912669752485	0.002771785854227004	0.009124702924501266	0.004688499594212617	0.0018549988094805755	0.003326197065550219	0.004640909199475989	0.0036107038099768775	0.005440159595754504	0.002637736049223985	0.0033600521857954225	0.004034449681555973	0.0030561920702508755	0.002325913583017545	0.8017167242576524	0.005534811301674864	0.0048050250988899475	0.016728333740091236	0.0022851406003386782	0.002445379329840623	0.007048327839206654	0.0015484380764787522	0.0005536174487045154	0.007832823367178636	0.004582589576082249	0.0025556099243929397	0.002502655925864297	0.0010757618312799407	0.00806058216453963	0.001809904192101737	0.003924865964396393	3.106269745629804e-05	0.008612360793589104	0.0576370083737251	0.0045104800079430055
Mixture12	1.9672254929638853e-35	0.002200895234290551	2.4139342398103793e-22	4.052864600389803e-22	1.9071649179814124e-13	1.5741177687108353e-19	2.842189622339376e-17	4.379712936403342e-22	1.6794877777549003e-28	3.7921960650106734e-21	1.2967203566177903e-15	8.204849907876158e-23	1.0317982213230575e-25	4.421479017504135e-30	5.154534215448636e-15	5.873664553665053e-26	5.8242138267875754e-21	2.221321326481424e-25	1.3679616956233277e-26	0.6117832879302484	3.1256946263864606e-27	2.7285717149533267e-22	1.6252844315060382e-26	3.8541102061295465e-25	4.111103888522324e-23	1.8418933731532226e-26	3.5713534616713596e-25	0.0005462516533643669	6.848393221832963e-22	2.1480376876373384e-23	3.5487493035763035e-26	0.0011587061344302812	3.0740213865907546e-19	3.249961443257097e-29	0.0028394311135074815	0.012905844523706538	0.01212065203948556	0.005737897042349778	0.004370655358102499	0.005736372305483615	0.00846836420491476	0.01666267605852809	0.005117095787766492	0.00669536669534877	0.008935407842577223	0.007332303547281156	0.004344933834016637	0.004694601605493183	0.016410186289216692	0.006070717357128597	0.05888778442921326	0.12292082870962333	0.006646086711501949	0.9468737786836647	0.006102645283157626	0.006795948112554823	0.0072539803357486304	0.010554663796285599	0.006212216156464245	0.0048768680847089425	0.005581972082510135	0.013463566268682229	0.007900578682716061	0.005406577088762594	0.0037359323805942327	0.017887970549822413	0.013387982874147004	0.0010220437999299652	0.00039456440490024476	0.007294005357937762	0.0036553631179472444	0.0019979562338567473	0.0015148385168837733	0.0019781001492890885	0.0032362131572520186	0.005265446768740522	0.009974656338835715	0.0026915340786240367	0.0030503322970708564	0.002000103525311417	0.0009381773177082901	0.002058532376096585	0.007117256650095138	0.0009402231430359076	0.015491282605050671	0.013421164540080016	0.001076672405227334	0.8748000426536277	0.0005470597668854403	0.0022940541559269266	0.0010407917437463576	0.006772956776445297	0.0016255261568207582	0.0010663862390877076	0.0010788671679418389	0.007572575379858622	0.002405754885542803	0.0013106918195810843	0.00044381256188144065	0.008100935326820373	0.004453759903188897	0.0008755239618175885
Mixture13	2.0236377682460856e-28	2.710540020319428e-09	6.29245580219387e-26	2.6391438919202995e-27	1.368424243876838e-22	7.75173192239701e-24	3.3926307520552613e-22	1.8920539804169012e-22	1.7603941274046053e-26	3.0953596959723996e-20	3.031834533559722e-21	1.1652543975615988e-26	1.3118312667870308e-33	1.3187287309168256e-17	1.1840812636124229e-26	1.3603949534790126e-28	9.213376358127418e-26	1.421839471797805e-10	6.727677260325676e-29	9.086708782784933e-26	1.059285021222818e-28	6.283262526833541e-29	2.1119743957976687e-29	1.878764194664832e-27	5.443196476576563e-27	4.526229634602442e-29	1.2250321987498876e-34	1.5672593762361405e-20	1.5622416876957718e-28	2.9814553815275356e-31	9.924193606670392e-30	1.656764195348506e-24	5.039358935678883e-16	1.1626094931660096e-28	0.004593322819843506	0.012831921017707689	0.018462023454742106	0.0029390278525524903	0.005229405123046784	0.012000659673260266	0.007536684646085392	0.013288928370294727	0.007869704031663987	0.0071504198782341745	0.007520876453533426	0.005730673466863786	0.002132974501223185	0.8622246451744866	0.013657596732320134	0.005026830846382273	0.032592522768887446	0.8967810449148884	0.002351337182894051	0.06773567393788768	0.0009053141740671609	0.0026257272788827108	0.000937311431665072	0.015611695020451866	0.008179692329391138	0.004739000453248193	0.001199201716094608	0.01094361992304986	0.004111374295757461	0.0048174620209524	0.0006938398219658757	0.014655508756082332	0.7178619419818795	1.6989767649365176e-14	0.00088049725955339	0.005472382031978557	0.001956831280428316	0.0005975152956618902	0.0016681173957611142	0.004082377163073974	0.0023606234607832584	0.0031657904622014042	0.0010174086494631257	0.002770457692120086	0.002450294773618124	0.0008464928880814937	0.0002046043843959777	0.2525316622561462	0.0034146330289316807	0.0009077153746162684	0.008086836919841916	0.6155721207529364	0.0001985009420180308	0.017186517799899576	0.00014086493476125837	0.0004947977656458667	7.445338684700765e-05	0.0026261982299475104	0.0009308001730668142	0.0010773212435140835	8.586920444252832e-05	0.003746059618744451	0.0008704850155628533	0.0007762090190676817	6.566924923361597e-05	0.0035950413717173242	0.058476733580169436	7.590391452749827e-15
Mixture14	1.679659495596316e-14	0.0007357590342776355	0.005244031269670937	1.1229390368786731e-20	0.00016874981843912788	2.2688590998428438e-26	0.0007441819184330726	4.0721294519319116e-23	1.6437623127344123e-24	3.7104034404319297e-20	2.7349806662077125e-15	2.1492863815066214e-21	5.265296848266292e-14	1.1785916599850975e-22	0.0018482129746680664	0.0016142402987442484	0.0014792918846203774	1.4546242088122587e-28	0.00017709685894405636	5.166467916780431e-21	5.727829599050208e-12	1.903253441654883e-27	2.1889399096043698e-36	1.3043907581913828e-26	0.00027415838633667954	6.868534651102512e-05	5.000986175855126e-28	0.00017824043833810445	0.0032997522416697905	1.824409559516329e-08	0.006179321664788856	0.002868578482954404	4.9614304811776645e-28	0.27177050595112706	0.007381005619553896	0.008234344375451215	0.3514696810965965	0.004356594727773447	0.00438868038821982	0.007855287671065542	0.007513546617857936	0.012897180397217278	0.005472651894935381	0.009484221585750194	0.008376574945800096	0.010816263104207205	0.01031045457260736	0.42587721213816776	0.01192308217957812	0.012281456869152739	0.018035860011861804	0.34398856669271727	0.3445010302413937	0.06856331015385846	0.1526846473943822	0.0030256866819865736	0.004843054866306832	0.007222744829083417	0.014351662158172813	0.008602664488059512	0.007619978571527812	0.010649185469544561	0.013286551261301554	0.016005670423258216	0.43754203532766384	0.02883976327557914	0.005897300774509665	0.8727984422904497	0.003520391587894348	0.003921914688763899	0.027223922394939818	0.0019867620826691744	0.001625362210743162	0.002735587547284575	0.004554432475622309	0.005489096802467967	0.0010228897628298834	0.003817318125031453	0.0038227170065407347	0.003081178275110324	0.0038173839814134853	0.02314016018860335	0.006291937905255712	0.0060434521742835715	0.014756559261654523	0.020102201023365587	0.018921165260316043	0.014679682976335783	0.015055486078221022	0.0006798425089235348	0.009682922984810029	0.0016971008115294545	0.007205792056802536	0.004103877211758566	0.002416633567750023	0.004118005839245462	0.008290823091924152	0.004807429954303341	0.06554009671056789	0.020252100214494098	0.0011951971790209693	0.68277521384878
Mixture15	3.23293006166476e-18	3.773266429097238e-05	7.926555868287673e-23	1.768479221028603e-25	0.43448993583795953	4.209240990657076e-22	0.0013689882629377716	3.1954254285634686e-26	1.0945378021668234e-24	8.729045386913954e-06	2.7940679302089946e-23	3.8227366528630146e-16	1.721401493893344e-19	1.292591654019674e-26	4.625948495300146e-16	5.693222922262921e-23	1.3266722630456907e-10	1.5043617458434144e-28	3.17693473706336e-22	3.1436024575812e-16	2.937836080885531e-24	5.873061703211153e-25	7.145826741662312e-27	3.5939176963493367e-25	3.0169833586015385e-23	1.825554454123409e-20	9.08939267387211e-27	6.73280320404362e-13	7.851403894066484e-24	4.164598522880281e-17	9.853800090383064e-25	0.00018195693909872594	3.6721536016350797e-29	4.466243189261812e-27	0.0055008020945708554	0.010140445418499264	0.014104982432418572	0.0054443325118452195	0.4714672157086424	0.01028324154011294	0.010549741327851919	0.008508018516435274	0.004320296004300442	0.010193078041848104	0.011284837750751774	0.01025771274367873	0.007062991364655781	0.005555685161192781	0.012703633581907141	0.010675664911917118	0.014180066060853416	0.005453311283186821	0.013921107498782507	0.032471846254096874	0.008478700660099857	0.0036098870063373863	0.005092310054137532	0.004774525954520763	0.012500308471537424	0.006408002645368691	0.0025982734756334184	0.008761425275520924	0.0036050252455558525	0.006362925784164372	0.0015463782912747484	0.012970822777620137	0.007230713632226108	0.005982732631243623	0.0022767823311694775	0.005304129484265804	0.004091201060661241	0.0012989543974510883	0.45314118472839754	0.0034595732438076217	0.005205901706421227	0.002362408210379196	0.0009016550445904992	0.004711388715058178	0.004605573120622244	0.004035014389919024	0.0027391244664051444	0.0006106275408426966	0.0047778268775565845	0.0022705390414142334	0.007771721688505481	0.0012075292101967432	0.0031990959970339006	0.009134132888951967	0.001347028626102191	0.0007268636118570374	0.0007322709745991976	0.0009385138043834317	0.0020811859438917024	0.00201706141179083	0.00041240174727438203	0.0035344947953197697	0.0006146668567262208	0.0029444336520737125	0.00023384605974629706	0.005186571744796499	0.002544274743348185	0.00044083715604315563
Mixture16	1.0764789362685954e-29	9.170556514005367e-08	2.0463319152368557e-20	8.067728863263911e-24	3.179654190475834e-19	8.513112988068245e-22	0.0013357482199934617	5.117920285345808e-26	4.4541300900285185e-27	2.2528490449572392e-10	5.465977341539856e-18	4.483815182693923e-22	3.2505284261068597e-16	5.566413055105205e-29	0.0003425533663897932	6.5588131437226e-23	3.047888467651769e-13	3.3624564625810124e-26	9.577668274521367e-22	6.347746499183545e-22	4.1842383184302364e-24	1.3151955666329256e-24	5.182794049828805e-25	1.609910056347068e-25	1.1219866717483568e-24	0.9169074960098541	9.20496037508438e-24	1.5211678557175173e-23	1.0592640433504757e-17	1.0189277307183788e-14	3.6541439933735367e-26	0.0008170146223261793	4.08434230648405e-20	3.794866423545009e-27	0.0014658625838616262	0.007680825261268832	0.01801138781195177	0.003064934062441094	0.00275901293941293	0.009362437265875979	0.008642819235876105	0.008179331888937956	0.004350394164753814	0.00727578029180075	0.00388801732283972	0.0040033241109731395	0.006114885954082571	0.00022939676117679158	0.0077343823904682	0.011947007001201548	0.007387689705478627	0.006109360063713791	0.0040140257629624546	0.011354335219532868	0.004660980579759543	0.0016262009133424455	0.002108224049367481	0.005084764633685238	0.002666290324570259	0.9532370879248582	0.0039793534292556386	0.007223923455425264	0.00563866357878443	0.008558857875634875	0.0002545790385013999	0.013613093545235886	0.005860409964767664	9.577553137593534e-14	0.00011366949940787122	0.003725059102298857	0.0055363419956830865	0.0008702392579759672	0.0010247365213043166	0.0032192759501731196	0.005019413440447049	0.0022219923618113954	0.0005368835375040556	0.0033880298002369373	0.0013377705032063757	0.0009614397564888645	0.00271668278502612	1.6114026432602535e-05	0.004128292756896864	0.002179776023411506	0.0033820305615093076	0.0013249300253935336	0.0014104459604375394	0.004030272999641321	0.0006878226952180921	0.00019735091209640958	0.00037926478334125116	0.0007914537766222562	0.0003320102931864022	0.9349805032291971	0.0004531133927544508	0.0011890654708476554	0.002682866171972836	0.0033860738160489618	1.7765223568806202e-05	0.00472992868444702	0.0019458772184896946	5.877094561811203e-05
Mixture17	0.0008985395758386052	0.001992323750768922	0.000795158013580886	1.3773069795195985e-23	8.055646948147853e-05	0.0031754984975415896	0.0029731960764170515	1.6478274644304489e-18	1.4377981247544007e-28	0.00011136396745946578	0.0006620762023901918	0.0025289429168475403	4.8440338537539875e-17	3.641314179713247e-27	0.002303686016082886	0.0010081384110980603	1.4801810957226431e-09	3.1421281553535837e-25	0.0010535158280734458	2.661446058269279e-26	1.0155715031982042e-19	6.90660905205628e-25	7.530123788416856e-14	6.919635566967965e-25	9.663253836329304e-12	0.002067464229431758	0.0021191774012060717	9.354318392326435e-20	1.3647935439738418e-21	0.0007600392597826217	3.231088629904188e-19	0.001959206959301177	2.603995738492937e-26	1.086577051050691e-20	0.006477790647671606	0.014695736318698931	0.4278009332272956	0.008115162997447788	0.004073899435297886	0.879616923817046	0.011996135461653583	0.01174103433843257	0.00711689459244954	0.008469949345298383	0.014051797203774764	0.01498787053587002	0.007134331005156709	0.4195033190999656	0.019992468592758533	0.011523088784033218	0.009615854397724664	0.014391756433475547	0.017214534375107535	0.044975196751605516	0.34791143466735885	0.0016084335435670827	0.030556063181853693	0.012164834388456038	0.008974668585275928	0.01288770398129725	0.5700059085742732	0.012932517153252679	0.007822633364994273	0.007748573577218144	0.42747852438010864	0.015848003803138284	0.010961153886493569	0.8812010896565322	0.0031630376235693035	0.0074582709193625986	0.0383288456941964	0.0030197154795004975	0.001955174740396805	0.1325349585110176	0.005786565974739205	0.003801534643777748	0.0010876719481380586	0.004114455487458064	0.007432184306493628	0.011994888429022334	0.0031760286501591804	0.038482003599927685	0.008865444381013426	0.011124583922741165	0.0037191415257640686	0.010461914105484773	0.013175295966256162	0.009154961829463917	0.02071746735910864	0.0005233246150498771	0.008229163459768594	0.006170884330115889	0.0032391184871377156	0.00577322506722648	0.038115962971908356	0.004901668555591846	0.002981715823569907	0.0039732543670615034	0.05598071967810838	0.006930864363911945	0.0031175750921489703	0.5185532033504124
Mixture18	2.25137332029179e-26	6.687401408329621e-05	8.676372889972117e-22	6.684034893180899e-29	3.9796845800006185e-09	1.1251340103564829e-22	0.00017428254266167536	1.5589560294416453e-27	0.29351847284754723	0.002024481642324434	7.397851112967075e-27	2.0639822117937176e-21	3.0083025673130898e-30	9.742225596039373e-27	1.3450422567669826e-14	1.0467713362448704e-22	1.1661933638073935e-22	7.7671815895498e-26	1.431738676291122e-20	2.221806702174772e-22	1.2035816786895336e-25	2.3966847818067355e-25	4.641025149039374e-21	8.845299501004204e-23	4.14621712852428e-24	1.1796120522523573e-20	4.4288052327390975e-27	3.161284790350627e-26	4.102083611535604e-24	1.6247534340060623e-21	1.0054335080106121e-24	0.0008065902414202921	2.9684067955994985e-19	4.917658423985537e-27	0.0061422467570519754	0.0069727300422592784	0.009641917984955005	0.0017443409457487669	0.003201099034522074	0.0063502726208378	0.008251188272466618	0.6110751991109157	0.9511217741354797	0.02168644374210196	0.004477213640367546	0.0077154476018969345	0.001779680575133669	0.004458544276756504	0.011679724116065125	0.005771944141090132	0.006406274087515313	0.006403657820729344	0.008204927261050031	0.010210959775046761	0.009262623271530563	0.008126830451381914	0.006090047897814839	0.018623183275376296	0.01453886539494452	0.00592265657421551	0.0034535388641541774	0.006306613416848584	0.004511720328605436	0.004078510114951604	0.00877544405863805	0.010393596350203158	0.007717989587696815	9.550903204535553e-15	0.0015214788511779642	0.0031135414947334834	0.0036672098074001774	0.00025742786229050074	0.0011716298370250719	0.0017739967334915463	0.0033199762253723376	0.029684922796617164	0.8985601689521546	0.009017479756544333	0.0011415834236824143	0.001965652792419919	0.00018494292050386067	0.0007020618448357722	0.004137052715686031	0.0016443298134051609	0.0018050714312024046	0.0013125041611269273	0.002486912371673081	0.00300693185278121	0.0007866709998167917	0.0019387875453184536	0.0017940122308141553	0.003939200099157289	0.0036705380371043427	0.0015061150832246782	0.00044570085096857213	0.0016598315407852556	0.0014888673812913577	0.0014510601798247114	0.00182987673427852	0.0049636790534565035	0.002879154782751731	5.8619625044457e-14
Mixture19	5.933903160449417e-26	0.0018681385792227918	1.0068494327096123e-21	0.0003894284683610524	0.00039046560637684934	8.407472432504159e-21	7.078840775555767e-10	5.792479770489136e-25	1.6370028311295693e-26	4.659723794158491e-16	1.013341708240164e-17	3.0237441989569123e-22	0.8738002989693433	2.7347008867057525e-24	0.0018699688234335434	5.764998784139185e-23	1.396241132944306e-19	3.911908429697027e-24	4.382518556963848e-24	4.79549785336146e-25	1.7459708224652745e-24	5.724396066455735e-30	2.351332425118892e-26	5.660087604409067e-22	4.913728736463245e-21	1.811002782474366e-19	1.729782769295262e-23	1.7388698043378063e-15	4.036509295019993e-25	1.3397324542662337e-19	2.1477079478494744e-24	0.0019115974063851212	8.354731223229265e-30	7.655308412073957e-26	0.002287191370863152	0.014392678657295566	0.012257225925425117	0.007856480055268596	0.005796087103114259	0.008963876705200675	0.007742385011905611	0.006904542450049862	0.0074918337525422115	0.00847425404383935	0.009295801804547053	0.006773823083423748	0.9437589767364845	0.01036096467920464	0.016130881620378765	0.005093146938466267	0.01744689167037539	0.00688378474964167	0.011744710329957197	0.006325062848029393	0.004206110353484115	0.0011426197006299806	0.0015748123891878637	0.004600371035992836	0.008955228376324802	0.00730430896610444	0.003775689234201684	0.009622427864168195	0.0037549030574261736	0.008284287959661392	0.00712591569015405	0.037155854449815874	0.006823198697615775	2.413270156780843e-13	0.0003326958853326156	0.00572655170475218	0.002594236913273262	0.003492402839301721	0.0028424465464671205	0.002154112252795744	0.0033186740467168797	0.0018640033934518676	0.0013827407540432507	0.0038440058704203683	0.004048760841132851	0.0018092666422343806	0.9115813317951802	0.0014909596780503143	0.008257329860171499	0.001219598612106692	0.0051072310291943555	0.0012806429421138386	0.0021504454949904843	0.0011621340014521533	0.0005875435784961975	0.00011492732536488653	0.00016128221446015716	0.001265057304879795	0.002979717706909343	0.0027721431278026026	0.0006709123806780008	0.0044188282907545616	0.0010464752338158342	0.002905881188097337	0.0010607474797685165	0.012389630169534977	0.001124820472820653	1.5876968324394677e-08
Mixture20	3.056827722856933e-17	0.0023520081984337755	1.248434550135503e-19	6.451581177800587e-17	0.000928047095983866	1.0421400258284495e-13	0.00119011753618849	2.6258885362466953e-22	2.34127896621645e-24	0.00021148158183624928	5.601928758929599e-13	4.37857555175889e-20	2.5028435920925045e-25	0.3069605545306884	0.0010356863001189057	8.587812736112282e-16	4.0485541679983995e-15	2.9848573543443735e-24	2.1396673306564946e-20	4.8804274428918584e-23	5.2136515125650106e-24	3.849282561951614e-29	4.7504724407452885e-25	1.5619367258279113e-25	7.228573952262259e-19	3.367357530298565e-20	4.0423731644600164e-25	0.00010068153892036572	3.741363649741098e-20	2.103475922276213e-12	1.1141348607547617e-24	0.004538482853691008	2.4909918480934966e-27	5.0300887517636076e-27	0.0060650891762572415	0.014073693524686324	0.016457095923467533	0.0058028888878731396	0.005668646865870396	0.00910516181817654	0.008809084322792867	0.012720325114138335	0.011205490895991242	0.010605768208168442	0.009475394499413679	0.008034453964509808	0.006898729126103598	0.8904544900544225	0.017751518095270584	0.009262359122095535	0.027590734039662036	0.009251469957498632	0.01600463596912783	0.012361055206451156	0.008180567585157566	0.0020613984444957487	0.002100463029728181	0.0059031094447290315	0.008346000107853978	0.005269522561524414	0.0024465232075600784	0.016063713729202147	0.011918019431882185	0.007126875061211196	0.004844020184469933	0.02019363265068057	0.5694633864666495	0.08402470501799408	0.002269540503700171	0.007466545813157095	0.007900449870533417	0.0021135949746872297	0.0031402478202645183	0.0045270527476705515	0.005309836690550304	0.004429853954038858	0.003182239686300897	0.004401589468723536	0.003804636485576682	0.0024242462806206857	0.0022738094485000495	0.8181150892072877	0.008649806833373247	0.0037708290105798823	0.011899214217586536	0.0018708930257022652	0.006879091432727112	0.003934298073816921	0.002430817604666491	0.0003644097766678348	0.0003949942144647365	0.0018795514791908054	0.0035509119328307834	0.0016851564012470802	0.0006350055815227671	0.006418960510055191	0.004695106840393689	0.0037502259879515385	0.0008501119957358685	0.011570438494305814	0.04036376451650007	0.009907431298805211
Mixture21	7.007965358562245e-23	0.0003334402601476189	0.0028742863909870207	7.655204514886374e-28	0.00014997974424442892	5.951229829457113e-25	0.0022203243049278938	1.3807425887524354e-25	1.9671949653104584e-30	0.00011783141467704974	0.0004373981719216538	1.6928486198483788e-26	0.00014737581359697505	3.664441001245885e-30	0.0013731044999600198	0.001065932183061728	8.423826110800218e-21	1.4895467705051008e-26	1.125832512190703e-16	7.1788601316698e-24	1.2402860604731318e-24	7.917235076846469e-26	3.4878182245361086e-24	2.1831673625389856e-25	0.002060238772856746	4.724586269506272e-22	4.832753043707619e-30	1.613949166551381e-16	0.000585474422032961	0.0009761193788704559	0.0001714882229871996	0.0027640997703732816	3.099230476987567e-25	0.17467464504746233	0.00478987191416506	0.009205639957062788	0.2586729243954776	0.004431715485264259	0.006052139454988014	0.007145126687678985	0.01200431698902506	0.01123261076335714	0.0040911609703991715	0.007637326660836892	0.010658185924649167	0.009506217759517169	0.010365667574187663	0.4286432312365368	0.01707293451003247	0.013195122034417096	0.014199506997492055	0.010510746261751051	0.16051016421904	0.06122388213887625	0.42697922786060105	0.0029039658454581797	0.006495852854046667	0.016407159734936127	0.01714428228413946	0.006029327356071825	0.004685676267100789	0.009894294193367313	0.00716316483866743	0.009471169416475259	0.4391219145122528	0.017183725552080063	0.008871268421969156	0.9000856485156136	0.0018695813968236032	0.004317388547497598	0.026030299463918452	0.0011162581035054741	0.0018328781902393649	0.0029943192768108777	0.006903856418249575	0.004996737223925813	0.0008908498765114161	0.0038382432895770337	0.005124567365598783	0.0024618249712864324	0.004113409426812053	0.037075663514552604	0.0060882648329873106	0.014379172161724619	0.008642664514438072	0.00392244514313062	0.016955313392759463	0.011536179226641788	0.022507307049366272	0.001027422832931459	0.010849391910837588	0.0036649791601692096	0.009091947001065154	0.0019540463727816264	0.0008637150831312703	0.0038854150171401085	0.004255862610500587	0.005593660049471915	0.07074498997010932	0.00739854887812325	0.0035211714496732995	0.6877187480874686
Mixture22	1.0077557171316986e-27	0.0029389898571691975	5.3067292210666955e-24	2.6405238119645724e-25	0.0007087001347156661	7.312632136090458e-18	0.0009530586960139265	1.1612482403691289e-24	1.0327686634742878e-24	3.0231788644766486e-16	6.457793201547064e-22	4.111860486934479e-18	2.411799234807754e-27	0.1140597618758428	0.0007795502339433318	3.597828771098913e-12	2.4502920729876535e-21	5.362873297754454e-24	7.558092035541226e-24	1.7737372194760878e-22	1.816595332765462e-24	1.2045583359872214e-25	8.989916872924916e-25	1.2295595863995945e-22	3.0282813522301476e-14	1.5960924878861913e-19	8.141620461746785e-31	1.4189517536191237e-14	3.5752553439588983e-13	3.0605495978961328e-18	1.182291082941656e-25	0.0017744868362022342	4.980819056245196e-25	9.82430457458312e-27	0.004973435141955223	0.01656363676276977	0.012123060122806647	0.00533314257716999	0.007030208328668186	0.011281566122329303	0.008204883083088583	0.011607791840252742	0.012428577898893484	0.009629380893076626	0.009882555598486924	0.008952356695629389	0.0054179470704435115	0.8995559807862337	0.015706248151196586	0.007794500729006852	0.01742030549568085	0.010645414984001712	0.016697203619199106	0.013115980056936963	0.009561393970272246	0.002867160730150313	0.020039411827918796	0.006932425812533212	0.008318284842769835	0.00737887888240773	0.0008579607647918773	0.009960430554306045	0.012328563494198173	0.008607874703065845	0.00803842343273967	0.022731266255088273	0.7714354867576388	7.725571974480456e-13	0.0014671930274475407	0.009183803475415376	0.0024376669992747886	0.0015809096596056988	0.0029790050880364348	0.004130954839303962	0.0038499539788114444	0.003959106443399665	0.0029432092058789983	0.00359514037195495	0.0031711873448340873	0.003098316080669834	0.001475227212651516	0.8110837365913564	0.008149893210210164	0.003593398338116753	0.004955414121744429	0.0031557940856749094	0.005649426546045647	0.0027636151681164527	0.0016592287614667963	0.0008297716141000859	0.0026252754596898494	0.0014474045371355728	0.004592182460701991	0.0030820793972168377	7.444667074544863e-05	0.004208320655689991	0.007032567938687454	0.0043974594214029284	0.0011547427436757402	0.009422763060034233	0.0731922668355885	7.953356727908244e-05
