	summarized	lineages	abundances	resid	coverage
Mixture01	[('Omicron', 0.7461000000000001), ('Other', 0.0824), ('Delta', 0.0434), ('Gamma', 0.0428), ('Alpha', 0.0258), ('Beta', 0.0186), ('Theta', 0.0112), ('Kappa', 0.0101), ('Mu', 0.0073), ('Eta', 0.0068), ('A', 0.0035), ('Lambda', 0.0011), ('Zeta', 0.001)]	BA.2 BA.4 BA.5 P.1 B.1.617.2 XE BA.1 B.1.1.7 XD B.1.351 BA.3 P.3 B.1.617.1 B.1.617.3 AV.1 B.1.621 B.1.525 B.1.1.318 CH.1.1 B.1.623 AY.4.2 BA.2.86 XBB.1.16 BA.2.75 A.23.1 C.36.3 XBB EG.5.1 BQ.1 BA.4.6 C.37 P.2 XBB.1.5 Other	0.343 0.2018 0.0879 0.0428 0.0376 0.0369 0.0322 0.0258 0.02 0.0186 0.0168 0.0112 0.0101 0.0099 0.0096 0.0073 0.0068 0.0062 0.0061 0.006 0.0058 0.0049 0.0043 0.0036 0.0035 0.0034 0.0028 0.0024 0.0017 0.0012 0.0011 0.001 0.0005 0.0273		
Mixture02	[('Other', 0.3836), ('Omicron', 0.21760000000000002), ('Delta', 0.1777), ('Alpha', 0.0936), ('Gamma', 0.0361), ('Beta', 0.0353), ('Theta', 0.0142), ('Kappa', 0.0124), ('Mu', 0.0106), ('Eta', 0.0073), ('Zeta', 0.006), ('A', 0.0033), ('Lambda', 0.0023)]	B.1.617.2 B.1.1.7 BA.1 P.1 B.1.351 XD XBB.1.5 BA.3 AY.4.2 P.3 CH.1.1 AV.1 BA.5 BA.2.75 B.1.617.1 EG.5.1 BA.2.86 B.1.617.3 B.1.621 BA.4 BQ.1 BA.4.6 BA.2 B.1.623 B.1.1.318 B.1.525 XBB.1.16 C.36.3 P.2 XBB A.23.1 C.37 XE Other	0.1623 0.0936 0.0667 0.0361 0.0353 0.0286 0.0191 0.0186 0.0154 0.0142 0.0138 0.0137 0.0131 0.0128 0.0124 0.0118 0.0113 0.011 0.0106 0.0103 0.0095 0.0088 0.0087 0.0087 0.008 0.0073 0.0065 0.006 0.006 0.0045 0.0033 0.0023 0.0021 0.3076		
Mixture03	[('Omicron', 0.9454), ('Other', 0.0232), ('Kappa', 0.0054), ('Theta', 0.0047), ('Beta', 0.0035), ('Delta', 0.0034000000000000002), ('Eta', 0.0034), ('Alpha', 0.0031), ('Gamma', 0.003), ('Mu', 0.0029), ('Lambda', 0.0011), ('A', 0.0006), ('Zeta', 0.0002)]	BA.2 BA.4 BA.5 XE CH.1.1 BA.3 XD B.1.617.1 B.1.617.3 P.3 AV.1 B.1.351 B.1.525 B.1.1.7 P.1 B.1.621 XBB.1.16 BA.2.75 B.1.617.2 B.1.1.318 BA.2.86 AY.4.2 B.1.623 XBB BA.1 C.37 EG.5.1 C.36.3 A.23.1 BA.4.6 BQ.1 P.2 Other	0.4286 0.2363 0.2011 0.0494 0.0121 0.008 0.0071 0.0054 0.0049 0.0047 0.0038 0.0035 0.0034 0.0031 0.003 0.0029 0.0024 0.0019 0.0018 0.0017 0.0016 0.0016 0.0014 0.0014 0.0012 0.0011 0.0008 0.0007 0.0006 0.0004 0.0002 0.0002 0.0036		
Mixture04	[('Omicron', 0.5678), ('Other', 0.16949999999999998), ('Gamma', 0.1287), ('Beta', 0.0341), ('Alpha', 0.0232), ('Delta', 0.020499999999999997), ('Theta', 0.018), ('Mu', 0.0127), ('Eta', 0.0083), ('Kappa', 0.0062), ('Zeta', 0.005), ('A', 0.0045), ('Lambda', 0.0017)]	BA.2 BA.1 P.1 BA.3 B.1.351 XD B.1.1.7 XE AV.1 P.3 AY.4.2 B.1.621 EG.5.1 XBB.1.5 BA.5 BA.2.75 B.1.525 B.1.1.318 XBB.1.16 B.1.623 B.1.617.3 B.1.617.2 BA.4.6 B.1.617.1 CH.1.1 BQ.1 BA.2.86 XBB P.2 A.23.1 BA.4 C.37 C.36.3 Other	0.2822 0.1346 0.1287 0.0494 0.0341 0.0323 0.0232 0.0211 0.0192 0.018 0.0133 0.0127 0.0123 0.0106 0.0102 0.0088 0.0083 0.0081 0.0076 0.0075 0.0073 0.0072 0.0063 0.0062 0.0061 0.0057 0.0055 0.0052 0.005 0.0045 0.0022 0.0017 0.0014 0.0937		
Mixture05	[('Omicron', 0.8507999999999999), ('Other', 0.07400000000000001), ('Delta', 0.0185), ('Kappa', 0.0095), ('Mu', 0.0077), ('Beta', 0.0069), ('Eta', 0.0066), ('Gamma', 0.0062), ('Lambda', 0.0059), ('Theta', 0.0054), ('Alpha', 0.0038), ('A', 0.0029), ('Zeta', 0.0018)]	BA.4 BA.2 BA.5 XE CH.1.1 BA.3 XD BA.2.75 AY.4.2 B.1.617.1 B.1.621 EG.5.1 BA.2.86 B.1.617.2 B.1.351 AV.1 B.1.525 B.1.617.3 P.1 C.37 XBB.1.16 P.3 BQ.1 B.1.623 XBB BA.4.6 B.1.1.7 C.36.3 A.23.1 XBB.1.5 B.1.1.318 BA.1 P.2 Other	0.3001 0.291 0.126 0.0358 0.0237 0.0234 0.0131 0.0121 0.0115 0.0095 0.0077 0.0073 0.0071 0.007 0.0069 0.0067 0.0066 0.0063 0.0062 0.0059 0.0055 0.0054 0.0053 0.0051 0.0048 0.0038 0.0038 0.0035 0.0029 0.0029 0.0024 0.002 0.0018 0.0369		
Mixture06	[('Omicron', 0.5694999999999998), ('Delta', 0.1803), ('Other', 0.09789999999999999), ('Gamma', 0.0417), ('Alpha', 0.0319), ('Kappa', 0.0198), ('Beta', 0.0162), ('Theta', 0.0161), ('Mu', 0.0083), ('Eta', 0.0079), ('Zeta', 0.0048), ('A', 0.003), ('Lambda', 0.0026)]	BA.2 B.1.617.2 BA.1 P.1 B.1.1.7 BA.3 XE XD B.1.617.1 B.1.351 P.3 AV.1 AY.4.2 CH.1.1 B.1.617.3 BA.2.75 B.1.621 B.1.1.318 B.1.525 XBB.1.16 B.1.623 BA.5 C.36.3 EG.5.1 P.2 BA.2.86 BA.4 XBB A.23.1 C.37 BQ.1 XBB.1.5 BA.4.6 Other	0.3299 0.1686 0.129 0.0417 0.0319 0.0277 0.0274 0.0213 0.0198 0.0162 0.0161 0.0153 0.0117 0.0111 0.0106 0.0093 0.0083 0.0082 0.0079 0.0065 0.0054 0.0052 0.0049 0.0049 0.0048 0.0043 0.0038 0.0033 0.003 0.0026 0.0025 0.0025 0.0021 0.0322		
Mixture07	[('Omicron', 0.6609999999999998), ('Other', 0.1053), ('Gamma', 0.079), ('Alpha', 0.0698), ('Beta', 0.0451), ('Theta', 0.013), ('Mu', 0.0097), ('Eta', 0.0061), ('Delta', 0.0034), ('Kappa', 0.0031), ('Lambda', 0.0014), ('Zeta', 0.0014), ('A', 0.0013)]	BA.4 BA.2 BA.5 P.1 B.1.1.7 XE B.1.351 AV.1 P.3 B.1.621 BA.3 BA.2.75 B.1.617.3 B.1.525 XD B.1.623 B.1.1.318 CH.1.1 B.1.617.1 AY.4.2 XBB XBB.1.16 C.37 P.2 BA.2.86 A.23.1 BQ.1 BA.1 EG.5.1 C.36.3 BA.4.6 B.1.617.2 XBB.1.5 Other	0.2648 0.2245 0.0972 0.079 0.0698 0.0481 0.0451 0.0131 0.013 0.0097 0.0063 0.0062 0.0062 0.0061 0.0059 0.0053 0.0042 0.0033 0.0031 0.0029 0.0026 0.0025 0.0014 0.0014 0.0013 0.0013 0.0013 0.0012 0.0009 0.0007 0.0006 0.0005 0.0002 0.0699		
Mixture08	[('Omicron', 0.9285), ('Other', 0.0344), ('Mu', 0.0059), ('Kappa', 0.0058), ('Theta', 0.0051), ('Eta', 0.0049), ('Gamma', 0.0041), ('Alpha', 0.0031), ('Delta', 0.0031), ('Beta', 0.003), ('Lambda', 0.0014), ('A', 0.0007), ('Zeta', 0.0003)]	BA.2 BA.4 BA.1 BA.5 XE BA.3 XD AV.1 BA.2.75 B.1.621 B.1.617.1 P.3 B.1.1.318 B.1.525 B.1.617.3 P.1 CH.1.1 B.1.1.7 B.1.351 B.1.623 AY.4.2 XBB.1.16 BA.4.6 C.36.3 BA.2.86 C.37 EG.5.1 XBB BQ.1 A.23.1 B.1.617.2 P.2 XBB.1.5 Other	0.4137 0.1679 0.1408 0.1372 0.0254 0.0248 0.0109 0.0069 0.0064 0.0059 0.0058 0.0051 0.005 0.0049 0.0044 0.0041 0.0037 0.0031 0.003 0.0025 0.0024 0.0019 0.0017 0.0016 0.0015 0.0014 0.0012 0.0012 0.0009 0.0007 0.0007 0.0003 0.0002 0.0031		
Mixture09	[('Other', 0.7462000000000001), ('Omicron', 0.16319999999999993), ('Delta', 0.0518), ('Eta', 0.0076), ('Beta', 0.0067), ('Gamma', 0.0041), ('Theta', 0.0037), ('Kappa', 0.0032), ('A', 0.003), ('Zeta', 0.0028), ('Mu', 0.0028), ('Lambda', 0.0026), ('Alpha', 0.0021)]	XBB.1.5 AY.4.2 BQ.1 BA.5 BA.4.6 XD BA.2 CH.1.1 EG.5.1 BA.3 B.1.525 BA.2.75 B.1.351 XBB.1.16 BA.2.86 AV.1 B.1.617.3 BA.4 XBB P.1 BA.1 XE P.3 B.1.1.318 B.1.617.1 A.23.1 B.1.623 P.2 B.1.621 C.37 B.1.1.7 C.36.3 B.1.617.2 Other	0.0535 0.0506 0.0194 0.0113 0.0101 0.0098 0.009 0.009 0.0088 0.0079 0.0076 0.0069 0.0067 0.0054 0.0053 0.0051 0.005 0.0044 0.0043 0.0041 0.004 0.0039 0.0037 0.0033 0.0032 0.003 0.0029 0.0028 0.0028 0.0026 0.0021 0.0018 0.0012 0.7183		
Mixture10	[('Omicron', 0.8851), ('Other', 0.06380000000000001), ('Delta', 0.009), ('Theta', 0.0083), ('Beta', 0.0063), ('Kappa', 0.0059), ('Mu', 0.0053), ('Eta', 0.0048), ('Gamma', 0.0039), ('Alpha', 0.0035), ('A', 0.0022), ('Zeta', 0.002), ('Lambda', 0.0003)]	BA.2 BA.1 XD XE BA.3 AV.1 P.3 AY.4.2 BA.2.75 B.1.351 B.1.1.318 XBB.1.16 B.1.617.1 B.1.621 CH.1.1 B.1.525 B.1.623 BA.5 P.1 B.1.1.7 BA.2.86 B.1.617.3 BQ.1 BA.4 A.23.1 B.1.617.2 P.2 EG.5.1 XBB BA.4.6 XBB.1.5 C.36.3 C.37 Other	0.5783 0.2223 0.0322 0.0266 0.0222 0.0117 0.0083 0.0069 0.0066 0.0063 0.0061 0.006 0.0059 0.0053 0.0048 0.0048 0.0047 0.0046 0.0039 0.0035 0.0034 0.0031 0.003 0.0024 0.0022 0.0021 0.002 0.0017 0.0016 0.0011 0.0005 0.0005 0.0003 0.0055		
