location	A.23.1	AV.1	AY.4.2	B.1.1.318	B.1.1.7	B.1.351	B.1.525	B.1.617.1	B.1.617.2	B.1.617.3	B.1.621	B.1.623	BA.1	BA.2	BA.2.75	BA.2.86	BA.3	BA.4	BA.4.6	BA.5	BQ.1	C.36.3	C.37	CH.1.1	EG.5.1	P.1	P.2	P.3	XBB	XBB.1.16	XBB.1.5	XD	XE	undetermined	A.23.1_Upper	AV.1_Upper	AY.4.2_Upper	B.1.1.318_Upper	B.1.1.7_Upper	B.1.351_Upper	B.1.525_Upper	B.1.617.1_Upper	B.1.617.2_Upper	B.1.617.3_Upper	B.1.621_Upper	B.1.623_Upper	BA.1_Upper	BA.2_Upper	BA.2.75_Upper	BA.2.86_Upper	BA.3_Upper	BA.4_Upper	BA.4.6_Upper	BA.5_Upper	BQ.1_Upper	C.36.3_Upper	C.37_Upper	CH.1.1_Upper	EG.5.1_Upper	P.1_Upper	P.2_Upper	P.3_Upper	XBB_Upper	XBB.1.16_Upper	XBB.1.5_Upper	XD_Upper	XE_Upper	undetermined_Upper	A.23.1_Lower	AV.1_Lower	AY.4.2_Lower	B.1.1.318_Lower	B.1.1.7_Lower	B.1.351_Lower	B.1.525_Lower	B.1.617.1_Lower	B.1.617.2_Lower	B.1.617.3_Lower	B.1.621_Lower	B.1.623_Lower	BA.1_Lower	BA.2_Lower	BA.2.75_Lower	BA.2.86_Lower	BA.3_Lower	BA.4_Lower	BA.4.6_Lower	BA.5_Lower	BQ.1_Lower	C.36.3_Lower	C.37_Lower	CH.1.1_Lower	EG.5.1_Lower	P.1_Lower	P.2_Lower	P.3_Lower	XBB_Lower	XBB.1.16_Lower	XBB.1.5_Lower	XD_Lower	XE_Lower	undetermined_Lower
Mixture11	0.002015699099798541	0.00811321435967074	0.007975175668889457	0.00474489475689137	0.0033120858299169487	0.0075936727508292	0.005051346413036117	0.004688795276034489	0.01333300406321325	0.003214530562161606	0.00577279824541637	0.0058690656427960895	0.001253496195170882	0.8151509409968354	0.006918450346956529	0.0028200612183811274	0.00702381281767753	0.003641697539059371	0.0020406888609105444	0.004488168528102151	0.0012867562076609648	0.0026271529169021486	0.004337270197644765	0.003319602472709559	0.0055260497966983044	0.003931592276431871	0.0011769448773313082	0.007006743831404522	0.0022503534158693503	0.0060015559915274665	0.0009413622546715492	0.010494025195966407	0.03204740970828237	0.0007194958552347522	0.004076437495648284	0.02054264124721101	0.015095436502449296	0.012354227277113505	0.0075296771361927275	0.019502014009459865	0.00981457335014334	0.016187881152396826	0.013174818122664606	0.00938337738473428	0.013230027404293791	0.011635287535685565	0.005062365089821022	0.8899284142508059	0.028861424374903705	0.007145858603896242	0.019427133589531066	0.015198614491781694	0.010599242201615814	0.014797234726186903	0.007181029317752772	0.005702194581456758	0.025888610231162915	0.010906187933040172	0.03439982615800418	0.009758526298392512	0.005544968324353874	0.022041273117456614	0.0077159571076227335	0.011659958362258816	0.004925910220347493	0.07258238145509364	0.41855702480032536	0.006889786991046492	3.423692190245027e-19	1.0401169310732383e-14	2.754223807340224e-20	1.3276151811858231e-14	0.0006722745972420948	2.7554304368388106e-08	0.000507721786885916	2.222900652094527e-22	1.7400214556736823e-27	7.678820723128857e-20	0.00020590644892106298	1.2088405603529532e-15	4.1335298457185484e-24	0.2572847646262707	0.00032144746786013804	2.8502551001049435e-20	1.6427804160149796e-18	1.7208901143619173e-23	7.771149681409285e-24	5.894452010974668e-26	1.0238528564165734e-25	2.2507824798687313e-19	2.6229607149390985e-23	2.0260306497726614e-21	9.080148750824245e-23	0.00044232746403313685	8.786803858339927e-27	0.00017341274571143998	4.2842182805684055e-22	1.5259739459327396e-15	1.826782210213139e-24	0.00040521172367442723	5.43407325121172e-20	7.365157849267697e-26
Mixture12	0.0004315168036233497	0.006294078419638045	0.004426814473836181	0.004203307132468727	0.003987565115132906	0.005189501940976567	0.0037030831370954303	0.004794783154577373	0.0011728780220854457	0.004226752851180701	0.0012365803379514515	0.0013333069978129048	0.001294522669106714	0.0030498965053118404	0.0046081820780223895	0.002142630456956932	0.007527202175318587	0.019722992129796765	0.0016276908783978902	0.877938357708242	0.0005786977797533001	0.0014316425520024675	0.0018849318819036465	0.008168717764945085	0.0014697130871547158	0.0028909414317743647	0.0004628969240983096	0.0029536309264218213	0.0030228246206550112	0.0025854096232760175	0.0016840089678850068	0.005029287133744204	0.003261980337727667	0.0016761088659932076	0.002773566394115909	0.012621538582904218	0.01717066649632234	0.008925571636662216	0.009194706016245677	0.016005978529901807	0.00805949254227437	0.018265768453191476	0.008101865830294912	0.009416906432434017	0.005818158679110677	0.008723409342515956	0.005511237775241609	0.022703717360157336	0.014626673296500027	0.009035264020173671	0.021876727592040453	0.17049237057944877	0.014702515840178369	0.9543821602682258	0.007364561313711727	0.006206631305234839	0.008907924870787563	0.024836155156402293	0.010683698132965967	0.007878407507659845	0.005169590269317617	0.01040901247853267	0.008361196974397925	0.007914290394251778	0.007352656168005766	0.016725493578190864	0.010744158299546417	0.02655231871551157	1.1955175184947753e-31	0.001355940551154429	1.857946537197068e-23	0.00018431960631421849	0.00022374128809283863	2.4782769837506417e-19	2.8842241007863147e-19	5.696713978741157e-29	6.780900148492296e-30	2.420701700267785e-19	1.4178720194795326e-26	3.227070789468263e-24	8.805442191509397e-24	1.670977120101481e-28	3.3764282482330816e-21	6.030699198009626e-22	1.3773993298610822e-22	2.3930275854407532e-25	2.375089245442759e-25	0.6515039900866524	1.3347847672613607e-27	7.985053003733282e-25	3.070309543386831e-28	1.1815219334679584e-21	1.2182952021674963e-24	1.7832464048115508e-22	5.611319125568822e-27	5.825789113923512e-22	5.954183458655903e-23	1.1204142653685446e-20	1.7789551481131833e-26	1.6824526921098135e-20	5.717624268053803e-22	8.081100356621411e-28
Mixture13	0.0009356255511583231	0.003917674401862354	0.0018602593899370962	0.0017720192647903532	0.0033767006998350695	0.002907967489413356	0.004198138285749481	0.004641759404906472	0.0009588008397035143	0.004414841851540851	0.0017859400090515488	0.00252025883885393	0.00037815910043868757	0.2563547639791419	0.010360556716423908	0.001542402738431783	0.015121292374757189	0.5728207801253442	0.001186731142107096	0.013756576801316983	0.0003471380175095008	0.00040784222660469204	0.00012702183641789342	0.002828276345664737	0.0012908503121718173	0.0028670331121587	0.00013662164795740983	0.003702580475933323	0.0014716823737249763	0.0011853900478563386	5.991199556565513e-11	0.005696458973610875	0.07175115486587394	4.603351678797711e-15	0.004259025201527864	0.009817720781390368	0.013596553432055604	0.006510512785150671	0.007633716573786238	0.011140511443390658	0.010346129411065498	0.017396825331668364	0.0081888620752464	0.010941440987704236	0.007624003440905757	0.012647906397254377	0.0033117137247538307	0.8172310759107398	0.0161829845940372	0.011498470641602756	0.03502406241887358	0.877947069295493	0.011058768458921632	0.04217047940340827	0.0058681236292889415	0.002547164141375763	0.002045746985838656	0.015061840606441685	0.008918196870942297	0.0076388187299437525	0.001483150921952971	0.013652170986698008	0.006604130883464647	0.006713746727328522	9.914910997766982e-14	0.017804111921241365	0.7721970991027681	1.328676638469981e-14	6.94697045182869e-29	1.0170677326099264e-16	3.8575763389506844e-26	3.9977361266449024e-24	1.8615270382226172e-19	5.158161970555208e-23	1.017431839772226e-19	9.421167223708562e-23	4.579681644439525e-26	9.749644567650798e-08	1.782164012116837e-23	1.221707586366329e-22	1.635474108681551e-31	4.129210418656734e-18	1.224302621380685e-23	2.424549021859857e-25	2.0439760350920948e-21	1.654429842568686e-13	4.262501077785812e-29	4.302989560785746e-22	1.6674248257825952e-26	2.6506294532004937e-28	6.921263125292888e-28	9.914200034775966e-26	3.3061425583897435e-25	2.194388590495837e-22	2.2274268297676558e-29	2.490204739273938e-21	2.1845994216107214e-27	2.8327332004541093e-32	3.385753747298274e-27	1.674562888547349e-20	0.005786721505152159	1.3161478998964455e-26
Mixture14	0.003096153363153899	0.0051956639442888065	0.03027658457917028	0.0018295090251892812	0.0028063249575475324	0.004076507276170055	0.007594747466060325	0.0077411049162339814	0.0009256401306260623	0.0038481448728294072	0.0030143899329884505	0.0020794816985485777	0.005197200445544098	0.008000579947048211	0.007169745110480812	0.03942969191908649	0.008366837845175095	0.016053794217688704	0.010236047025938017	0.014522014206829898	0.014493698853654284	0.003011610911751937	0.0018004664085896297	0.012356197777847673	0.014618406807114525	0.004072798907044928	0.0020899837377121155	0.004467075782724825	0.0040427352783373345	0.006129935915742535	0.05624411580244045	0.00947830240102963	0.0036746392368066645	0.679253544341058	0.006023803562448333	0.011325771585742694	0.3513244213191452	0.004907657481159967	0.007036708467978794	0.010682423996069695	0.013230063140198351	0.019278911541943094	0.005200098747230138	0.00813191302219692	0.008996669414305434	0.010574053864144676	0.010495185860826182	0.0036184871326017097	0.024515106732378368	0.6969803410230543	0.012366976887196223	0.15065304924926035	0.01584727130146507	0.04453989208020871	0.1938390992906144	0.007392780993952755	0.0037225899055968632	0.018704474993881608	0.024204010157508875	0.01088204379563265	0.005383715794649696	0.011490261687220688	0.00703955676566695	0.011155134194155732	0.4301354811897009	0.017065416075277787	0.008897040970838006	0.8723812801454678	7.742127358138189e-26	0.0010000031159143	0.008957323242923275	3.1570294521179044e-25	1.801091065502606e-13	7.955570566628394e-20	0.0037490305194015274	1.581306524640533e-22	8.645150602481665e-30	0.0003719291472788488	3.338615758762031e-20	2.814829313743612e-26	1.1808348989993021e-14	5.160714920387454e-32	0.0018131740998840653	0.0008994879593859728	0.004140112848116724	2.2758177457264207e-25	0.0013132295590053392	2.119881053706482e-26	6.734363750862296e-25	1.0838826297207167e-20	0.0002280364741615384	1.2897963635662568e-21	0.002739725604606796	1.4763333587815885e-19	2.2525222310537045e-26	4.423799631333767e-24	0.0011443209241993487	0.0014718105463175362	1.863077084257084e-07	0.0029867574496395535	1.2861839027165206e-22	0.10823971820304228
Mixture15	0.000994788996132831	0.00894785770626389	0.010701061236805427	0.0023488638371399087	0.438684915411869	0.004966026094546628	0.005230103492019031	0.005396786240720164	0.0008630247014656911	0.005397894629335765	0.004958293861345022	0.0024410258668674835	0.0023956868693932954	0.0003691570061413912	0.007485411801546764	0.0033950328226176906	0.007478937205206232	0.000944078936725133	0.0028275292848134654	0.009628861088579086	0.0019359785968348878	0.0015629183106458206	0.0010700762066983888	0.0027537318063104227	0.003651129518595537	0.0041549692877222025	0.0014766225504367636	0.0038278985685117946	0.0034045681925088177	0.0033706018593540406	0.00043030698847073987	0.004834617704504464	0.002638524256497986	0.0007478036515053022	0.003169421554769001	0.01838989960048673	0.020019040756932498	0.005985433803455147	0.46800579683999466	0.013277575659014416	0.00981518812038866	0.015329270770652824	0.005230042170023493	0.012452499049454656	0.010868500790350826	0.0078125850788165	0.007973513280998105	0.0022592523562924957	0.016388234324576048	0.014637692375361139	0.014834213396000601	0.006224601733040553	0.009726444526407984	0.04174098915547953	0.008400162961173558	0.005506744997895814	0.004429704652969977	0.010536649932123181	0.018566238385726134	0.009052884044784089	0.005879369019649535	0.009465765646634707	0.007697998807040056	0.008372882788118315	0.00251129600699488	0.014249465345108688	0.007353487209635802	0.00897606709736913	1.2567983104002419e-26	0.0017855091275727625	3.1462658155024917e-19	1.345534544528885e-22	0.40902876754498807	3.044224523428645e-12	4.429035139103414e-05	5.838376415156517e-26	8.653928408184616e-28	0.00042469662220416765	3.767895118878373e-18	3.607933265639563e-21	1.922613179748098e-21	4.9165977389214985e-29	0.0020968488885744563	1.1675898002236925e-22	1.181554360238327e-17	2.1797422803270213e-29	1.753959576605822e-19	1.1719943932335258e-17	3.3955425458857644e-23	6.884285552541265e-22	9.18406442665771e-24	1.2706010091408705e-24	4.698252839998067e-22	2.0792336766232624e-16	8.86683328511104e-23	9.451441210937846e-17	8.215750013624326e-21	1.2665658129496184e-19	2.646802532092063e-23	0.00012116189798586278	1.2276068607337603e-21	1.2442184087540016e-24
Mixture16	0.001143075994889019	0.00600050131469023	0.004567850090665373	0.0012953052634273835	0.0022968260335291266	0.0022552166311695663	0.004559730631275293	0.001544115335566009	0.0005637117651468909	0.004325080241440772	0.004559172274151682	0.0012463320089994231	0.003146083128512209	0.00017303664382061938	0.006951339138066904	0.0032477134950030296	0.0037383870297194397	0.0027117507212875954	0.002922498650532752	0.00584182550690203	0.0007070384161611345	0.000990033976379683	0.000860209644115284	0.0023790620043405964	0.001369537003264004	0.9136072940723058	0.0003956061137994627	0.0030040578404733776	0.0013128683206720783	0.003668466281283553	0.0004190036317168732	0.0030456539499055047	0.002823712207431223	3.107860582693429e-05	0.003990307541097181	0.012290250882293978	0.009724480869666305	0.004587280590386374	0.00584746741756306	0.005874498786109871	0.008642122857812958	0.0077783618995528716	0.004469741661101082	0.007953115839301465	0.011228989153725546	0.006587537284420618	0.008797833265356983	0.0019710967030900765	0.013572147136843165	0.014275399791388813	0.010608988696949824	0.0087062160487237	0.011806445839623108	0.0262363001425229	0.005120644421582046	0.003193713938693905	0.0033452117137840816	0.008135033332434977	0.011163464703983446	0.9372926029273718	0.0023814784322078878	0.009013400110556609	0.0031419129899721743	0.008587024868873321	0.002423417202893268	0.00926204124937253	0.007962961087512248	9.607961286584854e-09	9.286900901116279e-23	0.0006195405847414347	1.713566630156959e-21	1.6792393107681898e-20	9.362758288899707e-13	2.951238865526978e-20	0.0010244994051854003	7.30460069843181e-26	1.2896674160668887e-27	0.00015856345318235104	4.66767400358718e-16	3.869546889528554e-23	2.8892491366659573e-14	4.1646152748891404e-26	2.0130776276594688e-10	1.4379233276571948e-17	4.678505519005986e-19	6.962567792891517e-24	3.0965255537045824e-21	6.659353294097978e-21	2.8961850337230208e-24	9.248581794702222e-23	9.412743085850045e-22	3.836259975625257e-21	6.647611255241546e-24	0.8886737031211194	1.6530189493807018e-22	1.2171436046393246e-21	2.1886368266067696e-20	2.1145824298534684e-15	2.0800178509502533e-23	1.011763015456511e-14	5.943296105259622e-21	1.2020174559525726e-24
Mixture17	0.003042356772374313	0.012291614334923887	0.02917376974697802	0.0032026254309387224	0.002563321705398093	0.19345211889945876	0.0104268960782299	0.008214579694086883	0.000849675428673167	0.004938054464792635	0.007143008319212338	0.0072211792800371015	0.004353227569386068	0.0037599455574763917	0.008095529448885815	0.012112265626320189	0.008044936771821325	0.011449103793547532	0.006865031569339709	0.010382378561135481	0.019093714771385384	0.001339696833404654	0.0016219674841006899	0.0034611281322660414	0.005793625311616665	0.006813924557419785	0.03472397936109996	0.005689965267231607	0.0023032147402144987	0.005931104939604075	0.044444546199820495	0.02417271140535279	0.0050327286332462326	0.48943275160482275	0.006653227669930211	0.026929165987935242	0.40882885111282846	0.007833375723617914	0.005449921856288899	0.8550795852324757	0.016881967184438056	0.023422529067491402	0.0062743828292591486	0.0106731820666045	0.015632171574647368	0.016733185418377674	0.009551035998178288	0.00411173852951034	0.016531687951622222	0.01854426170428503	0.013061660419662922	0.01200727116643209	0.026537080139165017	0.0438860174001163	0.2738167933285756	0.0038739239048217887	0.0034070954437093715	0.01494485477553756	0.015208402001392103	0.013589539561051914	0.5135163770031907	0.013275291714107103	0.004758114771150012	0.010112545483486484	0.4044367378823508	0.027896069922010953	0.012105097088050088	0.8607836482070942	0.0007770227244213615	0.003570438271082234	0.0027328925913827694	9.84583067183229e-16	1.3167737754052603e-15	0.0010083829353659708	0.00438779055324209	5.2238298078372464e-14	9.726178104398154e-30	0.0007422760061788906	0.00015697810268765368	0.0011141905473763772	0.00019204087703660093	1.7154847005351126e-32	0.0022480489793209792	0.0009351422782967816	0.002398603528623394	3.8266017468333074e-27	8.829620720528404e-13	3.205933831880281e-23	2.5471456238983707e-16	1.7480384866187233e-25	1.7244684981802157e-12	4.120418968838016e-27	1.2317334137333148e-09	0.001896008299522045	0.0009194831784319727	1.4400381194010644e-16	8.792774561662065e-17	0.0017525015388643857	3.423107432779017e-17	0.0027453288140113045	0.000438092443725345	1.357187070761017e-20
Mixture18	0.0019059834814825552	0.005129458216739179	0.0041322338726295675	0.000902442427168288	0.001492285535624407	0.0030291639954550453	0.005019451891140014	0.024419077705209305	0.8796089891806802	0.01063979275921284	0.0034773606964949417	0.0014229167301062894	0.002828662213322325	7.558193485240936e-05	0.004484043873477351	0.002240025164457245	0.005401022047717605	0.0014873989787812316	0.0028416354392674474	0.0039947920601650115	0.00019370440899706048	0.0006679400651051023	0.0010018964620236845	0.005040951833703305	0.0038735977445480837	0.0025749515912483778	0.0003255206717978886	0.0029815809177262675	0.0012367064863254137	0.00420680673427774	0.002219724861619145	0.007568724150669203	0.0019009121059865334	0.00018237822636446216	0.005027319145025057	0.01046510425068928	0.018980556856397445	0.0035843688288627632	0.003359054869534545	0.011164507335641649	0.00904366139794627	0.22859729946136195	0.9404038610440703	0.02872368702478628	0.00960617603533419	0.007402088875455288	0.008148778952878416	0.0011804643045943545	0.009580740856779462	0.0074063322215087	0.01177894048384747	0.010949701330624286	0.01260488360756726	0.03168280735094613	0.0023945674311383223	0.003022980668408072	0.0064412801147155025	0.014168415133734187	0.012932433655255189	0.009462233096416	0.003020111597828634	0.008596713365981033	0.004055248178394714	0.010649560760543943	0.017626085963387113	0.016520683971448076	0.007450307304274697	3.4359160801965577e-09	1.2493683061046897e-30	0.0007095502528783116	3.3062831900691332e-21	1.6263209974191323e-27	1.3665251095105497e-08	1.9152889751501743e-23	0.00016414667898140994	4.5286807989096465e-29	0.6004024042635407	0.0011498186086841649	9.42330738270873e-15	2.53075418192523e-25	5.261053431544047e-21	9.862484580345939e-30	6.707589118637576e-15	3.9796612007678806e-20	6.866116858455721e-17	1.2243482345358998e-26	3.1680993383158025e-24	2.1852054802954486e-23	8.534448800276122e-27	1.8722587526879348e-28	1.0901443426272034e-26	2.1914964078641362e-17	1.1348228641151733e-20	1.0456095611412544e-22	4.991656644674236e-27	8.539505067952452e-22	9.276673861742847e-22	2.408295734424371e-16	6.058650749235371e-24	0.002774401566324822	6.127272776348642e-25	2.5986023323647358e-27
Mixture19	0.0019675650959151358	0.00676758309700824	0.004329166888155876	0.00587605185057716	0.005488801201615221	0.0030978947007156577	0.00522828425886673	0.0036812800089158202	0.001536577483171387	0.00245273819366592	0.0063334321151987385	0.0028590288130912207	0.8665100571468166	0.0021176996150939443	0.006034781221860922	0.0018171104093818865	0.00648650411359247	0.0014477363460300918	0.0025877298920106125	0.0032882619812549673	0.001683655893035588	0.0008179244709618483	0.0009912691222656452	0.0018489920182248522	0.0008483986850242494	0.004042635091976708	0.0007584183763028462	0.008746800615853464	0.001307021603162694	0.003704293270385087	0.0001419340293025359	0.027953355665363774	0.00166710324220854	9.111228137836935e-05	0.005488097885801994	0.01567203699820735	0.01891715840670442	0.012659711529192345	0.013119137728172076	0.012704395631244446	0.012422886435485501	0.01482912691600475	0.008289861655146924	0.007062015327770113	0.015007119992392454	0.009875548188872502	0.924468086131929	0.008298077199804951	0.01395541181275384	0.006140432902228278	0.013796687245753878	0.0058923039410817245	0.009340024035295276	0.014053456368878253	0.01029844897238803	0.0038045511620229413	0.0037730146194929538	0.007769075142616608	0.006520076292714722	0.00913835867595331	0.003995262441768785	0.014665289612802123	0.005080628919160931	0.010561165163465891	0.0019561129681094865	0.10148306695238792	0.008152391705815148	3.4851587373216696e-12	2.180395715796144e-22	0.000531457548229981	4.9896082069585994e-23	0.0011040001421085389	0.0009030930665311128	4.2210400155352484e-23	2.8482133853504375e-16	2.6721889695754925e-23	8.329347613574345e-26	5.904677637817865e-19	0.0006903732373131894	2.0285363885724188e-21	0.7950375818604313	4.545071689786123e-24	3.2259808171754727e-15	4.571269315350945e-22	2.8124102840533395e-20	1.3420385697058382e-23	5.479208849109151e-24	1.1778205064389123e-22	1.230881558980795e-24	6.050764977586605e-27	6.92725011603601e-25	2.991416675748597e-24	2.3150927565221273e-24	1.1225895520524853e-19	3.641776390959437e-24	0.000726862750195484	1.7284629408275136e-22	6.927014274377144e-19	3.4555846130372077e-25	7.865308694054438e-10	4.3533222954161604e-30	1.1479403205114122e-25
Mixture20	0.0028553622970988774	0.009162149549445307	0.007763078278517207	0.0032281242573260456	0.004978602786558178	0.008191068490581255	0.005849688981054338	0.002336628337381902	0.004042534496701604	0.005251401252560406	0.00446891208965275	0.00644608584573419	0.003602417454845749	0.7971222459718121	0.005646743214318155	0.0043431483314303075	0.012856867887310526	0.0037202569442826763	0.004820066979224851	0.006979617742219388	0.0015104813885725224	0.0014017425175131908	0.0012503014405848137	0.0020310505349014334	0.002538073060417353	0.005178829605568623	0.0023409119862647996	0.0066451038389499836	0.0038639230672282685	0.004909289026752535	0.0017179985931680406	0.007753664290627717	0.04485453281321692	0.005360493861619671	0.0070035806538344784	0.01611398531112731	0.01767040069391422	0.007358802018280963	0.011338730877752256	0.016996837566517063	0.011520320823522244	0.010067705813020496	0.03744307413943357	0.012137744267866426	0.011582673676981185	0.015005452928888992	0.009368445752171162	0.8807690931338394	0.017931710093098102	0.013491164166944273	0.046859192279243615	0.012417280596404713	0.018981017458551665	0.027620427169666277	0.006283820576110679	0.004169542844745064	0.005822901694886822	0.008488071552326141	0.009189891313222141	0.011789199030288657	0.005454637229050093	0.016494505289114704	0.008049886534755768	0.009937360835902768	0.004479505406978546	0.01744373710300936	0.705339713407884	0.02174710093523552	2.2899572079082992e-20	0.0026718414531959117	7.088555552376263e-18	1.3969138683827728e-15	0.0017318877460939831	0.0006399059254226193	0.001490999007556832	3.190511226006335e-26	9.754299060164745e-27	0.001024695159348096	1.0496949605528604e-22	6.005453481197295e-22	5.124690890957835e-23	0.1299753779890965	6.581938926576428e-21	0.0006226861919523218	0.003478222552102271	3.70465414003574e-25	2.0426129508822703e-25	2.2125452560848793e-21	2.591441856442521e-27	1.0895889031178263e-25	2.2142633977907757e-27	5.3291603604291245e-24	1.4118555381519352e-22	0.0007973977774178398	1.674323538725e-24	5.655945115007149e-18	2.968007529400137e-15	0.0006070082509942267	1.0046740965903438e-24	0.0005131702443371488	1.8356275125389646e-21	6.300852310898089e-26
Mixture21	0.00104912265470071	0.008255685245459565	0.025256763472148575	0.0013626891596476506	0.0019935135292233046	0.00433830238526243	0.006163245672324786	0.0023810888410929106	0.002855040534909004	0.003442089226767357	0.0036372766370973545	0.004004310036461966	0.0030675540357874022	0.010115285377853174	0.008079256617314637	0.006022597101878771	0.010285526502789228	0.012553181372129327	0.015544886262696756	0.014199937178142994	0.028696665114137602	0.0023483596640622812	0.00184403940206356	0.012237333734369455	0.006305435795680422	0.004809468013097439	0.0023236094538793663	0.003844459199085296	0.0024928666990894476	0.0055826871736595765	0.08062602915794104	0.0077926298911155534	0.002446465886691436	0.6920490854422163	0.0032718271670680106	0.014515300481114629	0.29400695180907527	0.00425632300798963	0.005224507917343692	0.010828913341674342	0.010631807885785532	0.008590022123479618	0.0132804648098074	0.008425124248159038	0.008947631637411487	0.014703186356998655	0.0081100431792553	0.00417696528301155	0.018371458258825864	0.026263960742382898	0.016002774610333486	0.1204683319091868	0.15370122531378527	0.04445074959300549	0.4262985068270007	0.005350678701934997	0.00469417188552713	0.01633662519830202	0.013996725770735652	0.009467254074689504	0.006001142442901201	0.009665413514462266	0.004872394754279581	0.00909910401626689	0.4335763067301879	0.016830371819807517	0.006501782443240232	0.8771543741987647	4.846141468794897e-28	0.0020802950821748683	0.005486495827503119	1.0115189064047137e-28	1.734173029154244e-14	4.0420489000333035e-28	0.0026004253426476134	4.335621890919493e-31	1.8079991466212847e-24	3.377842348413811e-18	1.5811658848849946e-09	1.569395453586787e-23	5.296358537881719e-20	9.023150890732647e-29	0.0018432175401719032	0.0007991631339185274	0.001853380203229108	2.1907870564939056e-31	5.427234876379667e-26	4.495284062702966e-21	7.685054045771585e-22	1.3604468707375683e-20	2.4348353173225917e-23	2.199058057415801e-24	0.0016306337718650762	0.00039979061600240747	7.098559704333763e-24	1.606660914260266e-22	5.362870347734165e-24	0.0021759358018816643	0.0014734707629239121	0.003447933573309518	7.971598550148179e-18	0.27971223140640916
Mixture22	0.0018304933628658798	0.0077874893111530286	0.0054184244654060625	0.003793006661430222	0.00467480595167508	0.006412668468031275	0.005270175606747264	0.0073851004604622425	0.0025456624515824496	0.004308416390757906	0.003817505577837287	0.007167232509287444	0.001931410564209869	0.8088215087695073	0.008855675359634245	0.004262632168770283	0.015581257603403514	0.002007643114351293	0.0023610758155702253	0.010561961422927568	0.0009170199162297162	0.002134385484240674	0.002271474595870709	0.0052767269742338896	0.012638726524018934	0.003070484215193719	0.0014829916752782837	0.0076293852771885	0.0038930172935669623	0.0035050755823968593	0.0005289822676390175	0.010333982723732635	0.026386777177124784	0.0004620183059997547	0.0047377813783886285	0.020326930440863096	0.011206968044947214	0.008204494611412224	0.008844330015298822	0.021447734659193	0.012280337315010204	0.01625878550961391	0.013613672039905883	0.009985710037694823	0.012086283363413547	0.0199958075005145	0.007709843407821676	0.8519791070453202	0.02300623057995003	0.01112099088415963	0.06351900219293628	0.008379469924439104	0.012583221621246863	0.057422432945906474	0.004224585648404125	0.005879120655571408	0.0076796259471414545	0.01588873389257439	0.027165910462296685	0.006807523682146803	0.004942918602694065	0.015110334872512269	0.008761454395698988	0.006258977751594841	0.0026113170142846543	0.05770627630085665	0.2802558315459133	0.007149881892839001	5.3020955657989915e-24	0.0022838340812951	4.757499618875542e-22	0.00016672866997943683	0.0011611714152838701	2.9785103210319654e-19	7.326243447376734e-18	2.666526011470639e-17	2.9817304109120076e-27	1.2533285825486218e-08	2.2706518638022336e-17	3.218983584293695e-20	2.2754349439019588e-26	0.3162715286707995	0.0011872851319635102	1.2279330686175742e-15	3.679116846515062e-21	8.312057214849952e-26	3.4059896660950522e-25	4.317830384798309e-20	1.3589067770308918e-22	2.607622587348721e-21	2.0630356633885573e-27	2.782558034798716e-22	1.0894726796150223e-22	8.288142574121767e-27	5.9683737841048426e-24	0.001453679310186957	4.147200302821379e-16	8.266231900040746e-18	7.162584035396554e-25	0.0009779143565979349	1.1935887550282807e-21	1.9396007664874569e-25
