	summarized	lineages	abundances	resid	coverage
Mixture01	[('Omicron', 0.7167), ('Other', 0.0648), ('Alpha', 0.0548), ('Gamma', 0.0436), ('Delta', 0.0288), ('Beta', 0.0223), ('Kappa', 0.0097), ('Mu', 0.0096), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0078), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0077), ('Theta', 0.0069), ('Lambda', 0.005), ('BA.2.86* (BA.2.86X)', 0.0043), ('Eta', 0.0039), ('XBB* (XBB.X)', 0.0029), ('A', 0.0029), ('Zeta', 0.0028), ('EG.5* [Omicron (EG.5.X)]', 0.0027), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0018), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0012)]	BA.2 BA.4 BA.5 XE B.1.1.7 P.1 BA.1 B.1.617.2 B.1.351 XD BA.3 B.1.617.1 B.1.621 AV.1 CH.1.1 BA.2.75 P.3 C.37 B.1.617.3 B.1.1.318 B.1.623 BA.2.86 B.1.525 XBB A.23.1 P.2 BA.4.6 EG.5.1 AY.4.2 XBB.1.16 C.36.3 XBB.1.5 BQ.1 Other	0.3202 0.1861 0.0956 0.063 0.0548 0.0436 0.0343 0.0265 0.0223 0.0187 0.0145 0.0097 0.0096 0.0094 0.0078 0.0077 0.0069 0.005 0.0048 0.0045 0.0044 0.0043 0.0039 0.0029 0.0029 0.0028 0.0027 0.0027 0.0023 0.0018 0.0016 0.0012 0.0003 0.0214		
Mixture02	[('Other', 0.2735), ('Alpha', 0.2395), ('Omicron', 0.1496), ('Delta', 0.1171), ('Gamma', 0.0512), ('Beta', 0.0323), ('Lambda', 0.0231), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0208), ('Mu', 0.014), ('BA.2.86* (BA.2.86X)', 0.0133), ('Kappa', 0.0132), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0119), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0085), ('Theta', 0.0076), ('EG.5* [Omicron (EG.5.X)]', 0.0057), ('Eta', 0.0047), ('Zeta', 0.0047), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0032), ('A', 0.0032), ('XBB* (XBB.X)', 0.0029)]	B.1.1.7 B.1.617.2 BA.1 P.1 B.1.351 C.37 XD XBB.1.5 BA.5 BA.3 BA.2 B.1.621 BA.2.86 B.1.617.1 CH.1.1 AY.4.2 BA.2.75 P.3 AV.1 B.1.1.318 BA.4.6 BQ.1 EG.5.1 B.1.617.3 B.1.525 P.2 BA.4 B.1.623 XBB.1.16 A.23.1 XBB XE C.36.3 Other	0.2395 0.1065 0.0805 0.0512 0.0323 0.0231 0.0226 0.0208 0.018 0.0167 0.0151 0.014 0.0133 0.0132 0.0119 0.0106 0.0085 0.0076 0.0072 0.007 0.0066 0.0065 0.0057 0.0049 0.0047 0.0047 0.0038 0.0035 0.0032 0.0032 0.0029 0.0024 0.0023 0.226		
Mixture03	[('Omicron', 0.9392), ('Other', 0.0131), ('Lambda', 0.0083), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0072), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0054), ('Theta', 0.0037), ('Alpha', 0.0036), ('Beta', 0.0036), ('Kappa', 0.0033), ('Mu', 0.0027), ('Delta', 0.0025), ('BA.2.86* (BA.2.86X)', 0.0018), ('XBB* (XBB.X)', 0.0016), ('Gamma', 0.0012), ('A', 0.0011), ('EG.5* [Omicron (EG.5.X)]', 0.0008), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0004), ('Eta', 0.0004), ('Zeta', 0.0002)]	BA.2 BA.4 BA.5 XE BA.3 C.37 CH.1.1 BA.2.75 AV.1 XD P.3 B.1.1.7 B.1.351 B.1.617.1 B.1.621 B.1.617.2 BA.2.86 XBB B.1.617.3 P.1 BA.1 A.23.1 BA.4.6 EG.5.1 B.1.623 AY.4.2 XBB.1.16 B.1.1.318 B.1.525 C.36.3 P.2 Other	0.4531 0.2335 0.1881 0.0506 0.0118 0.0083 0.0072 0.0054 0.0051 0.005 0.0037 0.0036 0.0036 0.0033 0.0027 0.0019 0.0018 0.0016 0.0014 0.0012 0.0011 0.0011 0.001 0.0008 0.0006 0.0006 0.0004 0.0004 0.0004 0.0002 0.0002 0.0004		
Mixture04	[('Omicron', 0.4757), ('Gamma', 0.1563), ('Other', 0.1519), ('Alpha', 0.0604), ('Beta', 0.0496), ('Delta', 0.025), ('Mu', 0.0154), ('Theta', 0.0105), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0087), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0074), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0058), ('BA.2.86* (BA.2.86X)', 0.0058), ('Zeta', 0.005), ('EG.5* [Omicron (EG.5.X)]', 0.0048), ('XBB* (XBB.X)', 0.0045), ('A', 0.0037), ('Eta', 0.0034), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0027), ('Kappa', 0.002), ('Lambda', 0.0013)]	BA.2 P.1 BA.1 B.1.1.7 B.1.351 BA.3 XD B.1.621 B.1.617.2 BA.5 XE P.3 AY.4.2 BA.2.75 XBB.1.5 AV.1 CH.1.1 BA.2.86 P.2 B.1.623 B.1.1.318 EG.5.1 XBB BA.4.6 A.23.1 B.1.525 XBB.1.16 BA.4 BQ.1 B.1.617.1 B.1.617.3 C.37 C.36.3 Other	0.2693 0.1563 0.1213 0.0604 0.0496 0.0473 0.0255 0.0154 0.0152 0.0151 0.0135 0.0105 0.0098 0.0087 0.0074 0.0074 0.0058 0.0058 0.005 0.0049 0.0049 0.0048 0.0045 0.0044 0.0037 0.0034 0.0027 0.0026 0.0022 0.002 0.0017 0.0013 0.0007 0.1068		
Mixture05	[('Omicron', 0.7426), ('Other', 0.1566), ('Lambda', 0.0106), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0102), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.009), ('Delta', 0.008799999999999999), ('Beta', 0.0075), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0074), ('BA.2.86* (BA.2.86X)', 0.0073), ('Theta', 0.0058), ('Mu', 0.0055), ('Alpha', 0.0055), ('EG.5* [Omicron (EG.5.X)]', 0.0047), ('XBB* (XBB.X)', 0.0038), ('Kappa', 0.0037), ('Gamma', 0.0027), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0026), ('A', 0.0023), ('Eta', 0.0022), ('Zeta', 0.0012)]	BA.2 BA.4 BA.5 XE BA.3 XD C.37 CH.1.1 BA.2.75 B.1.351 XBB.1.5 BA.2.86 AV.1 BQ.1 P.3 BA.4.6 B.1.621 B.1.1.7 B.1.617.2 EG.5.1 AY.4.2 BA.1 XBB B.1.617.1 P.1 XBB.1.16 B.1.623 A.23.1 B.1.525 B.1.617.3 B.1.1.318 C.36.3 P.2 Other	0.29 0.2078 0.1641 0.0471 0.0182 0.0108 0.0106 0.0102 0.009 0.0075 0.0074 0.0073 0.0064 0.0061 0.0058 0.0055 0.0055 0.0055 0.0049 0.0047 0.0039 0.0038 0.0038 0.0037 0.0027 0.0026 0.0024 0.0023 0.0022 0.0019 0.0015 0.0012 0.0012 0.1324		
Mixture06	[('Omicron', 0.5789999999999998), ('Delta', 0.129), ('Alpha', 0.0731), ('Gamma', 0.0597), ('Other', 0.058600000000000006), ('Beta', 0.0279), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0137), ('Mu', 0.0126), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0076), ('Kappa', 0.0057), ('BA.2.86* (BA.2.86X)', 0.0054), ('Theta', 0.0045), ('Zeta', 0.004), ('Eta', 0.0037), ('EG.5* [Omicron (EG.5.X)]', 0.0036), ('XBB* (XBB.X)', 0.0033), ('A', 0.0028), ('Lambda', 0.0023), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0023), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0012)]	BA.2 BA.1 B.1.617.2 B.1.1.7 P.1 BA.3 B.1.351 XE XD CH.1.1 AV.1 B.1.621 BA.5 BA.2.75 B.1.1.318 B.1.617.1 BA.2.86 B.1.617.3 B.1.623 P.3 P.2 B.1.525 EG.5.1 BA.4.6 XBB AY.4.2 A.23.1 C.37 XBB.1.16 C.36.3 BA.4 XBB.1.5 BQ.1 Other	0.3707 0.1348 0.1262 0.0731 0.0597 0.0313 0.0279 0.0267 0.0223 0.0137 0.0127 0.0126 0.01 0.0076 0.0068 0.0057 0.0054 0.0049 0.0046 0.0045 0.004 0.0037 0.0036 0.0034 0.0033 0.0028 0.0028 0.0023 0.0023 0.0022 0.0018 0.0012 0.0003 0.0051		
Mixture07	[('Omicron', 0.6388), ('Alpha', 0.1373), ('Gamma', 0.0804), ('Other', 0.049), ('Beta', 0.0362), ('Mu', 0.0136), ('BA.2.86* (BA.2.86X)', 0.0067), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0065), ('Theta', 0.0063), ('Delta', 0.0048000000000000004), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0042), ('A', 0.0026), ('Eta', 0.0025), ('Kappa', 0.0024), ('XBB* (XBB.X)', 0.0024), ('Zeta', 0.0019), ('EG.5* [Omicron (EG.5.X)]', 0.0019), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0014), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0008), ('Lambda', 0.0005)]	BA.2 BA.4 B.1.1.7 BA.5 P.1 XE B.1.351 B.1.621 XD AV.1 BA.2.86 BA.3 BA.2.75 P.3 CH.1.1 B.1.617.2 B.1.623 B.1.1.318 A.23.1 B.1.525 B.1.617.1 XBB BA.4.6 BA.1 P.2 EG.5.1 B.1.617.3 AY.4.2 XBB.1.16 XBB.1.5 C.37 C.36.3 BQ.1 Other	0.2287 0.2072 0.1373 0.1245 0.0804 0.0671 0.0362 0.0136 0.0122 0.0082 0.0067 0.0067 0.0065 0.0063 0.0042 0.0032 0.0032 0.0031 0.0026 0.0025 0.0024 0.0024 0.0022 0.0022 0.0019 0.0019 0.0018 0.0016 0.0014 0.0008 0.0005 0.0004 0.0002 0.0201		
Mixture08	[('Omicron', 0.8989000000000001), ('Other', 0.03590000000000001), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0078), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0077), ('Beta', 0.0064), ('Lambda', 0.006), ('Mu', 0.0059), ('Alpha', 0.0047), ('BA.2.86* (BA.2.86X)', 0.0044), ('Theta', 0.0042), ('Kappa', 0.004), ('Delta', 0.004), ('A', 0.0019), ('Gamma', 0.0017), ('EG.5* [Omicron (EG.5.X)]', 0.0017), ('Eta', 0.0014), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0012), ('XBB* (XBB.X)', 0.0012), ('Zeta', 0.001), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0002)]	BA.2 BA.1 BA.4 BA.5 BA.3 XD XE CH.1.1 BA.2.75 AV.1 B.1.351 C.37 B.1.621 B.1.1.7 BA.2.86 P.3 B.1.617.1 BA.4.6 B.1.617.2 B.1.1.318 A.23.1 P.1 EG.5.1 B.1.617.3 B.1.525 AY.4.2 B.1.623 XBB.1.16 XBB P.2 BQ.1 C.36.3 XBB.1.5 Other	0.4868 0.1418 0.116 0.0994 0.0329 0.0198 0.0183 0.0078 0.0077 0.0068 0.0064 0.006 0.0059 0.0047 0.0044 0.0042 0.004 0.0029 0.0027 0.0022 0.0019 0.0017 0.0017 0.0015 0.0014 0.0013 0.0013 0.0012 0.0012 0.001 0.0008 0.0006 0.0002 0.0037		
Mixture09	[('Other', 0.815), ('Omicron', 0.062299999999999994), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0408), ('Delta', 0.0213), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0095), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0067), ('Beta', 0.0055), ('Lambda', 0.0055), ('BA.2.86* (BA.2.86X)', 0.0054), ('EG.5* [Omicron (EG.5.X)]', 0.0043), ('Mu', 0.0032), ('Alpha', 0.0032), ('XBB* (XBB.X)', 0.0029), ('Eta', 0.0024), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0023), ('Theta', 0.0022), ('A', 0.0022), ('Gamma', 0.0018), ('Zeta', 0.0017), ('Kappa', 0.0017)]	XBB.1.5 BQ.1 AY.4.2 BA.5 CH.1.1 BA.4 BA.2.75 B.1.351 BA.1 C.37 BA.2.86 BA.3 BA.4.6 EG.5.1 XD XE AV.1 B.1.621 B.1.1.7 XBB B.1.525 XBB.1.16 P.3 A.23.1 B.1.623 P.1 P.2 B.1.617.1 B.1.617.2 B.1.617.3 BA.2 B.1.1.318 C.36.3 Other	0.0408 0.0215 0.0197 0.0131 0.0095 0.0074 0.0067 0.0055 0.0055 0.0055 0.0054 0.0053 0.0048 0.0043 0.0041 0.0037 0.0035 0.0032 0.0032 0.0029 0.0024 0.0023 0.0022 0.0022 0.0018 0.0018 0.0017 0.0017 0.0016 0.0011 0.001 0.0006 0.0003 0.8036		
Mixture10	[('Omicron', 0.9052999999999999), ('Other', 0.04), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0073), ('Mu', 0.0062), ('Beta', 0.0059), ('Lambda', 0.0055), ('Delta', 0.0049), ('BA.2.86* (BA.2.86X)', 0.0044), ('Alpha', 0.0042), ('Theta', 0.0026), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0023), ('Gamma', 0.0021), ('Kappa', 0.0018), ('A', 0.0017), ('XBB* (XBB.X)', 0.0014), ('Eta', 0.0014), ('EG.5* [Omicron (EG.5.X)]', 0.0013), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0011), ('Zeta', 0.0005)]	BA.2 BA.1 XE XD BA.3 BA.2.75 BA.5 B.1.621 AV.1 B.1.351 C.37 BA.2.86 B.1.1.7 B.1.617.2 P.3 BA.4.6 CH.1.1 P.1 B.1.617.1 A.23.1 B.1.1.318 XBB BA.4 B.1.525 EG.5.1 B.1.623 XBB.1.16 B.1.617.3 AY.4.2 P.2 C.36.3 Other	0.5955 0.2414 0.039 0.0269 0.0185 0.0073 0.0072 0.0062 0.0061 0.0059 0.0055 0.0044 0.0042 0.004 0.0026 0.0023 0.0023 0.0021 0.0018 0.0017 0.0016 0.0014 0.0014 0.0014 0.0013 0.0012 0.0011 0.001 0.0009 0.0005 0.0001 0.0031		
