	summarized	lineages	abundances	resid	coverage
Mixture01	[('Omicron', 0.7085999999999999), ('Delta', 0.055999999999999994), ('Alpha', 0.0476), ('Other', 0.0456), ('Gamma', 0.0366), ('Beta', 0.0233), ('XBB* (XBB.X)', 0.0202), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0081), ('Kappa', 0.0078), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0062), ('Lambda', 0.006), ('Theta', 0.006), ('BA.2.86* (BA.2.86X)', 0.0059), ('Mu', 0.0055), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0049), ('Zeta', 0.003), ('Eta', 0.0028), ('A', 0.0025), ('EG.5* [Omicron (EG.5.X)]', 0.0018), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0011)]	BA.2 BA.4 BA.5 B.1.617.2 B.1.1.7 XE P.1 BA.1 B.1.351 XBB XD BA.3 CH.1.1 AV.1 B.1.617.1 BA.2.75 C.37 P.3 BA.2.86 B.1.621 B.1.1.318 XBB.1.5 B.1.617.3 P.2 B.1.525 A.23.1 AY.4.2 BA.4.6 EG.5.1 B.1.623 C.36.3 XBB.1.16 BQ.1 Other	0.3661 0.1718 0.0906 0.0537 0.0476 0.0397 0.0366 0.0276 0.0233 0.0202 0.0103 0.0101 0.0081 0.0078 0.0078 0.0062 0.006 0.006 0.0059 0.0055 0.0054 0.0049 0.0045 0.003 0.0028 0.0025 0.0023 0.0022 0.0018 0.0013 0.0013 0.0011 0.0005 0.015		
Mixture02	[('Other', 0.3121), ('Alpha', 0.1814), ('Delta', 0.1631), ('Omicron', 0.1372), ('Beta', 0.0397), ('Gamma', 0.0368), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0274), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0176), ('Kappa', 0.0139), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0122), ('Mu', 0.01), ('Zeta', 0.0083), ('Theta', 0.0077), ('BA.2.86* (BA.2.86X)', 0.0072), ('EG.5* [Omicron (EG.5.X)]', 0.0055), ('A', 0.0052), ('XBB* (XBB.X)', 0.0049), ('Eta', 0.0045), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0037), ('Lambda', 0.0015)]	B.1.1.7 B.1.617.2 BA.1 B.1.351 P.1 CH.1.1 BA.5 XBB.1.5 BA.3 B.1.617.1 BA.2.75 AY.4.2 XD B.1.621 P.2 BA.2 BA.4.6 P.3 BA.2.86 AV.1 BA.4 B.1.1.318 B.1.623 EG.5.1 B.1.617.3 A.23.1 XBB B.1.525 XBB.1.16 C.36.3 BQ.1 XE C.37 Other	0.1814 0.1518 0.0768 0.0397 0.0368 0.0274 0.0189 0.0176 0.0139 0.0139 0.0122 0.0113 0.011 0.01 0.0083 0.0082 0.0081 0.0077 0.0072 0.0072 0.0064 0.006 0.0057 0.0055 0.0054 0.0052 0.0049 0.0045 0.0037 0.0029 0.0029 0.002 0.0015 0.2739		
Mixture03	[('Omicron', 0.9107999999999999), ('Other', 0.027), ('Delta', 0.0203), ('BA.2.86* (BA.2.86X)', 0.0066), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0049), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0047), ('Alpha', 0.0041), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0039), ('Kappa', 0.003), ('Beta', 0.0024), ('Theta', 0.0023), ('XBB* (XBB.X)', 0.002), ('Mu', 0.0017), ('EG.5* [Omicron (EG.5.X)]', 0.0015), ('Gamma', 0.0014), ('A', 0.0013), ('Eta', 0.0007), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0006), ('Zeta', 0.0005), ('Lambda', 0.0003)]	BA.2 BA.4 BA.5 XE B.1.617.2 BA.3 XD BA.2.86 CH.1.1 AV.1 BA.2.75 B.1.1.7 XBB.1.5 B.1.617.1 B.1.351 P.3 XBB B.1.621 EG.5.1 BA.1 P.1 A.23.1 B.1.617.3 AY.4.2 BA.4.6 B.1.623 B.1.525 XBB.1.16 B.1.1.318 P.2 C.37 C.36.3 Other	0.4683 0.2261 0.1212 0.0818 0.0192 0.011 0.0077 0.0066 0.0049 0.0049 0.0047 0.0041 0.0039 0.003 0.0024 0.0023 0.002 0.0017 0.0015 0.0014 0.0014 0.0013 0.0012 0.0011 0.001 0.0008 0.0007 0.0006 0.0006 0.0005 0.0003 0.0003 0.0115		
Mixture04	[('Omicron', 0.5161), ('Other', 0.15460000000000002), ('Gamma', 0.1026), ('Beta', 0.0668), ('Alpha', 0.0477), ('Delta', 0.0186), ('Lambda', 0.0129), ('BA.2.86* (BA.2.86X)', 0.0102), ('Mu', 0.0094), ('Theta', 0.0092), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.009), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.008), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0061), ('XBB* (XBB.X)', 0.0055), ('Zeta', 0.0051), ('A', 0.0048), ('EG.5* [Omicron (EG.5.X)]', 0.0041), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0036), ('Eta', 0.0032), ('Kappa', 0.0024)]	BA.2 P.1 BA.1 B.1.351 B.1.1.7 BA.3 XE XD BA.5 C.37 BA.2.86 AV.1 AY.4.2 B.1.621 P.3 XBB.1.5 B.1.617.2 BA.2.75 BA.4.6 CH.1.1 BA.4 XBB P.2 A.23.1 B.1.623 EG.5.1 BQ.1 B.1.1.318 XBB.1.16 B.1.525 B.1.617.1 B.1.617.3 C.36.3 Other	0.3248 0.1026 0.0919 0.0668 0.0477 0.0368 0.0307 0.0247 0.0163 0.0129 0.0102 0.01 0.0097 0.0094 0.0092 0.009 0.0089 0.008 0.0061 0.0061 0.0056 0.0055 0.0051 0.0048 0.0047 0.0041 0.0039 0.0038 0.0036 0.0032 0.0024 0.0016 0.0006 0.1092		
Mixture05	[('Omicron', 0.8012), ('Other', 0.0973), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0271), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0077), ('Alpha', 0.007), ('Delta', 0.006999999999999999), ('Beta', 0.0064), ('Kappa', 0.0058), ('BA.2.86* (BA.2.86X)', 0.0052), ('Theta', 0.0051), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0047), ('XBB* (XBB.X)', 0.0043), ('Mu', 0.004), ('EG.5* [Omicron (EG.5.X)]', 0.0033), ('Gamma', 0.0029), ('A', 0.0027), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0024), ('Zeta', 0.0024), ('Eta', 0.0021), ('Lambda', 0.0016)]	BA.4 BA.2 BA.5 XE CH.1.1 XD BA.3 BA.2.75 AV.1 B.1.1.7 B.1.351 B.1.617.1 BA.4.6 BA.2.86 P.3 XBB.1.5 XBB B.1.621 B.1.617.2 EG.5.1 AY.4.2 P.1 A.23.1 B.1.617.3 XBB.1.16 BA.1 P.2 B.1.525 B.1.623 C.37 BQ.1 B.1.1.318 C.36.3 Other	0.3218 0.2909 0.1077 0.0611 0.0271 0.0118 0.0102 0.0077 0.0072 0.007 0.0064 0.0058 0.0056 0.0052 0.0051 0.0047 0.0043 0.004 0.0039 0.0033 0.0031 0.0029 0.0027 0.0024 0.0024 0.0024 0.0024 0.0021 0.0017 0.0016 0.0015 0.0014 0.0013 0.0715		
Mixture06	[('Omicron', 0.5398999999999999), ('Delta', 0.178), ('Other', 0.0785), ('Alpha', 0.0541), ('Gamma', 0.0334), ('Beta', 0.0283), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0151), ('Kappa', 0.0102), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0088), ('BA.2.86* (BA.2.86X)', 0.0077), ('Mu', 0.0075), ('Theta', 0.0071), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0055), ('Zeta', 0.005), ('XBB* (XBB.X)', 0.0046), ('Eta', 0.0041), ('A', 0.0039), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0035), ('EG.5* [Omicron (EG.5.X)]', 0.0026), ('Lambda', 0.0024)]	BA.2 B.1.617.2 BA.1 B.1.1.7 XE P.1 BA.3 B.1.351 XD BA.5 CH.1.1 AV.1 B.1.617.1 BA.2.75 BA.2.86 B.1.621 P.3 B.1.617.3 XBB.1.5 P.2 B.1.1.318 XBB C.36.3 AY.4.2 B.1.623 B.1.525 A.23.1 BA.4.6 XBB.1.16 BA.4 EG.5.1 C.37 BQ.1 Other	0.3451 0.1737 0.1017 0.0541 0.0356 0.0334 0.0326 0.0283 0.022 0.0168 0.0151 0.0109 0.0102 0.0088 0.0077 0.0075 0.0071 0.0061 0.0055 0.005 0.0049 0.0046 0.0045 0.0043 0.0042 0.0041 0.0039 0.0035 0.0035 0.0032 0.0026 0.0024 0.0014 0.0259		
Mixture07	[('Omicron', 0.6905000000000001), ('Alpha', 0.115), ('Gamma', 0.0609), ('Beta', 0.0466), ('Other', 0.032100000000000004), ('Mu', 0.0078), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0077), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0069), ('Theta', 0.0054), ('BA.2.86* (BA.2.86X)', 0.0041), ('Kappa', 0.0038), ('Delta', 0.0031000000000000003), ('XBB* (XBB.X)', 0.0031), ('Zeta', 0.0028), ('Eta', 0.0028), ('A', 0.0023), ('EG.5* [Omicron (EG.5.X)]', 0.0018), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0015), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0013), ('Lambda', 0.0004)]	BA.4 BA.2 B.1.1.7 BA.5 P.1 B.1.351 XE AV.1 B.1.621 CH.1.1 BA.2.75 XD P.3 BA.2.86 B.1.617.1 BA.3 XBB B.1.623 P.2 B.1.525 B.1.1.318 A.23.1 BA.4.6 B.1.617.2 B.1.617.3 EG.5.1 XBB.1.5 BA.1 XBB.1.16 AY.4.2 BQ.1 C.36.3 C.37 Other	0.2958 0.2636 0.115 0.0771 0.0609 0.0466 0.0463 0.0091 0.0078 0.0077 0.0069 0.0067 0.0054 0.0041 0.0038 0.0036 0.0031 0.0031 0.0028 0.0028 0.0024 0.0023 0.002 0.002 0.002 0.0018 0.0015 0.0014 0.0013 0.0011 0.0007 0.0004 0.0004 0.0084		
Mixture08	[('Omicron', 0.9467000000000001), ('Other', 0.0226), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0049), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0033), ('Alpha', 0.0028), ('Theta', 0.0027), ('Kappa', 0.0025), ('Mu', 0.0025), ('BA.2.86* (BA.2.86X)', 0.0022), ('Beta', 0.0021), ('A', 0.0015), ('XBB* (XBB.X)', 0.0015), ('Delta', 0.0012), ('Gamma', 0.0011), ('Eta', 0.0007), ('EG.5* [Omicron (EG.5.X)]', 0.0007), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0004), ('Zeta', 0.0004), ('Lambda', 0.0003), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0001)]	BA.2 BA.4 BA.1 XE BA.5 BA.3 XD AV.1 BA.2.75 CH.1.1 B.1.1.7 P.3 B.1.617.1 B.1.621 BA.2.86 B.1.351 B.1.617.3 A.23.1 XBB P.1 B.1.617.2 B.1.525 EG.5.1 B.1.1.318 BA.4.6 XBB.1.16 P.2 B.1.623 C.37 AY.4.2 C.36.3 XBB.1.5 Other	0.4723 0.2146 0.1106 0.0655 0.0646 0.0187 0.0131 0.0065 0.0049 0.0033 0.0028 0.0027 0.0025 0.0025 0.0022 0.0021 0.0016 0.0015 0.0015 0.0011 0.0009 0.0007 0.0007 0.0007 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0002 0.0001 0.0002		
Mixture09	[('Other', 0.7429), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0664), ('Omicron', 0.061399999999999996), ('Delta', 0.044000000000000004), ('BA.2.86* (BA.2.86X)', 0.0255), ('Lambda', 0.0128), ('EG.5* [Omicron (EG.5.X)]', 0.0113), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0063), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0044), ('Beta', 0.0041), ('Zeta', 0.0028), ('Kappa', 0.0024), ('Alpha', 0.0023), ('Gamma', 0.0022), ('XBB* (XBB.X)', 0.0022), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0021), ('Mu', 0.002), ('Eta', 0.0019), ('A', 0.0019), ('Theta', 0.0011)]	XBB.1.5 AY.4.2 BA.2.86 BA.5 C.37 EG.5.1 BA.3 BQ.1 BA.2.75 BA.4 BA.1 XD CH.1.1 XE B.1.351 BA.4.6 AV.1 P.2 B.1.617.1 B.1.1.7 P.1 XBB XBB.1.16 B.1.621 B.1.525 A.23.1 BA.2 B.1.623 B.1.617.2 B.1.617.3 P.3 B.1.1.318 C.36.3 Other	0.0664 0.0425 0.0255 0.0225 0.0128 0.0113 0.0094 0.0081 0.0063 0.0058 0.0056 0.0047 0.0044 0.0042 0.0041 0.0041 0.003 0.0028 0.0024 0.0023 0.0022 0.0022 0.0021 0.002 0.0019 0.0019 0.0017 0.0016 0.0015 0.0014 0.0011 0.0005 0.0005 0.7312		
Mixture10	[('Omicron', 0.8787), ('Other', 0.058), ('Lambda', 0.0089), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0071), ('Delta', 0.0069), ('Alpha', 0.005), ('Beta', 0.0045), ('BA.2.86* (BA.2.86X)', 0.0043), ('Mu', 0.0036), ('XBB* (XBB.X)', 0.0036), ('Theta', 0.0033), ('A', 0.0026), ('Kappa', 0.0025), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0021), ('Gamma', 0.0018), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0016), ('Eta', 0.0015), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0015), ('EG.5* [Omicron (EG.5.X)]', 0.0015), ('Zeta', 0.001)]	BA.2 BA.1 XE XD BA.3 C.37 BA.5 BA.2.75 AV.1 B.1.1.7 B.1.351 BA.2.86 B.1.617.2 B.1.621 XBB P.3 AY.4.2 BQ.1 A.23.1 B.1.617.1 BA.4.6 XBB.1.5 P.1 CH.1.1 BA.4 B.1.525 XBB.1.16 EG.5.1 B.1.1.318 B.1.617.3 B.1.623 P.2 C.36.3 Other	0.6061 0.1792 0.0534 0.0301 0.0243 0.0089 0.0086 0.0071 0.0062 0.005 0.0045 0.0043 0.0036 0.0036 0.0036 0.0033 0.0033 0.0032 0.0026 0.0025 0.0023 0.0021 0.0018 0.0016 0.0016 0.0015 0.0015 0.0015 0.0015 0.0014 0.0013 0.001 0.0001 0.0174		
