	summarized	lineages	abundances	resid	coverage
Mixture01	[('Omicron', 0.7383), ('Delta', 0.0488), ('Alpha', 0.0484), ('Other', 0.048200000000000014), ('Gamma', 0.0416), ('Beta', 0.0142), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0108), ('Theta', 0.0075), ('Kappa', 0.0072), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0057), ('Mu', 0.0052), ('BA.2.86* (BA.2.86X)', 0.0048), ('Eta', 0.004), ('A', 0.004), ('XBB* (XBB.X)', 0.004), ('Lambda', 0.0029), ('Zeta', 0.0019), ('EG.5* [Omicron (EG.5.X)]', 0.0012), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0012), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0002)]	BA.2 BA.4 BA.5 XE B.1.1.7 B.1.617.2 P.1 BA.1 XD BA.3 B.1.351 CH.1.1 P.3 B.1.617.1 AV.1 BA.2.75 B.1.1.318 B.1.621 BA.2.86 B.1.617.3 B.1.525 A.23.1 XBB BA.4.6 C.37 B.1.623 P.2 C.36.3 AY.4.2 EG.5.1 XBB.1.16 XBB.1.5 BQ.1 Other	0.3133 0.204 0.11 0.062 0.0484 0.0475 0.0416 0.0297 0.0211 0.0161 0.0142 0.0108 0.0075 0.0072 0.0067 0.0057 0.0055 0.0052 0.0048 0.0044 0.004 0.004 0.004 0.003 0.0029 0.0023 0.0019 0.0018 0.0013 0.0012 0.0012 0.0002 0.0002 0.0064		
Mixture02	[('Other', 0.3197), ('Delta', 0.182), ('Alpha', 0.1765), ('Omicron', 0.1118), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0338), ('Beta', 0.033), ('Gamma', 0.0326), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0204), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0147), ('Kappa', 0.0114), ('BA.2.86* (BA.2.86X)', 0.0108), ('Mu', 0.0106), ('Theta', 0.0076), ('Zeta', 0.0074), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0062), ('EG.5* [Omicron (EG.5.X)]', 0.0055), ('Eta', 0.0052), ('A', 0.0049), ('XBB* (XBB.X)', 0.0048), ('Lambda', 0.0013)]	B.1.1.7 B.1.617.2 BA.1 XBB.1.5 B.1.351 P.1 XD CH.1.1 AY.4.2 BA.5 BA.3 BA.2.75 B.1.617.1 AV.1 BA.2.86 B.1.621 P.3 BA.4 P.2 B.1.617.3 B.1.1.318 BQ.1 BA.4.6 B.1.623 XBB.1.16 EG.5.1 B.1.525 A.23.1 XBB BA.2 C.36.3 XE C.37 Other	0.1765 0.1628 0.0498 0.0338 0.033 0.0326 0.0211 0.0204 0.0192 0.0185 0.018 0.0147 0.0114 0.011 0.0108 0.0106 0.0076 0.0076 0.0074 0.007 0.0069 0.0069 0.0068 0.0065 0.0062 0.0055 0.0052 0.0049 0.0048 0.0027 0.0022 0.0015 0.0013 0.265		
Mixture03	[('Omicron', 0.9281999999999999), ('Other', 0.0266), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0065), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0056), ('Alpha', 0.0047), ('BA.2.86* (BA.2.86X)', 0.0039), ('Beta', 0.0039), ('Kappa', 0.0036), ('XBB* (XBB.X)', 0.0028), ('Delta', 0.0028), ('Theta', 0.0027), ('Gamma', 0.0027), ('Mu', 0.0017), ('A', 0.0014), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0006), ('Eta', 0.0006), ('EG.5* [Omicron (EG.5.X)]', 0.0006), ('Zeta', 0.0005), ('Lambda', 0.0004), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0003)]	BA.2 BA.4 BA.5 XE XD BA.2.75 CH.1.1 BA.3 AV.1 B.1.1.7 BA.2.86 B.1.351 B.1.617.1 XBB P.3 P.1 B.1.617.3 B.1.617.2 B.1.621 A.23.1 B.1.623 BA.4.6 BA.1 AY.4.2 XBB.1.16 B.1.525 EG.5.1 B.1.1.318 P.2 C.37 C.36.3 XBB.1.5 BQ.1 Other	0.3889 0.2367 0.2333 0.0618 0.013 0.0065 0.0056 0.0053 0.0051 0.0047 0.0039 0.0039 0.0036 0.0028 0.0027 0.0027 0.0022 0.002 0.0017 0.0014 0.0011 0.001 0.0009 0.0008 0.0006 0.0006 0.0006 0.0005 0.0005 0.0004 0.0004 0.0003 0.0003 0.0043		
Mixture04	[('Omicron', 0.5037), ('Other', 0.1639), ('Gamma', 0.1286), ('Beta', 0.051), ('Alpha', 0.0422), ('Delta', 0.0201), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0133), ('Mu', 0.0107), ('Theta', 0.0104), ('EG.5* [Omicron (EG.5.X)]', 0.0095), ('BA.2.86* (BA.2.86X)', 0.0085), ('XBB* (XBB.X)', 0.0066), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0053), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0051), ('Eta', 0.0044), ('A', 0.0043), ('Zeta', 0.0042), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0038), ('Kappa', 0.0034), ('Lambda', 0.0008)]	BA.2 P.1 BA.1 B.1.351 BA.3 B.1.1.7 XD XE BA.5 BA.2.75 AV.1 B.1.621 P.3 AY.4.2 B.1.617.2 EG.5.1 BA.2.86 BA.4.6 XBB B.1.1.318 CH.1.1 XBB.1.5 B.1.623 B.1.525 BQ.1 A.23.1 P.2 XBB.1.16 B.1.617.1 BA.4 B.1.617.3 C.37 C.36.3 Other	0.2813 0.1286 0.1164 0.051 0.0492 0.0422 0.0344 0.022 0.0196 0.0133 0.011 0.0107 0.0104 0.0101 0.01 0.0095 0.0085 0.0077 0.0066 0.0054 0.0053 0.0051 0.0049 0.0044 0.0044 0.0043 0.0042 0.0038 0.0034 0.0031 0.003 0.0008 0.0004 0.1048		
Mixture05	[('Omicron', 0.7714000000000001), ('Other', 0.0891), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0341), ('Delta', 0.0204), ('BA.2.86* (BA.2.86X)', 0.0112), ('Beta', 0.0103), ('Kappa', 0.0086), ('Alpha', 0.0081), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0067), ('XBB* (XBB.X)', 0.006), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0059), ('Theta', 0.0042), ('Mu', 0.0038), ('Gamma', 0.0038), ('A', 0.0036), ('EG.5* [Omicron (EG.5.X)]', 0.0033), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0032), ('Zeta', 0.0027), ('Eta', 0.0025), ('Lambda', 0.0013)]	BA.4 BA.2 BA.5 XE CH.1.1 B.1.617.2 BA.3 XD BA.2.86 B.1.351 B.1.617.1 B.1.1.7 AY.4.2 BA.2.75 XBB XBB.1.5 BA.4.6 AV.1 P.3 BA.1 B.1.621 P.1 A.23.1 EG.5.1 XBB.1.16 B.1.617.3 C.36.3 P.2 B.1.525 B.1.623 BQ.1 B.1.1.318 C.37 Other	0.2942 0.2535 0.1324 0.0665 0.0341 0.0133 0.0132 0.0127 0.0112 0.0103 0.0086 0.0081 0.0071 0.0067 0.006 0.0059 0.0058 0.0044 0.0042 0.004 0.0038 0.0038 0.0036 0.0033 0.0032 0.0029 0.0028 0.0027 0.0025 0.0019 0.0018 0.0015 0.0013 0.0629		
Mixture06	[('Omicron', 0.5342999999999999), ('Delta', 0.1766), ('Other', 0.07239999999999999), ('Alpha', 0.0606), ('Gamma', 0.0386), ('Beta', 0.0208), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0168), ('Kappa', 0.0162), ('Mu', 0.0087), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0087), ('BA.2.86* (BA.2.86X)', 0.0077), ('Theta', 0.0074), ('XBB* (XBB.X)', 0.0055), ('Eta', 0.005), ('A', 0.004), ('Zeta', 0.0039), ('EG.5* [Omicron (EG.5.X)]', 0.0038), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0035), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0031), ('Lambda', 0.0025)]	BA.2 B.1.617.2 BA.1 B.1.1.7 BA.3 P.1 XE XD B.1.351 CH.1.1 BA.5 B.1.617.1 AV.1 B.1.621 BA.2.75 B.1.617.3 BA.2.86 P.3 B.1.1.318 XBB B.1.525 A.23.1 P.2 EG.5.1 B.1.623 BA.4.6 XBB.1.16 C.36.3 AY.4.2 XBB.1.5 BA.4 C.37 BQ.1 Other	0.3326 0.1734 0.1088 0.0606 0.0422 0.0386 0.0267 0.0249 0.0208 0.0168 0.0164 0.0162 0.0112 0.0087 0.0087 0.0078 0.0077 0.0074 0.0074 0.0055 0.005 0.004 0.0039 0.0038 0.0036 0.0035 0.0035 0.0033 0.0032 0.0031 0.0027 0.0025 0.0014 0.0142		
Mixture07	[('Omicron', 0.6624999999999999), ('Alpha', 0.1356), ('Gamma', 0.0779), ('Beta', 0.0301), ('Other', 0.026399999999999996), ('Theta', 0.0094), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0089), ('Mu', 0.0085), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.008), ('Delta', 0.005), ('BA.2.86* (BA.2.86X)', 0.0045), ('XBB* (XBB.X)', 0.0038), ('A', 0.0034), ('EG.5* [Omicron (EG.5.X)]', 0.0031), ('Kappa', 0.003), ('Zeta', 0.0029), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0022), ('Eta', 0.002), ('Lambda', 0.0015), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0013)]	BA.4 BA.2 B.1.1.7 BA.5 P.1 XE B.1.351 P.3 CH.1.1 B.1.621 BA.2.75 AV.1 XD BA.2.86 BA.3 XBB A.23.1 B.1.617.2 EG.5.1 B.1.1.318 B.1.623 B.1.617.1 P.2 B.1.617.3 BA.1 XBB.1.5 B.1.525 BA.4.6 AY.4.2 C.37 XBB.1.16 C.36.3 BQ.1 Other	0.2697 0.2055 0.1356 0.1124 0.0779 0.0652 0.0301 0.0094 0.0089 0.0085 0.008 0.0076 0.0054 0.0045 0.0043 0.0038 0.0034 0.0033 0.0031 0.0031 0.003 0.003 0.0029 0.0026 0.0024 0.0022 0.002 0.0018 0.0017 0.0015 0.0013 0.0012 0.0012 0.0035		
Mixture08	[('Omicron', 0.9273), ('Other', 0.024600000000000004), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0065), ('Kappa', 0.0046), ('Mu', 0.0045), ('Alpha', 0.0035), ('BA.2.86* (BA.2.86X)', 0.0034), ('Beta', 0.0033), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0031), ('XBB* (XBB.X)', 0.003), ('Delta', 0.0029000000000000002), ('Theta', 0.0026), ('A', 0.0026), ('Gamma', 0.0025), ('EG.5* [Omicron (EG.5.X)]', 0.0022), ('Eta', 0.0016), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.001), ('Lambda', 0.0008), ('Zeta', 0.0004)]	BA.2 BA.5 BA.4 BA.1 XE BA.3 XD BA.2.75 AV.1 B.1.617.1 B.1.621 B.1.1.7 BA.2.86 B.1.351 CH.1.1 XBB P.3 A.23.1 P.1 B.1.617.2 EG.5.1 BA.4.6 B.1.1.318 B.1.525 B.1.617.3 XBB.1.16 B.1.623 C.37 AY.4.2 P.2 C.36.3 Other	0.3866 0.1705 0.1642 0.1316 0.0495 0.023 0.0134 0.0065 0.0058 0.0046 0.0045 0.0035 0.0034 0.0033 0.0031 0.003 0.0026 0.0026 0.0025 0.0022 0.0022 0.0019 0.0017 0.0016 0.0015 0.001 0.0008 0.0008 0.0007 0.0004 0.0004 0.001		
Mixture09	[('Other', 0.7696000000000001), ('Omicron', 0.0758), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0712), ('Delta', 0.019), ('BA.2.86* (BA.2.86X)', 0.0091), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.009), ('EG.5* [Omicron (EG.5.X)]', 0.0061), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0058), ('Beta', 0.0049), ('Kappa', 0.0048), ('XBB* (XBB.X)', 0.0036), ('Alpha', 0.0031), ('A', 0.003), ('Zeta', 0.0027), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.0026), ('Gamma', 0.0026), ('Eta', 0.0025), ('Mu', 0.0025), ('Theta', 0.0015), ('Lambda', 0.0006)]	XBB.1.5 BA.5 AY.4.2 XD BA.4.6 BA.3 BQ.1 BA.2.86 CH.1.1 BA.4 EG.5.1 BA.2.75 BA.1 BA.2 B.1.351 B.1.617.1 XBB XE AV.1 B.1.1.7 A.23.1 P.2 XBB.1.16 P.1 B.1.525 B.1.621 B.1.617.3 B.1.617.2 B.1.623 P.3 B.1.1.318 C.36.3 C.37 Other	0.0712 0.0198 0.0172 0.0143 0.0117 0.0112 0.01 0.0091 0.009 0.0088 0.0061 0.0058 0.0057 0.0053 0.0049 0.0048 0.0036 0.0033 0.0033 0.0031 0.003 0.0027 0.0026 0.0026 0.0025 0.0025 0.0018 0.0018 0.0016 0.0015 0.0013 0.0007 0.0006 0.7466		
Mixture10	[('Omicron', 0.8343999999999999), ('Other', 0.07419999999999999), ('Delta', 0.019), ('BA.2.86* (BA.2.86X)', 0.0126), ('Lambda', 0.008), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0069), ('Alpha', 0.0066), ('Beta', 0.0049), ('XBB* (XBB.X)', 0.0045), ('Theta', 0.0044), ('Gamma', 0.0041), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.004), ('Mu', 0.0037), ('A', 0.003), ('EG.5* [Omicron (EG.5.X)]', 0.0025), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.002), ('Kappa', 0.0019), ('Eta', 0.0018), ('Zeta', 0.0012), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0006)]	BA.2 BA.1 XE XD BA.3 B.1.617.2 BA.2.86 BA.5 AV.1 C.37 BA.2.75 B.1.1.7 B.1.351 XBB P.3 P.1 CH.1.1 BA.4.6 B.1.621 A.23.1 AY.4.2 EG.5.1 B.1.1.318 XBB.1.16 B.1.617.1 B.1.617.3 B.1.623 B.1.525 BA.4 P.2 XBB.1.5 BQ.1 C.36.3 Other	0.5352 0.1928 0.0522 0.043 0.0374 0.0163 0.0126 0.011 0.0097 0.008 0.0069 0.0066 0.0049 0.0045 0.0044 0.0041 0.004 0.004 0.0037 0.003 0.0027 0.0025 0.0023 0.002 0.0019 0.0019 0.0018 0.0018 0.0013 0.0012 0.0006 0.0005 0.0002 0.0153		
