	summarized	lineages	abundances	resid	coverage
Mixture01	[('Omicron', 0.48889999999999995), ('Other', 0.35250000000000004), ('Alpha', 0.0556), ('Delta', 0.0308), ('Beta', 0.0189), ('Gamma', 0.0182), ('Iota', 0.0145), ('Mu', 0.0093), ('Kappa', 0.005), ('A', 0.0022), ('Eta', 0.0017), ('Lambda', 0.0016), ('Theta', 0.0007)]	B.1.1 BA.4 BA.3 BA.2.12.1 B.1.1.7 BA.2 BA.1 B.1.617.2 B.1.351 P.1 B.1.526 B.1.621 B.1.623 B.1.617.3 B.1.617.1 AV.1 B.1.1.318 BA.5 A.23.1 B.1.177 B.1.525 C.37 P.3 Other	0.2199 0.2024 0.1417 0.0675 0.0556 0.0418 0.033 0.0308 0.0189 0.0182 0.0145 0.0093 0.0072 0.0062 0.005 0.0036 0.0029 0.0025 0.0022 0.002 0.0017 0.0016 0.0007 0.1107		
Mixture02	[('Other', 0.40159999999999996), ('Alpha', 0.1949), ('Iota', 0.1714), ('Delta', 0.1085), ('Omicron', 0.0545), ('Gamma', 0.0298), ('Beta', 0.0211), ('A', 0.0101), ('Mu', 0.0031), ('Kappa', 0.0015), ('Zeta', 0.0014), ('Eta', 0.0013), ('Lambda', 0.0007)]	B.1.1.7 B.1.526 B.1.1 B.1.617.2 BA.1 P.1 B.1.351 A.23.1 B.1.1.318 B.1.617.3 B.1.621 B.1.623 429 B.1.177 AV.1 BA.2.12.1 B.1.617.1 P.2 B.1.525 BA.5 C.37 Other	0.1949 0.1714 0.1113 0.1085 0.0518 0.0298 0.0211 0.0101 0.0057 0.0046 0.0031 0.0028 0.0023 0.0021 0.0019 0.0017 0.0015 0.0014 0.0013 0.001 0.0007 0.2709		
Mixture03	[('Omicron', 0.9859000000000001), ('Delta', 0.0044), ('Beta', 0.0031), ('Other', 0.0027), ('Lambda', 0.0013), ('A', 0.0011), ('Theta', 0.0005), ('Mu', 0.0005), ('Eta', 0.0004), ('Alpha', 0.0001)]	BA.4 BA.2.12.1 BA.5 BA.2 BA.1 B.1.617.2 B.1.351 BA.3 C.37 A.23.1 B.1.617.3 B.1.623 B.1.1.318 P.3 B.1.621 B.1.525 429 AV.1 B.1.1.7 Other	0.5199 0.2077 0.1581 0.0836 0.0137 0.0044 0.0031 0.0029 0.0013 0.0011 0.0008 0.0007 0.0005 0.0005 0.0005 0.0004 0.0004 0.0003 0.0001 -0.0		
Mixture04	[('Omicron', 0.4165), ('Other', 0.3326), ('Gamma', 0.1101), ('Beta', 0.0562), ('Alpha', 0.0435), ('Iota', 0.0303), ('Delta', 0.0023), ('Kappa', 0.0022), ('Eta', 0.0022), ('A', 0.0019), ('Lambda', 0.0012), ('Theta', 0.0007), ('Mu', 0.0004)]	B.1.1 BA.2 BA.1 P.1 BA.3 B.1.351 B.1.1.7 B.1.526 B.1.617.2 B.1.617.1 B.1.525 A.23.1 BA.5 AV.1 C.37 P.3 B.1.623 B.1.621 Other	0.211 0.1812 0.1516 0.1101 0.0821 0.0562 0.0435 0.0303 0.0023 0.0022 0.0022 0.0019 0.0016 0.0015 0.0012 0.0007 0.0006 0.0004 0.1195		
Mixture05	[('Other', 0.5522), ('Omicron', 0.4239), ('Beta', 0.0131), ('Alpha', 0.0032), ('Delta', 0.0019), ('Eta', 0.0013), ('Mu', 0.0011), ('Theta', 0.0011), ('Kappa', 0.0009), ('Lambda', 0.0005), ('Iota', 0.0004), ('Gamma', 0.0004)]	BA.4 BA.2.12.1 B.1 B.1.1 BA.1 BA.5 B.1.351 BA.3 B.1.1.7 B.1.623 AV.1 B.1.617.2 B.1.177 B.1.1.318 B.1.525 B.1.621 P.3 429 B.1.617.1 C.37 B.1.526 B.1.617.3 P.1 Other	0.3122 0.0638 0.0483 0.0424 0.0225 0.0219 0.0131 0.0035 0.0032 0.0031 0.003 0.0019 0.0017 0.0015 0.0013 0.0011 0.0011 0.001 0.0009 0.0005 0.0004 0.0004 0.0004 0.4508		
Mixture06	[('Omicron', 0.49429999999999996), ('Other', 0.2519), ('Iota', 0.0793), ('Delta', 0.0677), ('Alpha', 0.0558), ('Gamma', 0.0199), ('Beta', 0.0194), ('Lambda', 0.0035), ('Mu', 0.0022), ('Zeta', 0.0018), ('A', 0.0018), ('Eta', 0.0012), ('Theta', 0.0007), ('Kappa', 0.0006)]	B.1.1 BA.1 BA.2.12.1 BA.2 BA.3 B.1.526 B.1.617.2 B.1.617.3 B.1.1.7 P.1 B.1.351 B.1.1.318 C.37 B.1.621 P.2 A.23.1 B.1.525 B.1.623 AV.1 P.3 B.1.617.1 Other	0.1777 0.1518 0.1488 0.1028 0.0909 0.0793 0.0677 0.0647 0.0558 0.0199 0.0194 0.0075 0.0035 0.0022 0.0018 0.0018 0.0012 0.0011 0.0009 0.0007 0.0006 0.0		
Mixture07	[('Omicron', 0.3547), ('Other', 0.24189999999999998), ('Alpha', 0.1362), ('Iota', 0.129), ('Gamma', 0.0538), ('Beta', 0.0515), ('Zeta', 0.0181), ('Eta', 0.0048), ('Mu', 0.0042), ('Delta', 0.002), ('Theta', 0.002), ('A', 0.001), ('Kappa', 0.0008)]	BA.4 B.1.1 B.1.1.7 B.1.526 BA.2.12.1 P.1 B.1.351 BA.3 B.1.177 P.2 BA.1 B.1.1.318 B.1.525 B.1.621 B.1.623 B.1.617.2 P.3 A.23.1 B.1.617.1 429 AV.1 Other	0.2659 0.2055 0.1362 0.129 0.0539 0.0538 0.0515 0.0191 0.0187 0.0181 0.0158 0.0134 0.0048 0.0042 0.003 0.002 0.002 0.001 0.0008 0.0007 0.0006 0.0		
Mixture08	[('Omicron', 0.9492999999999999), ('Other', 0.0332), ('Delta', 0.006), ('Beta', 0.003), ('Lambda', 0.0016), ('Theta', 0.0016), ('Kappa', 0.0009), ('Eta', 0.0009), ('Iota', 0.0009), ('Gamma', 0.0008), ('Alpha', 0.0008), ('Mu', 0.0006), ('A', 0.0002)]	BA.4 BA.2 BA.1 BA.5 BA.2.12.1 BA.3 B.1.1 B.1.617.2 B.1.623 B.1.351 AV.1 C.37 P.3 B.1.177 B.1.617.1 B.1.525 B.1.526 P.1 B.1.1.7 B.1.1.318 B.1.621 B.1.617.3 A.23.1 Other	0.3265 0.2068 0.1567 0.1141 0.0801 0.0651 0.0256 0.006 0.0038 0.003 0.0016 0.0016 0.0016 0.001 0.0009 0.0009 0.0009 0.0008 0.0008 0.0007 0.0006 0.0005 0.0002 -0.0		
Mixture09	[('Other', 0.9725), ('Omicron', 0.009199999999999998), ('Delta', 0.0075), ('Beta', 0.0037), ('Zeta', 0.0025), ('Eta', 0.0014), ('Mu', 0.0012), ('Lambda', 0.0007), ('Alpha', 0.0005), ('Theta', 0.0004), ('Kappa', 0.0002), ('Gamma', 0.0002)]	BA.1 B.1.617.2 B.1.351 P.2 B.1.617.3 B.1.525 B.1.623 B.1.621 AV.1 C.37 BA.2.12.1 B.1.1.7 P.3 B.1.1.318 B.1.617.1 P.1 BA.4 Other	0.0084 0.0075 0.0037 0.0025 0.0014 0.0014 0.0013 0.0012 0.001 0.0007 0.0007 0.0005 0.0004 0.0004 0.0002 0.0002 0.0001 0.9684		
Mixture10	[('Omicron', 0.9567), ('Other', 0.031200000000000002), ('Beta', 0.0051), ('Mu', 0.0023), ('Alpha', 0.0014), ('Kappa', 0.001), ('Theta', 0.0009), ('A', 0.0008), ('Lambda', 0.0004), ('Eta', 0.0003), ('Delta', 0.0002)]	BA.2 BA.1 BA.3 B.1.1 B.1.351 B.1.1.318 B.1.621 AV.1 B.1.1.7 B.1.617.1 P.3 A.23.1 B.1.623 C.37 B.1.525 B.1.617.3 B.1.617.2 Other	0.6707 0.2498 0.0362 0.0188 0.0051 0.0044 0.0023 0.0022 0.0014 0.001 0.0009 0.0008 0.0007 0.0004 0.0003 0.0003 0.0002 0.0048		
