sample	variant_group	proportion	mean	std_error
Mixture01	A.23.1	0.0021874654420337434	0.002196855127545974	0.0022302343612253675
Mixture01	AV.1	0.0035547651765316353	0.0035264032523059886	0.0013717552094188053
Mixture01	Alpha_B.1.1.7	0.05560267611812416	0.05607010816435687	0.004173018553230661
Mixture01	B.1	1.7783891197667987e-08	0.0006639545917902303	0.0045550956724517136
Mixture01	B.1.1	0.21994874584983778	0.22007528019503153	0.013822501890544644
Mixture01	B.1.1.318	0.0029398026282529176	0.0029973246869959185	0.0017574387455849053
Mixture01	B.1.177	0.001967945301833461	0.002083325015192481	0.0019200285743190236
Mixture01	B.1.617.3	0.006234937238052899	0.005773643416418232	0.0034381249764994398
Mixture01	B.1.623	0.0071615368370405545	0.007036642389137653	0.005417187699405521
Mixture01	Beta_B.1.351	0.01892166067797695	0.018575831008552892	0.007548657868119405
Mixture01	Delta_B.1.617.2	0.030818762834303508	0.030931606731388565	0.0029935282296319346
Mixture01	Epsilon_B.1.427_429	9.792281706953949e-12	4.647728866107757e-10	7.677061096731608e-10
Mixture01	Eta_B.1.525	0.001681181252898893	0.0017410007960889711	0.000606485263902301
Mixture01	Gamma_P.1	0.018223188639786485	0.018101422444849337	0.0026888632844433435
Mixture01	Iota_B.1.526	0.014508146109590293	0.014974932861726069	0.0029132858656907225
Mixture01	Kappa_B.1.617.1	0.005045078965135042	0.004994449248776782	0.0016615316792202817
Mixture01	Lambda_C.37	0.0016210354336083873	0.001611286029622567	0.0009129435680891881
Mixture01	Mu_B.1.621	0.009344693643437839	0.009049987205032922	0.0036858276084747576
Mixture01	Omicron_BA.1	0.032986575557170716	0.032177877307163295	0.0037260628028479045
Mixture01	Omicron_BA.2	0.041778086824609026	0.039084686634475195	0.015782820640763546
Mixture01	Omicron_BA.2.12.1	0.0675062967977589	0.06772014642268973	0.009722285207327049
Mixture01	Omicron_BA.3	0.14169772431999825	0.14376983579587	0.011178398676375184
Mixture01	Omicron_BA.4	0.20235944682703655	0.20321390630755254	0.010457199425226224
Mixture01	Omicron_BA.5	0.0025070789735851425	0.002960652836228039	0.00254032729799554
Mixture01	Theta_P.3	0.0007239474694091414	0.0006767982580588563	0.0004323401631568852
Mixture01	Zeta_P.2	1.3328304165985736e-08	1.8942264232868137e-08	3.334185032042724e-08
Mixture02	A.23.1	0.010061230018277335	0.009554090513736605	0.00732740563140293
Mixture02	AV.1	0.0019369824092923288	0.0019707122861042257	0.0007773849685967166
Mixture02	Alpha_B.1.1.7	0.19493638661142276	0.19508838543077267	0.004961767967499811
Mixture02	B.1	1.0202081945248985e-08	1.8881331209027778e-08	1.9035306208062986e-08
Mixture02	B.1.1	0.11129377936635822	0.11096245464020583	0.024060976852444283
Mixture02	B.1.1.318	0.005669404600447831	0.005880852793648951	0.001694184721638846
Mixture02	B.1.177	0.0021027136413239197	0.0018503232359969634	0.0020182138897592026
Mixture02	B.1.617.3	0.0045926084367926565	0.004517481501677525	0.004695002767979418
Mixture02	B.1.623	0.002827060438069498	0.0025447443140739117	0.0015466861620325163
Mixture02	Beta_B.1.351	0.02110488385631029	0.021095817704172883	0.007433057720121262
Mixture02	Delta_B.1.617.2	0.10848656914544175	0.1091220282892298	0.005553784132125091
Mixture02	Epsilon_B.1.427_429	0.0022876596052333943	0.002092669057791927	0.0016080739573509429
Mixture02	Eta_B.1.525	0.0013187989317361237	0.001323211527736185	0.000583210033175155
Mixture02	Gamma_P.1	0.02982415301705647	0.03002326262356278	0.0039889552752359
Mixture02	Iota_B.1.526	0.17144511889302833	0.17025565278032911	0.00990699338403296
Mixture02	Kappa_B.1.617.1	0.001487009110668427	0.0015326361715728791	0.001009854583171661
Mixture02	Lambda_C.37	0.0007420537637078668	0.0007431845272201639	0.0004927604374459339
Mixture02	Mu_B.1.621	0.0031329465764404116	0.0032032678038907553	0.0008892433302015952
Mixture02	Omicron_BA.1	0.051787685284408476	0.05139188226830548	0.002278083021277645
Mixture02	Omicron_BA.2	0	0.0003451183844080599	0.0007630090174032243
Mixture02	Omicron_BA.2.12.1	0.0016650405217110463	0.0013296983558237288	0.0008784694694524093
Mixture02	Omicron_BA.3	0	9.923736179123906e-05	0.00030146446948396314
Mixture02	Omicron_BA.4	0	9.626153609184146e-10	3.5937956039480826e-09
Mixture02	Omicron_BA.5	0.001047173650148908	0.0010440141891815214	0.0006653091129778151
Mixture02	Theta_P.3	0	2.397424078953573e-10	5.316276332674573e-10
Mixture02	Zeta_P.2	0.0013789495539703735	0.0010559839086365405	0.0010306005337373074
Mixture03	A.23.1	0.001128406508338378	0.00109147571261323	0.0003963173909058648
Mixture03	AV.1	0.0003151782522761268	0.0002713237636478457	0.00022391091338395665
Mixture03	Alpha_B.1.1.7	0.00014886112177401017	0.00014359856644967874	0.00015605842411784074
Mixture03	B.1	2.1753411003852175e-08	2.8060946227437475e-07	5.229496975101134e-07
Mixture03	B.1.1	8.89141272829075e-09	2.1211285490708474e-07	4.125064306896172e-07
Mixture03	B.1.1.318	0.000500426882668195	0.0005450255789436185	0.0002802307039791919
Mixture03	B.1.177	1.662660895431072e-08	1.6271238214761126e-07	2.9950510820737124e-07
Mixture03	B.1.617.3	0.0007506868735497225	0.0007535065935137917	0.0003124898634039655
Mixture03	B.1.623	0.0006853549903289988	0.0006551535907899413	0.0003456271398194143
Mixture03	Beta_B.1.351	0.0031399413166149554	0.0030878344699541787	0.0007555531645718679
Mixture03	Delta_B.1.617.2	0.00439514468157378	0.004505433375166889	0.0006974795710451722
Mixture03	Epsilon_B.1.427_429	0.00036834238066345005	0.0003523661315018011	0.00028561310612372227
Mixture03	Eta_B.1.525	0.00043554151656341765	0.0004068395900547247	0.0002642493393917425
Mixture03	Gamma_P.1	0	1.4367956737784712e-07	3.1473176304082477e-07
Mixture03	Iota_B.1.526	3.385340264789649e-08	2.420456453627677e-07	4.386176166054419e-07
Mixture03	Kappa_B.1.617.1	3.064024516506641e-08	2.0435531519860613e-07	3.480237058345876e-07
Mixture03	Lambda_C.37	0.0012910971849691279	0.0013710324766737659	0.000422867536198889
Mixture03	Mu_B.1.621	0.0004560147899396455	0.0004603810478303385	0.00026642984578122543
Mixture03	Omicron_BA.1	0.013697572444695619	0.013451368500675265	0.0014887534358883183
Mixture03	Omicron_BA.2	0.0836194450025644	0.08304451693291663	0.019604545173764133
Mixture03	Omicron_BA.2.12.1	0.20765176023021623	0.2074216715758137	0.012102454618265989
Mixture03	Omicron_BA.3	0.002902491942677404	0.0027301712151520502	0.0025198579795621115
Mixture03	Omicron_BA.4	0.5199291381891782	0.5205890423491111	0.015679584802315145
Mixture03	Omicron_BA.5	0.15809823007935878	0.1586173922149351	0.012121962540874717
Mixture03	Theta_P.3	0.00048657686734210765	0.00040849054324904987	0.0003135711746141913
Mixture03	Zeta_P.2	0	5.865958607476991e-05	0.00015980990124998392
Mixture04	A.23.1	0.0018818364494456897	0.001819087640267261	0.000901522446913903
Mixture04	AV.1	0.0015375130409109976	0.0015066789166072625	0.0006209923844324255
Mixture04	Alpha_B.1.1.7	0.0434590506714609	0.04341658267247922	0.003365735206523847
Mixture04	B.1	3.5200560673104152e-09	0.0002535218552570386	0.0018626710524616886
Mixture04	B.1.1	0.2110467128110989	0.21089018549242378	0.015538960029881392
Mixture04	B.1.1.318	0	1.4498778175831531e-11	1.368072850879211e-10
Mixture04	B.1.177	9.018730427866929e-10	4.377780783182725e-09	2.621571439463827e-09
Mixture04	B.1.617.3	0	0.0	0.0
Mixture04	B.1.623	0.0006238227452581845	0.0006367448623974476	0.00042365962254132595
Mixture04	Beta_B.1.351	0.05623708618102377	0.05507550639272266	0.010296465178625371
Mixture04	Delta_B.1.617.2	0.002305344505446341	0.002421157865014852	0.0009321013618725122
Mixture04	Epsilon_B.1.427_429	0	1.0214428604981295e-11	6.214318571409317e-11
Mixture04	Eta_B.1.525	0.002163977052155796	0.0020582767050586277	0.000790110739425581
Mixture04	Gamma_P.1	0.11014383944625719	0.1104066509842732	0.007241594191373623
Mixture04	Iota_B.1.526	0.030272214363513537	0.03048869286746427	0.004486727872644434
Mixture04	Kappa_B.1.617.1	0.002199350501946972	0.002153587890398213	0.0009019115313031735
Mixture04	Lambda_C.37	0.0011628894431777665	0.001162547896452922	0.0005756402417562551
Mixture04	Mu_B.1.621	0.0003837608020810886	0.00036719814192302867	0.00033897236366179815
Mixture04	Omicron_BA.1	0.15155983187595168	0.1526305945579791	0.005183713083358069
Mixture04	Omicron_BA.2	0.1811723896744201	0.18200494583298965	0.007695604964552239
Mixture04	Omicron_BA.2.12.1	1.9024071527681078e-10	3.220679714127951e-10	3.4728523795328787e-10
Mixture04	Omicron_BA.3	0.08212783103024811	0.08131142778696063	0.009772694369046046
Mixture04	Omicron_BA.4	5.3937944917589423e-11	4.4226033554988364e-10	6.169311484596379e-10
Mixture04	Omicron_BA.5	0.0016038379839269212	0.0014701869431341939	0.0016873493577301128
Mixture04	Theta_P.3	0.0006639834918562062	0.0006356661924819114	0.0003463374529040266
Mixture04	Zeta_P.2	1.5405582916865749e-09	8.47567523010212e-09	5.289045666208251e-09
Mixture05	A.23.1	0	1.0765255424315532e-10	2.2386992599060956e-10
Mixture05	AV.1	0.0029824335156136248	0.0029382446060010284	0.0007843397903417649
Mixture05	Alpha_B.1.1.7	0.0031836962165359365	0.0032646554299730307	0.0007864505652281751
Mixture05	B.1	0.04825806747934061	0.055078208738841825	0.04323629172048398
Mixture05	B.1.1	0.042416386221731404	0.04323893832099007	0.03023858278979456
Mixture05	B.1.1.318	0.0015067394510165724	0.0015074213552508234	0.0007707910217246227
Mixture05	B.1.177	0.0017274702152391404	0.0015161340828008512	0.0018675333740545074
Mixture05	B.1.617.3	0.0003962582415028259	0.0003443135761023401	0.0003918398902713848
Mixture05	B.1.623	0.0030638543434342615	0.0031161855124777595	0.0011679977743319105
Mixture05	Beta_B.1.351	0.01311681274844654	0.01264617441019055	0.0034450051559924613
Mixture05	Delta_B.1.617.2	0.0018787729165009814	0.0019547460946883833	0.0006436679098420645
Mixture05	Epsilon_B.1.427_429	0.0010435072120397741	0.0010017381564517052	0.0010062486785274148
Mixture05	Eta_B.1.525	0.0012839548590751612	0.0012272038354798223	0.0005280782099222585
Mixture05	Gamma_P.1	0.00037805041137832073	0.00038106149630806266	0.0003896657816113101
Mixture05	Iota_B.1.526	0.00043054440088169686	0.00037786106853105757	0.0004384659464521564
Mixture05	Kappa_B.1.617.1	0.0009370159036918099	0.000910867341073784	0.00046329019150938977
Mixture05	Lambda_C.37	0.00048523187292344883	0.0004695457081031998	0.00044596010109261737
