	summarized	lineages	abundances	resid	coverage
NFWC	[('Other', 0.9899455418401774), ('Delta', 0.0018578699991052042), ('Omicron', 0.001278769999842743)]	B.1.1.205 B.1.1.291 P.4 AY.43.5 BF.7.3	0.98488006 0.00288303 0.00218245 0.00185787 0.00127877	0.36242454331429447	1.3610674514262784
NFWA	[('Other', 0.999999999996626)]	B.6.6 B.6.3 B.6.1 B.6.5 B.6.4 B.6.8 B.1.1.134 B.1.1.253 B.1.1.372 B.1.1.447 B.1.1.122 B.1.1.164 B.1.173 C.9 B.1.1.59 B.1.1.118 B.1.1.180 B.1.1.25 B.1.1.378 B.1.1.440 B.1.1.438 B.1.1.169 B.1.1.26 B.1.1.274 B.1.1.402 B.1.1.197 B.1.110.1 B.1.482 B.1.158 B.1.276 B.1.281 B.1.159 B.1.1.142 B.1.1.254 B.1.1.189 B.1.1.205 B.1.1.192 B.1.1.34 B.1.1.135 B.1.1.28 B.1.1.463 B.1.1.99 B.1.1.174 B.1.586 B.1.518 B.1.437 B.1.318 B.1.515 B.1.117 B.1.452 B.1.424 B.1.1.13 B.1.301 B.1.595 B.1.336 B.1.284 B.1.306 B.1.612 B.1.1.194 B.1.1.101 B.1.1.185 B.1.1.500 B.1.428 B.1.1.515 B.1.1.117 B.1.1.448 B.1.1.398 B.1.1.376 B.1.1.187 B.1.533 B.1.1.331 B.1.1.306 B.1.1.83 B.1.1.171 B.1.1.231 B.1.1.107 B.1.388 B.1.453 B.1.486 B.1.213 B.1.203 B.1.137 B.1.220 B.1.387 B.1.211 B.1.529 B.1.6 B.1.535 B.1.212 B.1.208 B.1.210 B.1.205 B.1.35 B.1.384 B.1.227 B.1.545 B.1.302 B.1.142 B.1.67 B.1.8 B.1.81 B.1.201 B.1.395 B.1.383 B.1.145 B.1.222 B.1.78 B.1.195 B.1.555 B.1.199 B.1.91 B.1.153 B.1.70 B.1.69 B.1.110 B.1.263 B.1.321 B.1.166 B.1.487 B.1.520 B.1.289 B.1.354 B.1.108 B.1.547 B.1.118 B.1.320 B.1.485 B.1.341 B.1.572 B.1.1.219 B.1.576 B.1.294 B.1.323 B.1.167 B.1.115 B.1.315 B.1.267 B.1.1 B.1.543 B.1.22 B.1.273 B.1.270 B.1.277 B.1.483 B.1.110.2 B.1.393 B.1.96 B.1.431 B.1.613 B.1.292 B.1.448 B.1.1.239 B.1.1.178 B.1.1.437 B.1.1.54 B.1.1.209 B.1.1.50 B.1.1.47 B.1.1.139 AE.3 AE.1 B.1.1.363 B.1.1.400 B.1.606 B.1.313 B.1.578 B.1.1.307 B.1.1.311 B.1.1.256 B.1.1.38 B.1.335 B.1.577 B.1.589 B.1.590 B.1.1.221 B.1.1.459 B.1.1.392 B.1.1.133 B.1.1.165 B.1.1.255 B.1.1.1 B.1.1.369 B.1.1.298 B.1.1.123 B.1.595.4 B.1.1.291 B.1.1.98 B.1.1.316 C.4 C.26 C.33 C.21 C.32 C.10 C.6 B.1.1.227 B.1.1.207 AL.1 B.1.435 C.2 C.20 C.28 C.7 C.14 C.3 C.25 B.1.1.408 B.1.1.414 B.1.1.232 B.1.1.344 B.1.1.90 B.1.1.243 B.1.1.432 AE.5 C.27 B.1.548 AE.4 C.35 C.13 C.12 C.8 B.1.305 B.1.1.268 B.1.1.404 B.1.1.141 B.1.1.191 B.1.1.56 B.1.1.115 B.1.1.41 B.1.1.328 B.1.1.329 B.1.1.37 B.1.1.310 B.1.1.308 B.1.1.514 B.1.1.301 B.1.1.513 B.1.1.299 B.1.1.116 B.1.1.67 B.1.1.82 B.1.1.186 B.1.1.507 B.1.1.119 B.1.1.158 B.1.1.75 B.1.1.222 B.1.1.220 B.1.1.110 B.1.1.518 B.1.1.423 B.1.1.160 B.1.1.17 B.1.1.257 B.1.1.458 B.1.1.45 B.1.1.14 B.1.1.382 B.1.1.315 B.1.1.152 B.1.1.339 B.1.1.325 B.1.1.114 B.1.1.113 B.1.1.162 B.1.1.282 B.1.1.210 B.1.1.48 B.1.1.283 B.1.1.430 B.1.1.181 B.1.1.482 B.1.1.412 B.1.1.379 B.1.1.365 B.1.1.279 B.1.1.30 B.1.1.213 B.1.1.72 B.1.1.516 B.1.1.350 B.1.1.362 B.1.1.449 B.1.1.395 B.1.1.244 B.1.1.177 B.1.1.391 B.1.1.442 B.1.1.441 B.1.1.407 B.1.1.172 B.1.1.175 B.1.1.381 B.1.1.203 B.1.1.88 B.1	0.00346495 0.00346495 0.00346495 0.00346495 0.00346495 0.00346495 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659 0.00337659	2.351126747802387	0.0
Mixture01	[('Omicron', 0.5644048852192003), ('Other', 0.14190205274029813), ('Iota', 0.08408231999334659), ('Alpha', 0.05256908467739996), ('Delta', 0.03948476154659225), ('Gamma', 0.03560761803045936), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.007102350002631399)]	BA.4.1 BA.2.87 B.1.1.161 B.1.526 BG.5 B.1.1.7 BA.4 BA.2.23 AY.15 P.1.7 BF.1 B.1.1.529 B.1.1.277 BA.2.10 BA.5.5.3 BA.1.9 AY.19 BF.2 P.1.13 BA.1.24 BA.2.27 XM BA.2.28 BA.1 B.4.6 BA.4.1.6 XAS BA.2.38.1 B.1.1.371 GR.1 P.1.11 B.1.1.89 B.19 B.1.1.182 BA.1.14.2 B.1.1.461 B.1.1.297 BA.2.11 XBB.1.5.8 XBB.1.5.74 B.1.1.61 B.1.1.357 AY.14 B.1.1.310 BA.2.18 AY.54 B.1.1.306 BA.2.15 BA.5.5.2 XBB.1.5.71 AY.30 B.1.1.149 BF.15	0.20629812 0.10699041 0.09931322 0.08408232 0.06001886 0.05256908 0.04739961 0.03111268 0.02804182 0.02648613 0.01996663 0.01947481 0.01891049 0.00813220 0.00799007 0.00789694 0.00768519 0.00742666 0.00643765 0.00594496 0.00480641 0.00459385 0.00454133 0.00361448 0.00340059 0.00321855 0.00318996 0.00318410 0.00291297 0.00288878 0.00268384 0.00259661 0.00234984 0.00227877 0.00218052 0.00199475 0.00175400 0.00175175 0.00153338 0.00152064 0.00140537 0.00137868 0.00135542 0.00134771 0.00129441 0.00128700 0.00123978 0.00120135 0.00117541 0.00115955 0.00111532 0.00101926 0.00100081	13.13061173450257	99.70571514563755
Mixture42	[('Omicron', 0.9838371159711226), ('Other', 0.0010179000001178057)]	BA.4.1 BA.4 BA.4.7 B.1.127	0.85659482 0.12614303 0.00109927 0.00101790	6.510589188979691	93.83339464267799
Mixture16	[('Gamma', 0.9907461747174304)]	P.1.10 P.1 P.1.13 P.1.14	0.97662467 0.00782296 0.00433776 0.00196078	5.055535240664847	95.25465672340567
Mixture14	[('Other', 0.9671492736618514), ('Omicron', 0.0012787700559921146)]	B B.1.1.161 B.1.1.461 B.1.1.30 B.1.1.360 B.3.1 B.1.1.258 BA.3.1 B.1.1.323 P.6 B.4.6 B.1.1.132	0.92124138 0.02494389 0.00464100 0.00413189 0.00401951 0.00201005 0.00171940 0.00127877 0.00122624 0.00112783 0.00107342 0.00101466	5.894242427858941	98.38143330100658
Mixture02	[('Other', 0.3139832980575349), ('Iota', 0.19117000000062032), ('Alpha', 0.1843193775180254), ('Delta', 0.14841101249195524), ('Omicron', 0.07294361631714072), ('Gamma', 0.03350207436533807)]	B.1.1.161 B.1.526 B.1.1.7 AY.8 B.4 BA.1.17.2 P.1.11 BA.1 B.1.1.529 B.1.1.200 AY.18 BA.1.24 B.1.1.441 AY.52 B.1.14 B.1.1.61 AY.19 P.1.13 AY.14 BA.1.14 B.1.1.89 P.1.7 B.1.1.43 B.6 B.1.366 B.1.1.461 B.1.1.160 AY.40 B.1.1.132 P.1.3 B.4.6 B.1.1.182 B.1.1.386 B.3.1 B.1.1.226 B.1.306 AM.2 B.1.1.153	0.19150085 0.19117000 0.18431938 0.12201223 0.06973931 0.02867330 0.02530799 0.01952970 0.01407699 0.01359648 0.01296208 0.00763553 0.00451060 0.00443748 0.00432152 0.00396803 0.00383632 0.00359741 0.00327997 0.00302809 0.00297089 0.00290927 0.00289401 0.00261662 0.00245761 0.00225129 0.00208078 0.00188293 0.00184668 0.00168741 0.00130672 0.00130265 0.00115741 0.00115521 0.00114490 0.00106838 0.00106562 0.00102775	9.468403060827843	97.65909774938969
Mixture25	[('Omicron', 0.9835475767635694)]	BA.5.5 BA.4.1.5 BA.5.5.2	0.97813195 0.00296765 0.00244798	6.607291611426606	91.98742601076815
Mixture08	[('Omicron', 0.9589478325027063)]	BA.4.1 BA.2.87 BA.5.5 BA.2.23 BA.1 BA.1.7 BG.5 BA.2.12.1 BA.4 B.1.1.529 BA.3 BA.1.24 BA.1.1.17 BA.5.3.4 BA.1.1.9 BA.2.27 BA.5.1.24 XT BA.2.70 BA.1.14 BA.2.64 BA.2.18 BA.2.19 BA.1.22 BA.2.34 BA.1.1.14 BA.1.2 BA.2.9.6 BA.4.7 BA.1.20 BA.5.8 BA.2.15 DH.1 BA.1.18 XAH BA.2.85 BA.5.11 BA.2.60	0.31011017 0.16735447 0.08972526 0.07943742 0.06104677 0.04880420 0.04524044 0.03307647 0.02430585 0.01566054 0.01543050 0.00700666 0.00644065 0.00487589 0.00482941 0.00432220 0.00402059 0.00299891 0.00272793 0.00243410 0.00223855 0.00206781 0.00197280 0.00195236 0.00189281 0.00188733 0.00176248 0.00168363 0.00165175 0.00151794 0.00146824 0.00142096 0.00140226 0.00132606 0.00132295 0.00126241 0.00125837 0.00101068	7.753574304856765	94.25141290171555
Mixture15	[('Alpha', 0.989156014980629), ('Other', 0.0015731090019766676)]	B.1.1.7 Q.2 B.1.1.461	0.97063751 0.01851850 0.00157311	5.268705908908286	94.24806875564325
