	summarized	lineages	abundances	resid	coverage
Mixture33	[('Other', 0.9693), ('Omicron', 0.0167), ('Delta', 0.0036), ('Theta', 0.002), ('Zeta', 0.0016), ('Eta', 0.0016), ('Beta', 0.0015), ('Lambda', 0.0015), ('Gamma', 0.0008), ('Alpha', 0.0007), ('Mu', 0.0005), ('Kappa', 0.0003)]	BA.1 B.1.617.2 P.3 429 P.2 B.1.1.318 B.1.525 B.1.351 C.37 AV.1 B.1.623 B.1.177 P.1 BA.2.12.1 B.1.1.7 BA.5 B.1.617.3 B.1.621 B.1.617.1 Other	0.0155 0.0036 0.002 0.0017 0.0016 0.0016 0.0016 0.0015 0.0015 0.0011 0.001 0.0009 0.0008 0.0007 0.0007 0.0005 0.0005 0.0005 0.0003 0.9625		
Mixture34	[('Alpha', 0.9684), ('Other', 0.0094), ('Omicron', 0.0093), ('Eta', 0.0039), ('Mu', 0.0037), ('Delta', 0.0015), ('Beta', 0.0014), ('Lambda', 0.0011), ('Kappa', 0.0007), ('Theta', 0.0003), ('Iota', 0.0002), ('A', 0.0001)]	B.1.1.7 BA.1 AV.1 B.1.525 B.1.621 B.1.617.2 B.1.351 C.37 B.1.1.318 B.1.623 B.1.617.1 B.1.177 BA.3 P.3 BA.5 B.1.526 A.23.1 Other	0.9684 0.0086 0.0069 0.0039 0.0037 0.0015 0.0014 0.0011 0.0011 0.0008 0.0007 0.0006 0.0004 0.0003 0.0003 0.0002 0.0001 0.0		
Mixture35	[('Gamma', 0.9793), ('Omicron', 0.0104), ('Beta', 0.0025), ('Lambda', 0.0022), ('Delta', 0.0015), ('Other', 0.0012000000000000001), ('Mu', 0.0009), ('Alpha', 0.0007), ('Eta', 0.0007), ('Theta', 0.0003), ('Kappa', 0.0002)]	P.1 BA.1 B.1.351 C.37 B.1.617.2 B.1.621 BA.2.12.1 B.1.1.7 B.1.525 AV.1 B.1.623 P.3 B.1.617.1 B.1.617.3 Other	0.9793 0.0096 0.0025 0.0022 0.0015 0.0009 0.0008 0.0007 0.0007 0.0006 0.0004 0.0003 0.0002 0.0002 0.0		
Mixture36	[('Iota', 0.5369), ('Other', 0.3106000000000001), ('Beta', 0.133), ('Omicron', 0.0044), ('Delta', 0.0031), ('Eta', 0.0023), ('Kappa', 0.0021), ('A', 0.002), ('Mu', 0.0019), ('Alpha', 0.0017), ('Lambda', 0.0009), ('Gamma', 0.0005), ('Theta', 0.0003), ('Zeta', 0.0003)]	B.1.526 B.1 B.1.351 B.1.177 B.1.617.2 BA.1 B.1.525 B.1.617.1 A.23.1 B.1.621 AV.1 B.1.1.7 B.1.623 B.1.617.3 B.1.1.318 C.37 429 BA.2.12.1 BA.5 P.1 P.3 P.2 Other	0.5369 0.2901 0.133 0.014 0.0031 0.0031 0.0023 0.0021 0.002 0.0019 0.0019 0.0017 0.0014 0.0014 0.001 0.0009 0.0008 0.0007 0.0006 0.0005 0.0003 0.0003 -0.0		
Mixture37	[('Delta', 0.6753), ('Other', 0.2708), ('Iota', 0.0341), ('Omicron', 0.0077), ('Beta', 0.0042), ('Kappa', 0.0019), ('Eta', 0.0015), ('A', 0.0014), ('Gamma', 0.0014), ('Mu', 0.0009), ('Theta', 0.0003), ('Alpha', 0.0002), ('Lambda', 0.0002)]	B.1.617.2 B.1.617.3 B.1.526 B.1.177 BA.1 B.1.351 B.1.617.1 AV.1 B.1.525 A.23.1 P.1 B.1.1.318 B.1.621 B.1.623 429 BA.2.12.1 P.3 B.1.1.7 C.37 Other	0.6753 0.2574 0.0341 0.0096 0.0072 0.0042 0.0019 0.0016 0.0015 0.0014 0.0014 0.001 0.0009 0.0006 0.0006 0.0005 0.0003 0.0002 0.0002 0.0		
Mixture38	[('Omicron', 0.9466999999999999), ('Other', 0.041400000000000006), ('Beta', 0.0033), ('Gamma', 0.0018), ('Alpha', 0.0016), ('Delta', 0.0016), ('Lambda', 0.0015), ('Kappa', 0.0007), ('Theta', 0.0006), ('Mu', 0.0005), ('A', 0.0004)]	BA.1 B.1.1 BA.3 B.1.351 AV.1 P.1 B.1.1.7 B.1.617.2 BA.2.12.1 C.37 B.1.177 B.1.617.1 P.3 B.1.623 B.1.621 B.1.617.3 A.23.1 Other	0.9419 0.0352 0.0033 0.0033 0.0026 0.0018 0.0016 0.0016 0.0015 0.0015 0.001 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004 0.0015		
Mixture39	[('Omicron', 0.9625), ('Other', 0.0296), ('Lambda', 0.0038), ('Beta', 0.0013), ('A', 0.0013), ('Delta', 0.0009), ('Alpha', 0.0008)]	BA.2 AV.1 BA.1 C.37 B.1.351 A.23.1 B.1.617.2 B.1.1.7 B.1.623 Other	0.9548 0.0289 0.0077 0.0038 0.0013 0.0013 0.0009 0.0008 0.0003 0.0004		
Mixture40	[('Omicron', 0.9688000000000001), ('Other', 0.0145), ('Lambda', 0.012), ('Delta', 0.0019), ('Alpha', 0.0012), ('Eta', 0.0008), ('Kappa', 0.0004), ('Theta', 0.0003)]	BA.2.12.1 BA.5 AV.1 BA.1 C.37 B.1.617.2 B.1.1.7 B.1.525 B.1.617.1 P.3 429 Other	0.9141 0.0419 0.014 0.0128 0.012 0.0019 0.0012 0.0008 0.0004 0.0003 0.0003 0.0002		
Mixture41	[('Omicron', 0.9746999999999998), ('Lambda', 0.0166), ('Other', 0.0028), ('Delta', 0.0023), ('Mu', 0.0011), ('Alpha', 0.0005), ('Theta', 0.0005), ('Kappa', 0.0005), ('Eta', 0.0004), ('Beta', 0.0002), ('A', 0.0002), ('Gamma', 0.0002)]	BA.5 BA.2 BA.2.12.1 BA.3 BA.1 C.37 B.1.617.2 BA.4 B.1.623 B.1.621 B.1.617.3 B.1.1.7 P.3 B.1.617.1 B.1.1.318 B.1.525 AV.1 B.1.351 A.23.1 P.1 429 Other	0.7675 0.096 0.0427 0.0418 0.0253 0.0166 0.0023 0.0014 0.0013 0.0011 0.0006 0.0005 0.0005 0.0005 0.0004 0.0004 0.0003 0.0002 0.0002 0.0002 0.0002 -0.0		
Mixture42	[('Omicron', 0.981), ('Other', 0.006), ('Beta', 0.0054), ('Delta', 0.0021), ('Eta', 0.001), ('Alpha', 0.001), ('Kappa', 0.0009), ('Theta', 0.0006), ('Mu', 0.0006), ('Lambda', 0.0005), ('A', 0.0005), ('Iota', 0.0002)]	BA.4 BA.5 B.1.351 BA.1 B.1.617.2 BA.2.12.1 AV.1 B.1.525 B.1.1.7 B.1.617.1 P.3 B.1.621 C.37 A.23.1 B.1.623 B.1.1.318 B.1.617.3 B.1.526 Other	0.9698 0.006 0.0054 0.0032 0.0021 0.002 0.0012 0.001 0.001 0.0009 0.0006 0.0006 0.0005 0.0005 0.0004 0.0003 0.0003 0.0002 0.0038		
NFWA	[('Other', 0.49429999999999996), ('Iota', 0.3056), ('Omicron', 0.2002)]	B.1 B.1.526 BA.2 Other	0.3056 0.3056 0.2002 0.1887		
NFWC	[('Omicron', 0.4287), ('Delta', 0.2624), ('Other', 0.24059999999999998), ('Iota', 0.0684)]	BA.2.12.1 B.1.617.2 B.1.526 B.1 B.1.1 B.1.623 Other	0.4287 0.2624 0.0684 0.0684 0.0684 0.0684 0.0354		
