sample	variant_group	proportion	mean	std_error
Mixture17	Omicron_BA.5	0.0005696276987380307	0.0005621721688294029	0.00030187706597667235
Mixture17	Theta_P.3	0.0006359561357593552	0.000643509698071885	0.00034354325712083176
Mixture17	Zeta_P.2	0.007075311623397125	0.0071380938991199095	0.0040787796627022085
Mixture18	A.23.1	0.0006877477318748764	0.000764274339986864	0.0007297595312878325
Mixture18	AV.1	0.00020486526053089152	0.0002207612080977716	0.00024373098056107605
Mixture18	Alpha_B.1.1.7	0.009182845272903627	0.008996860666549965	0.0012812040333510433
Mixture18	B.1	0.07921284356057107	0.0801064897409776	0.021033625946336267
Mixture18	B.1.1	9.286979966197935e-09	1.688964256210975e-08	5.294664481291218e-08
Mixture18	B.1.1.318	0.0006200437024899512	0.0006812665849532961	0.0004390399778268567
Mixture18	B.1.177	0.03164763878271614	0.03147789280300942	0.0059482864170093555
Mixture18	B.1.617.3	0.18979272955431895	0.1888876781351086	0.017852859868441238
Mixture18	B.1.623	0.0009292244078680457	0.0009461766234267862	0.0005083227350721938
Mixture18	Beta_B.1.351	0.00923823438479984	0.00916443625696298	0.0024687934000896545
Mixture18	Delta_B.1.617.2	0.5830402092294796	0.5834828949427715	0.009871911611910932
Mixture18	Epsilon_B.1.427_429	0.0008095427858478346	0.0006997558775038293	0.0007038655624577388
Mixture18	Eta_B.1.525	0.001954060076045983	0.0019012340090729621	0.000824449495072386
Mixture18	Gamma_P.1	9.014128901608354e-09	2.2898196029137785e-08	9.152413668341365e-08
Mixture18	Iota_B.1.526	0.051397143768685025	0.05075478166344038	0.00566974402391896
Mixture18	Kappa_B.1.617.1	0.0003079326472128105	0.0003061240592897647	0.00029514424216463774
Mixture18	Lambda_C.37	0.002106178614514937	0.0022186528105950414	0.0006255593382356329
Mixture18	Mu_B.1.621	0.0010332866709341136	0.0010177723542503314	0.00048827270411972573
Mixture18	Omicron_BA.1	0.014034042620786297	0.014375839076321595	0.0012769835133549631
Mixture18	Omicron_BA.2	0	0.0	0.0
Mixture18	Omicron_BA.2.12.1	0.0008074576584754185	0.0008002025758337075	0.00026708408266167195
Mixture18	Omicron_BA.3	0	0.0	0.0
Mixture18	Omicron_BA.4	0	0.0	0.0
Mixture18	Omicron_BA.5	0	0.0	0.0
Mixture18	Theta_P.3	0.00025413560314745587	0.00027009450067294057	0.0002739057665587374
Mixture18	Zeta_P.2	0.00045080310025914793	0.00046150047733082504	0.0004840556422794953
Mixture19	A.23.1	0.0005028139383750715	0.0005586317193394373	0.0004935110385686593
Mixture19	AV.1	0.0028805122468245964	0.0028069797073403237	0.001375064510121235
Mixture19	Alpha_B.1.1.7	0.005264089521057522	0.0052320994455413135	0.0014544565654114863
Mixture19	B.1	0	6.442648438076776e-11	4.720989553849926e-10
Mixture19	B.1.1	0.001630014388697343	0.003028662295402658	0.0032267424626035526
Mixture19	B.1.1.318	1.4667122638857454e-09	7.343831313104333e-10	9.081079154934017e-10
Mixture19	B.1.177	0	3.0694569938953516e-11	1.536359871847061e-10
Mixture19	B.1.617.3	0	0.0	0.0
Mixture19	B.1.623	0.0007479270266648347	0.0006750364816850098	0.0005114304713471898
Mixture19	Beta_B.1.351	0	2.6718453480760012e-12	1.9592012834617188e-11
Mixture19	Delta_B.1.617.2	0.00299259300341812	0.0030572420429393014	0.0008234098905592552
Mixture19	Epsilon_B.1.427_429	0	8.176661726868222e-12	6.866146466594259e-11
Mixture19	Eta_B.1.525	0.0009047464939577769	0.0008723588802940953	0.00048285091817450583
Mixture19	Gamma_P.1	0.000951561091246277	0.0007538918637217713	0.0005603887483024009
Mixture19	Iota_B.1.526	0	1.949793275534084e-11	1.5158698763931093e-10
Mixture19	Kappa_B.1.617.1	0.0005442427760812921	0.0005455053845652624	0.000374735619422657
Mixture19	Lambda_C.37	0.00042681821786236354	0.00041035689923593193	0.0003568261274475478
Mixture19	Mu_B.1.621	0.000983980935555629	0.0009472515799578541	0.0005396091803948016
Mixture19	Omicron_BA.1	0.9475357658228073	0.9472086014465905	0.0029922451193464044
Mixture19	Omicron_BA.2	0.0009356096370475344	0.0009475786050374413	0.0004838780196607328
Mixture19	Omicron_BA.2.12.1	0	5.797249156782053e-10	9.278187601012025e-10
Mixture19	Omicron_BA.3	0.02824485822292975	0.02808821550739797	0.003744179019610649
Mixture19	Omicron_BA.4	0	7.0506271690678e-10	9.570720783264886e-10
Mixture19	Omicron_BA.5	5.104492225033861e-09	4.377461265489901e-09	3.264307303418609e-09
Mixture19	Theta_P.3	0	5.872678551864448e-10	1.1999897293565727e-09
Mixture19	Zeta_P.2	0.0037170289607604415	0.0032324783848646284	0.0016310971201862893
Mixture20	A.23.1	0	8.069973643967398e-06	5.1906455912208784e-05
Mixture20	AV.1	0.00035332607750551757	0.0003763274412598634	0.00023515045660417444
Mixture20	Alpha_B.1.1.7	0.0014874352377034015	0.0014515593481137384	0.000566871235503786
Mixture20	B.1	0	2.239989016070489e-09	1.54975464414314e-08
Mixture20	B.1.1	0	1.7612149679488357e-09	1.3752067398254395e-08
Mixture20	B.1.1.318	0.0008950403231568355	0.0008843188449600956	0.00048241924396560265
Mixture20	B.1.177	0.0006065470360097563	0.0005682721764335092	0.00036730028947019443
Mixture20	B.1.617.3	0.0003829284201551692	0.0004071820480501446	0.0002635116327840955
Mixture20	B.1.623	0.0013408788237968283	0.0013679355419839137	0.0004918780165109285
Mixture20	Beta_B.1.351	0.001626417066702757	0.0015221855048817982	0.0006780286730288084
Mixture20	Delta_B.1.617.2	0.0023692080449904565	0.002454866155981697	0.00043614069631127834
Mixture20	Epsilon_B.1.427_429	0	1.1579353437635577e-05	4.640078347486742e-05
Mixture20	Eta_B.1.525	0.0006676655245329981	0.0006328449526948034	0.00029765502691602233
Mixture20	Gamma_P.1	0.00040421848305183456	0.00042820872981374754	0.0002902072042039768
Mixture20	Iota_B.1.526	0.0004017074437633191	0.0003843543108077357	0.0003993340360353374
Mixture20	Kappa_B.1.617.1	0.0007920348616195944	0.0007793005765982181	0.0002808272718020449
Mixture20	Lambda_C.37	0.0007058468626160659	0.0007308033255449095	0.0003515103108620729
Mixture20	Mu_B.1.621	0.0012390730863275881	0.001185955501849522	0.00040630756481647876
Mixture20	Omicron_BA.1	0.033538384935321366	0.03316958872845806	0.002013970763927556
Mixture20	Omicron_BA.2	0.9154042558925753	0.914266704512605	0.008004007911823444
Mixture20	Omicron_BA.2.12.1	0.0012578617167289734	0.0009998727439494226	0.0008380751617566545
Mixture20	Omicron_BA.3	8.276493266073453e-09	0.0010959586139003073	0.001783700662808963
Mixture20	Omicron_BA.4	0.006916821101696499	0.007365173529281376	0.00825448622850606
Mixture20	Omicron_BA.5	0.02835998409796879	0.02867180689455895	0.005997317886923015
Mixture20	Theta_P.3	0.0005972929874947346	0.0006074456771334008	0.00032917940259426763
Mixture20	Zeta_P.2	0.0006531495582166877	0.0006297567072932597	0.0004633992560523111
Mixture21	A.23.1	0.0007616716547561461	0.000850205730427684	0.0005808583404496595
Mixture21	AV.1	0.0004900369632415987	0.0005599335818214751	0.0005321470631341311
Mixture21	Alpha_B.1.1.7	0.0025536545282548737	0.0025565810427985235	0.0007798046982875984
Mixture21	B.1	1.4804255468552569e-09	9.435474664174332e-10	5.453522228120254e-10
Mixture21	B.1.1	0	3.8990183246847314e-05	0.0003307183694482699
Mixture21	B.1.1.318	0	7.399850910536446e-10	1.5832471513264462e-09
Mixture21	B.1.177	0.001053081264370311	0.000913196507569942	0.0010306876370766483
Mixture21	B.1.617.3	0.0009316444972304828	0.0009420518267280213	0.000543129505006674
Mixture21	B.1.623	0.001986741710502216	0.002000952522437598	0.0008134444382468374
Mixture21	Beta_B.1.351	0.00544823254565597	0.005184493901494557	0.0018618512435290945
Mixture21	Delta_B.1.617.2	0.006824724235477055	0.0066983387072438606	0.0010515883149018594
