sample	variant_group	proportion	mean	std_error
Mixture09	Omicron_BA.5	0	3.2179330423208934e-05	0.0001383127435155007
Mixture09	Theta_P.3	0.00034135282580437606	0.0003594503995539535	0.0003262289069672952
Mixture09	Zeta_P.2	0.011381747616592486	0.011780874170254155	0.00366145652755976
Mixture10	A.23.1	0.0003724209182265874	0.00041703754757614847	0.00029995242866407193
Mixture10	AV.1	0.00046891461771525424	0.0004856160614512878	0.00032635673229904115
Mixture10	Alpha_B.1.1.7	0.0007866788820618477	0.0007785729794190989	0.00043678039069584796
Mixture10	B.1	0	7.613737540847482e-10	1.191692774902919e-09
Mixture10	B.1.1	0	6.221604707076044e-10	1.0475532138257153e-09
Mixture10	B.1.1.318	0	1.1869271427697342e-10	2.7315600817645777e-10
Mixture10	B.1.177	4.5265618907518804e-10	1.327339988489159e-09	1.2378900377890663e-09
Mixture10	B.1.617.3	0.0002821028517387138	0.00028853412590644864	0.00029255764961312863
Mixture10	B.1.623	0.0007304873634073494	0.0007046128405129937	0.00041241408064558195
Mixture10	Beta_B.1.351	0.0010723242085673957	0.001034160223665668	0.000612044071716881
Mixture10	Delta_B.1.617.2	0.0009159288421196645	0.0009252556160558652	0.0005192838084103761
Mixture10	Epsilon_B.1.427_429	0	1.0098790403296032e-09	1.2383344995882479e-09
Mixture10	Eta_B.1.525	0.0012119446240757578	0.001225933562546277	0.0005119408062198801
Mixture10	Gamma_P.1	0.013425638728811895	0.013624330208971247	0.0016663770193103215
Mixture10	Iota_B.1.526	0.00031238113633669966	0.0002658038637962342	0.00026851040940770307
Mixture10	Kappa_B.1.617.1	0.000936417621758203	0.001024690379911697	0.0003776485625236683
Mixture10	Lambda_C.37	0.0009067643739046279	0.0008816954603543463	0.0005019397896133676
Mixture10	Mu_B.1.621	0.0002732469533764765	0.0002873235231950691	0.0002613950458038519
Mixture10	Omicron_BA.1	0.40771179287446246	0.40727706709760675	0.008047739308723602
Mixture10	Omicron_BA.2	0.5621712643193816	0.5619117976440564	0.009195850254824459
Mixture10	Omicron_BA.2.12.1	0.0016232433820385828	0.001629334080141063	0.001583456440490881
Mixture10	Omicron_BA.3	0.0026276771641102923	0.002932724642253054	0.001969167919586924
Mixture10	Omicron_BA.4	0.0034386433942187123	0.003659935785563827	0.0034568949302376563
Mixture10	Omicron_BA.5	7.604181651593633e-10	1.5029578028198273e-09	8.142040442470232e-10
Mixture10	Theta_P.3	0.00029813562311642916	0.00026652149491380994	0.00028454008637704447
Mixture10	Zeta_P.2	0.00043400458585018286	0.0003790842230695923	0.0004363990138341268
Mixture11	A.23.1	0.0007142932200644473	0.0006354805729942173	0.0004235401459719378
Mixture11	AV.1	0.00024033958704283603	0.00024459536954693327	0.00025622127237167534
Mixture11	Alpha_B.1.1.7	0.0014357849392734228	0.0014536083300842706	0.000539363502948744
Mixture11	B.1	0	1.8301128326164748e-10	5.040365140860027e-10
Mixture11	B.1.1	0	9.615872007855629e-11	2.8392966694042833e-10
Mixture11	B.1.1.318	0	1.0024626559499448e-10	2.562039237818228e-10
Mixture11	B.1.177	0.001457089857147378	0.0014567698332804177	0.0006647236571753857
Mixture11	B.1.617.3	0	1.237133328299334e-10	2.828200442815027e-10
Mixture11	B.1.623	0.0002061109879830559	0.00024071088885222182	0.0002299297950649461
Mixture11	Beta_B.1.351	0.000302568241986793	0.0003637307785262557	0.0003240130869151291
Mixture11	Delta_B.1.617.2	0.0006064022028415584	0.0006478488602271519	0.00038075406094320054
Mixture11	Epsilon_B.1.427_429	9.27574960982608e-09	2.203448593821627e-06	2.1908877537411387e-05
Mixture11	Eta_B.1.525	0.0010301862119813955	0.0009773293439649566	0.00044168270040746487
Mixture11	Gamma_P.1	0.008501418949077194	0.008375697117317898	0.0013794639159376487
Mixture11	Iota_B.1.526	3.834841408038823e-09	2.683576636128544e-09	2.524970946693235e-09
Mixture11	Kappa_B.1.617.1	0.0011666777231364783	0.0011831776722961876	0.00042404100195739654
Mixture11	Lambda_C.37	0.00031820644812497595	0.0003263822285378288	0.0002942953012443645
Mixture11	Mu_B.1.621	0.0006837152094093424	0.0006979914667729977	0.00040954221723749323
Mixture11	Omicron_BA.1	0.06731287327184637	0.06630715990842188	0.004038994792320906
Mixture11	Omicron_BA.2	2.992494447163535e-09	2.0036122943883833e-09	9.234081170459089e-10
Mixture11	Omicron_BA.2.12.1	0.9107964434849509	0.9114674950837381	0.003966294219239961
Mixture11	Omicron_BA.3	7.299292627348281e-09	5.122762406058962e-09	2.3854126522274584e-09
Mixture11	Omicron_BA.4	3.582905199041628e-09	8.373328904391294e-06	8.329472033943854e-05
Mixture11	Omicron_BA.5	0.001155799850131147	0.0011745737197230216	0.0008893793889889933
Mixture11	Theta_P.3	1.7293890278685336e-09	5.489238401269057e-10	6.053925595110809e-10
Mixture11	Zeta_P.2	0.0036782261282714943	0.0038162222075622753	0.0014217652487709084
Mixture12	A.23.1	0.0004281833617844019	0.0004362109094607955	0.0003181212837768389
Mixture12	AV.1	0.0018369249575562834	0.001744150630469964	0.0005937819743341709
Mixture12	Alpha_B.1.1.7	2.2595594464408774e-09	5.044141054757295e-09	3.726979663734613e-08
Mixture12	B.1	1.972849764446071e-09	9.112497637773622e-09	7.774250486727527e-08
Mixture12	B.1.1	1.8593957511008038e-09	8.895128045097818e-09	7.581513819924767e-08
Mixture12	B.1.1.318	0	2.1522205462882878e-06	1.470536313057264e-05
