	summarized	lineages	abundances	resid	coverage
Mixture01_barcode49	[('Omicron', 0.605), ('Other', 0.20699999999999966), ('Alpha', 0.065), ('Iota', 0.044), ('Gamma', 0.044), ('Delta', 0.032), ('A', 0.002), ('XBB.2.3* (XBB.2.3X)', 0.001)]	BA.4.1 B.1.1.161 Other BA.2.12.1 B.1.1.7 BA.5.5 B.1.526 BF.1 XAJ XAR XAP BA.4 BA.1.9 P.1 AY.8 P.1.16 BA.2.12 AY.30 P.1.7 B.1.371 B.3 P.1.14 B.1.617.2 BA.2.18 BA.2.40.1 BA.2.46 BA.4.4 BF.15 AY.16.1 B.1.260 B.1.377 B.4 BA.1.15.1 BA.2.70 BA.4.2 BA.5.2.2 BA.5.2.9 BA.5.8 BE.1.4.1 BF.2 BF.36 XM A.23.1 A.29 AY.13 AY.16 AY.17 AY.54 AY.57 B.1.1.170 B.1.1.207 B.1.1.216 B.1.1.228 B.1.1.311 B.1.1.376 B.1.1.434 B.1.1.70 B.1.396 B.1.509 B.1.544 B.1.567 B.1.568 B.1.596.1 B.1.620 B.1.626 B.23 B.40 BA.1.1.3 BA.1.1.4 BA.1.10 BA.1.13 BA.1.17.2 BA.1.7 BA.2.20 BA.2.21 BA.2.3.17 BA.2.3.7 BA.2.31 BA.2.32 BA.2.53 BA.2.8 BA.4.1.8 BA.4.3 BA.5.3.2 BA.5.3.4 BA.5.5.2 BC.1 BF.1.1 BF.10 BF.16 BF.27 BF.7.5.1 BG.4 BG.5 C.35 CL.1.1 ER.1.1 P.1.10.1 P.1.15 Q.4 Q.7 XAS XB XBB.2.3.1	0.209 0.096 0.07499999999999962 0.065 0.063 0.045 0.044 0.044 0.04 0.04 0.036 0.027 0.026 0.02 0.016 0.012 0.008 0.006 0.006 0.005 0.005 0.004 0.003 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture02_barcode50	[('Other', 0.41399999999999987), ('Alpha', 0.262), ('Delta', 0.11100000000000002), ('Iota', 0.085), ('Omicron', 0.07600000000000001), ('Gamma', 0.047), ('A', 0.003), ('Beta', 0.001), ('Eta', 0.001)]	Other B.1.1.7 AY.16 B.1.526 B.1.1.161 BA.1 P.1 B.1.617 P.1.14 AY.30 BC.1 A.1 AY.17 B.1.1.153 B.1.1.70 B.1.596.1 B.3 B.4 BA.1.10 P.1.13 A.27 AY.124.1 AY.13 AY.16.1 AY.42.1 AY.49 AY.52 AY.53 AY.9.2 B.1.1.277 B.1.1.329 B.1.1.519 B.1.351.3 B.1.375 B.1.377 B.1.396 B.1.525 B.1.568 B.1.619 B.1.620 B.23 B.6 BA.1.1.15 BA.1.14 BA.1.15 BA.1.16.1 BA.1.24 BA.1.5 BA.1.9 BD.1 C.35 P.1.15 P.1.17.1 Q.4 Q.7	0.2909999999999998 0.26 0.097 0.085 0.082 0.063 0.038 0.019 0.005 0.004 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture03_barcode51	[('Omicron', 0.9690000000000003), ('Other', 0.027999999999999803), ('A', 0.003)]	BA.4.1 BA.5.5 BA.2.12.1 BA.2 BF.1 BA.4 Other BA.2.23 XQ XAJ BA.2.65 BE.1.1.1 BF.20 BA.2.12 BA.2.46 BA.5.1.26 A.1 BA.5.1.22 BA.5.2.1 BA.5.8 BF.15 BF.31 A.28 B.1.377 B.1.619 B.1.620 B.23 B.3 B.39 B.4 BA.2.1 BA.2.13.1 BA.2.16 BA.2.19 BA.2.23.1 BA.2.25 BA.2.3.14 BA.2.31.1 BA.2.32 BA.2.35 BA.2.39 BA.2.41 BA.2.42 BA.2.44 BA.2.50 BA.2.64 BA.2.67 BA.2.70 BA.4.1.8 BA.4.2 BA.4.3 BA.4.4 BA.4.7 BA.5.1.11 BA.5.1.15 BA.5.1.18 BA.5.1.2 BA.5.1.21 BA.5.1.3 BA.5.1.33 BA.5.1.35 BA.5.2.4 BA.5.2.9 BA.5.3.4 BA.5.5.2 BA.5.6.4 BA.5.9 BE.1.4.1 BF.1.1 BF.10 BF.11.4 BF.21 BF.26 BF.41 BF.6 BF.7.5.1 BF.8 BG.5 CP.8 DE.1 DL.1 EF.1.1 XAK XAZ XL XW	0.229 0.2 0.185 0.139 0.046 0.043 0.020999999999999797 0.019 0.014 0.007 0.004 0.004 0.004 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture04_barcode52	[('Omicron', 0.42600000000000016), ('Other', 0.23199999999999976), ('Gamma', 0.15500000000000003), ('Iota', 0.116), ('Alpha', 0.068), ('A', 0.001), ('Epsilon', 0.001), ('Eta', 0.001)]	BA.2 P.1 B.1.526 B.1.1.161 Other BA.1 B.1.1.7 XAR BA.2.38 XAJ BA.2.23 P.1.6 XAP P.1.7 XM BA.1.1.1 BA.2.46 BA.1.1.11 BA.1.5 BA.2.18 BA.2.34 BA.2.65 B.1.377 B.3 BA.1.10 BA.2.19 BA.2.37 BA.2.39 BA.2.5 BA.2.70 P.1.15 A.1 B.1.1.207 B.1.1.216 B.1.1.376 B.1.1.434 B.1.1.70 B.1.340 B.1.356 B.1.391 B.1.404 B.1.429 B.1.469 B.1.471 B.1.509 B.1.517 B.1.525 B.1.568 B.1.596.1 B.1.620 B.1.623 B.1.625 B.1.634 B.4 BA.1.1.15 BA.1.1.4 BA.1.14 BA.1.14.1 BA.1.15.3 BA.1.16.1 BA.1.17.2 BA.1.20 BA.2.12 BA.2.16 BA.2.23.1 BA.2.32 BA.2.35 BA.2.40.1 BA.2.42 BA.2.44 BA.2.55 BA.2.56 BA.2.67 BA.2.71 BA.2.8 BA.4.3 BA.4.7 BA.5.10.1 BA.5.5.2 BC.1 BV.1 C.35 EN.1 P.1.16 P.1.17.1 Q.4 Q.7 XAK	0.135 0.134 0.116 0.104 0.10299999999999976 0.1 0.066 0.04 0.035 0.026 0.012 0.01 0.008 0.007 0.006 0.004 0.004 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture05_barcode53	[('Omicron', 0.5920000000000001), ('Other', 0.4059999999999998), ('A', 0.002)]	Other BA.4.1 B.1.1.161 BA.5.5 XAJ BA.2.12.1 BF.1 XAP BF.15 B.3 BF.2 BF.36 BG.5 A.1 A.28 B.1.1.207 B.1.1.232 B.1.1.279 B.1.1.434 B.1.1.519 B.1.1.70 B.1.568 B.1.620 B.23 B.4 BA.2.70 BA.4.1.1 BA.4.6.4 BA.4.6.5 BA.5.1.33 BA.5.1.9 BA.5.5.2 BA.5.6.4 BA.5.9 BE.12 BF.1.1 BF.21 BF.27 BF.40 BF.9 XAZ	0.2579999999999998 0.237 0.135 0.129 0.065 0.058 0.058 0.017 0.006 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture06_barcode54	[('Omicron', 0.6070000000000001), ('Delta', 0.132), ('Alpha', 0.08600000000000001), ('Other', 0.06799999999999982), ('Gamma', 0.056999999999999995), ('Iota', 0.048), ('A', 0.001), ('Beta', 0.001)]	BA.2.12.1 AY.8 BA.1 B.1.1.7 BA.2 B.1.526 XAJ XAR BA.2.12 BA.1.9 BA.2.38 P.1.16 Other P.1.6 XAP B.1.617.2 BA.2.70 B.1.1.161 B.1.1.28 BA.2.46 P.1.7 AY.30 P.1 AY.16 B.1.1.329 B.1.1.416 B.1.1.70 BA.2.26 BA.2.34 BA.2.40.1 BA.2.44 BA.2.65 P.1.14 AY.16.1 AY.17 AY.51 B.1.1.83 B.3 BA.2.18 BA.2.37 BA.2.39 BA.2.63 A.27 AY.13 AY.49 AY.54 AY.9.2 B.1.1.135 B.1.1.170 B.1.1.192 B.1.1.216 B.1.1.228 B.1.1.232 B.1.1.253 B.1.1.277 B.1.1.279 B.1.1.294 B.1.1.37 B.1.1.420 B.1.1.434 B.1.1.67 B.1.160 B.1.351.5 B.1.396 B.1.465 B.1.544 B.1.619 B.1.626 B.4 BA.1.1.4 BA.1.10 BA.1.14 BA.1.15.1 BA.1.21 BA.2.16 BA.2.2 BA.2.20 BA.2.3.15 BA.2.3.17 BA.2.31.1 BA.2.32 BA.2.35 BA.2.42 BA.2.50 BA.2.55 BA.2.68 BA.2.9.7 BA.4.7 BC.1 BD.1 BF.7.5.1 BG.5 BQ.1.1.28 C.35 P.1.15 P.1.17.1 Q.1 Q.4 XAL	0.192 0.105 0.1 0.084 0.075 0.048 0.042 0.038 0.031 0.03 0.023 0.022 0.021999999999999797 0.021 0.016 0.01 0.007 0.006 0.005 0.005 0.005 0.004 0.004 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture07_barcode55	[('Omicron', 0.5730000000000001), ('Alpha', 0.163), ('Iota', 0.115), ('Gamma', 0.08), ('Other', 0.06799999999999994), ('Beta', 0.001)]	BA.4.1 B.1.1.7 B.1.526 BF.1 P.1 BA.2.12.1 BA.5.5 XAJ Other BA.4 B.1.1.161 XAP B.1.1.228 P.1.7 B.1.1.28 BE.1.1.1 BF.15 B.1.1.153 B.1.1.416 B.3 BA.2.12 BA.4.7 BF.2 BF.27 D.2 B.1.1.170 B.1.1.171 B.1.1.174 B.1.1.192 B.1.1.216 B.1.1.220 B.1.1.232 B.1.1.277 B.1.1.329 B.1.1.374 B.1.1.376 B.1.1.39 B.1.1.434 B.1.1.519 B.1.1.70 B.1.1.83 B.1.146 B.1.351.3 B.1.377 B.1.544 B.1.620 B.1.623 B.1.634 B.39 BA.1.1.4 BA.4.3 BA.4.4 BA.5.1.30 BA.5.1.33 BA.5.10.1 BA.5.5.2 BA.5.6.4 BA.5.8 BE.3 BF.1.1 BF.11.3 BF.3.1 BF.36 BF.40 BG.2 BG.5 C.23 CC.1 P.1.10.1 P.1.14 P.1.15 Q.4 Q.7 XAZ XB XW	0.269 0.161 0.115 0.091 0.073 0.071 0.053 0.035 0.018999999999999906 0.011 0.009 0.009 0.004 0.004 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture08_barcode56	[('Omicron', 0.9590000000000001), ('Other', 0.039999999999999925), ('A', 0.001)]	BA.5.5 BA.2 BA.4.1 BA.1 BA.2.12.1 BA.4 BA.1.9 Other XAJ XAP BA.5.1.26 BA.2.44 BA.2.46 BA.2.18 BA.5.2.2 BA.1.5 BA.5.1.2 BA.5.1.22 BA.5.1.3 BA.5.1.33 BA.5.3.2 BA.5.8 A.28 B.1.1.153 B.1.1.216 B.1.1.434 B.1.1.519 B.1.177.77 B.1.377 B.1.404 B.1.620 B.1.623 B.23 B.4 B.40 BA.1.1.4 BA.1.10 BA.1.24 BA.2.1 BA.2.16 BA.2.2 BA.2.23.1 BA.2.3.15 BA.2.3.4 BA.2.31.1 BA.2.32 BA.2.35 BA.2.50 BA.2.65 BA.2.67 BA.2.70 BA.4.1.8 BA.4.7 BA.5.1.15 BA.5.1.19 BA.5.10.1 BA.5.2.39 BA.5.5.1 BA.5.5.2 BA.5.9 BC.1 BD.1 BE.1.4.1 BQ.1.4 C.35 CQ.1.1 DE.1 XAZ XS	0.248 0.194 0.168 0.115 0.085 0.036 0.03 0.025999999999999912 0.009 0.007 0.006 0.005 0.004 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture09_barcode57	[('Other', 0.999), ('A', 0.001)]	Other B.3 A.1 B.1.404 B.1.568 B.23 B.4	0.99 0.005 0.001 0.001 0.001 0.001 0.001		
Mixture10_barcode58	[('Omicron', 0.9710000000000001), ('Other', 0.027999999999999914), ('A', 0.001)]	BA.2 BA.1 XAP Other XM B.1.1.529 XAJ BA.2.34 B.1.260 B.1.377 BA.1.10 BA.1.17.2 BA.2.18 BA.2.44 BA.2.46 BA.2.71 BA.2.72 A.28 B.1.1.416 B.1.1.70 B.1.409 B.1.620 B.39 B.40 BA.1.1.4 BA.1.15.1 BA.1.15.3 BA.1.16 BA.1.16.1 BA.1.5 BA.1.7 BA.2.13.1 BA.2.16 BA.2.2 BA.2.3.15 BA.2.31 BA.2.32 BA.2.39 BA.2.42 BA.2.47 BA.2.50 BA.2.51 BA.2.62 BA.2.65 BA.2.67 BA.2.7 BA.4.7 BA.5.1.33 BA.5.5.2 BC.1 C.35 XAK XAL XS	0.637 0.245 0.024 0.015999999999999903 0.009 0.006 0.005 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
