	summarized	lineages	abundances	resid	coverage
Mixture16_barcode64	[('Gamma', 0.973), ('Other', 0.026000000000000016), ('A', 0.001)]	P.1 Other P.1.13 B.1.1.161 B.1.1.70 B.3 B.4 P.1.14 A.28 B.1.1.232 B.1.1.241 B.1.568 B.1.619 B.23 B.39 P.1.17 P.1.17.1	0.965 0.01200000000000001 0.004 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture17_barcode65	[('Iota', 0.946), ('Other', 0.04900000000000004), ('A', 0.002), ('Delta', 0.002), ('Eta', 0.001)]	B.1.526 Other B.1.377 B.1.1.307 B.1.1.369 B.1.1.70 B.1.340 B.1.596.1 B.1.91 B.3 B.39 A.1 A.28 AD.2 AY.124.1 AY.17 AZ.2 B.1.1.216 B.1.146 B.1.160 B.1.22 B.1.221 B.1.258.17 B.1.311 B.1.324 B.1.361 B.1.404 B.1.517 B.1.525 B.1.567 B.1.588 B.1.626 B.1.634 B.23 B.4 B.6 C.36.3.1 XB	0.946 0.008000000000000007 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture18_barcode66	[('Delta', 0.969), ('Other', 0.031000000000000028)]	AY.16 Other AY.30 AY.13 AY.16.1 AY.17 AY.49 AY.51 AY.52 AY.53 AY.54 AY.64 AY.8 AY.9.2 B.1.404 B.1.469 B.23 B.39 B.4 C.35	0.951 0.025000000000000022 0.004 0.003 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture19_barcode67	[('Omicron', 0.973), ('Other', 0.025000000000000022), ('A', 0.002)]	BA.1 Other BA.1.24 B.3 A.1 A.28 B.1.1.153 B.1.1.207 B.1.1.416 B.1.620 B.1.634 B.23 B.4 BA.1.1.15 BA.1.10 BA.1.12 BA.1.15.3 BA.1.17.2 BA.1.5 BC.1 XAL	0.96 0.016000000000000014 0.005 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture20_barcode68	[('Omicron', 0.9700000000000001), ('Other', 0.027999999999999914), ('Beta', 0.002)]	BA.2 Other BA.2.19 BA.2.46 BA.2.23 B.1.351 B.3 BA.2.39 BA.2.62 BA.2.63 BA.2.65 BA.2.67 BA.4.6.5 B.1.160 B.1.404 B.1.568 B.1.620 B.39 B.40 BA.1.15.3 BA.2.1 BA.2.13.1 BA.2.16 BA.2.2 BA.2.26 BA.2.3.17 BA.2.3.4 BA.2.31.1 BA.2.42 BA.2.44 BA.2.5 BA.2.50 BA.2.70 BA.2.8 BA.5.8 BF.7.7 D.2 DF.1.1 DL.1	0.925 0.018999999999999906 0.007 0.004 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture21_barcode69	[('Other', 0.998), ('A', 0.001), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.001)]	Other B.3 B.1.1.70 A.28 B.1.1.161 B.1.588 B.4 B.40 B.6 EK.2	0.988 0.003 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture22_barcode70	[('Omicron', 0.965), ('Other', 0.030000000000000027), ('A', 0.002), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.002), ('XBB* (XBB.X)', 0.001)]	BA.2.12.1 Other XAP A.28 B.1.1.70 BA.2.16 B.1.1.434 B.1.377 B.1.404 B.1.567 B.1.568 B.1.634 B.4 B.40 BA.2.13.1 BA.2.3.17 BA.2.3.4 BA.2.40.1 BA.2.48 CP.8 XAZ XBB XBB.1.5.41 XBB.1.5.72	0.952 0.020000000000000018 0.004 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture23_barcode71	[('Omicron', 0.974), ('Other', 0.023000000000000017), ('A', 0.002), ('Alpha', 0.001)]	BA.2.12.1 Other XAP B.1.377 BA.2.65 A.2.5.2 A.28 B.1.544 B.23 B.39 B.4 BA.2.16 BA.2.3.14 BA.2.35 BA.2.5 BA.2.62 BA.2.8 BA.4.7 BA.5.1.11 BA.5.1.33 BG.4 BZ.2 EF.1.3 Q.4 XW	0.955 0.016000000000000014 0.004 0.003 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture24_barcode72	[('Omicron', 0.9740000000000001), ('Other', 0.023999999999999907), ('A', 0.002)]	BF.1 Other BA.5.1.26 BF.7.1 B.3 BF.15 BA.5.1.33 BE.1.2 BF.31 BF.41 CL.1 A.1 A.28 B.1.260 B.1.634 B.6 BA.5.1.21 BA.5.1.25 BA.5.1.30 BA.5.10.1 BA.5.3.2 BA.5.3.5 BE.1.4.1 BF.10 BF.11.1 BF.11.5 BF.16 BF.2 BF.27 BF.5 BF.7.27 BF.7.5 BF.8 BQ.1.1.28 BW.1.1 DF.1.1 XAZ	0.923 0.016999999999999904 0.008 0.008 0.004 0.004 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture25_barcode73	[('Omicron', 0.9730000000000001), ('Other', 0.023000000000000017), ('A', 0.002), ('Epsilon', 0.001), ('XBB.2.3* (XBB.2.3X)', 0.001)]	BA.5.5 BA.5 BA.5.1.33 Other BE.1 BA.5.1.26 XAJ BA.5.1.22 BA.5.1.2 BA.5.1.24 BA.5.8 B.4 BA.5.1.11 BA.5.1.15 BA.5.10.1 BA.5.2 BA.5.3.2 XAZ A.1 A.28 B.1.1.519 B.1.146 B.1.377 B.1.391 B.1.429 B.1.561 B.1.617 B.39 B.6 BA.5.1.21 BA.5.1.5 BA.5.1.8 BA.5.2.23 BA.5.5.1 BQ.1.1.28 BW.1.1.2 BZ.2 D.2 DE.1 XBB.2.3.2 XBD	0.834 0.069 0.016 0.01200000000000001 0.009 0.005 0.005 0.004 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
