	summarized	lineages	abundances	resid	coverage
Mixture01_barcode01	[('Omicron', 0.6120000000000001), ('Other', 0.20599999999999974), ('Alpha', 0.05), ('Iota', 0.049), ('Gamma', 0.04000000000000001), ('Delta', 0.03500000000000001), ('A', 0.003), ('Beta', 0.002), ('Epsilon', 0.002), ('Eta', 0.001)]	BA.4.1 B.1.1.161 B.1.526 BA.2 B.1.1.7 XAJ BA.2.12 BA.2.12.1 BA.5.5 Other BF.1 BA.1.17.2 AY.8 P.1 XAP BA.4 BF.15 BA.2.70 P.1.14 AY.30 P.1.13 BA.1.24 BA.2.18 BA.2.44 BA.2.46 BA.5.2.9 BF.24 B.3 BA.2.23 BA.2.65 B.1.509 BA.2.23.1 BA.2.39 AY.53 B.1.371 B.1.465 B.1.549 B.1.596.1 B.23 BA.1.21 BA.2.40.1 BA.4.7 BA.5.8 BF.1.1 BF.10 BF.2 BF.27 CD.2 P.1.15 Q.1 Q.3 XAB A.2.5.2 A.27 A.28 AD.2 AY.132 AY.16.1 AY.17 AY.49 AY.51 AY.54 B.1.1.207 B.1.1.369 B.1.1.374 B.1.1.486 B.1.1.519 B.1.110.3 B.1.160 B.1.2 B.1.221 B.1.311 B.1.324 B.1.351 B.1.351.5 B.1.367 B.1.396 B.1.427 B.1.429 B.1.525 B.1.544 B.1.568 B.1.570 B.1.575 B.1.588 B.1.620 B.1.623 B.1.626 B.39 B.4 B.40 BA.1.1.4 BA.1.10 BA.1.14.1 BA.1.15 BA.1.15.3 BA.1.16 BA.1.16.1 BA.1.20 BA.1.5 BA.2.1 BA.2.16 BA.2.19 BA.2.3.15 BA.2.3.17 BA.2.31 BA.2.31.1 BA.2.32 BA.2.35 BA.2.48 BA.2.49 BA.2.5 BA.2.50 BA.2.53 BA.2.54 BA.2.62 BA.2.8 BA.4.4 BA.5.1.26 BA.5.5.2 BA.5.6.4 BA.5.9 BC.1 BD.1 BE.1.4.1 BF.21 BF.3.1 BF.36 BF.40 BF.5 BF.7.5.1 CL.1.1 CM.2 DF.1.1 P.1.10.1 P.1.17 P.1.6 P.1.7 XM XW	0.199 0.13 0.049 0.048 0.046 0.043 0.04 0.039 0.035 0.0339999999999997 0.032 0.026 0.021 0.021 0.015 0.009 0.009 0.008 0.007 0.006 0.006 0.005 0.005 0.005 0.005 0.005 0.005 0.004 0.004 0.004 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture02_barcode02	[('Other', 0.37699999999999984), ('Alpha', 0.184), ('Iota', 0.178), ('Delta', 0.17100000000000004), ('Omicron', 0.055000000000000014), ('Gamma', 0.029), ('A', 0.002), ('Beta', 0.002), ('Eta', 0.001), ('Kappa', 0.001)]	B.1.1.7 B.1.1.161 B.1.526 Other AY.16 BA.1 AY.54 P.1.16 AY.30 B.3 P.1.13 AY.16.1 B.1.371 B.1.617.2 B.4 P.1.10 P.1.14 AY.52 AY.9.2 B.1.465 B.23 BA.1.13 BA.1.15.3 BA.1.17.2 BA.1.24 A.1 A.28 AY.13 AY.14 AY.17 AY.24 AY.3.3 AY.48 AY.49 AY.51 AY.53 AY.8 B.1.1.153 B.1.1.374 B.1.1.434 B.1.3 B.1.311 B.1.351 B.1.351.2 B.1.471 B.1.525 B.1.567 B.1.568 B.1.570 B.1.617.1 B.1.619 B.1.626 B.55 B.6 BA.1.1.1 BA.1.10 BA.1.14.1 BA.1.16.1 BA.1.5 BA.1.9 BC.1 C.35 D.2 P.1.1 P.1.10.1 P.1.15 Q.4 Q.7 XAD	0.182 0.181 0.178 0.16699999999999982 0.114 0.039 0.028 0.016 0.009 0.004 0.004 0.003 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture03_barcode03	[('Omicron', 0.9640000000000002), ('Other', 0.0319999999999998), ('A', 0.003), ('Alpha', 0.001)]	BA.4.1 BA.5.5 BA.2.12.1 BA.2 BF.1 BA.4 Other BA.2.12 BA.5.1.3 BA.5.1.33 BA.2.48 BA.2.18 BA.2.23 BA.2.46 BA.2.65 B.6 BA.2.23.1 BA.5.1.2 BA.5.1.26 BA.5.8 BE.1.1.1 A.28 B.23 B.4 BA.2.3.10 BA.2.32 BA.2.39 BA.2.50 BA.4.2 BA.4.7 BA.5.1.16 BA.5.1.19 BA.5.1.22 BE.12 BF.10 BF.12 XW A.29 B.1.1.434 B.1.146 B.1.258.17 B.1.36.31 B.1.375 B.1.404 B.1.568 BA.2.13.1 BA.2.16 BA.2.2 BA.2.21 BA.2.29 BA.2.35 BA.2.42 BA.2.44 BA.2.56 BA.2.63 BA.2.67 BA.2.70 BA.2.9.1 BA.4.1.8 BA.4.4 BA.5.1.15 BA.5.1.30 BA.5.1.4 BA.5.10.1 BA.5.11 BA.5.2.9 BA.5.3.2 BA.5.3.4 BA.5.5.2 BE.1.4.1 BF.1.1 BF.16 BF.26 BF.27 BF.30 BF.31 BF.41 BF.7.14 BF.7.7 BG.4 BU.1 CD.2 CL.1.1 CQ.1.1 EW.2 Q.4 XAJ XAK XAZ XB XG XL	0.242 0.224 0.158 0.131 0.039 0.028 0.016999999999999793 0.015 0.008 0.008 0.006 0.005 0.005 0.005 0.004 0.003 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture04_barcode04	[('Omicron', 0.4950000000000001), ('Other', 0.17799999999999994), ('Iota', 0.146), ('Gamma', 0.129), ('Alpha', 0.043000000000000003), ('A', 0.004), ('Delta', 0.001), ('Beta', 0.001), ('Epsilon', 0.001), ('Eta', 0.001), ('XBB.2.3* (XBB.2.3X)', 0.001)]	BA.2 B.1.526 B.1.1.161 BA.1 P.1.16 B.1.1.7 XAP XAJ P.1 XAB XM BA.2.70 P.1.14 Other B.1.371 BA.1.13 BA.2.18 BA.2.46 BA.1.21 BA.1.24 BA.1.5 BA.2.40.1 BA.1.16.1 BA.2.26 BA.2.65 P.1.13 B.1.1.307 B.1.319 B.1.465 B.1.568 B.3 B.39 BA.1.10 BA.2.23.1 BA.2.35 BA.2.44 BA.2.49 BC.1 P.1.6 P.1.7 Q.3 Q.7 A.23.1 A.27 A.28 A.3 AY.30 B.1.1.369 B.1.1.374 B.1.1.420 B.1.1.434 B.1.1.486 B.1.1.70 B.1.160 B.1.258.17 B.1.311 B.1.351.5 B.1.36.31 B.1.361 B.1.367 B.1.429 B.1.453 B.1.517 B.1.525 B.1.544 B.1.570 B.1.588 B.1.596.1 B.1.620 B.23 B.4 BA.1.1.4 BA.1.14.1 BA.1.15.3 BA.1.18 BA.2.12 BA.2.13.1 BA.2.16 BA.2.23 BA.2.3.17 BA.2.31.1 BA.2.32 BA.2.39 BA.2.42 BA.2.48 BA.2.5 BA.2.63 BD.1 BE.1.4.1 DL.1 P.1.1 P.1.15 P.1.17 Q.4 XAK XAL XBB.2.3.1	0.203 0.146 0.131 0.117 0.091 0.038 0.033 0.031 0.019 0.013 0.013 0.012 0.009 0.007999999999999896 0.006 0.005 0.005 0.005 0.004 0.004 0.004 0.004 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture05_barcode05	[('Omicron', 0.53), ('Other', 0.4679999999999998), ('A', 0.002)]	Other BA.4.1 B.1.1.161 XAJ BA.5.5 XAP BF.1 BA.4 BA.2.12.1 BA.2.12 BF.15 BA.4.2 BA.5.2.9 BA.5.3.4 BA.5.5.1 BA.5.6.4 BA.5.8 BF.10 A.27 A.28 B.1.1.39 B.1.1.70 B.1.146 B.1.544 B.1.619 B.23 B.3 B.6 BA.2.39 BA.2.70 BA.4.3 BA.4.7 BA.5.1.33 BA.5.1.9 BA.5.10.1 BA.5.2.14 BA.5.5.2 BA.5.5.3 BA.5.9 BC.1 BE.1.4.1 BE.3 BF.1.1 BF.21 BF.29 BF.36 BF.40 BF.5 BG.2 BG.5 BQ.1.13.1 CN.2 XW	0.2689999999999998 0.242 0.191 0.061 0.05 0.04 0.039 0.028 0.018 0.01 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture06_barcode06	[('Omicron', 0.5840000000000002), ('Delta', 0.17300000000000001), ('Other', 0.09299999999999983), ('Alpha', 0.063), ('Iota', 0.047), ('Gamma', 0.035), ('Beta', 0.002), ('A', 0.001), ('Epsilon', 0.001), ('Eta', 0.001)]	AY.8 BA.1 BA.2 BA.2.12.1 XAJ B.1.1.7 B.1.526 BA.2.12 BA.2.70 BA.2.18 XM XAP Other B.1.1.231 BA.1.9 P.1.6 BA.2.23 AY.30 P.1.4 B.1.1.161 BA.2.32 BA.2.34 B.1.1.434 B.1.596.1 B.3 BA.1.24 B.1.1.44 B.1.617.2 BA.1.5 BA.2.44 P.1.7 AY.14 B.1.1.192 B.1.1.269 B.1.1.519 B.4 BA.1.1.7 BA.1.14.1 BA.1.15.3 BA.1.21 BA.1.7 BA.2.16 BA.2.26 BA.2.39 BA.2.42 BA.2.46 BA.2.65 BA.2.71 BA.5.10.1 BA.5.5.2 C.35 P.1.10 P.1.13 P.1.14 P.1.15 Q.3 A.28 AD.2 AY.124.1 AY.13 AY.16.1 AY.17 AY.3.1 AY.51 AY.53 AZ.2 B.1.1.153 B.1.1.198 B.1.1.207 B.1.1.216 B.1.1.228 B.1.1.277 B.1.1.28 B.1.1.307 B.1.1.374 B.1.1.376 B.1.1.420 B.1.1.523 B.1.1.70 B.1.160 B.1.311 B.1.340 B.1.351 B.1.351.3 B.1.391 B.1.396 B.1.427 B.1.517 B.1.525 B.1.530 B.1.544 B.1.568 B.1.619 B.1.623 B.1.634 B.1.637 B.23 B.55 BA.1.1.15 BA.1.1.3 BA.1.10 BA.1.12 BA.1.17.2 BA.1.18 BA.2.11 BA.2.13.1 BA.2.2 BA.2.22 BA.2.23.1 BA.2.3.17 BA.2.40.1 BA.2.5 BA.2.50 BA.2.54 BA.2.55 BA.2.62 BA.2.63 BA.2.64 BA.2.7 BA.4.7 BA.5.5.1 BC.1 BD.1 BF.11.5 BG.4 BG.5 BQ.1.1.28 BV.1 CD.2 CL.1.1 D.2 P.1.17.1 Q.4 Q.7 XAK XB	0.15 0.109 0.102 0.099 0.067 0.059 0.047 0.029 0.019 0.017 0.017 0.016 0.014999999999999791 0.013 0.013 0.013 0.012 0.011 0.01 0.008 0.007 0.006 0.004 0.004 0.004 0.004 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture07_barcode07	[('Omicron', 0.515), ('Iota', 0.17), ('Alpha', 0.156), ('Gamma', 0.08000000000000002), ('Other', 0.07399999999999983), ('A', 0.002), ('Beta', 0.001), ('Eta', 0.001), ('Mu', 0.001)]	BA.4.1 B.1.526 B.1.1.7 P.1 XAJ BF.1 BA.2.12 BA.5.5 Other BA.2.12.1 B.1.1.161 XAP BA.4 P.1.14 B.1.1.228 BF.2 B.4 BF.15 P.1.13 XAB B.1.1.207 B.1.1.216 B.1.1.232 B.1.1.279 B.1.533 B.1.596.1 BA.2.70 BA.4.7 BA.5.2.9 BA.5.8 BE.1.4.2 BG.2 P.1.15 XW A.28 A.29 AD.2 B.1.1.115 B.1.1.153 B.1.1.198 B.1.1.269 B.1.1.307 B.1.1.329 B.1.1.369 B.1.1.434 B.1.1.519 B.1.1.521 B.1.1.67 B.1.1.70 B.1.160 B.1.351.2 B.1.367 B.1.404 B.1.525 B.1.530 B.1.544 B.1.568 B.1.619 B.1.621 B.1.623 BA.1.15.3 BA.2.3.4 BA.2.39 BA.4.2 BA.5.1.33 BA.5.10.1 BA.5.3.4 BA.5.5.1 BA.5.5.3 BA.5.6.4 BA.5.9 BE.3 BF.1.1 BF.10 BF.16 BF.20 BF.21 BF.40 BF.5 BF.7.7 BG.4 BQ.1.2.1 D.2 P.1.17.1 P.1.7 Q.3 Q.4 Q.7 XAK XB XL	0.284 0.17 0.153 0.066 0.057 0.048 0.026 0.019 0.018999999999999795 0.015 0.012 0.011 0.007 0.007 0.005 0.004 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture08_barcode08	[('Omicron', 0.9710000000000002), ('Other', 0.027999999999999796), ('A', 0.001)]	BA.5.5 BA.2 BA.4.1 BA.1 BA.2.12.1 BA.4 BA.1.9 Other BA.2.8 XAJ XAP BA.2.46 BA.5.1.35 BA.5.2.2 BA.2.18 BA.2.29 BA.2.34 BA.2.68 BA.5.1.26 BA.2.65 BA.5.10.1 BA.5.2 B.3 B.4 BA.1.5 BA.2.23 BA.2.25 BA.2.32 BA.2.44 BA.5.1.19 BA.5.5.2 B.1.1.519 BA.1.10 BA.1.24 BA.2.19 BA.2.23.1 BA.2.3.17 BA.2.55 BA.2.63 BA.2.70 BA.2.9.7 BA.4.1.8 BA.4.3 BA.5.1.21 BA.5.1.22 BA.5.3.2 BA.5.8 BF.27 A.28 B.1.1.70 B.1.160 B.1.404 B.1.620 B.23 B.39 BA.1.1.15 BA.1.14.1 BA.1.15.2 BA.1.15.3 BA.1.16.1 BA.1.17.2 BA.1.20 BA.1.8 BA.2.14 BA.2.16 BA.2.2 BA.2.20 BA.2.31 BA.2.31.1 BA.2.35 BA.2.37 BA.2.39 BA.2.41 BA.2.48 BA.2.62 BA.2.64 BA.2.71 BA.2.9.6 BA.4.2 BA.4.7 BA.5.1.15 BA.5.1.18 BA.5.1.2 BA.5.1.3 BA.5.1.30 BA.5.1.33 BA.5.2.4 BA.5.6.4 BA.5.9 BC.1 BD.1 BE.1.4.2 BE.12 BE.3 BF.1.1 BF.11.5 BF.26 BG.5 BK.1 CL.1.1 DJ.1.1.1 DL.1 ET.1 FM.1 XQ XW	0.208 0.169 0.142 0.128 0.059 0.053 0.019 0.01399999999999979 0.013 0.013 0.008 0.006 0.006 0.006 0.005 0.005 0.005 0.005 0.005 0.004 0.004 0.004 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture09_barcode09	[('Other', 0.995), ('A', 0.005)]	Other A.1 A.23.1 A.27 A.28 A.29 AD.2 B.1.1.279 B.1.1.374 B.1.1.434 B.1.146 B.1.160 B.1.375 B.1.404 B.1.544 B.1.568 B.1.588 B.1.619 B.23 B.39 B.4	0.98 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture10_barcode10	[('Omicron', 0.9620000000000001), ('Other', 0.03399999999999991), ('A', 0.003), ('Delta', 0.001)]	BA.2 BA.1 XAP B.1.1.529 Other XM BA.1.24 BA.2.18 BA.2.32 BA.2.46 BA.2.44 BA.1.5 BA.2.65 BA.2.67 A.28 B.1.1.307 B.1.1.369 B.1.1.70 BA.1.7 XQ A.27 AY.52 B.1.1.228 B.1.1.434 B.1.1.486 B.1.1.519 B.1.146 B.1.160 B.1.258.17 B.1.361 B.1.404 B.1.544 B.1.568 B.1.588 B.1.620 BA.1.1.4 BA.1.10 BA.1.15.2 BA.1.15.3 BA.1.16.1 BA.2.10.1 BA.2.16 BA.2.19 BA.2.2 BA.2.23 BA.2.23.1 BA.2.3.12 BA.2.3.17 BA.2.31.1 BA.2.35 BA.2.39 BA.2.5 BA.2.50 BA.2.55 BA.2.64 BA.2.8 BA.2.9.7 BA.4.7 BC.1 BD.1 C.35 XAJ XB XW	0.631 0.22 0.022 0.015 0.0129999999999999 0.009 0.006 0.005 0.005 0.005 0.004 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
