	summarized	lineages	abundances	resid	coverage
Mixture01	[('Omicron', 1.0001), ('Other', 0)]	BA.1 BA.4.6 BA.2.12 BA.2 BQ.1 BA.2.75 BA.5 BA.4 BA.3 Other	0.2968 0.2825 0.2752 0.0564 0.0547 0.0203 0.0077 0.0051 0.0014 0		
Mixture02	[('Omicron', 0.9998999999999999), ('Other', 0.0001)]	BA.1 BA.4.6 BA.2.12 BQ.1 BA.2 BA.2.75 BA.4 BA.5 BA.3 Other	0.4024 0.2394 0.1607 0.1015 0.0789 0.0065 0.0059 0.0035 0.0011 0.0001		
Mixture03	[('Omicron', 1.0002), ('Other', 0)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.5 BA.4 BA.3 BA.2.75 BQ.1 Other	0.4777 0.3336 0.1644 0.0122 0.0045 0.0028 0.0023 0.002 0.0007 0		
Mixture04	[('Omicron', 1.0002), ('Other', 0)]	BA.1 BA.4.6 BA.2.12 BQ.1 BA.2 BA.2.75 BA.5 BA.4 BA.3 Other	0.3036 0.3027 0.1926 0.12 0.0677 0.004 0.0039 0.0037 0.002 0		
Mixture05	[('Omicron', 0.9999), ('Other', 0.0001)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.4 BA.5 BA.2.75 BA.3 BQ.1 Other	0.3695 0.3436 0.1942 0.0724 0.0084 0.0051 0.0034 0.0024 0.0009 0.0001		
Mixture06	[('Omicron', 0.9999999999999999), ('Other', 0.0)]	BA.1 BA.2.12 BA.4.6 BQ.1 BA.2 BA.5 BA.4 BA.2.75 BA.3 Other	0.4564 0.2369 0.2047 0.0538 0.0405 0.0024 0.0021 0.0017 0.0015 0.0		
Mixture07	[('Omicron', 1.0), ('Other', 0.0)]	BA.2.12 BA.4.6 BA.1 BQ.1 BA.2 BA.5 BA.2.75 BA.4 BA.3 Other	0.3026 0.279 0.2027 0.1491 0.0518 0.0078 0.0029 0.0027 0.0014 0.0		
Mixture08	[('Omicron', 1.0), ('Other', 0.0)]	BA.1 BA.4.6 BA.2.12 BA.2 BA.5 BA.3 BA.2.75 Other	0.3787 0.2924 0.292 0.0252 0.0071 0.0024 0.0022 0.0		
Mixture09	[('Omicron', 0.9999000000000001), ('Other', 0.0001)]	BA.4.6 BA.1 BA.2.12 BA.2 BA.4 BA.5 BA.3 BA.2.75 BQ.1 Other	0.362 0.255 0.2374 0.1107 0.0165 0.0069 0.0046 0.0039 0.0029 0.0001		
Mixture10	[('Omicron', 0.9999999999999999), ('Other', 0.0)]	BA.1 BA.4.6 BA.2.12 BA.2 BA.5 BA.2.75 BA.3 BQ.1 Other	0.428 0.3408 0.1959 0.0225 0.0063 0.0036 0.0019 0.001 0.0		
Mixture11	[('Omicron', 1.0001000000000002), ('Other', 0)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.3 BA.5 BA.2.75 Other	0.7148 0.178 0.0955 0.0057 0.0027 0.0019 0.0015 0		
Mixture12	[('Omicron', 0.9999999999999999), ('Other', 0.0)]	BA.4.6 BA.1 BA.2.12 BA.2 BA.5 BA.2.75 BA.3 BQ.1 Other	0.4529 0.2649 0.243 0.0143 0.0122 0.0093 0.0024 0.001 0.0		
Mixture13	[('Omicron', 1.0001), ('Other', 0)]	BA.4.6 BA.2.12 BA.1 BA.2 BA.4 BA.5 BA.3 BA.2.75 Other	0.4236 0.27 0.2564 0.0194 0.0137 0.0085 0.0048 0.0037 0		
Mixture14	[('Omicron', 1.0001), ('Other', 0)]	BA.4.6 BA.2.12 BA.1 BA.2 BA.4 BA.2.75 BA.5 BA.3 BQ.1 Other	0.3534 0.2646 0.2485 0.0985 0.0123 0.0121 0.0076 0.0022 0.0009 0		
Mixture15	[('Omicron', 1.0), ('Other', 0.0)]	BA.4.6 BA.2.12 BA.1 BA.2 BA.5 BA.2.75 BA.3 BQ.1 Other	0.3731 0.2899 0.2158 0.1088 0.0051 0.0036 0.0029 0.0008 0.0		
Mixture16	[('Omicron', 1.0), ('Other', 0.0)]	BA.4.6 BA.2.12 BA.1 BA.2 BA.4 BA.5 BA.2.75 BA.3 Other	0.3699 0.2589 0.2348 0.1125 0.0086 0.0064 0.0049 0.004 0.0		
Mixture17	[('Omicron', 0.9999999999999999), ('Other', 0.0)]	BQ.1 BA.1 BA.4.6 BA.2.12 BA.2 BA.5 BA.2.75 BA.3 BA.4 Other	0.3506 0.2305 0.2017 0.1369 0.0718 0.0035 0.0031 0.0014 0.0005 0.0		
Mixture18	[('Omicron', 1.0), ('Other', 0.0)]	BA.1 BA.4.6 BA.2.12 BA.2 BA.5 BA.4 BA.2.75 BA.3 BQ.1 Other	0.7094 0.1387 0.1063 0.0387 0.0023 0.0023 0.001 0.0009 0.0004 0.0		
Mixture19	[('Omicron', 1.0001), ('Other', 0)]	BA.1 BA.4.6 BA.2.12 BA.2 BA.5 BA.2.75 BA.3 BA.4 BQ.1 Other	0.6562 0.191 0.1245 0.0222 0.0027 0.0015 0.0012 0.0004 0.0004 0		
