	summarized	lineages	abundances	resid	coverage
Mixture01	[('Omicron', 0.9998999999999999), ('Other', 0.0001)]	BA.2.12 BA.1 BA.4.6 BA.2 BQ.1 BA.4 BA.5 BA.2.75 BA.3 Other	0.3544 0.2809 0.241 0.0688 0.0235 0.0169 0.0107 0.0024 0.0013 0.0001		
Mixture02	[('Omicron', 1.0), ('Other', 0.0)]	BA.1 BA.4.6 BA.2.12 BA.2 BQ.1 BA.4 BA.5 BA.2.75 BA.3 Other	0.4493 0.212 0.1826 0.0824 0.0455 0.0152 0.0087 0.0027 0.0016 0.0		
Mixture03	[('Omicron', 1.0001), ('Other', 0)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.4 BA.5 BA.2.75 BA.3 Other	0.5339 0.2661 0.147 0.0251 0.0136 0.0096 0.0032 0.0016 0		
Mixture04	[('Omicron', 1.0), ('Other', 0.0)]	BA.1 BA.4.6 BA.2.12 BA.2 BQ.1 BA.4 BA.5 BA.2.75 BA.3 Other	0.3391 0.2727 0.2151 0.0787 0.0624 0.0168 0.0093 0.0032 0.0027 0.0		
Mixture05	[('Omicron', 1.0001), ('Other', 0)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.4 BA.5 BA.2.75 BA.3 Other	0.4325 0.276 0.1672 0.0873 0.0205 0.0111 0.0036 0.0019 0		
Mixture06	[('Omicron', 0.9999999999999999), ('Other', 0.0)]	BA.1 BA.2.12 BA.4.6 BA.2 BQ.1 BA.4 BA.5 BA.2.75 BA.3 Other	0.4768 0.3143 0.1365 0.0389 0.0174 0.0075 0.005 0.0021 0.0015 0.0		
Mixture07	[('Omicron', 1.0001000000000002), ('Other', 0)]	BA.2.12 BA.4.6 BA.1 BA.2 BQ.1 BA.4 BA.5 BA.2.75 BA.3 Other	0.376 0.2518 0.1953 0.0805 0.065 0.017 0.0088 0.0038 0.0019 0		
Mixture08	[('Omicron', 1.0001), ('Other', 0)]	BA.2.12 BA.1 BA.4.6 BA.2 BA.5 BA.2.75 BA.3 BQ.1 BA.4 Other	0.3564 0.3558 0.2387 0.0326 0.0098 0.0033 0.0023 0.0006 0.0006 0		
Mixture09	[('Omicron', 1.0001), ('Other', 0)]	BA.4.6 BA.2.12 BA.1 BA.2 BA.4 BA.5 BA.2.75 BA.3 Other	0.3233 0.2731 0.2201 0.1369 0.0267 0.014 0.0041 0.0019 0		
Mixture10	[('Omicron', 1.0001), ('Other', 0)]	BA.1 BA.4.6 BA.2.12 BA.2 BA.5 BA.2.75 BA.3 BQ.1 BA.4 Other	0.4833 0.2561 0.2119 0.0348 0.0081 0.003 0.0015 0.0008 0.0006 0		
Mixture11	[('Omicron', 0.9998999999999999), ('Other', 0.0001)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.5 BA.2.75 BA.3 BA.4 Other	0.8039 0.1146 0.0646 0.0104 0.004 0.0013 0.0008 0.0003 0.0001		
Mixture12	[('Omicron', 1.0001), ('Other', 0)]	BA.4.6 BA.2.12 BA.1 BA.2 BA.5 BA.2.75 BA.3 BA.4 Other	0.4066 0.3114 0.2267 0.0328 0.0146 0.0042 0.0027 0.0011 0		
Mixture13	[('Omicron', 1.0), ('Other', 0.0)]	BA.4.6 BA.2.12 BA.1 BA.4 BA.2 BA.5 BA.2.75 BA.3 Other	0.3986 0.309 0.2059 0.0342 0.0321 0.0133 0.0043 0.0026 0.0		
Mixture14	[('Omicron', 1.0), ('Other', 0.0)]	BA.4.6 BA.2.12 BA.1 BA.2 BA.4 BA.5 BA.2.75 BA.3 BQ.1 Other	0.3169 0.2703 0.222 0.141 0.0308 0.0122 0.0038 0.002 0.001 0.0		
Mixture15	[('Omicron', 0.9998999999999999), ('Other', 0.0001)]	BA.4.6 BA.2.12 BA.1 BA.2 BA.5 BA.2.75 BA.3 BQ.1 Other	0.3366 0.2967 0.1954 0.1532 0.0115 0.0034 0.0022 0.0009 0.0001		
Mixture16	[('Omicron', 1.0), ('Other', 0.0)]	BA.4.6 BA.2.12 BA.1 BA.2 BA.4 BA.5 BA.2.75 BA.3 Other	0.3423 0.2862 0.1965 0.1269 0.0277 0.0141 0.0037 0.0026 0.0		
Mixture17	[('Omicron', 0.9998999999999999), ('Other', 0.0001)]	BA.1 BQ.1 BA.4.6 BA.2.12 BA.2 BA.5 BA.2.75 BA.3 BA.4 Other	0.3098 0.2938 0.1709 0.1357 0.0787 0.0069 0.0023 0.0011 0.0007 0.0001		
Mixture18	[('Omicron', 1.0001), ('Other', 0)]	BA.1 BA.4.6 BA.2.12 BA.2 BA.4 BA.5 BA.2.75 BA.3 Other	0.7571 0.1076 0.0842 0.0374 0.007 0.0049 0.0011 0.0008 0		
Mixture19	[('Omicron', 1.0001), ('Other', 0)]	BA.4.6 BA.2.12 BA.1 BA.2 BA.5 BA.2.75 BA.3 Other	0.4025 0.3214 0.2118 0.041 0.0173 0.0038 0.0023 0		
Mixture20	[('Omicron', 0.9999999999999999), ('Other', 0.0)]	BA.1 BA.4.6 BA.2.12 BA.2 BA.5 BA.2.75 BA.3 BA.4 BQ.1 Other	0.6941 0.1513 0.1212 0.025 0.005 0.0013 0.0012 0.0005 0.0004 0.0		
