	summarized	lineages	abundances	resid	coverage
Mixture24	[('Omicron', 0.9999), ('Other', 0.0001)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.2.75 BA.5 BA.3 BQ.1 BA.4 Other	0.3557 0.218 0.1508 0.1464 0.1058 0.0197 0.002 0.0008 0.0007 0.0001		
Mixture25	[('Omicron', 1.0), ('Other', 0.0)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.2.75 BA.5 BA.3 BQ.1 BA.4 Other	0.3587 0.2333 0.1485 0.1343 0.1043 0.0181 0.0014 0.0009 0.0005 0.0		
Mixture26	[('Omicron', 1.0), ('Other', 0.0)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.2.75 BA.4 BA.5 BA.3 BQ.1 Other	0.3414 0.2304 0.1882 0.1121 0.0888 0.019 0.0177 0.0014 0.001 0.0		
Mixture27	[('Omicron', 1.0), ('Other', 0.0)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.2.75 BA.5 BA.3 BQ.1 Other	0.3883 0.2398 0.1755 0.1212 0.0545 0.0181 0.0017 0.0009 0.0		
Mixture28	[('Omicron', 1.0), ('Other', 0.0)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.2.75 BA.5 BA.3 BQ.1 BA.4 Other	0.3651 0.2462 0.2094 0.1245 0.0291 0.0215 0.0024 0.001 0.0008 0.0		
Mixture29	[('Omicron', 1.0), ('Other', 0.0)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.2.75 BA.5 BA.3 BQ.1 Other	0.4778 0.1884 0.1263 0.1148 0.0743 0.0162 0.0014 0.0008 0.0		
Mixture30	[('Omicron', 1.0001), ('Other', 0)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.2.75 BA.4 BA.5 BA.3 BQ.1 Other	0.4209 0.1939 0.166 0.1102 0.0773 0.0152 0.0143 0.0018 0.0005 0		
Mixture31	[('Omicron', 1.0001), ('Other', 0)]	BA.1 BA.2.12 BA.4.6 BA.2 BA.2.75 BQ.1 BA.5 BA.4 BA.3 Other	0.3868 0.2114 0.156 0.1021 0.0635 0.0537 0.0137 0.0107 0.0022 0		
Mixture32	[('Omicron', 1.0), ('Other', 0.0)]	BA.2.12 BA.1 BA.4.6 BA.2 BA.2.75 BQ.1 BA.5 BA.4 BA.3 Other	0.3273 0.2654 0.1755 0.107 0.051 0.0509 0.0144 0.007 0.0015 0.0		
Mixture33	[('Omicron', 1.0001), ('Other', 0)]	BA.2.12 BA.1 BA.4.6 BA.2 BA.2.75 BA.5 BA.4 BA.3 BQ.1 Other	0.2656 0.2273 0.2201 0.1608 0.0905 0.0169 0.0166 0.0018 0.0005 0		
Mixture34	[('Omicron', 0.9999000000000001), ('Other', 0.0001)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.5 BA.2.75 BA.3 BA.4 BQ.1 Other	0.3301 0.2255 0.2101 0.2024 0.0193 0.0094 0.0018 0.0007 0.0006 0.0001		
Mixture35	[('Omicron', 1.0), ('Other', 0.0)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.2.75 BA.5 BA.4 BA.3 BQ.1 Other	0.3321 0.2275 0.1768 0.1266 0.1062 0.0177 0.0095 0.0026 0.001 0.0		
Mixture36	[('Omicron', 0.9997999999999999), ('Other', 0.0002)]	BA.1 BQ.1 BA.2.12 BA.4.6 BA.2 BA.5 BA.2.75 BA.3 BA.4 Other	0.3216 0.3138 0.1511 0.1267 0.0771 0.0071 0.0015 0.0007 0.0002 0.0002		
Mixture37	[('Omicron', 1.0), ('Other', 0.0)]	BA.1 BA.2.12 BA.4.6 BA.2 BA.2.75 BA.5 BA.4 BA.3 BQ.1 Other	0.7085 0.1058 0.079 0.0596 0.0351 0.0072 0.0036 0.0009 0.0003 0.0		
Mixture38	[('Omicron', 1.0), ('Other', 0.0)]	BA.1 BA.2.12 BA.4.6 BA.2 BA.2.75 BA.5 BA.3 BQ.1 BA.4 Other	0.7085 0.1345 0.1041 0.0343 0.0096 0.0073 0.0009 0.0006 0.0002 0.0		
Mixture39	[('Omicron', 0.9999999999999998), ('Other', 0.0)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.2.75 BA.5 BA.3 BQ.1 Other	0.357 0.2224 0.1465 0.1402 0.1123 0.0191 0.0015 0.001 0.0		
Mixture40	[('Omicron', 1.0000999999999998), ('Other', 0)]	BA.2.12 BA.4.6 BA.2 BA.1 BA.5 BA.2.75 BA.3 BQ.1 BA.4 Other	0.7172 0.1233 0.0748 0.0709 0.0108 0.0014 0.0008 0.0005 0.0004 0		
Mixture41	[('Omicron', 0.9999999999999999), ('Other', 0.0)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.2.75 BA.5 BA.3 BQ.1 Other	0.3923 0.2311 0.1733 0.1197 0.061 0.0206 0.0015 0.0005 0.0		
Mixture42	[('Omicron', 1.0), ('Other', 0.0)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.2.75 BA.5 BA.3 BA.4 BQ.1 Other	0.3682 0.2202 0.1525 0.1359 0.1033 0.0169 0.0018 0.0006 0.0006 0.0		
NFWA	[('Other', 1.0)]	Other	1.0		
NFWC	[('Other', 1.0)]	Other	1.0		
