	summarized	lineages	abundances	resid	coverage
Mixture01	[('Omicron', 1.0), ('Other', 0)]	BA.2.12 BA.1 BA.4.6 BA.2 BA.2.75 BQ.1 BA.4 BA.5 BA.3 Other	0.3521 0.2541 0.1318 0.0977 0.0939 0.0398 0.0151 0.014 0.0015 0		
Mixture02	[('Omicron', 1.0), ('Other', 0)]	BA.1 BA.2.12 BA.4.6 BA.2 BQ.1 BA.2.75 BA.5 BA.4 BA.3 Other	0.3867 0.2205 0.1181 0.1045 0.0769 0.07 0.0117 0.0099 0.0017 0		
Mixture03	[('Omicron', 1.0), ('Other', 0.0)]	BA.2.12 BA.1 BA.2.75 BA.4.6 BA.5 BA.3 Other	0.3714 0.3105 0.2113 0.0966 0.0079 0.0023 0.0		
Mixture04	[('Omicron', 1.0), ('Other', 0.0)]	BA.1 BA.2.12 BA.4.6 BA.2 BQ.1 BA.2.75 BA.5 BA.4 BA.3 Other	0.334 0.2479 0.1396 0.1027 0.0798 0.0719 0.0132 0.0086 0.0023 0.0		
Mixture05	[('Omicron', 1.0001), ('Other', 0)]	BA.2.12 BA.4.6 BA.1 BA.2 BA.2.75 BA.5 BA.4 BA.3 BQ.1 Other	0.401 0.1731 0.169 0.1327 0.0901 0.0174 0.0146 0.0015 0.0007 0		
Mixture06	[('Omicron', 0.9999999999999999), ('Other', 0.0)]	BA.1 BA.2.12 BA.4.6 BA.2 BA.2.75 BQ.1 BA.5 BA.3 BA.4 Other	0.3929 0.3193 0.1029 0.0847 0.0489 0.0398 0.0095 0.0016 0.0004 0.0		
Mixture07	[('Omicron', 0.9999), ('Other', 0.0001)]	BA.2.12 BA.1 BA.4.6 BA.2 BQ.1 BA.2.75 BA.5 BA.4 BA.3 Other	0.3303 0.2201 0.1414 0.114 0.0985 0.0707 0.0134 0.0106 0.0009 0.0001		
Mixture08	[('Omicron', 1.0), ('Other', 0.0)]	BA.2.12 BA.1 BA.4.6 BA.2 BA.2.75 BA.5 BA.3 BQ.1 BA.4 Other	0.3585 0.3064 0.1504 0.0965 0.073 0.0126 0.0014 0.0008 0.0004 0.0		
Mixture09	[('Omicron', 0.9999000000000001), ('Other', 0.0001)]	BA.2.12 BA.1 BA.4.6 BA.2 BA.2.75 BA.4 BA.5 BA.3 BQ.1 Other	0.3163 0.2134 0.1799 0.1366 0.1169 0.0191 0.0152 0.0016 0.0009 0.0001		
Mixture10	[('Omicron', 1.0001000000000002), ('Other', 0)]	BA.1 BA.2.12 BA.4.6 BA.2 BA.2.75 BA.5 BA.3 BQ.1 BA.4 Other	0.4101 0.2628 0.131 0.1024 0.08 0.0111 0.0016 0.0006 0.0005 0		
