	summarized	lineages	abundances	resid	coverage
Mixture13	[('Omicron', 0.9833999999999999), ('Other', 0.0049), ('Eta', 0.0026), ('Mu', 0.0021), ('Delta', 0.0019), ('Zeta', 0.0015), ('Gamma', 0.0009), ('A', 0.0008), ('Theta', 0.0006), ('Alpha', 0.0005), ('Kappa', 0.0003), ('Beta', 0.0003), ('Lambda', 0.0002)]	BA.4 BA.2.12.1 B.1.525 AV.1 B.1.621 B.1.617.2 P.2 B.1.177 P.1 A.23.1 BA.5 P.3 B.1.1.7 B.1.623 BA.1 B.1.617.1 B.1.351 429 B.1.1.318 B.1.617.3 C.37 Other	0.9792 0.0031 0.0026 0.0026 0.0021 0.0019 0.0015 0.0011 0.0009 0.0008 0.0007 0.0006 0.0005 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002 -0.0		
Mixture14	[('Other', 0.8352), ('Omicron', 0.1044), ('Zeta', 0.0236), ('Gamma', 0.0205), ('Mu', 0.0029), ('Lambda', 0.0028), ('Delta', 0.0026), ('Eta', 0.0024), ('Beta', 0.0017), ('Alpha', 0.0012), ('Kappa', 0.0008), ('Iota', 0.0007), ('Theta', 0.0006), ('A', 0.0006)]	BA.5 BA.2 P.2 P.1 B.1.1.318 BA.1 B.1.621 C.37 B.1.617.2 B.1.525 AV.1 B.1.351 B.1.1.7 B.1.617.1 B.1.526 P.3 A.23.1 B.1.177 B.1.623 Other	0.0697 0.0282 0.0236 0.0205 0.0087 0.0065 0.0029 0.0028 0.0026 0.0024 0.0023 0.0017 0.0012 0.0008 0.0007 0.0006 0.0006 0.0005 0.0003 0.8234		
Mixture15	[('Alpha', 0.9783), ('Omicron', 0.0054), ('Other', 0.004599999999999999), ('Gamma', 0.0039), ('Zeta', 0.0032), ('A', 0.001), ('Beta', 0.0009), ('Mu', 0.0009), ('Lambda', 0.0008), ('Eta', 0.0005), ('Theta', 0.0002), ('Delta', 0.0002)]	B.1.1.7 P.1 BA.1 P.2 B.1.1.318 BA.4 B.1.177 A.23.1 B.1.351 B.1.621 B.1.623 C.37 BA.2 429 B.1.525 AV.1 P.3 B.1.617.2 Other	0.9783 0.0039 0.0037 0.0032 0.0021 0.0012 0.001 0.001 0.0009 0.0009 0.0008 0.0008 0.0005 0.0005 0.0005 0.0002 0.0002 0.0002 0.0		
Mixture16	[('Gamma', 0.9839), ('Omicron', 0.0051), ('Eta', 0.0034), ('Other', 0.0031999999999999997), ('Zeta', 0.0018), ('A', 0.0016), ('Delta', 0.0004), ('Alpha', 0.0003), ('Mu', 0.0002), ('Lambda', 0.0002)]	P.1 B.1.525 BA.5 BA.1 P.2 A.23.1 AV.1 B.1.177 429 B.1.623 B.1.617.2 B.1.1.7 B.1.617.3 B.1.1.318 B.1.621 C.37 Other	0.9839 0.0034 0.003 0.0021 0.0018 0.0016 0.0009 0.0006 0.0006 0.0006 0.0004 0.0003 0.0003 0.0002 0.0002 0.0002 0.0		
Mixture17	[('Iota', 0.9128), ('Zeta', 0.0569), ('Other', 0.0097), ('Omicron', 0.0071), ('Mu', 0.0043), ('Delta', 0.0024), ('Theta', 0.0018), ('A', 0.0015), ('Eta', 0.001), ('Gamma', 0.001), ('Alpha', 0.0007), ('Kappa', 0.0005), ('Lambda', 0.0005)]	B.1.526 P.2 BA.5 B.1.621 B.1.177 B.1.617.2 B.1.623 BA.4 P.3 AV.1 A.23.1 B.1.1.318 B.1.525 P.1 B.1.617.3 B.1.1.7 B.1.617.1 C.37 BA.1 BA.3 Other	0.9128 0.0569 0.0044 0.0043 0.0037 0.0024 0.0022 0.002 0.0018 0.0016 0.0015 0.0013 0.001 0.001 0.0009 0.0007 0.0005 0.0005 0.0004 0.0003 0.0		
Mixture18	[('Delta', 0.6664), ('Other', 0.1677), ('Gamma', 0.0726), ('Zeta', 0.0722), ('Omicron', 0.0057), ('Mu', 0.0036), ('Kappa', 0.0032), ('Eta', 0.003), ('Iota', 0.0017), ('A', 0.0014), ('Lambda', 0.0008), ('Alpha', 0.0007), ('Beta', 0.0007), ('Theta', 0.0002)]	B.1.617.2 B.1.617.3 P.1 P.2 B.1 B.1.177 BA.1 B.1.621 B.1.617.1 B.1.525 AV.1 B.1.526 A.23.1 BA.5 C.37 B.1.1.7 B.1.351 BA.4 B.1.1.318 BA.3 P.3 Other	0.6664 0.104 0.0726 0.0722 0.0521 0.0039 0.0037 0.0036 0.0032 0.003 0.0023 0.0017 0.0014 0.0011 0.0008 0.0007 0.0007 0.0006 0.0004 0.0003 0.0002 0.005		
Mixture19	[('Omicron', 0.9712000000000001), ('Zeta', 0.0189), ('Other', 0.0036), ('Alpha', 0.0016), ('Eta', 0.0013), ('Theta', 0.0011), ('Mu', 0.0008), ('Gamma', 0.0008), ('Lambda', 0.0004), ('A', 0.0003), ('Delta', 0.0002)]	BA.1 P.2 BA.4 B.1.1.7 B.1.525 P.3 BA.3 B.1.623 AV.1 B.1.1.318 B.1.621 P.1 B.1.617.3 C.37 A.23.1 429 B.1.617.2 Other	0.9664 0.0189 0.0037 0.0016 0.0013 0.0011 0.0011 0.001 0.001 0.0008 0.0008 0.0008 0.0005 0.0004 0.0003 0.0003 0.0002 0.0		
Mixture20	[('Omicron', 0.9702), ('Zeta', 0.0177), ('Other', 0.0062), ('Delta', 0.0011), ('Beta', 0.0009), ('A', 0.0007), ('Mu', 0.0007), ('Kappa', 0.0006), ('Eta', 0.0006), ('Gamma', 0.0005), ('Alpha', 0.0003), ('Lambda', 0.0003), ('Theta', 0.0002)]	BA.2 BA.1 P.2 B.1.177 BA.4 AV.1 BA.5 B.1.623 B.1.617.2 B.1.351 BA.2.12.1 A.23.1 B.1.621 B.1.617.1 B.1.525 P.1 429 B.1.1.318 B.1.1.7 C.37 P.3 Other	0.9408 0.0252 0.0177 0.0022 0.0019 0.0018 0.0015 0.0013 0.0011 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004 0.0003 0.0003 0.0002 -0.0		
Mixture21	[('Other', 0.9769), ('Omicron', 0.012799999999999999), ('Zeta', 0.0032), ('Eta', 0.0024), ('Gamma', 0.0017), ('Delta', 0.0012), ('A', 0.0011), ('Mu', 0.0006), ('Theta', 0.0002)]	BA.1 BA.4 P.2 B.1.177 AV.1 B.1.525 P.1 B.1.623 429 B.1.617.2 A.23.1 B.1.621 BA.5 P.3 Other	0.0086 0.0038 0.0032 0.0031 0.0031 0.0024 0.0017 0.0016 0.0013 0.0012 0.0011 0.0006 0.0004 0.0002 0.9678		
Mixture22	[('Omicron', 0.9624), ('Zeta', 0.0236), ('Other', 0.0040999999999999995), ('A', 0.002), ('Alpha', 0.002), ('Mu', 0.0019), ('Eta', 0.0012), ('Beta', 0.0011), ('Delta', 0.0008), ('Gamma', 0.0007), ('Lambda', 0.0002)]	BA.2.12.1 P.2 BA.1 B.1.177 A.23.1 B.1.1.7 B.1.621 B.1.525 B.1.351 B.1.623 BA.5 B.1.617.2 P.1 AV.1 429 C.37 B.1.617.3 Other	0.9499 0.0236 0.0117 0.0021 0.002 0.002 0.0019 0.0012 0.0011 0.0011 0.0008 0.0008 0.0007 0.0005 0.0002 0.0002 0.0002 0.0		
