	summarized	lineages	abundances	resid	coverage
Mixture27	[('Omicron', 0.9694), ('Gamma', 0.0185), ('Other', 0.0038), ('Zeta', 0.0027), ('Eta', 0.0014), ('Delta', 0.0011), ('Theta', 0.001), ('A', 0.0006), ('Beta', 0.0005), ('Lambda', 0.0003), ('Kappa', 0.0003), ('Mu', 0.0003)]	BA.4 BA.1 P.1 BA.2.12.1 BA.5 P.2 B.1.623 B.1.525 B.1.617.2 P.3 B.1.617.3 B.1.177 A.23.1 B.1.351 C.37 B.1.617.1 B.1.621 AV.1 429 Other	0.932 0.0285 0.0185 0.0051 0.0038 0.0027 0.0017 0.0014 0.0011 0.001 0.0009 0.0007 0.0006 0.0005 0.0003 0.0003 0.0003 0.0003 0.0002 -0.0		
Mixture28	[('Omicron', 0.9878999999999999), ('Other', 0.0060999999999999995), ('Zeta', 0.0013), ('Gamma', 0.0011), ('Delta', 0.0011), ('Eta', 0.0007), ('Beta', 0.0006), ('Alpha', 0.0006), ('Mu', 0.0004)]	BA.2 BA.5 BA.1 BA.4 B.1.623 B.1.617.3 BA.2.12.1 B.1.1.318 P.2 P.1 B.1.617.2 B.1.177 B.1.525 B.1.351 B.1.1.7 B.1.621 AV.1 Other	0.5956 0.3061 0.078 0.0068 0.0019 0.0017 0.0014 0.0013 0.0013 0.0011 0.0011 0.0009 0.0007 0.0006 0.0006 0.0004 0.0003 -0.0		
Mixture29	[('Omicron', 0.9839), ('Zeta', 0.0041), ('Other', 0.0034000000000000002), ('Lambda', 0.0024), ('Eta', 0.0016), ('Delta', 0.0008), ('Kappa', 0.0008), ('Beta', 0.0007), ('Gamma', 0.0007), ('Mu', 0.0006), ('Alpha', 0.0005), ('Theta', 0.0004)]	BA.2 BA.5 BA.2.12.1 BA.4 BA.1 P.2 C.37 B.1.525 AV.1 B.1.623 B.1.617.2 B.1.617.1 B.1.351 P.1 B.1.621 B.1.1.7 B.1.617.3 P.3 B.1.177 Other	0.3316 0.2712 0.1508 0.1417 0.0886 0.0041 0.0024 0.0016 0.0015 0.0012 0.0008 0.0008 0.0007 0.0007 0.0006 0.0005 0.0004 0.0004 0.0003 -0.0		
Mixture30	[('Omicron', 0.9325), ('Alpha', 0.0426), ('Gamma', 0.0148), ('Other', 0.0031), ('Zeta', 0.0027), ('Eta', 0.0015), ('Delta', 0.0013), ('Theta', 0.0007), ('Mu', 0.0003), ('Lambda', 0.0003), ('Kappa', 0.0002), ('A', 0.0002)]	BA.4 BA.2 BA.5 BA.2.12.1 B.1.1.7 BA.1 P.1 P.2 B.1.623 B.1.525 B.1.617.2 AV.1 P.3 B.1.617.3 B.1.621 C.37 B.1.617.1 A.23.1 Other	0.3475 0.2644 0.1774 0.115 0.0426 0.0282 0.0148 0.0027 0.0018 0.0015 0.0013 0.001 0.0007 0.0003 0.0003 0.0003 0.0002 0.0002 0.0		
Mixture31	[('Other', 0.5538), ('Gamma', 0.137), ('Iota', 0.118), ('Alpha', 0.0927), ('Omicron', 0.0407), ('Delta', 0.0327), ('Zeta', 0.0155), ('Beta', 0.0047), ('A', 0.0024), ('Eta', 0.0021), ('Theta', 0.0004)]	P.1 B.1.526 B.1.1.7 B.1.1 BA.1 B.1.617.2 B.1.617.3 P.2 B.1.351 B.1.177 A.23.1 B.1.623 AV.1 B.1.525 BA.4 BA.5 BA.2.12.1 BA.3 P.3 Other	0.137 0.118 0.0927 0.0745 0.034 0.0327 0.0199 0.0155 0.0047 0.0033 0.0024 0.0022 0.0022 0.0021 0.0021 0.0019 0.0014 0.0013 0.0004 0.4517		
Mixture32	[('Omicron', 0.4499), ('Other', 0.32899999999999996), ('Iota', 0.1307), ('Alpha', 0.0681), ('Gamma', 0.0085), ('Zeta', 0.0059), ('Eta', 0.0024), ('Lambda', 0.0021), ('Beta', 0.0009), ('Kappa', 0.0007), ('Mu', 0.0006), ('Delta', 0.0006), ('Theta', 0.0004)]	B.1.1 B.1.526 BA.2 BA.1 BA.4 B.1.1.7 BA.2.12.1 BA.5 P.1 P.2 AV.1 B.1.623 B.1.525 C.37 B.1.177 B.1.351 429 B.1.617.1 B.1.621 B.1.617.2 P.3 Other	0.1835 0.1307 0.1307 0.1213 0.0982 0.0681 0.0588 0.0409 0.0085 0.0059 0.0048 0.0041 0.0024 0.0021 0.0012 0.0009 0.0008 0.0007 0.0006 0.0006 0.0004 0.1346		
Mixture33	[('Other', 0.9848), ('Omicron', 0.005600000000000001), ('Eta', 0.003), ('Zeta', 0.0027), ('Delta', 0.0019), ('Mu', 0.0005), ('Iota', 0.0005), ('Gamma', 0.0004), ('Lambda', 0.0003), ('Theta', 0.0002), ('Alpha', 0.0002)]	BA.1 B.1.525 P.2 AV.1 B.1.617.2 BA.2.12.1 B.1.177 B.1.621 429 B.1.526 B.1.623 BA.5 P.1 B.1.617.3 C.37 P.3 B.1.1.7 BA.4 Other	0.0037 0.003 0.0027 0.0019 0.0019 0.0014 0.0009 0.0005 0.0005 0.0005 0.0005 0.0004 0.0004 0.0004 0.0003 0.0002 0.0002 0.0001 0.9806		
Mixture34	[('Alpha', 0.9816), ('Gamma', 0.0074), ('Omicron', 0.0029), ('Other', 0.0026999999999999997), ('Zeta', 0.0023), ('A', 0.0014), ('Eta', 0.0008), ('Delta', 0.0007), ('Theta', 0.0002)]	B.1.1.7 P.1 P.2 BA.1 A.23.1 AV.1 B.1.623 BA.4 B.1.525 B.1.617.2 B.1.1.318 P.3 Other	0.9816 0.0074 0.0023 0.002 0.0014 0.0012 0.001 0.0009 0.0008 0.0007 0.0004 0.0002 0.0001		
Mixture35	[('Gamma', 0.9836), ('Zeta', 0.005), ('Omicron', 0.0035), ('Other', 0.0028), ('Alpha', 0.0016), ('Delta', 0.0008), ('Eta', 0.0008), ('Kappa', 0.0006), ('Beta', 0.0005), ('Mu', 0.0003), ('Theta', 0.0003), ('Lambda', 0.0003)]	P.1 P.2 BA.2 B.1.1.7 AV.1 BA.1 B.1.617.2 B.1.525 B.1.623 B.1.617.1 B.1.351 B.1.617.3 B.1.177 B.1.621 P.3 C.37 Other	0.9836 0.005 0.0022 0.0016 0.0013 0.0013 0.0008 0.0008 0.0006 0.0006 0.0005 0.0004 0.0004 0.0003 0.0003 0.0003 0.0001		
Mixture36	[('Iota', 0.8802), ('Zeta', 0.0645), ('Gamma', 0.0205), ('Alpha', 0.0141), ('Other', 0.007499999999999999), ('Omicron', 0.0060999999999999995), ('Mu', 0.0034), ('A', 0.0022), ('Kappa', 0.0009), ('Theta', 0.0006)]	B.1.526 P.2 P.1 B.1.1.7 BA.1 B.1.621 B.1.623 A.23.1 BA.5 B.1.177 429 B.1.617.3 B.1.617.1 AV.1 P.3 B.1.1.318 Other	0.8802 0.0645 0.0205 0.0141 0.0039 0.0034 0.0024 0.0022 0.0022 0.0017 0.0012 0.0009 0.0009 0.0006 0.0006 0.0005 0.0002		
Mixture37	[('Delta', 0.5206), ('Other', 0.3792), ('Gamma', 0.0431), ('Zeta', 0.0402), ('Omicron', 0.011600000000000001), ('A', 0.0023), ('Eta', 0.0023), ('Alpha', 0.0007)]	B.1.617.2 B.1 B.1.617.3 P.1 P.2 BA.5 B.1.177 AV.1 A.23.1 B.1.525 BA.3 B.1.1.318 BA.1 B.1.1.7 B.1.623 Other	0.5206 0.2586 0.1123 0.0431 0.0402 0.0085 0.0036 0.0031 0.0023 0.0023 0.0022 0.0012 0.0009 0.0007 0.0004 0.0		
Mixture38	[('Omicron', 0.9706), ('Zeta', 0.0196), ('Other', 0.0039), ('Mu', 0.0032), ('Alpha', 0.0008), ('Gamma', 0.0005), ('Eta', 0.0004), ('Delta', 0.0004), ('Theta', 0.0002), ('Lambda', 0.0002), ('A', 0.0002)]	BA.1 P.2 B.1.621 B.1.1.318 BA.5 B.1.1.7 AV.1 B.1.177 P.1 B.1.525 B.1.617.2 429 P.3 B.1.623 C.37 A.23.1 Other	0.9689 0.0196 0.0032 0.0023 0.0017 0.0008 0.0006 0.0005 0.0005 0.0004 0.0004 0.0003 0.0002 0.0002 0.0002 0.0002 0.0		
Mixture39	[('Omicron', 0.9871999999999999), ('Other', 0.0035000000000000005), ('Zeta', 0.0031), ('Gamma', 0.0018), ('Theta', 0.001), ('Beta', 0.001), ('Delta', 0.0008), ('Lambda', 0.0006), ('Eta', 0.0006), ('Kappa', 0.0004)]	BA.2 BA.1 BA.2.12.1 BA.4 P.2 B.1.623 P.1 P.3 B.1.351 B.1.617.2 C.37 B.1.525 B.1.617.3 B.1.617.1 Other	0.9006 0.0788 0.0044 0.0034 0.0031 0.0022 0.0018 0.001 0.001 0.0008 0.0006 0.0006 0.0004 0.0004 0.0009		
Mixture40	[('Omicron', 0.9770000000000001), ('Gamma', 0.0077), ('Other', 0.0055), ('Zeta', 0.003), ('Alpha', 0.0018), ('Delta', 0.0012), ('A', 0.0011), ('Mu', 0.0009), ('Theta', 0.0008), ('Kappa', 0.0007), ('Eta', 0.0003), ('Lambda', 0.0002)]	BA.2.12.1 BA.1 P.1 P.2 B.1.1.7 B.1.617.2 A.23.1 B.1.623 B.1.621 P.3 B.1.617.1 BA.5 AV.1 B.1.177 B.1.525 C.37 Other	0.9182 0.0582 0.0077 0.003 0.0018 0.0012 0.0011 0.0009 0.0009 0.0008 0.0007 0.0006 0.0006 0.0004 0.0003 0.0002 0.0036		
Mixture41	[('Omicron', 0.9014), ('Alpha', 0.0814), ('Lambda', 0.0063), ('Other', 0.0027), ('Zeta', 0.0022), ('Eta', 0.0015), ('Kappa', 0.0013), ('Mu', 0.0009), ('Delta', 0.0008), ('Gamma', 0.0007), ('A', 0.0006), ('Beta', 0.0004)]	BA.5 B.1.1.7 BA.1 C.37 P.2 AV.1 B.1.525 B.1.617.1 BA.2.12.1 B.1.621 B.1.617.2 P.1 B.1.623 A.23.1 BA.4 B.1.351 Other	0.8874 0.0814 0.0125 0.0063 0.0022 0.002 0.0015 0.0013 0.0009 0.0009 0.0008 0.0007 0.0007 0.0006 0.0006 0.0004 -0.0		
Mixture42	[('Omicron', 0.9569), ('Alpha', 0.034), ('Other', 0.0034000000000000002), ('Zeta', 0.0013), ('A', 0.0011), ('Gamma', 0.0006), ('Eta', 0.0006), ('Theta', 0.0005), ('Delta', 0.0004), ('Kappa', 0.0003), ('Iota', 0.0002), ('Beta', 0.0002), ('Lambda', 0.0002), ('Mu', 0.0002)]	BA.4 B.1.1.7 AV.1 P.2 B.1.623 A.23.1 BA.2.12.1 BA.5 P.1 B.1.525 P.3 B.1.617.2 B.1.177 BA.1 B.1.617.1 B.1.526 B.1.351 C.37 B.1.621 Other	0.9548 0.034 0.0018 0.0013 0.0012 0.0011 0.0009 0.0008 0.0006 0.0006 0.0005 0.0004 0.0004 0.0004 0.0003 0.0002 0.0002 0.0002 0.0002 0.0		
NFWA	[('Omicron', 0.6771), ('Iota', 0.2137), ('Delta', 0.1091), ('Other', 0.0)]	BA.2.12.1 B.1.526 B.1.617.2 Other	0.6771 0.2137 0.1091 0.0		
NFWC	[('Other', 0.7673), ('Omicron', 0.1343), ('Gamma', 0.0984)]	B.1.1 B.1.1.318 P.1 BA.1 BA.5 429 BA.2.12.1 Other	0.5345 0.2075 0.0984 0.0723 0.0382 0.0253 0.0238 0.0		
