	summarized	lineages	abundances	resid	coverage
Mixture01	[('Omicron', 0.6380000000000001), ('Other', 0.16999999999999998), ('Iota', 0.051), ('Alpha', 0.049), ('Delta', 0.04400000000000001), ('Gamma', 0.038000000000000006), ('A', 0.005), ('Eta', 0.002), ('Beta', 0.001), ('Mu', 0.001), ('Lambda', 0.001)]	BA.4.1 BA.2.12.1 B.1.1.161 XAP B.1.526 BA.5.5 B.1.1.7 Other P.1.4 XAJ BA.2.12 XAR BA.1.18 BF.1 AY.8 BF.24 Q.1 BA.2.3.6 BA.2.9.4 B.4 AY.30 BA.1.21 BA.1.7 BA.2.3.15 AY.17 B.6 BA.2.18 BA.2.35 BA.2.46 BE.3 A.1 AY.13 AY.54 B.1.1.279 B.1.3 B.1.549 B.1.570 B.1.575 B.1.620 B.55 BA.1.15.3 BA.1.16.1 BA.1.24 BA.2.39 BA.4.2 BE.12 BF.2 DE.1 P.1.7 AY.125 AY.14 AY.52 AY.64 AZ.2 B.1.1.207 B.1.1.307 B.1.1.311 B.1.1.416 B.1.1.420 B.1.1.434 B.1.1.519 B.1.160 B.1.221 B.1.367 B.1.375 B.1.525 B.1.588 B.1.634 B.3 BA.1.10 BA.1.20 BA.2.16 BA.2.2 BA.2.22 BA.2.23.1 BA.2.26 BA.2.3.4 BA.2.31.1 BA.2.40.1 BA.2.44 BA.2.47 BA.2.48 BA.2.5 BA.2.54 BA.2.70 BA.4.1.1 BA.5.3.2 BA.5.5.2 BF.10 BF.27 BF.40 BF.5.5 BG.2 C.36 D.2 DF.1.1 P.1.1 P.1.10.1 P.1.6 Q.7 R.1 A.23.1 A.28 AD.2 AY.121.1 AY.2 AY.51 AY.53 AY.74 AY.80 B.1.1.523 B.1.177.57 B.1.258.17 B.1.351.2 B.1.361 B.1.404 B.1.568 B.1.596.1 B.1.623 B.1.631 BA.1 BA.1.1.4 BA.1.19 BA.2.31 BA.2.42 BA.2.65 BA.2.67 BA.4.1.8 BA.4.7 BA.5.1.9 BA.5.2.9 BA.5.5.1 BB.2 BD.1 BE.10 BF.11.3 BF.12 BF.20 BF.3.1 BF.7.14 BW.1 BW.1.1.1 BZ.2 C.36.3.1 C.37 CP.1.1 CR.1.1 EF.1.3 XAK XAY.1.1.1 XW	0.207 0.073 0.06 0.056 0.051 0.042 0.037 0.030999999999999917 0.029 0.025 0.021 0.02 0.019 0.018 0.015 0.011 0.01 0.007 0.007 0.006 0.005 0.005 0.005 0.005 0.004 0.004 0.004 0.004 0.004 0.004 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture02	[('Other', 0.37299999999999994), ('Alpha', 0.193), ('Delta', 0.16300000000000003), ('Iota', 0.162), ('Omicron', 0.069), ('Gamma', 0.030000000000000006), ('A', 0.007), ('Eta', 0.002), ('Beta', 0.001)]	Other B.1.1.7 B.1.526 AY.16 B.1.1.161 BA.1.17.2 AY.30 BA.1.18 P.1.16 P.1.15 AY.49 AY.54 BA.1.13 BA.1.5 AY.13 AY.24 P.1.10 A.1 AY.52 B.1.1.374 B.1.1.521 B.23 BA.1.14 BA.1.15.3 P.1.13 P.1.17.1 A.2.5.2 AY.14 AY.16.1 AY.17 AY.51 AY.53 AY.74 AY.8 AY.85 B.1.1.198 B.1.1.434 B.1.177.77 B.1.525 B.1.617.2 B.1.620 B.3 B.4 BA.1.16.1 BA.1.8 BD.1 P.1.1 P.1.6 P.1.7 Q.1 Q.4 A.27 A.28 AD.2 AY.101 AY.108 AY.121.1 AY.125 AY.128 AY.56 AY.9.2 AY.9.2.2 B.1.1.153 B.1.1.170 B.1.1.416 B.1.1.420 B.1.1.519 B.1.1.63 B.1.1.70 B.1.160.16 B.1.214.2 B.1.351.5 B.1.367 B.1.409 B.1.567 B.1.568 B.1.625 B.1.634 B.55 BA.1.1.15 BA.1.1.4 BA.1.19 BA.1.21 BA.1.24 BF.7.4.2 D.2 L.3 P.1 XAP	0.2669999999999999 0.189 0.162 0.094 0.066 0.03 0.022 0.01 0.007 0.006 0.005 0.005 0.005 0.005 0.004 0.004 0.004 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture03	[('Omicron', 0.9750000000000001), ('Other', 0.021000000000000005), ('A', 0.002), ('Delta', 0.001), ('Alpha', 0.001)]	BA.4.1 BA.5.5 BA.2.12.1 BA.2 BA.4 BF.1 BA.2.23 BF.15 XAP B.23 BA.2.3.6 BE.12 BA.2.39 BA.5.8 BA.5.1.33 BA.5.3.2 B.55 B.6 BA.2.1 BA.2.25 BA.2.35 BA.2.48 BA.2.56 BA.2.65 BA.2.9.7 BA.4.3 BA.5.6.1 BE.3 BF.10 BF.27 BF.36 XAZ Other B.1.404 BA.2.13 BA.2.16 BA.2.3.17 BA.2.32 BA.2.44 BA.2.62 BA.4.1.6 BA.4.4 BA.5.1.11 BA.5.1.18 BA.5.1.26 BA.5.6 BF.1.1 BF.16 BF.20 BF.7.13.2 BF.9 BG.5 CQ.1.1 A.2.5.2 A.28 AY.74 B.1.619 B.1.626 BA.1.16.1 BA.2.20 BA.2.3.14 BA.2.5 BA.2.50 BA.2.8 BA.2.9.4 BA.4.2 BA.5.1.7 BA.5.1.8 BA.5.3.3 BA.5.5.1 BA.5.5.2 BE.1.1.1 BF.21 BF.7.6 BQ.1.10.3 C.36.3 CK.2.1.1 CL.1.1 Q.4 XAY.2 XBG XG	0.26 0.236 0.176 0.086 0.037 0.018 0.014 0.008 0.008 0.007 0.007 0.006 0.005 0.005 0.004 0.004 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.0020000000000000018 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture04	[('Omicron', 0.5240000000000001), ('Iota', 0.154), ('Other', 0.15), ('Gamma', 0.12400000000000001), ('Alpha', 0.03900000000000001), ('A', 0.003), ('Delta', 0.003), ('Beta', 0.002), ('Eta', 0.001)]	B.1.526 BA.2 P.1.4 BA.1 XAP Other XAJ B.1.1.7 B.1.1.161 BA.2.23 P.1.6 XM BA.2.32 BA.1.18 BA.2.3.2 BA.1.8 BA.2.18 P.1.7 BA.1.14.1 BA.2.40.1 B.6 BA.1.10 BA.1.13 BA.1.24 BA.1.7 BA.2.35 BA.2.65 BA.1.5 BA.2.2 BA.2.23.1 BA.2.3.9 BA.2.41 BA.2.46 Q.3 XQ A.27 AY.34.1.1 B.1.1.207 B.1.1.284 B.1.1.307 B.1.1.420 B.1.1.434 B.1.1.521 B.1.1.63 B.1.2 B.1.221 B.1.258.17 B.1.351.5 B.1.362 B.1.568 B.1.619 B.1.620 B.1.626 B.1.634 B.39 BA.1.12 BA.1.16.1 BA.1.19 BA.1.21 BA.2.10.1 BA.2.13.1 BA.2.22 BA.2.26 BA.2.3.10 BA.2.3.12 BA.2.3.15 BA.2.31.1 BA.2.53 BA.2.54 BA.2.67 BA.2.9.7 BC.1 L.3 P.1.1 P.1.10 P.1.10.1 XAM XL XW A.28 AD.2 AY.2 AZ.2 B.1.1.186 B.1.1.228 B.1.1.279 B.1.1.294 B.1.1.416 B.1.1.519 B.1.160 B.1.367 B.1.375 B.1.426 B.1.509 B.1.525 B.1.544 B.1.565 B.1.567 B.1.625 B.1.631 B.55 BA.1.1.15 BA.1.15.3 BA.2.20 BA.2.50 BA.2.63 BA.2.64 BA.2.8 BA.2.9.4 BA.5.2.7 BA.5.6.1 BA.5.6.4 BQ.1.26 BU.3 C.35 CV.1 D.2 DN.2 P.1.17.1 Q.7 XAY.1.1.1	0.154 0.133 0.09 0.089 0.061 0.05599999999999994 0.045 0.035 0.032 0.024 0.021 0.017 0.015 0.011 0.007 0.006 0.006 0.006 0.005 0.005 0.004 0.004 0.004 0.004 0.004 0.004 0.004 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture05	[('Omicron', 0.5670000000000001), ('Other', 0.427), ('A', 0.002), ('Delta', 0.002), ('Eta', 0.001), ('Zeta', 0.001)]	Other BA.4.1 BA.5.5 BA.2.12 XAP B.1.1.161 BA.2.12.1 XAJ BF.1 BF.15 B.1.1.416 B.6 BF.40 B.1.177.57 BA.2.9.7 BA.5.5.1 BF.1.1 BF.10 BF.3.1 B.1.1.153 B.1.1.284 B.1.1.434 B.1.1.521 B.1.214.2 B.1.620 B.23 B.39 B.4 BA.4.4 BA.5.10.1 BA.5.8 BE.1.4.1 BF.25 BF.7.4.2 BQ.1.28 CQ.1.1 DJ.1.1.1 DV.7 L.3 A.27 A.28 AY.121.1 AY.124.1 AZ.2 B.1.1.464 B.1.1.70 B.1.146 B.1.160.16 B.1.177.82 B.1.177.87 B.1.404 B.1.525 B.1.568 B.1.625 B.1.634 B.55 BA.2.64 BA.4.1.8 BA.4.2 BA.5.1.18 BA.5.1.26 BA.5.1.30 BA.5.2.39 BA.5.6.2 BE.1.1.1 BE.10 BF.11.5 BF.14 BF.20 BF.21 BF.36 BF.5.5 BG.2 BG.5 BQ.1.13.1 P.2 R.1 XAR XBG XL	0.31999999999999995 0.227 0.075 0.063 0.062 0.06 0.027 0.023 0.019 0.009 0.006 0.005 0.005 0.003 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture06	[('Omicron', 0.6140000000000002), ('Delta', 0.19000000000000003), ('Alpha', 0.063), ('Iota', 0.054), ('Other', 0.05100000000000003), ('Gamma', 0.030000000000000002), ('A', 0.003), ('Zeta', 0.002), ('Beta', 0.001)]	AY.8 BA.2.12.1 BA.1.17.2 XAJ B.1.1.7 B.1.526 XAP BA.2.23 BA.2 P.1.6 AY.30 BA.2.12 XM BA.1.18 BA.2.38 BA.2.9.4 BA.2.3.15 BA.1.24 BA.1.9 BA.2.35 AY.13 BA.2.32 B.1.1.521 BA.1.5 BA.2.2 BA.2.40.1 AY.14 B.1.1.416 BA.1.7 BA.2.54 BA.2.63 BA.2.70 P.1.10.1 AY.49 AY.52 B.3 BA.2.18 BA.2.19 BA.2.23.1 BA.2.26 BA.2.3.10 BA.2.3.17 BA.2.42 BA.2.62 Q.7 AY.101 AY.16 AY.17 AY.43.6 AY.51 AY.54 AY.73 AY.9.2 B.1.1.198 B.1.1.277 B.1.1.434 B.1.1.519 B.1.1.70 B.1.568 B.1.575 B.1.619 B.1.620 B.1.626 B.1.634 BA.1.13 BA.1.15.3 BA.1.16.1 BA.1.20 BA.2.10.1 BA.2.13.1 BA.2.16 BA.2.41 BA.2.44 BA.2.48 BA.2.51 BA.4.1.1 BA.5.2.14 BC.1 BE.1.4.2 BF.7.13.2 BG.4 CM.8.1 CQ.1.1 P.2 Q.1 Q.4 XBG A.2.5.2 A.21 A.23.1 AD.2 AY.11 AY.60 AY.64 AY.74 AY.99.2 AZ.2 B.1.1.207 B.1.1.279 B.1.1.311 B.1.1.374 B.1.177.86 B.1.2 B.1.351.2 B.1.36.9 B.1.367 B.1.544 B.1.588 B.1.625 B.1.637 B.6 BA.1.1.11 BA.1.1.15 BA.1.10 BA.1.12 BA.1.14.1 BA.1.15.1 BA.1.16 BA.1.19 BA.2.46 BA.2.50 BA.2.8 BA.5.5.2 BA.5.9 BF.11.5 BG.2 BG.5 BQ.1.26 C.35 C.36.3.1 CL.1.1 P.1.13 P.1.17.1	0.129 0.111 0.077 0.069 0.056 0.054 0.049 0.046 0.03 0.024 0.023 0.021 0.016 0.014 0.014 0.014 0.01 0.008 0.008 0.008 0.007 0.006 0.005 0.005 0.005 0.005 0.004 0.004 0.004 0.004 0.004 0.004 0.004 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture07	[('Omicron', 0.562), ('Alpha', 0.151), ('Iota', 0.141), ('Gamma', 0.08100000000000002), ('Other', 0.06800000000000003), ('A', 0.005), ('Delta', 0.001), ('Epsilon', 0.001)]	BA.4.1 B.1.1.7 B.1.526 BA.2.12.1 BF.1 P.1.4 BA.5.5 XAJ XAP P.1.6 B.1.1.220 BA.2.12 B.1.1.216 BF.36 B.1.1.519 P.1.1 BA.2.3.7 P.1.7 B.1.1.279 BA.2.9.4 BA.4.1.6 BA.5.5.2 BF.15 BF.40 BF.7.3 A.1 B.1.1.307 B.1.1.416 B.1.1.434 B.1.1.521 B.1.1.70 B.1.177.54 B.1.221 B.1.36.39 B.1.626 B.3 B.4 BA.1.18 BA.4.7 BA.5.1.11 BA.5.1.33 BA.5.3.2 BA.5.8 BE.3 BF.20 BF.24 BF.27 BG.2 BG.4 C.36.3 DJ.1.1.1 P.1.14 Q.1 Q.3 Q.7 XAD XAR XB A.2.5.2 A.27 A.29 AD.2 AY.4.2.1 B.1.1.170 B.1.1.207 B.1.1.241 B.1.1.284 B.1.1.523 B.1.160.16 B.1.3 B.1.367 B.1.429 B.1.509 B.1.568 B.1.588 B.1.619 B.1.620 B.1.623 B.1.625 B.55 BA.2.44 BA.4.6.3 BA.5.9 BE.12 BF.2 BF.21 BF.30 BF.5.5 BF.7.4.2 BQ.1.1.20 BQ.1.13.1 BQ.1.2.1 BQ.1.2.3 BW.1.1.2 BZ.2 CM.4 CQ.1.1 DF.1.1 L.3 P.1.15 P.1.17.1 R.1 XAY.1.1.1 XBG XL	0.253 0.145 0.141 0.056 0.056 0.05 0.049 0.036 0.026 0.018 0.008 0.008 0.006 0.006 0.005 0.005 0.004 0.004 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture08	[('Omicron', 0.9740000000000001), ('Other', 0.02200000000000001), ('A', 0.002), ('Eta', 0.002), ('Delta', 0.001)]	BA.5.5 BA.2 BA.4.1 BA.1 BA.2.12.1 BA.1.18 XAP BA.1.8 BA.2.23 B.23 BA.2.2 BA.1.14.1 DE.1 BA.1.21 BA.2.29 BA.2.35 BA.2.39 BA.2.41 BA.2.44 BA.2.46 BA.2.50 BA.4.1.6 BA.4.2 BA.4.4 BA.4.7 A.27 B.1.525 BA.1.12 BA.1.13 BA.1.15.3 BA.1.17.2 BA.1.5 BA.1.7 BA.2.3.10 BA.2.3.17 BA.2.3.2 BA.2.31.1 BA.2.32 BA.2.48 BA.2.5 BA.2.64 BA.4.1.1 BA.5.1.16 BA.5.1.21 BA.5.1.30 BA.5.1.33 BA.5.1.7 BD.1 BE.1.1.1 BG.2 BT.2 BV.2 CR.1.1 L.3 XS AY.30 B.1.1.318 B.1.1.486 B.1.2 B.1.36.31 B.1.367 B.1.620 B.1.625 B.1.634 B.4 BA.1.1.15 BA.1.10 BA.1.16.1 BA.1.19 BA.1.24 BA.2.1 BA.2.10.1 BA.2.18 BA.2.3.7 BA.2.31 BA.2.8 BA.2.9.7 BA.5.1.18 BA.5.1.8 BA.5.3.4 BA.5.5.1 BA.5.5.2 BA.5.5.3 BA.5.6.2 BF.36 BF.7.13.2 BF.7.5.1 BG.5 BQ.1.1.28 BQ.1.28 BU.3 C.36.3.1 CC.1 CQ.1.1 DV.1.1 XAD XB	0.247 0.209 0.145 0.124 0.073 0.013 0.013 0.01 0.008 0.007 0.006 0.004 0.004 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture09	[('Other', 0.986), ('A', 0.009000000000000001), ('Delta', 0.002), ('Omicron', 0.002), ('Gamma', 0.001)]	Other B.23 B.6 A.1 A.2.5 A.28 B.1.1.284 B.1.177.77 B.1.258.17 B.1.367 B.1.567 B.1.626 B.3 A.23.1 A.29 A.3 AY.121.1 AY.4.2.1 B.1.1.374 B.1.1.523 B.1.160.16 B.1.36.31 B.1.36.39 B.1.404 B.1.568 B.1.620 B.1.630 BN.1.4.2 CM.8.1 P.1.17.1 R.1	0.954 0.004 0.004 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture10	[('Omicron', 0.9720000000000002), ('Other', 0.0239999999999999), ('A', 0.003), ('Delta', 0.001)]	BA.2 BA.1 BA.2.23 XAP BA.1.6 B.1.1.529 BA.2.29 BA.2.3.2 BA.2.5 BA.2.52 BA.2.67 BA.1.24 BA.1.7 BA.2.14 BA.2.35 B.23 BA.2.39 BA.2.46 BA.2.54 BA.2.71 A.27 B.1.1.70 B.1.620 B.1.634 B.6 BA.1.1.15 BA.1.12 BA.1.13 BA.1.14.1 BA.1.15.3 BA.1.16.1 BA.1.19 BA.1.5 BA.1.8 BA.2.13.1 BA.2.26 BA.2.3.12 BA.2.3.15 BA.2.34 BA.2.44 BA.2.62 BA.2.9.7 BA.5.2.14 BF.40 XS Other A.28 AY.43.6 B.1.1.153 B.1.1.241 B.1.1.523 B.1.214.2 B.1.367 B.1.568 B.1.625 BA.1.1.4 BA.1.17.2 BA.2.1 BA.2.3.17 BA.2.3.20 BA.2.31.1 BA.2.49 BA.2.50 BA.2.53 BA.2.70 BA.5.1.18 BA.5.9 BF.7.4.2 BG.2 CQ.1.1 D.2 DF.1.1 EN.1 R.1	0.562 0.192 0.053 0.026 0.019 0.012 0.005 0.005 0.005 0.005 0.005 0.004 0.004 0.004 0.004 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.0019999999999998908 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
