	summarized	lineages	abundances	resid	coverage
Mixture01	[('Omicron', 0.5405000000000001), ('Other', 0.20200000000000007), ('Delta', 0.07780000000000001), ('Gamma', 0.0436), ('Alpha', 0.0352), ('Iota', 0.0212), ('A', 0.0155), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0122), ('Epsilon', 0.010100000000000001), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0094), ('Zeta', 0.0067), ('Mu', 0.005900000000000001), ('Lambda', 0.0056), ('XBB.2.3* (XBB.2.3X)', 0.0043), ('Eta', 0.0042), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0035), ('Beta', 0.0026)]	BA.4.1 B BA.4.1.6 B.1.1.7 BA.2.12.1 B.1.1.529 P.1.10 BA.4.1.1 B.1.526 P.1 B.1.1 BA.2.23 BF.13 B.1.1.416 BA.4.4 BA.2.36 BA.2.48 A BA.5.1 BA.1.1 BA.1.17 B.1.426 Q.3 AY.127 B.1.637 BA.5.2.6 BF.21 AY.20 B.1.232 P.2 BF.1 B.1.427 DN.2 BA.2.1 AY.14 BA.5.1.23 BA.1.15 BA.5.1.30 AY.2 BA.2.7 AY.35 C.37 BA.5.5.1 BA.4 BA.2.3.20 CK.1 BQ.1.1.5 BA.2.13 BE.2 B.1.568 B.1.1.519 BN.1.5 XBB.1.5.35 B.1.139 BQ.1 BA.4.2 BF.7.4.1 B.1.621.1 BA.2.18 B.1.525 B.1.576 A.1 BA.5.9 B.1.1.316 BG.5 R.1 BA.5.1.27 B.1.1.434 B.1.1.291 BA.2.26 XB B.1.623 BA.5.2.35 B.1.429 BQ.1.1.41 BF.8 B.1.509 B.1.240 CH.1.1 AY.9.2 B.1.369 BQ.1.25.1 B.1.609 BQ.1.28 BF.26 BA.5.1.6 B.1.577 BF.11 B.1.409 BQ.1.1.51 BA.5.2.9 AY.120.1 BA.5.1.5 BA.4.6.5 B.1.561 B.1.241 AY.13 BF.5 BA.5.2.28 XBB.1.5.15 BA.1 BQ.1.2 BF.27 BA.2.3.17 B.1.595 BA.1.17.2 BN.1.3 B.1.1.318 BA.5.2.20 XBB.2.3.3 BA.5.6.2 B.1.351 BA.5.2.22 BE.1.4 BA.5.8 AY.44 B.1.234 AY.64 B.1.320 BA.2.3 BA.2.12 BF.28 AY.117 BA.5.1.2 B.1.1.207 BQ.1.3 B.1.1.464 BA.2.9 AY.33 AY.25.3 BF.14 BQ.1.1 B.1.575 AY.39 AY.26 BA.5.2.34 BA.5.1.18 BA.2.75.2 BA.2.21 BQ.1.12 B.1.400 BQ.1.14 B.1.2 BQ.1.13 B.1.396 BA.5.5 BA.2.37 BA.2.10.1 AY.5.3 AY.1 BA.5.2.3 AY.47 BQ.1.1.52 XBB.1.5.1 XBB.1.5.67 B.1.243 AY.125 B.1.1.222 XBB.2.3.2 AY.103 B.1.596 BQ.1.2.3 BE.1 B.1.564 AY.107 B.1.265 B.1.110.3 B.1.311 B.1.517 BQ.1.8 BA.4.1.8 BA.5.2.23 BF.7.4 BF.39 B.1.621 AY.113 BA.1.1.14 BA.5.1.22 AY.75 B.1.582 BA.1.15.2 BA.2.38 XBB.1.5.19 AY.48 AY.62 B.1.371 AY.54 BA.5.1.1 AY.3 BA.1.20 B.1.206 BF.10 BA.5.1.3 AY.3.1 BG.2 B.1.565 BQ.1.6 AY.34	0.0796 0.0404 0.0302 0.0275 0.0268 0.0253 0.0242 0.0233 0.0212 0.0194 0.016 0.0139 0.013 0.0121 0.012 0.0116 0.0115 0.0113 0.0108 0.0105 0.0099 0.0097 0.0077 0.0074 0.0073 0.007 0.007 0.0069 0.0069 0.0067 0.0065 0.0064 0.0064 0.0063 0.0061 0.0061 0.006 0.0058 0.0058 0.0057 0.0056 0.0056 0.0055 0.0053 0.0053 0.0051 0.0051 0.005 0.005 0.0049 0.0048 0.0047 0.0046 0.0046 0.0045 0.0045 0.0044 0.0044 0.0043 0.0042 0.0042 0.0042 0.0041 0.0041 0.0041 0.004 0.0039 0.0039 0.0039 0.0039 0.0038 0.0038 0.0037 0.0037 0.0037 0.0036 0.0036 0.0036 0.0035 0.0035 0.0035 0.0034 0.0034 0.0034 0.0034 0.0033 0.0033 0.0033 0.0033 0.0032 0.0032 0.0032 0.0032 0.0031 0.003 0.003 0.0029 0.0029 0.0028 0.0028 0.0028 0.0028 0.0028 0.0028 0.0027 0.0027 0.0027 0.0027 0.0026 0.0026 0.0026 0.0026 0.0025 0.0025 0.0024 0.0024 0.0024 0.0024 0.0024 0.0024 0.0024 0.0023 0.0023 0.0023 0.0022 0.0022 0.0022 0.0022 0.0021 0.0021 0.0021 0.0021 0.0021 0.002 0.002 0.002 0.002 0.002 0.0019 0.0019 0.0019 0.0019 0.0019 0.0019 0.0019 0.0019 0.0018 0.0018 0.0018 0.0018 0.0018 0.0018 0.0017 0.0017 0.0017 0.0017 0.0017 0.0017 0.0017 0.0017 0.0017 0.0016 0.0016 0.0016 0.0016 0.0016 0.0016 0.0016 0.0016 0.0016 0.0015 0.0015 0.0015 0.0015 0.0015 0.0015 0.0015 0.0015 0.0015 0.0015 0.0015 0.0014 0.0014 0.0014 0.0014 0.0014 0.0013 0.0013 0.0013 0.0013 0.0013 0.0012 0.0012 0.0012 0.0012 0.0012 0.0011 0.0011		
Mixture02	[('Other', 0.39260000000000006), ('Alpha', 0.16649999999999998), ('Delta', 0.15659999999999996), ('Omicron', 0.08940000000000001), ('Gamma', 0.0513), ('Iota', 0.0498), ('A', 0.0415), ('Epsilon', 0.0115), ('Zeta', 0.0088), ('Mu', 0.0077), ('Eta', 0.0072), ('Lambda', 0.0061), ('Beta', 0.0047), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0034000000000000002), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0014), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0013)]	B B.1.1.7 B.1.526 Q.3 A AY.14 P.1.10 B.1.1.529 P.1 AY.127 B.1.426 B.1.637 BA.1.17 B.1.1.416 B.1.232 B.1.1.434 B.1.623 AY.2 AY.20 P.2 B.1.1.519 B.1.240 B.1.1 B.1.576 BA.1.15 R.1 A.1 B.1.525 B.1.427 B.1.565 B.1 B.1.139 B.1.568 AY.25.3 B.1.1.291 C.37 AY.35 B.1.509 AY.9.2 AY.13 P.1.17 B.1.241 XB B.1.371 B.1.561 B.1.577 B.1.575 B.1.351 B.1.369 B.1.234 B.1.409 B.1.1.318 B.1.1.464 B.1.396 B.1.621.1 B.1.429 AY.120.1 AY.33 AY.48 B.1.595 AY.116.1 B.1.320 B.1.243 B.1.1.207 AY.47 B.1.1.222 B.1.609 B.1.621 BA.2.23 AY.117 AY.107 AY.26 B.1.517 B.1.1.316 AY.113 AY.44 B.1.2 B.1.596 BA.1 B.1.564 BA.1.15.2 B.1.110.3 AY.5.3 B.1.311 BQ.1.1.5 AY.64 BF.13 AY.1 BF.21 AY.118 BA.2.48 B.1.400 BE.2 BA.2.3.20 AY.103 BA.5.1.30 AY.39 CK.1 B.1.206 BQ.1.1.51 B.1.265 B.1.582 AY.125 AY.37 BN.1.5 AY.54 BA.4.1 BA.1.1.14 AY.62 BA.4.1.1 AY.43 AY.25.1 B.1.617.2 AY.46.1 BA.5.1.27 B.1.551 BA.2.36 AY.3 AY.75 AY.4 BF.7.4.1 BA.1.1 AY.67 BN.1.3 BA.1.20 XBB.1.5.35 AY.119 BA.2.1 CH.1.1 AY.3.1 BA.4 B.1.349 BA.5.1 AY.114 AY.120 BA.1.17.2 BQ.1 AY.34	0.139 0.1243 0.0498 0.0422 0.0342 0.027 0.0235 0.0228 0.0226 0.0128 0.0124 0.0116 0.0115 0.0112 0.0109 0.0102 0.0095 0.0093 0.0089 0.0088 0.0088 0.0083 0.0079 0.0078 0.0075 0.0074 0.0073 0.0072 0.0072 0.0071 0.0069 0.0068 0.0066 0.0063 0.0063 0.0061 0.0059 0.0058 0.0058 0.0057 0.0052 0.0051 0.005 0.0049 0.0049 0.0047 0.0047 0.0047 0.0047 0.0046 0.0046 0.0045 0.0045 0.0044 0.0044 0.0043 0.0042 0.004 0.004 0.0038 0.0036 0.0035 0.0035 0.0035 0.0035 0.0034 0.0034 0.0033 0.0032 0.0032 0.0032 0.0032 0.0031 0.003 0.003 0.0029 0.0028 0.0027 0.0027 0.0026 0.0025 0.0025 0.0025 0.0025 0.0025 0.0025 0.0024 0.0024 0.0024 0.0024 0.0023 0.0023 0.0023 0.0022 0.0022 0.0021 0.0021 0.002 0.002 0.002 0.002 0.002 0.0019 0.0019 0.0019 0.0018 0.0018 0.0018 0.0017 0.0017 0.0017 0.0016 0.0016 0.0016 0.0016 0.0016 0.0016 0.0016 0.0016 0.0015 0.0015 0.0015 0.0015 0.0015 0.0014 0.0014 0.0014 0.0014 0.0013 0.0013 0.0013 0.0013 0.0012 0.0011 0.0011 0.0011 0.0011 0.0011		
Mixture03	[('Omicron', 0.8653999999999997), ('Other', 0.04309999999999999), ('Delta', 0.027299999999999998), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.022600000000000002), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0078), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.007500000000000001), ('Gamma', 0.0075), ('Epsilon', 0.0071), ('XBB* (XBB.X)', 0.0026), ('Iota', 0.0022), ('Mu', 0.0021), ('XBB.2.3* (XBB.2.3X)', 0.0018), ('Eta', 0.0012), ('Zeta', 0.0012), ('Beta', 0.0011)]	BA.2.38 BA.4.1.6 BA.5.8 BA.2.36 BA.5.1.5 BA.4.1 BA.5.2.23 BA.2.12.1 BA.2.23 BQ.1.1.51 BA.5.5 BQ.1.1.41 BA.2.7 BA.2.13 BQ.1.2 BA.5.2.28 BA.5.9 BA.5.1 DN.2 CK.1 BF.13 BF.8 BA.2.21 BQ.1.14 BA.2.48 BA.5.1.6 BA.5.6.2 BA.5.1.23 XBB.1.5.35 AY.2 BA.5.5.1 BQ.1.1.5 CH.1.1 P.1 BF.39 BA.2.37 BA.5.1.30 BQ.1.3.2 BA.5.2.34 BA.2.26 BF.14 BA.5.2.9 BA.4.1.1 BA.2.12 B.1.1.416 B.1.427 BA.2.3.20 BA.5.1.2 BE.1 BA.5.2.6 BA.5.1.22 BA.5.1.1 BN.1.5 B.1.1.519 B.1.426 BE.2 BA.2.1 BF.21 AY.35 BA.5.2.35 BF.5 BF.28 BF.7.4.1 BG.5 XBB.1.5.13 BA.5.2.1 BA.5.1.27 BQ.1.28 BF.11 BA.4.2 BA.2.3 XBB.1.5.1 BQ.1.1.1 BA.2.18 BE.1.4 BA.5.1.3 BQ.1.5 BQ.1.1.18 B.1.234 BQ.1.1.69 BA.4.1.8 BA.2.3.17 BF.7.4 BQ.1 BG.2 BA.4.6.5 BQ.1.13 BA.5.1.10 BA.5.2.22 BF.26 BA.1.17 BA.2.9 AY.13 AY.127 B.1.568 BQ.1.3 B.1.637 BF.27 XBB.1.5.10 BQ.1.1.4 BK.1 B.1.526 AY.9.2 AY.44 B.1.621.1 BQ.1.25.1 BQ.1.1.68 BA.1 BF.10 AY.107 BQ.1.8 BQ.1.6 B.1.1.318 B.1.576 B.1.409 XBB.2.3.2 XBB.1.5.33 B.1.139 BE.1.2.1 B.1.429 XBB.1.5.15 BQ.1.12 BE.1.1 B.1.596 BA.5.1.25 AY.34 CQ.2 B.1.609 B.1.561 XBB.1 B.1.232 AY.3 BA.4 BQ.1.1.32 BQ.1.10 B.1.575 BN.1.3.1 XB B.1.240 B.1.525 P.2 B.1.351 BF.1 BA.1.1.14 XBB.2 B.1.320 XBB.1.5.51 B.1.1.207 BN.1	0.1636 0.0553 0.028 0.0225 0.0222 0.0211 0.019 0.0167 0.0163 0.0161 0.0156 0.0152 0.0147 0.0138 0.0134 0.0132 0.013 0.0129 0.0128 0.0127 0.0125 0.0122 0.0114 0.0111 0.0103 0.0103 0.0093 0.009 0.0089 0.0087 0.0084 0.0084 0.0078 0.0075 0.0073 0.0072 0.0072 0.0072 0.0071 0.007 0.0069 0.0064 0.0063 0.0061 0.006 0.0054 0.0053 0.0053 0.0053 0.0052 0.0051 0.005 0.005 0.005 0.0049 0.0049 0.0049 0.0049 0.0047 0.0045 0.0044 0.0043 0.0038 0.0037 0.0037 0.0037 0.0037 0.0036 0.0035 0.0033 0.0033 0.0032 0.0032 0.0031 0.003 0.003 0.0029 0.0028 0.0028 0.0028 0.0028 0.0027 0.0027 0.0027 0.0027 0.0027 0.0026 0.0026 0.0026 0.0026 0.0025 0.0025 0.0024 0.0024 0.0024 0.0023 0.0023 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0021 0.0021 0.0021 0.0021 0.002 0.002 0.0019 0.0019 0.0019 0.0019 0.0019 0.0019 0.0018 0.0018 0.0018 0.0017 0.0017 0.0017 0.0017 0.0017 0.0016 0.0016 0.0015 0.0015 0.0015 0.0015 0.0015 0.0014 0.0014 0.0014 0.0014 0.0014 0.0014 0.0014 0.0013 0.0013 0.0012 0.0012 0.0011 0.0011 0.0011 0.0011 0.0011 0.0011 0.0011 0.0011		
Mixture04	[('Omicron', 0.3781), ('Other', 0.23749999999999996), ('Gamma', 0.1311), ('Delta', 0.0758), ('Iota', 0.0491), ('Alpha', 0.0393), ('A', 0.026199999999999998), ('Epsilon', 0.0095), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0089), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0070999999999999995), ('Mu', 0.0069), ('Beta', 0.0067), ('Zeta', 0.0065), ('Lambda', 0.006), ('Eta', 0.0051), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0031), ('XBB.2.3* (XBB.2.3X)', 0.0026)]	P.1.10 B.1.526 B.1.1.529 B B.1.1.7 P.1 A BA.2.23 BA.1.17 BA.2.48 BA.1.15 B.1.1.416 BA.1.1 Q.3 BA.2.36 BQ.1.1.41 AY.127 B.1.426 B.1.637 B.1.232 P.1.17 BA.1.17.2 AY.20 B.1.623 B.1.1.434 B.1.351 BA.2.3.20 B.1.1 A.1 B.1.427 P.2 BF.13 BA.2.1 BA.2.26 R.1 BA.2.12.1 C.37 BA.2.7 B.1.568 BA.5.2.6 B.1.139 BA.4.1.1 B.1.621.1 B.1.576 BA.2.18 BA.5.1.30 B.1.1.519 B.1.1.291 BA.2.13 B.1.525 AY.2 BA.1 BA.4.1 B.1.509 BN.1.5 BF.21 BQ.1.1.5 AY.35 B.1.565 BA.1.20 CK.1 B.1.561 XB B.1.241 B.1.595 BA.5.1.23 BA.2.3.17 B.1.409 BA.2.3 XBB.1.5.35 BA.5.1 B.1.575 BQ.1 B.1.369 BA.5.1.27 BQ.1.1.51 B.1.577 BE.2 BA.1.15.2 B.1.371 DN.2 B.1.240 B.1.1.316 BA.5.2.35 B.1.1.318 CH.1.1 BA.4 B.1.234 AY.9.2 B.1.429 B.1.1.464 BA.5.9 AY.120.1 BF.7.4.1 BF.8 BA.1.1.14 B.1.320 B.1.2 AY.25.3 B.1.596 B.1.1.207 BA.4.2 BA.2.9 BF.5 BA.5.2.22 B.1.517 B.1.564 BA.5.2.9 B.1.609 BA.5.2.28 AY.44 BA.5.6.2 AY.117 B.1.243 AY.5.3 AY.13 BQ.1.1.52 BA.2.12 BN.1.3 B.1.311 BA.5.8 BQ.1.25.1 BQ.1.28 B.1.1.222 AY.33 AY.5 BA.2.37 BQ.1.12 XBB.1.5.15 AY.26 BA.5.1.2 BA.2.10.1 B.1.265 AY.113 BG.5 BQ.1.14 BQ.1.3 BA.5.1.18 B.1.400 BA.5.1.6 B.1.110.3 BA.5.2.34 AY.103 B.1.582 AY.39 BF.14 AY.47 B.1 AY.125 B.1.396 BA.2.21 AY.1 XBB.1.5.13 BQ.1.8 AY.107 AY.64 BF.26 BA.5.1.5 BQ.1.2 BA.1.1.18 XBB.2.3.2 BA.5.2.20 BQ.1.1 B.1.551 XBB.1.5.19 AY.3 AY.62 BF.28 BQ.1.13 B.1.349 B.1.621 BQ.1.1.18 BF.27 XBB.2.3.3 BQ.1.3.2 AY.54 BA.2.38 AY.48 BA.5.1.22 BE.1 AY.119 AY.116.1 BA.5.2.3 BA.4.6.5 BF.39 BQ.1.2.3 BE.1.4 BA.5.5.1 AY.14 BA.2.13.1 AY.34 AY.43	0.0956 0.0491 0.0433 0.0411 0.0273 0.0266 0.0197 0.0187 0.0159 0.0152 0.0141 0.0135 0.0121 0.012 0.0117 0.0111 0.0101 0.0098 0.0096 0.0093 0.0089 0.0081 0.0075 0.0074 0.007 0.0067 0.0066 0.0066 0.0065 0.0065 0.0065 0.0064 0.0063 0.0062 0.0062 0.0062 0.006 0.0058 0.0058 0.0057 0.0057 0.0056 0.0056 0.0055 0.0054 0.0054 0.0052 0.0051 0.0051 0.0051 0.005 0.005 0.0049 0.0048 0.0048 0.0047 0.0046 0.0046 0.0045 0.0045 0.0045 0.0045 0.0044 0.0044 0.0043 0.0043 0.0042 0.0041 0.0041 0.004 0.0039 0.0038 0.0037 0.0036 0.0036 0.0036 0.0036 0.0035 0.0035 0.0034 0.0034 0.0034 0.0033 0.0033 0.0033 0.0031 0.0031 0.0031 0.0031 0.003 0.003 0.003 0.0029 0.0029 0.0029 0.0029 0.0028 0.0028 0.0028 0.0027 0.0027 0.0027 0.0026 0.0025 0.0025 0.0025 0.0025 0.0024 0.0024 0.0024 0.0024 0.0024 0.0024 0.0024 0.0024 0.0023 0.0023 0.0023 0.0023 0.0021 0.0021 0.0021 0.0021 0.0021 0.0021 0.0021 0.0021 0.002 0.002 0.002 0.002 0.0019 0.0019 0.0019 0.0019 0.0018 0.0018 0.0018 0.0018 0.0018 0.0018 0.0018 0.0017 0.0017 0.0017 0.0017 0.0017 0.0017 0.0016 0.0016 0.0016 0.0016 0.0015 0.0015 0.0015 0.0015 0.0015 0.0015 0.0015 0.0015 0.0014 0.0014 0.0014 0.0014 0.0014 0.0014 0.0013 0.0013 0.0013 0.0013 0.0013 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0011 0.0011		
Mixture05	[('Omicron', 0.5406000000000002), ('Other', 0.2901), ('Delta', 0.0572), ('A', 0.032100000000000004), ('Gamma', 0.0186), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.010499999999999999), ('Epsilon', 0.0072), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0069), ('Lambda', 0.0063), ('Iota', 0.0063), ('Zeta', 0.0053), ('Eta', 0.004), ('XBB.2.3* (XBB.2.3X)', 0.0035), ('Mu', 0.0033), ('CH.1.1* [Omicron (CH.1.1.X)]', 0.0031), ('Alpha', 0.0028), ('Beta', 0.0021), ('XBB* (XBB.X)', 0.0011)]	B BA.4.1 BA.4.1.6 BA.2.12.1 A BA.4.1.1 B.1.1.529 P.1 B.1.1.416 BF.13 BQ.1.1.41 BA.5.1 BA.4.4 BA.2.23 BA.2.48 B.1.1 BF.1 B.1.426 BA.2.36 BF.21 BA.1.17 B.1.232 BA.5.2.6 AY.20 C.37 DN.2 B.1.526 BA.5.1.30 BE.2 BA.4 AY.127 B.1.568 B.1.427 BA.5.5.1 P.2 CK.1 B.1.509 BA.4.2 B.1.139 BA.5.9 B.1.609 BN.1.5 BA.5.1.23 BQ.1.25.1 BQ.1.1.5 AY.2 B.1.576 B.1.637 A.1 B.1.623 BA.2.1 BA.2.3.20 BF.7.4.1 BF.5 B.1.1.519 B.1.409 BA.5.1.27 B.1.241 BQ.1 BA.2.18 XBB.1.5.35 BG.5 B.1.1.291 AY.35 BA.1.15 BA.2.7 XB B.1.525 BF.8 BA.5.2.35 BA.5.2.9 BA.5.2.34 BA.5.1.5 B.1.1.316 B.1.1.434 BQ.1.28 BA.5.5 BA.2.13 BA.4.6.5 BQ.1.1.51 B.1.240 BQ.1.12 B.1.369 BA.5.1.6 BA.2.26 BA.5.6.2 AY.9.2 R.1 CH.1.1 B.1.561 BQ.1.2 B.1.234 B.1 BA.2.3.17 BA.2.12 B.1.577 BA.5.2.22 B.1.1.318 BF.28 BA.5.2.20 BF.14 AY.120.1 B.1.1.222 B.1.206 BF.39 B.1.1.464 XBB.1.5.15 BQ.1.3 B.1.595 BQ.1.14 BQ.1.1.52 AY.44 BA.5.1.2 BA.1 BF.27 BF.26 BA.2.9 B.1.320 P.1.10 BF.11 B.1.564 XBB.2.3.3 B.1.565 B.1.621.1 BA.5.1.18 BA.2.3 AY.13 B.1.243 B.1.351 BA.5.8 BQ.1.1 BE.1.4 B.1.575 BN.1.3 BQ.1.13 BA.5.2.28 AY.33 AY.117 B.1.1.207 AY.26 B.1.517 AY.25.3 BA.2.37 BE.1 BA.5.1.22 AY.39 B.1.2 B.1.311 B.1.110.3 B.1.429 B.1.582 AY.64 BA.2.10.1 BA.4.1.8 BQ.1.2.3 B.1.400 BQ.1.8 AY.1 AY.113 B.1.551 AY.125 BF.10 B.1.596 AY.47 BA.5.2.3 B.1.265 B.1.1.7 BQ.1.1.18 BF.7.4 BA.2.38 AY.103 Q.3 AY.107 B.1.396 AY.5.3 BE.1.2 XBB.2.3.2 XBB.1.5.19 AY.62 AY.3 B.1.371 BG.2 BA.5.1.3 XBB.1.5.1 XBB.1.5.13 BQ.1.3.2 BA.5.2.1 BQ.1.6 BA.1.15.2 XBB.2 BA.1.1.14 BA.2.21 AY.75 B.1.621 BA.5.1.10	0.1179 0.0666 0.0359 0.0278 0.0275 0.0266 0.0224 0.0163 0.0153 0.0148 0.0146 0.0129 0.0126 0.0114 0.0113 0.0111 0.0098 0.0092 0.0091 0.0079 0.0075 0.0073 0.007 0.0066 0.0063 0.0063 0.0063 0.006 0.0059 0.0058 0.0058 0.0055 0.0054 0.0053 0.0053 0.0053 0.0053 0.0052 0.0052 0.0052 0.0051 0.0048 0.0048 0.0047 0.0047 0.0047 0.0046 0.0046 0.0046 0.0046 0.0046 0.0046 0.0045 0.0044 0.0044 0.0044 0.0043 0.0043 0.0043 0.0042 0.0042 0.0042 0.0042 0.0042 0.0041 0.0041 0.004 0.004 0.0039 0.0039 0.0038 0.0038 0.0038 0.0037 0.0036 0.0036 0.0035 0.0035 0.0035 0.0034 0.0034 0.0034 0.0033 0.0033 0.0033 0.0033 0.0032 0.0032 0.0031 0.0031 0.0031 0.0031 0.003 0.0028 0.0028 0.0028 0.0028 0.0027 0.0027 0.0027 0.0027 0.0027 0.0027 0.0026 0.0026 0.0026 0.0026 0.0026 0.0025 0.0025 0.0025 0.0025 0.0025 0.0024 0.0024 0.0024 0.0023 0.0023 0.0023 0.0023 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0022 0.0021 0.0021 0.0021 0.0021 0.0021 0.0021 0.0021 0.002 0.002 0.002 0.002 0.0019 0.0019 0.0019 0.0019 0.0018 0.0018 0.0018 0.0018 0.0018 0.0018 0.0018 0.0018 0.0017 0.0017 0.0017 0.0017 0.0017 0.0017 0.0017 0.0016 0.0016 0.0016 0.0016 0.0016 0.0016 0.0015 0.0015 0.0015 0.0014 0.0014 0.0014 0.0014 0.0014 0.0014 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0012 0.0012 0.0012 0.0012 0.0012 0.0012 0.0011 0.0011 0.0011 0.0011 0.0011 0.0011 0.0011 0.0011		
