sample	variant_group	proportion	mean	std_error
Mixture31	A.23.1	0.0009157498618059399	0.0008391326098519883	0.0006066490476176236
Mixture31	AV.1	0.001425329105264091	0.0014371295322777602	0.0007647867484238597
Mixture31	Alpha_B.1.1.7	0.1336050998869315	0.13263941550974645	0.006222189592031644
Mixture31	B.1	2.2868358107110362e-08	0.007002827164324206	0.01492563709856245
Mixture31	B.1.1	5.161440772829116e-08	0.007814286806313691	0.013507591633151763
Mixture31	B.1.1.318	0.002079320176346496	0.002025828582796403	0.0014583329780495885
Mixture31	B.1.177	0.003740241968792753	0.003944517695699135	0.002975320292425736
Mixture31	B.1.617.3	0.0010127260374171367	0.0009919946232718373	0.000995195593512308
Mixture31	B.1.623	0.0014596674771787058	0.001304477809406663	0.0009320984281317222
Mixture31	Beta_B.1.351	0.04467625572372009	0.04539367068934617	0.009169848473565913
Mixture31	Delta_B.1.617.2	0.0823938127302227	0.08241588459843639	0.004506526679718387
Mixture31	Epsilon_B.1.427_429	0.001232684360819826	0.0013150284503984449	0.001232978344161678
Mixture31	Eta_B.1.525	0.00220568485491912	0.002017165347803891	0.0010807263351581176
Mixture31	Gamma_P.1	0.0811879000765328	0.08072841595996218	0.0059235309788303854
Mixture31	Iota_B.1.526	0.203537662214958	0.20125305216864026	0.010671929203288414
Mixture31	Kappa_B.1.617.1	2.5069154084654644e-10	5.338685623530811e-10	6.978274470569225e-10
Mixture31	Lambda_C.37	0.0003859410593273281	0.00036193689152246516	0.0003606592658550968
Mixture31	Mu_B.1.621	0.0027439546922451447	0.0028530472614341686	0.0008228461208113356
Mixture31	Omicron_BA.1	0.06374251718164696	0.06351717286652307	0.0030326061981013706
Mixture31	Omicron_BA.2	0	6.721867192651991e-10	3.827195641234082e-09
Mixture31	Omicron_BA.2.12.1	0.0011943636881522664	0.0012721669633751357	0.0005486313327815106
Mixture31	Omicron_BA.3	0	4.6099845431856785e-05	0.00015969946949838143
Mixture31	Omicron_BA.4	0	2.5796224973157596e-10	1.5805692024443832e-09
Mixture31	Omicron_BA.5	0.001045639556284653	0.0009127711170230652	0.0005394748145932155
Mixture31	Theta_P.3	2.8047464862028913e-11	4.3398546316235564e-10	6.418376832992628e-10
Mixture31	Zeta_P.2	8.405783320037033e-11	3.678264430473052e-10	4.0832093138837437e-10
Mixture32	A.23.1	0.0007335926375913253	0.0007219969719309122	0.0004437090137826338
Mixture32	AV.1	0.0005109011992123659	0.0005300847755564937	0.00035051006768683563
Mixture32	Alpha_B.1.1.7	0.06878731156881622	0.06954519575113247	0.0038783747970400954
Mixture32	B.1	1.893654859472439e-08	0.00034094345941476943	0.002325754741664625
Mixture32	B.1.1	0.310072578060339	0.307798581472118	0.009622585179169899
Mixture32	B.1.1.318	0.003062459230982749	0.0030627819198120083	0.001240663961029839
Mixture32	B.1.177	0.0009980444807881773	0.0008168810839138608	0.0009261323628542821
Mixture32	B.1.617.3	0.0003610892078616661	0.00043220664195813707	0.0003846016424513478
Mixture32	B.1.623	0.004568006321448961	0.004655888131785072	0.0021061044595641
Mixture32	Beta_B.1.351	1.0465992431528472e-08	6.3357180226815065e-09	4.788685186743807e-09
Mixture32	Delta_B.1.617.2	0.005449396671869711	0.005433757966640926	0.0011790728404286546
Mixture32	Epsilon_B.1.427_429	0	3.285252142744803e-11	8.513370869967084e-11
Mixture32	Eta_B.1.525	0.0014993555201449603	0.001543017701256924	0.0006492320075319018
Mixture32	Gamma_P.1	0.000446068826543209	0.00047491953122423726	0.000437000301839163
Mixture32	Iota_B.1.526	0.1375746125316445	0.13493969184924381	0.009899592786781273
Mixture32	Kappa_B.1.617.1	0.0008498770980695989	0.0008332628503735357	0.0003731026551781946
Mixture32	Lambda_C.37	0.0004694393583569514	0.00038322168795560296	0.0004189761288924372
Mixture32	Mu_B.1.621	0.0015869016331401618	0.0014936755944601236	0.0007416450332541386
Mixture32	Omicron_BA.1	0.06993450129789162	0.06983951390265254	0.004035096080350247
Mixture32	Omicron_BA.2	0.004647237438377863	0.009773823418141765	0.012798016096657244
Mixture32	Omicron_BA.2.12.1	0.06268752008739596	0.05992967499059439	0.008278564306907656
Mixture32	Omicron_BA.3	0.011817637760801213	0.010755933438449005	0.007933750836976224
Mixture32	Omicron_BA.4	0.22363112897281445	0.22412853077671988	0.013115384591001172
Mixture32	Omicron_BA.5	0.01380118096489564	0.01211103310394514	0.008237299093938695
Mixture32	Theta_P.3	0.0016574961911599339	0.0017134250328854242	0.0006342312916561829
Mixture32	Zeta_P.2	2.7948544276836342e-08	1.758287544964169e-08	1.4100968842497406e-08
Mixture33	A.23.1	6.530241924306215e-07	9.964390268330622e-05	0.00023329667189286708
Mixture33	AV.1	0.0010969661426802225	0.0011040511480483167	0.0005180918706349408
Mixture33	Alpha_B.1.1.7	0.0006527897352199892	0.0006345370405759114	0.00040450240682927377
Mixture33	B.1	5.82318746021875e-08	1.3185325130151548e-07	1.2609485751685096e-07
Mixture33	B.1.1	4.307691415962127e-08	5.7992758887500354e-08	5.358155828640098e-08
Mixture33	B.1.1.318	0.0016293976976953452	0.001653659508425238	0.0008015849237256246
Mixture33	B.1.177	0.0009563887924357786	0.001132006775315415	0.0009834428239742369
Mixture33	B.1.617.3	0.0005047595956353149	0.00047826043089011714	0.000464717564685555
Mixture33	B.1.623	0.0009784461772610682	0.0009396630376125925	0.0004987557380864328
Mixture33	Beta_B.1.351	0.0015353983325964943	0.0014547708589882865	0.0011145356632097534
Mixture33	Delta_B.1.617.2	0.0035755130217000647	0.0037295466067701045	0.0007745464948639867
Mixture33	Epsilon_B.1.427_429	0.0016621569446916827	0.0017588080543922311	0.0009813780403183686
Mixture33	Eta_B.1.525	0.0016281527509702006	0.0018152282203802571	0.0007628432503580921
Mixture33	Gamma_P.1	0.0007570058993005568	0.0006633969798819085	0.0004378799498904786
Mixture33	Iota_B.1.526	5.986728984016849e-08	5.627324838431654e-08	6.153597287347327e-08
Mixture33	Kappa_B.1.617.1	0.00026635185461895054	0.00023968430424838952	0.00024617131746731985
Mixture33	Lambda_C.37	0.0014929428170151699	0.0016071184322943063	0.000552528263842887
Mixture33	Mu_B.1.621	0.00045454169597675353	0.00045091556790711573	0.0003607624276990662
Mixture33	Omicron_BA.1	0.015514737274498048	0.01541202385113256	0.001164505908190432
Mixture33	Omicron_BA.2	0	2.113761158212141e-06	2.103165797465025e-05
Mixture33	Omicron_BA.2.12.1	0.000728146163473271	0.0006541894474869942	0.00027609052173593223
Mixture33	Omicron_BA.3	0	7.113161862208911e-10	7.077506691003804e-09
Mixture33	Omicron_BA.4	0	3.7329077594045457e-10	3.7141963244853455e-09
Mixture33	Omicron_BA.5	0.0005317981497410238	0.0005782297856394938	0.00031318139968301823
Mixture33	Theta_P.3	0.0019971815937850235	0.0019852618711483686	0.0005249867216929384
Mixture33	Zeta_P.2	0.001636733312475977	0.0015740343589074988	0.000961056195302365
Mixture34	A.23.1	0.000146401747746538	0.0001241532636413046	0.00015918989211311494
Mixture34	AV.1	0.006899996599004358	0.006879050981456869	0.0011891101160005151
Mixture34	Alpha_B.1.1.7	0.9683341631642305	0.9681520402201805	0.0016382355431125138
Mixture34	B.1	1.1952985782276466e-07	2.809222918095366e-07	3.61180536938655e-07
Mixture34	B.1.1	1.0980436173101224e-07	2.615817600652033e-07	3.377822850359473e-07
Mixture34	B.1.1.318	0.0010540197550604708	0.000999004742618371	0.0005875030683385404
Mixture34	B.1.177	0.0006082758973592072	0.0006182889579679436	0.0003904018626278209
Mixture34	B.1.617.3	3.839399666036404e-08	6.748968127367113e-08	1.2091984549836962e-07
Mixture34	B.1.623	0.00082197934413656	0.0008584694782254236	0.0003597334534332731
Mixture34	Beta_B.1.351	0.0013806333982264772	0.0014478866335780854	0.0004934685373749969
Mixture34	Delta_B.1.617.2	0.0015329480181152935	0.00146812064747836	0.0004406656990105239
Mixture34	Epsilon_B.1.427_429	0	5.9556199279502585e-06	4.1097414267404373e-05
Mixture34	Eta_B.1.525	0.0039380355311007375	0.003909012325915888	0.0008654259232960038
Mixture34	Gamma_P.1	0	1.4588596650177603e-08	4.043312604661846e-08
Mixture34	Iota_B.1.526	0.00022529242556168727	0.0002370005847759034	0.00023243660225679766
Mixture34	Kappa_B.1.617.1	0.0006933153466038577	0.0006731932167255918	0.0002943028219681099
Mixture34	Lambda_C.37	0.0010852627430452382	0.0012043675272611029	0.0007963773652293305
Mixture34	Mu_B.1.621	0.0037071803810957956	0.0037030432490329597	0.0005999341632873891
Mixture34	Omicron_BA.1	0.008579056420486623	0.008699643526749462	0.0007309212079458999
Mixture34	Omicron_BA.2	0	6.119108932682274e-08	1.8562366600796203e-07
Mixture34	Omicron_BA.2.12.1	5.552059930934103e-09	6.765553825814327e-08	1.4882041673701923e-07
Mixture34	Omicron_BA.3	0.0004035809810640445	0.00042277666670359677	0.0002898401518010293
Mixture34	Omicron_BA.4	0	7.11991859028362e-08	1.8642396055134093e-07
Mixture34	Omicron_BA.5	0.00025854661903972114	0.000274278156383043	0.0002824833108410746
Mixture34	Theta_P.3	0.0003310227581031369	0.00032303642437835333	0.00020179301669935747
Mixture34	Zeta_P.2	5.0413476283520115e-08	5.3371871640488534e-08	1.0147378145587256e-07
Mixture35	A.23.1	8.911359284116677e-06	8.476469505275232e-05	0.00014044682366032675
Mixture35	AV.1	0.0006115760855455711	0.0006264785875140826	0.0002612372239381435
Mixture35	Alpha_B.1.1.7	0.000687867834732939	0.0006381115102569558	0.00033359651782654875
Mixture35	B.1	2.4327908476995507e-06	2.825124591167832e-06	1.6538994537201298e-06
Mixture35	B.1.1	1.331834539656507e-06	1.5267566831310515e-06	9.735106922549568e-07
Mixture35	B.1.1.318	1.5720468544457395e-05	8.960247860486428e-05	0.00015823444776928963
Mixture35	B.1.177	1.3629970278186334e-06	1.5776535895004817e-06	9.454794671096773e-07
Mixture35	B.1.617.3	0.00019328354691277303	0.00014549299222476724	0.00016935391423631132
Mixture35	B.1.623	0.00040668040038557157	0.0004095881457877742	0.00025261518998737065
Mixture35	Beta_B.1.351	0.002514037241718562	0.0025188748021386085	0.0005645904349702515
Mixture35	Delta_B.1.617.2	0.001507004781608825	0.0014960824167546938	0.0003614863545500407
Mixture35	Epsilon_B.1.427_429	1.5627914360130601e-06	1.4614636206521837e-06	9.662163747678121e-07
Mixture35	Eta_B.1.525	0.0006854869880479084	0.0006982914188086925	0.00024647161674612916
Mixture35	Gamma_P.1	0.9791482347434102	0.9791832704711374	0.0012620623179776082
Mixture35	Iota_B.1.526	1.3352060538364152e-06	1.3857562571203115e-06	8.838803498417941e-07
Mixture35	Kappa_B.1.617.1	0.00023755547776052686	0.000196351333743406	0.00017785854789455056
Mixture35	Lambda_C.37	0.00224725442551761	0.0022331774432276467	0.0005047615227966032
Mixture35	Mu_B.1.621	0.0009416314325681883	0.00094917222271909	0.00032447186896385666
Mixture35	Omicron_BA.1	0.009659329898520985	0.009637709824340633	0.0008433084528547777
Mixture35	Omicron_BA.2	5.787560625771819e-07	7.159320947417058e-07	1.0501106363939374e-06
Mixture35	Omicron_BA.2.12.1	0.0008081053702269292	0.0007402647726512091	0.0002525528030050134
Mixture35	Omicron_BA.3	5.192431552585532e-07	6.787363374896571e-07	9.06396836358267e-07
Mixture35	Omicron_BA.4	1.9178164060510208e-07	3.1016296235648156e-07	4.957069850470646e-07
Mixture35	Omicron_BA.5	5.4581089002794986e-08	6.628765384252553e-05	0.00015872649854232034
Mixture35	Theta_P.3	0.0003132222535252605	0.0002755120554914251	0.00023295502890312487
Mixture35	Zeta_P.2	6.079586969332119e-07	5.165402288801497e-07	5.14696778545276e-07
Mixture36	A.23.1	0.0020271274171140483	0.00217383078635179	0.0008982248362883928
Mixture36	AV.1	0.0018548333375759695	0.0017090776415487935	0.0006677810120026359
Mixture36	Alpha_B.1.1.7	0.001722189583152447	0.0017316271255438376	0.0005404729256472986
Mixture36	B.1	0.2902510379832193	0.2879774069854596	0.017460168630610066
Mixture36	B.1.1	1.1659837691880843e-08	3.202721838087428e-08	4.435609139933931e-08
Mixture36	B.1.1.318	0.0010252504093206554	0.0011051493257169425	0.0008631666059509774
Mixture36	B.1.177	0.01428121398675439	0.01512598704888462	0.0033744725172024973
Mixture36	B.1.617.3	0.0013654581101096687	0.0014400782600960441	0.0007894678961288728
Mixture36	B.1.623	0.0014099079875360965	0.0014323900502514703	0.0007585638718163551
Mixture36	Beta_B.1.351	0.13094312112531986	0.13121664669653346	0.014455691884043853
Mixture36	Delta_B.1.617.2	0.003129262646832168	0.0030823904552972643	0.0007255214248218906
Mixture36	Epsilon_B.1.427_429	0.0007909117876595788	0.0007435156173179116	0.0007808467719854313
Mixture36	Eta_B.1.525	0.002271492244158093	0.0022970092389176665	0.001059767938636389
Mixture36	Gamma_P.1	0.0004861878914032467	0.00048413162251035517	0.0003569594237175561
Mixture36	Iota_B.1.526	0.538463597370659	0.538470728574899	0.013395653591166429
Mixture36	Kappa_B.1.617.1	0.0021472615070199795	0.002026754341250766	0.0007444006623614149
Mixture36	Lambda_C.37	0.0009183881344572533	0.0009140529320180819	0.0004069764862684462
Mixture36	Mu_B.1.621	0.0018966275409584082	0.001816256456225143	0.0006449116231091093
Mixture36	Omicron_BA.1	0.0031032666316446983	0.0031578740962959766	0.0005391612819611861
Mixture36	Omicron_BA.2	0	0.0	0.0
Mixture36	Omicron_BA.2.12.1	0.0006928200072403905	0.0007164614542757073	0.00029823949649236236
Mixture36	Omicron_BA.3	0	7.2276331311021954e-06	3.661314860618848e-05
Mixture36	Omicron_BA.4	0	0.0	0.0
Mixture36	Omicron_BA.5	0.0005785242376792538	0.0005783128045750755	0.0002642082374981413
Mixture36	Theta_P.3	0.00032891197950317105	0.00027130303446285106	0.0002503636250038513
Mixture36	Zeta_P.2	0.000314185762145768	0.000393932186316234	0.0005354663248864195
Mixture37	A.23.1	0.0014274444577008515	0.0014856692668337582	0.0008516738888699498
Mixture37	AV.1	0.0016135733363368421	0.0016117155544367978	0.000502964254380568
Mixture37	Alpha_B.1.1.7	0.00019413858175924766	0.0001334814247788726	0.00015205493138865337
Mixture37	B.1	1.186136391523626e-08	2.2996398388714827e-07	2.1310889038478163e-07
Mixture37	B.1.1	1.6126552475733255e-08	3.7372004531182755e-07	3.599975645095607e-07
Mixture37	B.1.1.318	0.0010130622648439262	0.0009932828305164378	0.00038637840743823565
Mixture37	B.1.177	0.009753160124533452	0.009951446376234588	0.0016957171476374754
Mixture37	B.1.617.3	0.2509737425015844	0.250691874892633	0.008804651420189817
Mixture37	B.1.623	0.0006468630034883873	0.0006477010684599466	0.0003729076623578752
Mixture37	Beta_B.1.351	0.00419844963244296	0.004234890846061971	0.0012571776622955437
Mixture37	Delta_B.1.617.2	0.6818019900623281	0.6816953164925077	0.008504822834017028
Mixture37	Epsilon_B.1.427_429	0.0005725651559177189	0.0006207182408917744	0.00041398251533054594
Mixture37	Eta_B.1.525	0.0014616648648481825	0.0015043831451388298	0.0004666423492023606
Mixture37	Gamma_P.1	0.0013565739643795645	0.0013278230149325135	0.00039021217236044376
Mixture37	Iota_B.1.526	0.03401949436664718	0.033999477867723026	0.003424028880964773
Mixture37	Kappa_B.1.617.1	0.001880203495213851	0.0020096215479721395	0.0009182406374316321
Mixture37	Lambda_C.37	0.0001805345969787605	0.00020572109384040286	0.00019205112091562186
Mixture37	Mu_B.1.621	0.0008757926172342825	0.0009215147821823803	0.0003508339561904408
