	summarized	lineages	abundances	resid	coverage
Mixture01	[('Omicron', 0.7697999999999998), ('Other', 0.0748), ('Gamma', 0.047), ('Delta', 0.0307), ('Alpha', 0.0297), ('Beta', 0.0133), ('Kappa', 0.0118), ('Mu', 0.0074), ('Theta', 0.0065), ('Eta', 0.0051), ('Lambda', 0.0018), ('A', 0.0015), ('Zeta', 0.0008)]	BA.2 BA.4 BA.5 P.1 XE BA.1 B.1.1.7 B.1.617.2 XD BA.3 B.1.351 B.1.617.1 B.1.617.3 B.1.621 AY.4.2 P.3 AV.1 B.1.525 BA.2.75 B.1.1.318 CH.1.1 B.1.623 XBB.1.16 BA.2.86 XBB EG.5.1 C.37 A.23.1 C.36.3 BA.4.6 P.2 BQ.1 XBB.1.5 Other	0.3354 0.2104 0.1157 0.047 0.0421 0.0317 0.0297 0.0234 0.0201 0.0139 0.0133 0.0118 0.0097 0.0074 0.0073 0.0065 0.0054 0.0051 0.005 0.0045 0.0043 0.0036 0.0029 0.0023 0.0022 0.0021 0.0018 0.0015 0.0015 0.0012 0.0008 0.0005 0.0001 0.03		
Mixture02	[('Other', 0.4184), ('Omicron', 0.201), ('Alpha', 0.1308), ('Delta', 0.1168), ('Gamma', 0.0547), ('Beta', 0.0293), ('Theta', 0.0126), ('Kappa', 0.0106), ('Mu', 0.0088), ('Eta', 0.0074), ('Zeta', 0.0042), ('A', 0.004), ('Lambda', 0.0017)]	B.1.1.7 B.1.617.2 BA.1 P.1 B.1.351 XD BA.3 XBB.1.5 AY.4.2 P.3 CH.1.1 BA.5 B.1.617.1 B.1.623 B.1.617.3 B.1.621 AV.1 BA.2.75 BA.4 B.1.1.318 B.1.525 BQ.1 EG.5.1 XBB.1.16 BA.2 BA.4.6 BA.2.86 P.2 A.23.1 XE C.36.3 XBB C.37 Other	0.1308 0.1029 0.0845 0.0547 0.0293 0.0208 0.0207 0.0145 0.0139 0.0126 0.0121 0.0113 0.0106 0.0101 0.0098 0.0088 0.0088 0.0087 0.0076 0.0074 0.0074 0.0074 0.0068 0.0062 0.0057 0.0046 0.0043 0.0042 0.004 0.0037 0.0031 0.0029 0.0017 0.3584		
Mixture03	[('Omicron', 0.9541000000000001), ('Other', 0.0211), ('Theta', 0.0038), ('Kappa', 0.0037), ('Mu', 0.0029), ('Beta', 0.0028), ('Delta', 0.0028), ('Eta', 0.0025), ('Lambda', 0.0025), ('Alpha', 0.0019), ('Gamma', 0.0008), ('A', 0.0007), ('Zeta', 0.0003)]	BA.2 BA.4 BA.5 XE CH.1.1 BA.3 AV.1 XD BA.2.75 B.1.617.3 P.3 B.1.617.1 B.1.621 B.1.351 B.1.525 C.37 B.1.623 XBB.1.16 B.1.1.7 BA.2.86 AY.4.2 XBB B.1.1.318 BQ.1 B.1.617.2 P.1 A.23.1 BA.4.6 BA.1 C.36.3 EG.5.1 P.2 XBB.1.5 Other	0.4325 0.2301 0.1954 0.0502 0.0184 0.0151 0.0054 0.0048 0.004 0.004 0.0038 0.0037 0.0029 0.0028 0.0025 0.0025 0.0023 0.002 0.0019 0.0018 0.0018 0.0017 0.0013 0.0011 0.001 0.0008 0.0007 0.0007 0.0006 0.0006 0.0004 0.0003 0.0001 0.0027		
Mixture04	[('Omicron', 0.5176000000000001), ('Other', 0.1986), ('Gamma', 0.1632), ('Alpha', 0.0342), ('Beta', 0.0258), ('Delta', 0.019799999999999998), ('Theta', 0.0136), ('Mu', 0.0087), ('Eta', 0.0062), ('Kappa', 0.0058), ('Zeta', 0.0037), ('A', 0.0025), ('Lambda', 0.0004)]	BA.2 P.1 BA.1 BA.3 B.1.1.7 XD B.1.351 XE P.3 B.1.617.2 EG.5.1 BA.5 XBB.1.5 B.1.621 AY.4.2 BA.2.75 AV.1 BA.4 B.1.623 B.1.1.318 BQ.1 B.1.525 XBB.1.16 B.1.617.1 BA.4.6 P.2 CH.1.1 B.1.617.3 BA.2.86 XBB A.23.1 C.36.3 C.37 Other	0.2437 0.1632 0.122 0.0548 0.0342 0.0287 0.0258 0.0238 0.0136 0.0112 0.0101 0.01 0.0094 0.0087 0.0086 0.0084 0.0083 0.0077 0.0069 0.0067 0.0067 0.0062 0.0059 0.0058 0.0049 0.0037 0.0036 0.0035 0.0034 0.0032 0.0025 0.0015 0.0004 0.143		
Mixture05	[('Omicron', 0.8442), ('Other', 0.0936), ('Delta', 0.0142), ('Beta', 0.0082), ('Kappa', 0.0078), ('Mu', 0.0068), ('Theta', 0.0064), ('Eta', 0.0057), ('Gamma', 0.0037), ('Alpha', 0.0037), ('Lambda', 0.0036), ('A', 0.0016), ('Zeta', 0.0008)]	BA.2 BA.4 BA.5 XE BA.3 XD CH.1.1 AY.4.2 BA.2.75 B.1.351 B.1.617.1 BA.2.86 B.1.621 P.3 EG.5.1 B.1.617.3 B.1.525 AV.1 XBB.1.5 XBB.1.16 P.1 B.1.1.7 C.37 BA.4.6 B.1.617.2 B.1.623 BQ.1 XBB C.36.3 B.1.1.318 A.23.1 BA.1 P.2 Other	0.282 0.2607 0.1822 0.0414 0.0217 0.0162 0.0156 0.0112 0.0084 0.0082 0.0078 0.0069 0.0068 0.0064 0.0061 0.0061 0.0057 0.0057 0.0051 0.004 0.0037 0.0037 0.0036 0.0031 0.003 0.0028 0.0028 0.0027 0.0026 0.0025 0.0016 0.0015 0.0008 0.0577		
Mixture06	[('Omicron', 0.6013000000000001), ('Delta', 0.1292), ('Other', 0.10139999999999999), ('Gamma', 0.0654), ('Alpha', 0.0423), ('Beta', 0.0171), ('Theta', 0.0141), ('Kappa', 0.0092), ('Eta', 0.0072), ('Mu', 0.0054), ('Lambda', 0.0048), ('Zeta', 0.0015), ('A', 0.001)]	BA.2 BA.1 B.1.617.2 P.1 B.1.1.7 BA.3 XE XD B.1.351 P.3 B.1.617.3 AV.1 B.1.617.1 B.1.525 AY.4.2 CH.1.1 BA.2.75 B.1.1.318 BA.5 B.1.623 B.1.621 EG.5.1 C.37 C.36.3 BA.2.86 BA.4 BQ.1 XBB.1.16 BA.4.6 XBB P.2 A.23.1 XBB.1.5 Other	0.3783 0.123 0.1222 0.0654 0.0423 0.0343 0.0246 0.0215 0.0171 0.0141 0.0097 0.0095 0.0092 0.0072 0.007 0.007 0.0065 0.0057 0.0057 0.0056 0.0054 0.0051 0.0048 0.0042 0.0037 0.0035 0.0027 0.0025 0.0019 0.0019 0.0015 0.001 0.0006 0.0452		
Mixture07	[('Omicron', 0.7011), ('Other', 0.0949), ('Gamma', 0.0812), ('Alpha', 0.074), ('Beta', 0.0162), ('Theta', 0.0104), ('Mu', 0.0075), ('Eta', 0.005), ('Delta', 0.0028), ('Kappa', 0.0022), ('Lambda', 0.0018), ('A', 0.0016), ('Zeta', 0.0012)]	BA.2 BA.4 BA.5 P.1 B.1.1.7 XE B.1.351 P.3 B.1.621 CH.1.1 BA.3 AV.1 B.1.525 BA.2.75 XD B.1.617.3 EG.5.1 B.1.1.318 XBB.1.16 B.1.623 AY.4.2 B.1.617.1 C.37 A.23.1 XBB P.2 BA.2.86 C.36.3 BA.1 BA.4.6 B.1.617.2 BQ.1 Other	0.2549 0.2477 0.1313 0.0812 0.074 0.0391 0.0162 0.0104 0.0075 0.0067 0.0062 0.0051 0.005 0.0045 0.0044 0.0042 0.0037 0.0034 0.0031 0.0029 0.0024 0.0022 0.0018 0.0016 0.0015 0.0012 0.0011 0.0008 0.0006 0.0005 0.0004 0.0002 0.0741		
Mixture08	[('Omicron', 0.9389), ('Other', 0.0306), ('Theta', 0.0055), ('Mu', 0.0046), ('Kappa', 0.0044), ('Beta', 0.0035), ('Delta', 0.0029), ('Eta', 0.0028), ('Alpha', 0.0021), ('Lambda', 0.0019), ('Gamma', 0.0013), ('A', 0.0009), ('Zeta', 0.0002)]	BA.2 BA.5 BA.4 BA.1 XE BA.3 XD P.3 AV.1 B.1.621 CH.1.1 B.1.617.1 B.1.617.3 B.1.351 BA.2.75 B.1.1.318 B.1.525 AY.4.2 B.1.1.7 EG.5.1 C.37 B.1.623 XBB.1.16 BA.2.86 P.1 BQ.1 XBB.1.5 XBB A.23.1 BA.4.6 B.1.617.2 C.36.3 P.2 Other	0.4273 0.1637 0.1457 0.1407 0.0243 0.0199 0.0122 0.0055 0.0053 0.0046 0.0044 0.0044 0.0043 0.0035 0.0034 0.003 0.0028 0.0021 0.0021 0.002 0.0019 0.0019 0.0019 0.0017 0.0013 0.001 0.001 0.001 0.0009 0.0009 0.0008 0.0006 0.0002 0.0033		
Mixture09	[('Other', 0.7645), ('Omicron', 0.1694), ('Delta', 0.037700000000000004), ('Eta', 0.0058), ('Beta', 0.0042), ('Gamma', 0.004), ('Mu', 0.0034), ('Kappa', 0.0028), ('Theta', 0.0022), ('Alpha', 0.0022), ('Lambda', 0.0018), ('Zeta', 0.0013), ('A', 0.0007)]	XBB.1.5 AY.4.2 BQ.1 BA.5 BA.4.6 BA.2 BA.4 EG.5.1 CH.1.1 BA.2.86 XD XBB.1.16 B.1.525 BA.3 B.1.623 BA.2.75 B.1.617.3 AV.1 BA.1 B.1.351 P.1 B.1.621 XBB XE B.1.617.1 P.3 B.1.1.7 C.36.3 C.37 B.1.617.2 P.2 B.1.1.318 A.23.1 Other	0.0583 0.0364 0.0164 0.012 0.0112 0.0103 0.0089 0.0088 0.0086 0.0076 0.0068 0.006 0.0058 0.0052 0.0049 0.0049 0.0048 0.0048 0.0045 0.0042 0.004 0.0034 0.0034 0.0033 0.0028 0.0022 0.0022 0.0019 0.0018 0.0013 0.0013 0.001 0.0007 0.7403		
Mixture10	[('Omicron', 0.9086), ('Other', 0.0491), ('Delta', 0.0072), ('Eta', 0.0059), ('Theta', 0.0055), ('Kappa', 0.0046), ('Beta', 0.0046), ('Mu', 0.0045), ('Gamma', 0.0043), ('Alpha', 0.0034), ('A', 0.001), ('Lambda', 0.0007), ('Zeta', 0.0007)]	BA.2 BA.1 BA.3 XE XD AV.1 BA.2.75 BA.5 AY.4.2 B.1.525 P.3 B.1.617.3 B.1.617.1 B.1.351 B.1.621 P.1 BA.4.6 XBB.1.16 XBB.1.5 EG.5.1 B.1.1.7 B.1.1.318 BA.2.86 XBB B.1.623 BA.4 CH.1.1 B.1.617.2 BQ.1 A.23.1 C.37 P.2 C.36.3 Other	0.5655 0.2423 0.0321 0.0294 0.0192 0.0088 0.0079 0.0072 0.006 0.0059 0.0055 0.0051 0.0046 0.0046 0.0045 0.0043 0.0038 0.0036 0.0035 0.0034 0.0034 0.003 0.0028 0.0025 0.0024 0.0018 0.0017 0.0012 0.0011 0.001 0.0007 0.0007 0.0004 0.0102		
