	summarized	lineages	abundances	resid	coverage
Mixture01	[('Omicron', 0.6730000000000002), ('Other', 0.166), ('Gamma', 0.051), ('Alpha', 0.036), ('Iota', 0.034), ('Delta', 0.013), ('Epsilon', 0.012), ('Kappa', 0.007), ('Eta', 0.006), ('Beta', 0.004)]	BA.4 B BA.2 BA.5 BA.1 P.1 BF.7 B.1.1.7 B.1.526 BA.3 BA.4.6 BA.2.12 BA.2.75 B.1.617.2 B.1.427 BQ.1 B.1.617.1 B.1.525 B.1.351 BQ.1.1 Other	0.219 0.166 0.165 0.069 0.063 0.051 0.036 0.036 0.034 0.03 0.028 0.026 0.024 0.013 0.012 0.011 0.007 0.006 0.004 0.002 0		
Mixture02	[('Other', 0.477), ('Alpha', 0.152), ('Omicron', 0.11700000000000002), ('Iota', 0.092), ('Gamma', 0.062), ('Delta', 0.049), ('Kappa', 0.017), ('Epsilon', 0.015), ('Eta', 0.013), ('Beta', 0.007)]	B B.1.1.7 B.1.526 BA.1 P.1 B.1.617.2 B.1.617.1 B.1.427 B.1.525 BA.3 BA.2.75 BF.7 B.1.351 BA.5 BA.4.6 BQ.1 BA.2.12 BA.2 BA.4 BQ.1.1 Other	0.477 0.152 0.092 0.066 0.062 0.049 0.017 0.015 0.013 0.009 0.009 0.007 0.007 0.006 0.006 0.005 0.004 0.003 0.001 0.001 0		
Mixture03	[('Omicron', 0.9650000000000002), ('Gamma', 0.017), ('Epsilon', 0.005), ('Alpha', 0.004), ('Eta', 0.003), ('Iota', 0.002), ('Delta', 0.002), ('Kappa', 0.001), ('Beta', 0.001), ('Other', 0.001)]	BA.2 BA.4 BA.5 BA.2.12 BA.4.6 BF.7 P.1 BQ.1 BA.1 BA.3 BA.2.75 BQ.1.1 B.1.427 B.1.1.7 B.1.525 B.1.526 B.1.617.2 B.1.617.1 B.1.351 B Other	0.338 0.302 0.164 0.045 0.034 0.024 0.017 0.013 0.013 0.012 0.011 0.009 0.005 0.004 0.003 0.002 0.002 0.001 0.001 0.001 0		
Mixture04	[('Omicron', 0.47400000000000014), ('Other', 0.247), ('Gamma', 0.126), ('Iota', 0.08), ('Alpha', 0.039), ('Epsilon', 0.013), ('Beta', 0.006), ('Kappa', 0.006), ('Eta', 0.006), ('Delta', 0.003)]	B BA.2 BA.1 P.1 B.1.526 B.1.1.7 BA.3 BA.5 BA.2.75 BA.4 BA.4.6 BF.7 B.1.427 BQ.1 BA.2.12 B.1.351 B.1.617.1 B.1.525 B.1.617.2 BQ.1.1 Other	0.246 0.196 0.128 0.126 0.08 0.039 0.029 0.029 0.02 0.019 0.018 0.014 0.013 0.01 0.009 0.006 0.006 0.006 0.003 0.002 0.001		
Mixture05	[('Omicron', 0.6270000000000001), ('Other', 0.313), ('Gamma', 0.024), ('Epsilon', 0.01), ('Iota', 0.006), ('Eta', 0.005), ('Alpha', 0.005), ('Beta', 0.004), ('Delta', 0.003), ('Kappa', 0.003)]	B BA.4 BA.5 BA.2 BF.7 BA.1 BA.2.12 BA.3 BA.4.6 P.1 BA.2.75 BQ.1 B.1.427 B.1.526 B.1.525 B.1.1.7 B.1.351 B.1.617.2 B.1.617.1 BQ.1.1 Other	0.313 0.226 0.105 0.091 0.05 0.034 0.03 0.029 0.028 0.024 0.019 0.012 0.01 0.006 0.005 0.005 0.004 0.003 0.003 0.003 0.0		
Mixture06	[('Omicron', 0.7040000000000002), ('Gamma', 0.071), ('Delta', 0.056), ('Iota', 0.054), ('Alpha', 0.049), ('Other', 0.02), ('Kappa', 0.019), ('Epsilon', 0.014), ('Eta', 0.009), ('Beta', 0.005)]	BA.2 BA.1 P.1 B.1.617.2 B.1.526 BA.2.12 B.1.1.7 BA.2.75 BA.3 BA.5 B B.1.617.1 BA.4.6 BF.7 BA.4 B.1.427 BQ.1 B.1.525 B.1.351 BQ.1.1 Other	0.323 0.167 0.071 0.056 0.054 0.051 0.049 0.036 0.034 0.026 0.02 0.019 0.019 0.019 0.017 0.014 0.011 0.009 0.005 0.001 0		
Mixture07	[('Omicron', 0.6790000000000002), ('Iota', 0.1), ('Alpha', 0.094), ('Gamma', 0.081), ('Other', 0.014), ('Epsilon', 0.013), ('Eta', 0.007), ('Kappa', 0.005), ('Beta', 0.004), ('Delta', 0.003)]	BA.4 BA.2 B.1.526 B.1.1.7 P.1 BA.5 BF.7 BA.1 BA.4.6 BA.3 BA.2.12 BA.2.75 B B.1.427 BQ.1 B.1.525 B.1.617.1 B.1.351 B.1.617.2 BQ.1.1 Other	0.263 0.126 0.1 0.094 0.081 0.079 0.048 0.043 0.03 0.029 0.027 0.019 0.014 0.013 0.012 0.007 0.005 0.004 0.003 0.003 0.0		
Mixture08	[('Omicron', 0.9580000000000001), ('Gamma', 0.017), ('Epsilon', 0.006), ('Alpha', 0.005), ('Eta', 0.003), ('Iota', 0.003), ('Other', 0.003), ('Delta', 0.002), ('Beta', 0.002), ('Kappa', 0.001)]	BA.2 BA.4 BA.5 BA.1 BA.4.6 BA.2.12 BF.7 P.1 BQ.1 BA.3 BA.2.75 B.1.427 B.1.1.7 B.1.525 B.1.526 BQ.1.1 B.1.617.2 B.1.351 B.1.617.1 B Other	0.262 0.223 0.214 0.13 0.034 0.027 0.025 0.017 0.015 0.015 0.011 0.006 0.005 0.003 0.003 0.002 0.002 0.002 0.001 0.001 0.002		
Mixture09	[('Other', 0.896), ('Omicron', 0.03900000000000001), ('Gamma', 0.021), ('Epsilon', 0.011), ('Iota', 0.009), ('Eta', 0.007), ('Kappa', 0.006), ('Beta', 0.005), ('Delta', 0.004), ('Alpha', 0.004)]	B P.1 B.1.427 B.1.526 B.1.525 B.1.617.1 BA.1 B.1.351 BQ.1 BF.7 BA.4.6 B.1.617.2 B.1.1.7 BA.5 BA.2.75 BA.2 BA.2.12 BA.3 BA.4 BQ.1.1 Other	0.896 0.021 0.011 0.009 0.007 0.006 0.006 0.005 0.005 0.005 0.005 0.004 0.004 0.004 0.003 0.003 0.003 0.003 0.001 0.001 0		
Mixture10	[('Omicron', 0.9580000000000001), ('Gamma', 0.015), ('Epsilon', 0.006), ('Alpha', 0.005), ('Eta', 0.004), ('Iota', 0.003), ('Other', 0.003), ('Beta', 0.002), ('Delta', 0.002), ('Kappa', 0.002)]	BA.2 BA.1 BA.5 BA.4.6 BA.4 BA.3 P.1 BF.7 BQ.1 BA.2.75 BA.2.12 B.1.427 B.1.1.7 B.1.525 B.1.526 B.1.351 B.1.617.2 B.1.617.1 B BQ.1.1 Other	0.601 0.219 0.028 0.025 0.024 0.019 0.015 0.012 0.01 0.01 0.009 0.006 0.005 0.004 0.003 0.002 0.002 0.002 0.001 0.001 0.002		
