	summarized	lineages	abundances	resid	coverage
Mixture23	[('Omicron', 0.9740000000000001), ('Gamma', 0.008), ('Epsilon', 0.005), ('Alpha', 0.003), ('Eta', 0.002), ('Delta', 0.002), ('Iota', 0.002), ('Other', 0.002), ('Kappa', 0.001), ('Beta', 0.001)]	BA.2 BA.2.12 BA.4.6 BA.5 BF.7 BA.4 BQ.1 P.1 BA.1 BA.2.75 BA.3 B.1.427 B.1.1.7 B.1.525 B.1.617.2 B.1.526 B B.1.617.1 B.1.351 BQ.1.1 Other	0.699 0.194 0.019 0.015 0.009 0.009 0.008 0.008 0.007 0.007 0.006 0.005 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001		
Mixture24	[('Omicron', 0.9760000000000001), ('Gamma', 0.006), ('Epsilon', 0.006), ('Alpha', 0.003), ('Iota', 0.003), ('Eta', 0.003), ('Delta', 0.002), ('Kappa', 0.001), ('Beta', 0.001), ('Other', 0.0)]	BA.5 BF.7 BQ.1 BA.4 BA.4.6 BA.2 BA.2.75 BA.2.12 BA.1 P.1 B.1.427 BA.3 BQ.1.1 B.1.1.7 B.1.526 B.1.525 B.1.617.2 B.1.617.1 B.1.351 B Other	0.499 0.358 0.037 0.021 0.018 0.011 0.008 0.008 0.007 0.006 0.006 0.006 0.003 0.003 0.003 0.003 0.002 0.001 0.001 0.0 0		
Mixture25	[('Omicron', 0.9740000000000001), ('Gamma', 0.007), ('Epsilon', 0.006), ('Alpha', 0.004), ('Iota', 0.003), ('Eta', 0.003), ('Delta', 0.002), ('Kappa', 0.001), ('Beta', 0.001), ('Other', 0.001)]	BA.5 BQ.1 BF.7 BA.4 BA.4.6 BA.2 BA.2.75 BA.2.12 P.1 BA.1 B.1.427 BA.3 BQ.1.1 B.1.1.7 B.1.526 B.1.525 B.1.617.2 B.1.617.1 B.1.351 B Other	0.741 0.133 0.022 0.016 0.015 0.013 0.008 0.008 0.007 0.007 0.006 0.006 0.005 0.004 0.003 0.003 0.002 0.001 0.001 0.001 0		
Mixture26	[('Omicron', 0.9780000000000001), ('Gamma', 0.005), ('Epsilon', 0.005), ('Alpha', 0.003), ('Eta', 0.002), ('Delta', 0.002), ('Iota', 0.002), ('Other', 0.001), ('Kappa', 0.001), ('Beta', 0.001)]	BA.4 BA.2 BA.4.6 BA.2.75 BA.3 BA.5 BQ.1 BF.7 BA.1 BA.2.12 P.1 B.1.427 B.1.1.7 B.1.525 B.1.617.2 B.1.526 B B.1.617.1 B.1.351 BQ.1.1 Other	0.788 0.071 0.062 0.01 0.009 0.009 0.008 0.008 0.006 0.006 0.005 0.005 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.0		
Mixture27	[('Omicron', 0.9760000000000001), ('Gamma', 0.009), ('Epsilon', 0.004), ('Alpha', 0.003), ('Eta', 0.002), ('Delta', 0.002), ('Iota', 0.002), ('Kappa', 0.001), ('Beta', 0.001), ('Other', 0.0)]	BA.4 BA.4.6 BA.2 BA.5 P.1 BQ.1 BF.7 BA.1 BA.2.12 BA.2.75 BA.3 B.1.427 B.1.1.7 B.1.525 B.1.617.2 B.1.526 BQ.1.1 B.1.617.1 B.1.351 B Other	0.883 0.031 0.011 0.01 0.009 0.008 0.008 0.007 0.006 0.006 0.005 0.004 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0.0 0.0		
Mixture28	[('Omicron', 0.9740000000000002), ('Gamma', 0.009), ('Epsilon', 0.005), ('Alpha', 0.004), ('Eta', 0.003), ('Iota', 0.002), ('Delta', 0.002), ('Kappa', 0.001), ('Beta', 0.001), ('Other', 0.001)]	BA.2 BA.4 BA.4.6 BA.5 BA.2.12 BQ.1 P.1 BF.7 BA.1 BA.2.75 BA.3 B.1.427 B.1.1.7 B.1.525 BQ.1.1 B.1.526 B.1.617.2 B.1.617.1 B.1.351 B Other	0.793 0.063 0.035 0.031 0.009 0.009 0.009 0.009 0.009 0.007 0.007 0.005 0.004 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0		
Mixture29	[('Omicron', 0.9770000000000002), ('Gamma', 0.007), ('Epsilon', 0.005), ('Alpha', 0.003), ('Iota', 0.002), ('Delta', 0.002), ('Eta', 0.002), ('Kappa', 0.001), ('Beta', 0.001), ('Other', 0.001)]	BA.4 BA.2 BA.5 BA.2.12 BA.4.6 BF.7 BA.1 BQ.1 BQ.1.1 BA.3 BA.2.75 P.1 B.1.427 B.1.1.7 B.1.526 B.1.617.2 B.1.525 B.1.617.1 B.1.351 B Other	0.337 0.331 0.161 0.047 0.033 0.014 0.013 0.013 0.012 0.008 0.008 0.007 0.005 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0		
Mixture30	[('Omicron', 0.9730000000000001), ('Gamma', 0.009), ('Epsilon', 0.005), ('Alpha', 0.003), ('Iota', 0.002), ('Delta', 0.002), ('Eta', 0.002), ('Other', 0.002), ('Kappa', 0.001), ('Beta', 0.001)]	BA.4 BA.2 BA.5 BF.7 BA.2.12 BA.4.6 BA.1 BA.2.75 BA.3 BQ.1 P.1 BQ.1.1 B.1.427 B.1.1.7 B.1.526 B.1.617.2 B.1.525 B.1.617.1 B.1.351 B Other	0.451 0.277 0.08 0.05 0.035 0.032 0.012 0.011 0.01 0.01 0.009 0.005 0.005 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0.001		
Mixture31	[('Other', 0.524), ('Omicron', 0.11100000000000002), ('Gamma', 0.098), ('Iota', 0.094), ('Alpha', 0.088), ('Delta', 0.038), ('Kappa', 0.016), ('Epsilon', 0.016), ('Eta', 0.009), ('Beta', 0.006)]	B P.1 B.1.526 B.1.1.7 BA.1 B.1.617.2 B.1.617.1 B.1.427 B.1.525 BA.3 BA.5 BQ.1 BA.2.75 B.1.351 BF.7 BA.4.6 BA.2.12 BA.2 BA.4 BQ.1.1 Other	0.523 0.098 0.094 0.088 0.063 0.038 0.016 0.016 0.009 0.009 0.008 0.007 0.007 0.006 0.005 0.005 0.004 0.001 0.001 0.001 0.001		
Mixture32	[('Omicron', 0.5950000000000001), ('Other', 0.213), ('Alpha', 0.077), ('Iota', 0.074), ('Epsilon', 0.014), ('Gamma', 0.009), ('Eta', 0.006), ('Kappa', 0.005), ('Beta', 0.004), ('Delta', 0.003)]	B BA.4 BA.2 BA.1 B.1.1.7 B.1.526 BA.5 BF.7 BA.4.6 BA.2.12 BA.3 BA.2.75 B.1.427 BQ.1 P.1 B.1.525 B.1.617.1 B.1.351 B.1.617.2 BQ.1.1 Other	0.213 0.164 0.123 0.09 0.077 0.074 0.068 0.037 0.028 0.027 0.024 0.02 0.014 0.011 0.009 0.006 0.005 0.004 0.003 0.003 0.0		
