	summarized	lineages	abundances	resid	coverage
Mixture01	[('Omicron', 0.6240000000000001), ('Other', 0.16), ('Iota', 0.085), ('Alpha', 0.036), ('Delta', 0.036), ('Gamma', 0.027), ('Kappa', 0.011), ('Eta', 0.01), ('Epsilon', 0.008), ('Beta', 0.004)]	BA.4 BA.2 B B.1.526 BA.1 B.1.1.7 B.1.617.2 BA.2.75 BA.2.12 P.1 BA.3 BA.4.6 BF.7 BA.5 BQ.1 B.1.617.1 B.1.525 B.1.427 B.1.351 BQ.1.1 Other	0.221 0.184 0.16 0.085 0.051 0.036 0.036 0.031 0.029 0.027 0.026 0.025 0.022 0.021 0.012 0.011 0.01 0.008 0.004 0.002 0		
Mixture02	[('Other', 0.399), ('Iota', 0.168), ('Omicron', 0.13300000000000003), ('Alpha', 0.12), ('Delta', 0.099), ('Gamma', 0.025), ('Kappa', 0.019), ('Eta', 0.018), ('Epsilon', 0.013), ('Beta', 0.006)]	B B.1.526 B.1.1.7 B.1.617.2 BA.1 P.1 B.1.617.1 B.1.525 B.1.427 BA.2.75 BQ.1 B.1.351 BA.4.6 BF.7 BA.3 BA.5 BA.2.12 BA.4 BA.2 BQ.1.1 Other	0.399 0.168 0.12 0.099 0.092 0.025 0.019 0.018 0.013 0.008 0.007 0.006 0.006 0.005 0.004 0.004 0.003 0.002 0.001 0.001 0.0		
Mixture03	[('Omicron', 0.9800000000000002), ('Epsilon', 0.004), ('Alpha', 0.004), ('Eta', 0.003), ('Delta', 0.003), ('Iota', 0.003), ('Kappa', 0.003), ('Gamma', 0.001), ('Beta', 0.001), ('Other', 0.001)]	BA.2 BA.4 BA.2.12 BA.4.6 BA.5 BF.7 BQ.1 BA.3 BA.1 BA.2.75 B.1.427 B.1.1.7 B.1.525 B.1.617.2 B.1.526 B.1.617.1 BQ.1.1 P.1 B.1.351 B Other	0.403 0.371 0.054 0.047 0.032 0.025 0.016 0.012 0.009 0.009 0.004 0.004 0.003 0.003 0.003 0.003 0.002 0.001 0.001 0.001 0		
Mixture04	[('Omicron', 0.5270000000000001), ('Other', 0.17), ('Iota', 0.157), ('Gamma', 0.078), ('Alpha', 0.033), ('Eta', 0.01), ('Epsilon', 0.01), ('Beta', 0.005), ('Kappa', 0.005), ('Delta', 0.005)]	BA.2 B B.1.526 BA.1 P.1 BA.3 B.1.1.7 BA.4 BA.4.6 BA.2.75 BF.7 B.1.525 B.1.427 BQ.1 BA.5 BA.2.12 B.1.351 B.1.617.1 B.1.617.2 BQ.1.1 Other	0.263 0.169 0.157 0.127 0.078 0.034 0.033 0.025 0.02 0.016 0.012 0.01 0.01 0.01 0.01 0.009 0.005 0.005 0.005 0.001 0.001		
Mixture05	[('Omicron', 0.556), ('Other', 0.397), ('Epsilon', 0.009), ('Iota', 0.008), ('Eta', 0.007), ('Kappa', 0.006), ('Alpha', 0.006), ('Delta', 0.005), ('Gamma', 0.003), ('Beta', 0.003)]	B BA.4 BA.2 BF.7 BA.4.6 BA.3 BA.5 BA.2.12 BA.2.75 BQ.1 BA.1 B.1.427 B.1.526 B.1.525 B.1.617.1 B.1.1.7 B.1.617.2 P.1 B.1.351 BQ.1.1 Other	0.396 0.32 0.04 0.036 0.031 0.027 0.027 0.027 0.022 0.013 0.012 0.009 0.008 0.007 0.006 0.006 0.005 0.003 0.003 0.001 0.001		
Mixture06	[('Omicron', 0.6140000000000002), ('Delta', 0.126), ('Iota', 0.118), ('Alpha', 0.043), ('Gamma', 0.026), ('Kappa', 0.025), ('Other', 0.021), ('Epsilon', 0.012), ('Eta', 0.012), ('Beta', 0.004)]	BA.2 BA.1 B.1.617.2 B.1.526 B.1.1.7 BA.2.12 BA.3 BA.2.75 P.1 BA.4 B.1.617.1 B BA.4.6 B.1.427 B.1.525 BF.7 BQ.1 BA.5 B.1.351 BQ.1.1 Other	0.276 0.159 0.126 0.118 0.043 0.035 0.034 0.031 0.026 0.025 0.025 0.021 0.018 0.012 0.012 0.012 0.012 0.01 0.004 0.002 0		
Mixture07	[('Omicron', 0.5380000000000001), ('Iota', 0.256), ('Alpha', 0.095), ('Gamma', 0.06), ('Other', 0.014), ('Eta', 0.012), ('Epsilon', 0.01), ('Delta', 0.006), ('Beta', 0.006), ('Kappa', 0.003)]	BA.4 B.1.526 B.1.1.7 P.1 BA.3 BA.2.75 BA.4.6 BA.5 BA.2.12 BA.2 BF.7 BA.1 B B.1.525 BQ.1 B.1.427 B.1.617.2 B.1.351 B.1.617.1 BQ.1.1 Other	0.316 0.256 0.095 0.06 0.035 0.034 0.029 0.028 0.026 0.024 0.018 0.015 0.014 0.012 0.011 0.01 0.006 0.006 0.003 0.002 0.0		
Mixture08	[('Omicron', 0.9720000000000002), ('Alpha', 0.006), ('Epsilon', 0.005), ('Eta', 0.004), ('Delta', 0.004), ('Iota', 0.003), ('Kappa', 0.002), ('Gamma', 0.002), ('Beta', 0.001), ('Other', 0.001)]	BA.4 BA.2 BA.1 BA.4.6 BA.3 BA.5 BA.2.12 BF.7 BQ.1 BA.2.75 B.1.1.7 B.1.427 B.1.525 B.1.617.2 B.1.526 BQ.1.1 B.1.617.1 P.1 B.1.351 B Other	0.337 0.315 0.146 0.046 0.032 0.026 0.026 0.017 0.016 0.009 0.006 0.005 0.004 0.004 0.003 0.002 0.002 0.002 0.001 0.001 0.0		
Mixture09	[('Other', 0.91), ('Omicron', 0.036000000000000004), ('Eta', 0.012), ('Iota', 0.01), ('Epsilon', 0.01), ('Kappa', 0.007), ('Delta', 0.006), ('Alpha', 0.004), ('Beta', 0.004), ('Gamma', 0.002)]	B B.1.525 B.1.526 B.1.427 BQ.1 BA.1 B.1.617.1 B.1.617.2 BA.4.6 B.1.1.7 B.1.351 BA.2.12 BF.7 BA.5 BA.2.75 P.1 BA.3 BQ.1.1 BA.4 BA.2 Other	0.91 0.012 0.01 0.01 0.007 0.007 0.007 0.006 0.005 0.004 0.004 0.004 0.003 0.003 0.003 0.002 0.002 0.001 0.001 0.0 0		
Mixture10	[('Omicron', 0.9710000000000001), ('Epsilon', 0.005), ('Alpha', 0.005), ('Eta', 0.004), ('Other', 0.004), ('Delta', 0.003), ('Iota', 0.003), ('Kappa', 0.003), ('Gamma', 0.001), ('Beta', 0.001)]	BA.2 BA.1 BA.4 BA.3 BA.4.6 BQ.1 BA.2.12 BF.7 BA.5 BA.2.75 B.1.427 B.1.1.7 B.1.525 B.1.617.2 B.1.526 B.1.617.1 B P.1 B.1.351 BQ.1.1 Other	0.587 0.214 0.057 0.034 0.029 0.011 0.011 0.01 0.01 0.007 0.005 0.005 0.004 0.003 0.003 0.003 0.001 0.001 0.001 0.001 0.003		
Mixture11	[('Omicron', 0.981), ('Eta', 0.003), ('Epsilon', 0.003), ('Delta', 0.003), ('Kappa', 0.003), ('Alpha', 0.003), ('Iota', 0.002), ('Other', 0.001), ('Gamma', 0.001), ('Beta', 0.001)]	BA.2 BA.2.12 BA.4 BA.4.6 BQ.1 BA.3 BA.2.75 BA.5 BF.7 BA.1 B.1.525 B.1.427 B.1.617.2 B.1.617.1 B.1.1.7 B.1.526 B P.1 B.1.351 BQ.1.1 Other	0.632 0.189 0.072 0.033 0.011 0.011 0.011 0.009 0.006 0.006 0.003 0.003 0.003 0.003 0.003 0.002 0.001 0.001 0.001 0.001 0		
Mixture12	[('Omicron', 0.9760000000000001), ('Epsilon', 0.005), ('Alpha', 0.005), ('Kappa', 0.003), ('Iota', 0.003), ('Delta', 0.003), ('Eta', 0.003), ('Gamma', 0.001), ('Beta', 0.001), ('Other', 0.001)]	BF.7 BA.5 BA.4 BA.4.6 BQ.1 BA.2.12 BA.2.75 BA.3 BA.1 B.1.427 B.1.1.7 BA.2 BQ.1.1 B.1.617.1 B.1.526 B.1.617.2 B.1.525 P.1 B.1.351 B Other	0.435 0.382 0.068 0.032 0.022 0.01 0.008 0.007 0.006 0.005 0.005 0.003 0.003 0.003 0.003 0.003 0.003 0.001 0.001 0.001 0		
Mixture13	[('Omicron', 0.9830000000000001), ('Epsilon', 0.004), ('Eta', 0.003), ('Delta', 0.003), ('Alpha', 0.003), ('Iota', 0.002), ('Kappa', 0.002), ('Other', 0.001), ('Gamma', 0.001), ('Beta', 0.001)]	BA.4 BA.4.6 BA.2 BA.3 BQ.1 BF.7 BA.1 BA.2.12 BA.2.75 BA.5 B.1.427 B.1.525 B.1.617.2 B.1.1.7 B.1.526 B.1.617.1 B P.1 B.1.351 BQ.1.1 Other	0.855 0.057 0.013 0.011 0.01 0.009 0.008 0.008 0.006 0.005 0.004 0.003 0.003 0.003 0.002 0.002 0.001 0.001 0.001 0.001 0		
Mixture14	[('Other', 0.901), ('Omicron', 0.04200000000000001), ('Eta', 0.012), ('Iota', 0.011), ('Epsilon', 0.01), ('Kappa', 0.007), ('Delta', 0.005), ('Alpha', 0.005), ('Beta', 0.004), ('Gamma', 0.003)]	B B.1.525 B.1.526 B.1.427 BQ.1 BA.1 B.1.617.1 B.1.617.2 B.1.1.7 BA.4.6 BF.7 B.1.351 BA.5 BA.2.12 BA.2.75 P.1 BA.3 BA.2 BA.4 BQ.1.1 Other	0.899 0.012 0.011 0.01 0.008 0.008 0.007 0.005 0.005 0.005 0.004 0.004 0.004 0.004 0.004 0.003 0.003 0.001 0.001 0.0 0.002		
Mixture15	[('Alpha', 0.636), ('Other', 0.251), ('Omicron', 0.03900000000000001), ('Eta', 0.021), ('Epsilon', 0.015), ('Iota', 0.015), ('Delta', 0.008), ('Beta', 0.007), ('Kappa', 0.005), ('Gamma', 0.003)]	B.1.1.7 B B.1.525 B.1.427 B.1.526 BA.1 B.1.617.2 B.1.351 BA.4.6 BF.7 B.1.617.1 BQ.1 BA.2.12 P.1 BA.3 BA.5 BA.2.75 BQ.1.1 BA.4 BA.2 Other	0.636 0.25 0.021 0.015 0.015 0.009 0.008 0.007 0.006 0.005 0.005 0.004 0.004 0.003 0.003 0.003 0.003 0.001 0.001 0.0 0.001		
Mixture16	[('Gamma', 0.846), ('Omicron', 0.05900000000000001), ('Other', 0.036000000000000004), ('Eta', 0.014), ('Epsilon', 0.011), ('Beta', 0.009), ('Alpha', 0.009), ('Iota', 0.008), ('Delta', 0.006), ('Kappa', 0.002)]	P.1 B BA.1 B.1.525 B.1.427 B.1.351 B.1.1.7 B.1.526 BQ.1 B.1.617.2 BA.4.6 BF.7 BA.3 BA.5 BA.2.12 BA.2.75 B.1.617.1 BA.4 BA.2 BQ.1.1 Other	0.846 0.034 0.026 0.014 0.011 0.009 0.009 0.008 0.007 0.006 0.006 0.005 0.004 0.004 0.003 0.003 0.002 0.001 0.0 0.0 0.002		
Mixture17	[('Iota', 0.883), ('Omicron', 0.04100000000000001), ('Eta', 0.017), ('Other', 0.016), ('Epsilon', 0.013), ('Beta', 0.01), ('Alpha', 0.007), ('Delta', 0.006), ('Kappa', 0.005), ('Gamma', 0.004)]	B.1.526 B.1.525 B B.1.427 B.1.351 BA.1 B.1.1.7 B.1.617.2 BQ.1 BA.5 B.1.617.1 BF.7 BA.4.6 P.1 BA.3 BA.2.12 BA.2.75 BA.2 BA.4 BQ.1.1 Other	0.883 0.017 0.016 0.013 0.01 0.008 0.007 0.006 0.006 0.005 0.005 0.005 0.005 0.004 0.003 0.003 0.003 0.001 0.001 0.001 0		
Mixture18	[('Delta', 0.581), ('Omicron', 0.10200000000000002), ('Iota', 0.1), ('Kappa', 0.092), ('Other', 0.08), ('Eta', 0.021), ('Epsilon', 0.013), ('Alpha', 0.005), ('Beta', 0.004), ('Gamma', 0.002)]	B.1.617.2 B.1.526 B.1.617.1 B BA.1 B.1.525 BA.2.75 B.1.427 BQ.1 B.1.1.7 BA.4.6 B.1.351 BF.7 BA.5 BA.2.12 P.1 BA.3 BA.2 BA.4 BQ.1.1 Other	0.581 0.1 0.092 0.08 0.055 0.021 0.021 0.013 0.007 0.005 0.005 0.004 0.004 0.003 0.003 0.002 0.002 0.001 0.001 0.0 0.0		
Mixture19	[('Omicron', 0.9690000000000001), ('Epsilon', 0.007), ('Alpha', 0.006), ('Eta', 0.004), ('Iota', 0.004), ('Delta', 0.003), ('Kappa', 0.003), ('Other', 0.002), ('Gamma', 0.001), ('Beta', 0.001)]	BA.1 BA.3 BQ.1 BF.7 B.1.427 B.1.1.7 BA.4 BA.4.6 BA.2.12 B.1.525 B.1.526 B.1.617.2 B.1.617.1 BA.5 BA.2.75 B BQ.1.1 P.1 B.1.351 BA.2 Other	0.922 0.009 0.008 0.007 0.007 0.006 0.006 0.005 0.005 0.004 0.004 0.003 0.003 0.003 0.003 0.001 0.001 0.001 0.001 0.0 0.001		
Mixture20	[('Omicron', 0.9800000000000001), ('Epsilon', 0.004), ('Alpha', 0.004), ('Eta', 0.003), ('Kappa', 0.003), ('Delta', 0.002), ('Iota', 0.002), ('Gamma', 0.001), ('Beta', 0.001), ('Other', 0.0)]	BA.2 BA.4 BA.4.6 BA.2.12 BF.7 BA.3 BA.5 BQ.1 BA.1 BA.2.75 B.1.427 B.1.1.7 B.1.525 B.1.617.1 B.1.617.2 B.1.526 BQ.1.1 P.1 B.1.351 B Other	0.8 0.085 0.025 0.012 0.011 0.011 0.011 0.01 0.008 0.006 0.004 0.004 0.003 0.003 0.002 0.002 0.001 0.001 0.001 0.0 0.0		
Mixture21	[('Other', 0.907), ('Omicron', 0.037000000000000005), ('Eta', 0.012), ('Epsilon', 0.011), ('Iota', 0.011), ('Kappa', 0.007), ('Delta', 0.005), ('Alpha', 0.005), ('Beta', 0.004), ('Gamma', 0.003)]	B B.1.525 B.1.427 B.1.526 BQ.1 B.1.617.1 BA.1 B.1.617.2 B.1.1.7 BF.7 B.1.351 BA.4.6 P.1 BA.3 BA.5 BA.2.12 BA.2.75 BA.2 BA.4 BQ.1.1 Other	0.907 0.012 0.011 0.011 0.008 0.007 0.006 0.005 0.005 0.004 0.004 0.004 0.003 0.003 0.003 0.003 0.003 0.001 0.001 0.001 0		
Mixture22	[('Omicron', 0.982), ('Eta', 0.003), ('Epsilon', 0.003), ('Kappa', 0.003), ('Alpha', 0.003), ('Delta', 0.002), ('Iota', 0.002), ('Gamma', 0.001), ('Beta', 0.001), ('Other', 0.0)]	BA.2 BA.2.12 BA.4 BA.4.6 BA.2.75 BQ.1 BA.3 BA.5 BF.7 BA.1 B.1.525 B.1.427 B.1.617.1 B.1.1.7 B.1.617.2 B.1.526 BQ.1.1 P.1 B.1.351 B Other	0.62 0.209 0.074 0.025 0.012 0.01 0.009 0.009 0.007 0.006 0.003 0.003 0.003 0.003 0.002 0.002 0.001 0.001 0.001 0.0 0.0		
