	summarized	lineages	abundances	resid	coverage
Mixture24	[('Omicron', 0.9720000000000001), ('Epsilon', 0.005), ('Alpha', 0.005), ('Iota', 0.004), ('Delta', 0.004), ('Eta', 0.004), ('Kappa', 0.003), ('Gamma', 0.002), ('Other', 0.002), ('Beta', 0.001)]	BF.7 BA.5 BA.4 BA.4.6 BQ.1 BA.2.75 BA.2.12 BA.3 BA.1 B.1.427 B.1.1.7 BA.2 BQ.1.1 B.1.526 B.1.617.2 B.1.525 B.1.617.1 P.1 B B.1.351 Other	0.471 0.343 0.069 0.03 0.015 0.01 0.01 0.01 0.006 0.005 0.005 0.004 0.004 0.004 0.004 0.004 0.003 0.002 0.002 0.001 0		
Mixture25	[('Omicron', 0.9630000000000001), ('Alpha', 0.008), ('Epsilon', 0.006), ('Delta', 0.005), ('Eta', 0.004), ('Iota', 0.004), ('Other', 0.004), ('Kappa', 0.003), ('Gamma', 0.002), ('Beta', 0.001)]	BA.5 BF.7 BA.4 BQ.1 BA.4.6 BA.3 BA.2.75 BA.2.12 BA.1 B.1.1.7 B.1.427 BA.2 B.1.617.2 B.1.525 B.1.526 BQ.1.1 B.1.617.1 P.1 B B.1.351 Other	0.547 0.201 0.083 0.049 0.031 0.013 0.012 0.01 0.009 0.008 0.006 0.005 0.005 0.004 0.004 0.003 0.003 0.002 0.002 0.001 0.002		
Mixture26	[('Omicron', 0.9730000000000001), ('Alpha', 0.006), ('Epsilon', 0.005), ('Eta', 0.004), ('Delta', 0.004), ('Iota', 0.003), ('Kappa', 0.002), ('Other', 0.001), ('Gamma', 0.001), ('Beta', 0.001)]	BA.4 BA.4.6 BA.2 BA.2.75 BA.3 BF.7 BQ.1 BA.1 BA.5 BA.2.12 B.1.1.7 B.1.427 B.1.525 B.1.617.2 B.1.526 B.1.617.1 B P.1 B.1.351 BQ.1.1 Other	0.76 0.073 0.046 0.031 0.017 0.013 0.009 0.009 0.007 0.007 0.006 0.005 0.004 0.004 0.003 0.002 0.001 0.001 0.001 0.001 0.0		
Mixture27	[('Omicron', 0.9750000000000001), ('Epsilon', 0.005), ('Alpha', 0.005), ('Eta', 0.004), ('Delta', 0.004), ('Iota', 0.003), ('Kappa', 0.003), ('Other', 0.001), ('Gamma', 0.001), ('Beta', 0.001)]	BA.4 BA.4.6 BA.2.75 BF.7 BQ.1 BA.1 BA.3 BA.5 BA.2.12 B.1.427 B.1.1.7 B.1.525 B.1.617.2 B.1.526 B.1.617.1 BA.2 B P.1 B.1.351 BQ.1.1 Other	0.867 0.029 0.029 0.01 0.008 0.008 0.007 0.007 0.007 0.005 0.005 0.004 0.004 0.003 0.003 0.002 0.001 0.001 0.001 0.001 0		
Mixture28	[('Omicron', 0.9730000000000001), ('Alpha', 0.006), ('Epsilon', 0.005), ('Eta', 0.004), ('Delta', 0.003), ('Iota', 0.003), ('Kappa', 0.003), ('Gamma', 0.002), ('Beta', 0.001), ('Other', 0.001)]	BA.2 BA.4 BA.2.75 BA.4.6 BA.3 BA.5 BF.7 BA.2.12 BQ.1 BA.1 B.1.1.7 B.1.427 B.1.525 B.1.617.2 B.1.526 B.1.617.1 BQ.1.1 P.1 B.1.351 B Other	0.758 0.073 0.033 0.03 0.016 0.016 0.013 0.012 0.011 0.009 0.006 0.005 0.004 0.003 0.003 0.003 0.002 0.002 0.001 0.001 0		
Mixture29	[('Omicron', 0.9700000000000002), ('Epsilon', 0.006), ('Alpha', 0.005), ('Eta', 0.004), ('Delta', 0.004), ('Iota', 0.004), ('Kappa', 0.003), ('Other', 0.002), ('Gamma', 0.002), ('Beta', 0.001)]	BA.4 BA.2 BA.5 BA.2.12 BA.4.6 BA.2.75 BF.7 BA.3 BQ.1 BA.1 B.1.427 B.1.1.7 B.1.525 B.1.617.2 B.1.526 B.1.617.1 B P.1 BQ.1.1 B.1.351 Other	0.383 0.3 0.071 0.055 0.037 0.035 0.032 0.025 0.018 0.012 0.006 0.005 0.004 0.004 0.004 0.003 0.002 0.002 0.002 0.001 0		
Mixture30	[('Omicron', 0.9730000000000002), ('Alpha', 0.006), ('Epsilon', 0.005), ('Eta', 0.004), ('Delta', 0.004), ('Iota', 0.003), ('Kappa', 0.003), ('Other', 0.002), ('Gamma', 0.001), ('Beta', 0.001)]	BA.4 BA.2 BF.7 BA.2.12 BA.4.6 BA.5 BA.2.75 BA.3 BQ.1 BA.1 B.1.1.7 B.1.427 B.1.525 B.1.617.2 B.1.526 B.1.617.1 B BQ.1.1 P.1 B.1.351 Other	0.423 0.274 0.085 0.046 0.039 0.029 0.028 0.024 0.013 0.01 0.006 0.005 0.004 0.004 0.003 0.003 0.002 0.002 0.001 0.001 0		
Mixture31	[('Other', 0.508), ('Omicron', 0.12900000000000003), ('Iota', 0.1), ('Alpha', 0.087), ('Gamma', 0.08), ('Delta', 0.045), ('Eta', 0.017), ('Epsilon', 0.014), ('Kappa', 0.012), ('Beta', 0.008)]	B B.1.526 B.1.1.7 BA.1 P.1 B.1.617.2 B.1.525 B.1.427 B.1.617.1 B.1.351 BA.3 BA.2.75 BF.7 BQ.1 BA.2.12 BA.4.6 BA.4 BA.5 BA.2 BQ.1.1 Other	0.508 0.1 0.087 0.082 0.08 0.045 0.017 0.014 0.012 0.008 0.007 0.007 0.007 0.006 0.005 0.005 0.004 0.004 0.001 0.001 0.0		
Mixture32	[('Omicron', 0.5770000000000001), ('Other', 0.232), ('Iota', 0.078), ('Alpha', 0.074), ('Epsilon', 0.01), ('Eta', 0.01), ('Delta', 0.005), ('Kappa', 0.005), ('Beta', 0.005), ('Gamma', 0.004)]	B BA.4 BA.2 B.1.526 B.1.1.7 BA.1 BF.7 BA.3 BA.2.12 BA.2.75 BA.4.6 BA.5 BQ.1 B.1.427 B.1.525 B.1.617.2 B.1.617.1 B.1.351 P.1 BQ.1.1 Other	0.231 0.184 0.091 0.078 0.074 0.071 0.05 0.044 0.036 0.033 0.028 0.027 0.011 0.01 0.01 0.005 0.005 0.005 0.004 0.002 0.001		
Mixture33	[('Other', 0.908), ('Omicron', 0.04000000000000001), ('Eta', 0.012), ('Epsilon', 0.01), ('Iota', 0.009), ('Delta', 0.005), ('Kappa', 0.005), ('Beta', 0.004), ('Alpha', 0.004), ('Gamma', 0.003)]	B B.1.525 B.1.427 B.1.526 BA.4.6 BA.1 BQ.1 B.1.617.2 BF.7 B.1.617.1 B.1.351 B.1.1.7 P.1 BA.3 BA.5 BA.2.12 BA.2.75 BA.2 BA.4 BQ.1.1 Other	0.908 0.012 0.01 0.009 0.009 0.006 0.006 0.005 0.005 0.005 0.004 0.004 0.003 0.003 0.003 0.003 0.003 0.001 0.001 0.0 0.0		
