location	A.23.1	AV.1	AY.4.2	B.1.1.318	B.1.1.7	B.1.351	B.1.525	B.1.617.1	B.1.617.2	B.1.617.3	B.1.621	B.1.623	BA.1	BA.2	BA.2.75	BA.2.86	BA.3	BA.4	BA.4.6	BA.5	BQ.1	C.36.3	C.37	CH.1.1	EG.5.1	P.1	P.2	P.3	XBB	XBB.1.16	XBB.1.5	XD	XE	undetermined	A.23.1_Lower	AV.1_Lower	AY.4.2_Lower	B.1.1.318_Lower	B.1.1.7_Lower	B.1.351_Lower	B.1.525_Lower	B.1.617.1_Lower	B.1.617.2_Lower	B.1.617.3_Lower	B.1.621_Lower	B.1.623_Lower	BA.1_Lower	BA.2_Lower	BA.2.75_Lower	BA.2.86_Lower	BA.3_Lower	BA.4_Lower	BA.4.6_Lower	BA.5_Lower	BQ.1_Lower	C.36.3_Lower	C.37_Lower	CH.1.1_Lower	EG.5.1_Lower	P.1_Lower	P.2_Lower	P.3_Lower	XBB_Lower	XBB.1.16_Lower	XBB.1.5_Lower	XD_Lower	XE_Lower	undetermined_Lower	A.23.1_Upper	AV.1_Upper	AY.4.2_Upper	B.1.1.318_Upper	B.1.1.7_Upper	B.1.351_Upper	B.1.525_Upper	B.1.617.1_Upper	B.1.617.2_Upper	B.1.617.3_Upper	B.1.621_Upper	B.1.623_Upper	BA.1_Upper	BA.2_Upper	BA.2.75_Upper	BA.2.86_Upper	BA.3_Upper	BA.4_Upper	BA.4.6_Upper	BA.5_Upper	BQ.1_Upper	C.36.3_Upper	C.37_Upper	CH.1.1_Upper	EG.5.1_Upper	P.1_Upper	P.2_Upper	P.3_Upper	XBB_Upper	XBB.1.16_Upper	XBB.1.5_Upper	XD_Upper	XE_Upper	undetermined_Upper
Mixture11	0.0012767060096258958	0.008218758719736926	0.007984302846353389	0.00280647912812404	0.004154316638073836	0.005364185226211781	0.004205117850185876	0.0022429426538385444	0.003743892563163551	0.005312328398820463	0.0025416095801966345	0.00454058064645593	0.0030697041274800685	0.7654582018768334	0.015560876840021623	0.003210912248238633	0.009933134293436155	0.00352082678516338	0.003994351534463119	0.008336333800852134	0.0027351673543073956	0.001366836893497421	0.010781106152709498	0.0018317253632663558	0.006480392645779353	0.0024724238866045715	0.0007290818831875316	0.0069819123948896	0.0015526334151357108	0.00402699148132712	0.0011588494063038079	0.007999054287249993	0.07217326843568164	0.01008067799471072	1.0723898559273471e-24	0.003936521260831352	1.790054717465894e-15	3.938013817631074e-20	0.0014627861921963328	2.267371414531301e-07	0.0004754997201615254	2.0841435847830664e-25	9.825555843097112e-26	0.0003788684787992692	4.942643953153745e-24	3.6467693436830216e-18	1.2444181928312415e-19	0.0668000471122368	0.003820091570626989	4.542991530220931e-18	1.580815091015131e-12	9.575532103241353e-30	1.6716193352397208e-23	4.847026829373389e-14	6.961977523465042e-24	7.318422478632511e-16	3.1551267136375367e-27	2.0590724648865715e-21	0.0010181054575131418	1.0966187950404723e-20	1.5045563647116289e-23	0.0015021613187468248	8.601663577372244e-22	0.00018123637777372098	2.7985718825714886e-22	0.0008894878679219007	1.9574713314445612e-10	7.555630229910825e-24	0.0038090526820926517	0.016389115995295866	0.012980901995440526	0.007118698728439269	0.007270102145604674	0.010778933809633982	0.009147677241046814	0.0080112290090398	0.015055702979314484	0.010896660693746391	0.007003341387116948	0.010668679724452568	0.007606951844876238	0.8789894679265517	0.015692530245178794	0.008860222346933306	0.0702945644595494	0.013379029388656961	0.013091345144238138	0.025444267454746535	0.01004266584970568	0.0036545757088582544	0.026764376447977776	0.005751559306222516	0.009088940129144374	0.00568404847259739	0.0026436100840036884	0.01698385103069981	0.008275308687224255	0.007072806724991944	0.002260870140685867	0.02617129247348221	0.768858235665655	0.02227457724485774
Mixture12	0.0006839641353679917	0.004804339846465815	0.00258718456457572	0.0009399815086512739	0.003862748907060029	0.004870454883437635	0.005839384821601406	0.0038077786516844785	0.0004689711785728731	0.0037804543322994067	0.0026366105898204843	0.001630941471353893	0.0015691088946940205	0.0007462123562021049	0.005205097460967614	0.0012146457092142237	0.016055795638471065	0.019007938312950234	0.0014656464643357902	0.8589740483637095	0.0008952294652150569	0.0011102094268836018	0.0027976407177306255	0.009977585878526353	0.007933713636374587	0.0022586605902619014	0.00030357355918189904	0.002453768523090059	0.0018565821380745555	0.0018455746715138252	0.0003614200610164843	0.011462970385739329	0.006846601208634905	0.005882412739261206	1.4135629951705898e-27	1.1453476852789579e-05	5.392473631438621e-25	3.6264928390968995e-24	0.000715902957740483	2.409657211784865e-15	0.0016312722889699333	6.113774328227456e-21	3.409226263538493e-27	7.90778076735463e-05	7.8701182475683e-24	4.3032014660474494e-24	3.535247217625087e-26	7.395869650439045e-31	1.7534080681785364e-16	8.448248054917803e-26	8.85435222974785e-20	9.308068381379603e-23	1.8227269597868135e-25	0.7013765573816046	2.2832421043556786e-25	3.962541358725697e-24	1.9218874917945523e-27	9.71086596619722e-22	7.023605252526967e-18	9.474537385332519e-18	3.181297899781865e-26	2.505522408436146e-20	5.682671867181955e-24	1.2936395888249745e-21	2.6405129483046835e-26	0.00215977301053334	0.0014072501385717603	1.8751068333420083e-27	0.002850911791771323	0.009999278728959672	0.015546663278680482	0.003662391852071507	0.008871900372941173	0.010658218118192264	0.01141778699282993	0.010606300247359044	0.003914346385308449	0.007710470908921868	0.007448969093480791	0.006542651828341115	0.005359600070218223	0.004109051280972994	0.014372967078737673	0.006786816512613728	0.1231902576985714	0.1475221023873209	0.007195355241364835	0.9506074538231581	0.006090239775146677	0.004118424352638189	0.02216531826530125	0.06892576433646704	0.016853552862257783	0.007447603068328983	0.002987110688044569	0.007983505563601565	0.009453189278882139	0.006725629901034812	0.0036369176545331255	0.02219582962811723	0.01315388481706344	0.11449685792348353
Mixture13	0.00023019407905917874	0.004286588826020195	0.0019080239443023347	0.001484572067617103	0.002227965491627689	0.0036285113344608523	0.002222527271878803	0.0012197006333641352	0.0006820540071882054	0.004098101992703483	0.002504151666580571	0.0012083039956479794	0.0007036509498796626	0.2936132435104211	0.004454939806520687	0.0007521940614876785	0.0034029786205859083	0.5650952167413068	0.0002506004045063728	0.015368537852308769	3.871468504895819e-06	0.0003621935206947794	0.0010014772344784518	0.0020982010373280804	0.0015417557506961993	0.0014675052762745308	7.612030799678344e-05	0.001823290273260769	0.0025023532814056892	0.000828929019370117	0.00016670334586163616	0.005992407185900408	0.07056516954911025	2.2183403316495844e-14	1.5830448970685625e-28	1.013835252705984e-17	3.705271032116172e-24	3.354722336722476e-24	9.860668252964689e-23	5.397973765755127e-21	4.0352732333312444e-24	5.446918552787948e-24	1.7843010167755168e-23	0.00018295228492345425	8.509177099531686e-23	1.7787338392417037e-24	1.3979921933099533e-28	1.051568543829861e-22	2.219657110342097e-18	7.843843497960365e-28	1.3504887917240173e-23	0.014127899476751032	2.3732263349060886e-27	4.29660501475137e-22	1.1587261498343312e-27	1.0402000832297165e-30	4.172103291593768e-26	6.786805386290721e-25	8.451893954236746e-25	5.215311557182009e-25	8.954822931880353e-29	7.425042574036182e-24	2.5347514114561517e-26	2.6051249014623084e-27	2.283839683259408e-27	6.34698693540865e-22	0.0003677607979272071	1.949796178694242e-27	0.0018419059888410833	0.010494639203605174	0.007867072026364646	0.004475686107768256	0.010734069910677673	0.010186966151299518	0.006079807449991974	0.006632387246253221	0.0064959945917314535	0.009529126194896289	0.010054740411020339	0.006806469161252664	0.005029098181034059	0.8627284617392748	0.010799378852435357	0.006643559982873891	0.01611309323922673	0.8931839935103183	0.0037381567970157276	0.05026909399585936	5.178475777558769e-13	0.002778192824807421	0.006681725578843796	0.009988850266290022	0.012744769125692166	0.006669067292724569	0.000965633102514725	0.007497260770510852	0.013770055962550575	0.0046186730788897136	0.002172490114603776	0.020409868758468796	0.8265485785684815	3.742713133652561e-15
Mixture14	0.0011864131703112318	0.004814736733095426	0.023125035510361158	0.001937296766912916	0.0021841882518086556	0.0050649295590851524	0.004511344433334937	0.00229181997403209	0.0014638487696051069	0.004295608168675829	0.0029712388527086205	0.002476945346034912	0.004081139417793211	0.0014016974486690925	0.0065135169873820195	0.014715380644372736	0.0064251755439936635	0.012915659416535986	0.010935024586331096	0.010003928764350873	0.003811024999502266	0.0009740017062961854	0.0008747285101499875	0.0055562152407408775	0.011934959769506146	0.0038863608042771563	0.0005213026555380323	0.0032954484248936696	0.0011504833015668172	0.006805837629106184	0.07795227839806806	0.005187380217538054	0.0024859357352558626	0.7500649260103573	3.2607142609185145e-25	0.0008164818693849474	0.0041561348198676665	2.8271724662349566e-23	1.0681644857208072e-14	8.029755449834572e-21	0.00018931867415373447	1.4137281379753297e-25	1.0193694234924283e-29	0.0006415055353793223	2.8575030503163593e-24	3.000913399786393e-25	6.69145067206609e-20	9.12145417374239e-26	0.0021825918869085607	0.0013098343452022623	0.0027314759388752615	4.022853996669223e-30	1.126841981181133e-29	6.074142846849488e-23	3.6726474557124743e-25	2.1284545917530546e-28	2.5071810643311192e-25	1.853505386721307e-24	6.143178978879998e-05	1.5881804381039833e-13	6.445365729803141e-31	4.869165443616998e-24	2.8727956662951776e-24	0.0013073897834280186	3.8772449017187804e-26	0.002298488171970432	2.210025344043651e-20	0.35836191143301854	0.003588139442368183	0.011966287503257077	0.17040781950630057	0.005568343995421279	0.004118223732871247	0.010472144953939338	0.009790559865882353	0.008681820811281082	0.007248576559605625	0.009502334444813378	0.00885197767753562	0.0074651785429158055	0.009403080512889964	0.004182842104731494	0.014525817166485851	0.017072897847950467	0.00878912551608108	0.010198956150624045	0.00920735063300891	0.060145317278729335	0.003832969605230062	0.0031399536476365373	0.00299519608479234	0.01636884168559087	0.021047801765065433	0.011904084026633576	0.00283813365665278	0.01088765678895361	0.0032988715535412915	0.011444203813345816	0.449089730248802	0.014576668277513641	0.007236826706844159	0.9036133869124203
Mixture15	0.000995692672854558	0.01001178023970019	0.010403619102411445	0.0014048983685863191	0.44543271528811784	0.0027833048830105244	0.004668021551273015	0.0015969289417266407	0.0012067960021150239	0.0050326935366352965	0.002076661190836848	0.0015353280651455852	0.0019258603448560152	0.0004125918804296841	0.005186472111636209	0.0026701178138600584	0.00992302127899304	0.0022710013456358367	0.0034225164613296637	0.005337325715867104	0.0010137416522482388	8.151864737008393e-05	0.0008434823431494053	0.001739666444843981	0.004619007344847549	0.002649265900058686	0.0005706001346768079	0.002402638008797771	0.0009004280099328733	0.004174906895457195	0.0013563575183399084	0.007546224825624721	0.002262431688169187	0.006109668503344864	1.8271140297102607e-21	0.0036996143212536087	1.504545661732796e-20	7.750924456829324e-22	0.40449825557675295	1.418196293477941e-22	0.0008265855360659322	4.1390642210360597e-23	2.7629706321767745e-24	0.00017620505445271073	8.043577350128067e-23	3.331052549843453e-22	1.4028128657898818e-22	9.380343229395106e-28	0.0008391308238728124	6.081917088553471e-19	3.497555252148534e-08	9.405797924033664e-27	3.398711383858953e-21	3.97965629984144e-18	5.013981704251165e-25	1.2736849671718085e-29	1.6630393568207296e-24	1.9747620734861325e-23	5.510016031421779e-22	2.838299501313481e-18	8.308803250112564e-22	3.3036542726419015e-22	6.336762770076795e-23	2.954228574213691e-14	1.9271852937985783e-23	0.0015660575566099845	6.21831839406301e-22	3.0007351501281985e-24	0.00319866283415295	0.02458463498411486	0.019096187744368446	0.006153044430142118	0.47106481971381625	0.007560595813849297	0.00888606220801779	0.008521211527489431	0.006477368850915266	0.01105442463826677	0.007796387405498949	0.005678196554228726	0.007028342345827078	0.004064718259275048	0.008585143325861605	0.00879363041784213	0.01674303080031631	0.0095206913649171	0.010773083112322689	0.033119844724911744	0.00533275580324501	0.001040517213971125	0.003701790059459368	0.005547563850267823	0.016845578233485762	0.007072717794753746	0.0027819132318839825	0.00716174704386801	0.003918618001603932	0.00861475138865786	0.006486042302436299	0.021499801680481326	0.007618813370966634	0.053498506504447714
Mixture16	0.0011914301633580994	0.005224612269642088	0.007329812339550919	0.00152410807141945	0.0011109160829585677	0.004478192368798871	0.005561166415041321	0.0010615720013414506	0.0003543321823050189	0.00351836075046435	0.0015680296894436093	0.0023661898771569043	0.0030627147660560665	3.980661941784172e-05	0.004749828550460556	0.002562238080728157	0.003164238288515144	0.0019062501912790334	0.0023843117768249777	0.008400624658236253	0.0009629245516610828	0.00021191094764956821	0.00010295244403933687	0.0019292200652165311	0.004167323891707573	0.9147655786032535	8.135655438508658e-05	0.0017503340977016032	0.0013291492325480231	0.0029830501238432873	0.000273612185772042	0.006708316118479336	0.002026024226852146	3.859573093365958e-05	1.2399780066205407e-21	0.0011249441577451003	9.277300459588485e-23	5.344764449607012e-22	1.3265386199302121e-18	1.2150106561298196e-16	0.0011727808768488013	1.4934708788858845e-23	1.2394059429025264e-27	0.0006721186075755007	4.365175972796173e-21	8.22239603851755e-18	4.6705978720504095e-18	3.6991622724073612e-28	0.001084423462225916	1.3530608030789417e-18	1.3011574404973507e-18	5.231597123350966e-26	3.921877275581756e-21	2.5000668372106423e-20	2.658811726369359e-24	2.2698139522277717e-30	1.5848350276529997e-27	9.195434016375692e-23	2.0809163957661645e-18	0.8656968395428714	1.5405087786552552e-26	2.7339227938097746e-21	9.730711967443988e-24	6.099256660993492e-20	2.1217482828102626e-24	0.0021807853651777064	9.647851699118516e-19	3.336407774247933e-27	0.003101422754000469	0.009761863364680778	0.01956615712643995	0.007906381326744823	0.0032545839943542224	0.012019904959004582	0.011365248163046893	0.006448359247837035	0.002117039045763552	0.009961209276525856	0.005139701972318274	0.0071754085551984	0.009561585180152859	0.000603489278099401	0.00936347206816944	0.009853262089159227	0.008325515524812907	0.008273345280275117	0.007722842742360946	0.029458871447987225	0.005976580237766927	0.0016099953262152219	0.0010955116705830571	0.011191724916367397	0.011928795623851874	0.9399541497571609	0.0012811237112363106	0.006264079974776234	0.004303774301425318	0.009761265670680742	0.0032715480674956796	0.016600643474128294	0.005129978483101994	5.438439144191322e-14
Mixture17	0.00331104818003293	0.008744643845704456	0.02042942023136118	0.012743536334265474	0.002390800185011163	0.10828565902811035	0.005877843329326835	0.003194565795357055	0.0019585342762320182	0.004440928218921018	0.014851872940800696	0.017296533704105003	0.004740713646981674	0.0002843045737012061	0.0085807141173099	0.005708713910884771	0.007135025791857018	0.011567943330484276	0.00840688862775465	0.010189655018210333	0.02034031630103329	0.0013273994669355449	0.0007004716583414951	0.007444264824365336	0.03080251768878091	0.004439233009627775	0.019472920362153878	0.00418174271683038	0.0009362679782812758	0.005037694748474728	0.05906372009779097	0.0068664978218894715	0.004584763096289396	0.5722720449577824	0.0005437622339743364	0.0015479703934567434	0.0056075145174501045	0.0001906337832534113	3.762258982713404e-08	0.0013997063113584164	0.002229371528809675	2.2421894550934928e-26	6.7773227574812376e-31	0.00039842226584807104	0.0007199141745692608	0.0028334561561311946	3.353424809555381e-08	3.117807842819915e-33	0.004829858743887069	0.0011681030594635794	0.0032591735440389686	1.923313530291798e-25	1.1820109000814394e-14	3.1838155386526964e-21	1.5193441610748862e-22	2.527476537452573e-21	4.0528202628279265e-26	4.049924382015358e-19	0.002043190840764243	0.0011017551365319282	0.0011022095935727914	7.599079520014564e-05	1.1697499151052941e-27	0.002679573477751091	1.111056812544732e-19	0.0013411114469125255	0.00018611373472239893	1.1046011431333533e-19	0.0077611216569362955	0.023425731905114093	0.22334982560109154	0.012417330874985366	0.005183854304898885	0.8731120814689224	0.01116043559215048	0.011180342215418014	0.010163027638452157	0.009295359534650594	0.017910094423502422	0.015479083237284239	0.012417202297765158	0.0021199503966108355	0.015917778086851103	0.015131883977548844	0.010999226375686013	0.008896558085236858	0.013647038721956885	0.04792355707649891	0.32540937016533433	0.003113575076698269	0.0029033155944958337	0.014704934034352933	0.24775320706523285	0.010203698914329798	0.22396607505968671	0.009608936967929632	0.0035620473943062765	0.007484159413742723	0.4254784618246127	0.016309589032380088	0.010213675637989765	0.8810907089867595
Mixture18	0.0004992804233377214	0.007077825201787739	0.003248981611342715	0.0018655267760493374	0.0009580446885332991	0.0036320944062161746	0.0029560711440264962	0.023327758324752517	0.8985770317868235	0.01073817650522645	0.0010861707846123157	0.0013623803160766194	0.0019765431107427746	1.1031313399814042e-13	0.006357790366045993	0.001930601118114924	0.001849741588300119	0.001319422125003261	0.0020103132342651083	0.0046622959424575325	3.17303994110759e-05	0.0011227975608808552	0.0007698025828808403	0.006591434068418009	0.001913369595257193	0.0008711012523906604	0.00011461863761796195	0.001152122377283691	0.00031871901517350554	0.0028361487482618936	0.0013168360137364057	0.003906139015956247	0.0024525675008947602	0.00020851908947879829	1.3423324742701689e-28	0.0018996398162750736	1.5048109282550652e-23	6.235688786956456e-21	2.1681705539827363e-24	5.504809156726544e-22	1.1869297706891891e-15	6.688799002576331e-30	0.5630616517089353	0.0002160637512303538	1.131676787011331e-26	1.404081036852261e-22	8.618967357840487e-26	2.975178578432719e-32	0.0019854988532215984	9.060472105407949e-23	4.0050490393804466e-24	2.0139345901300854e-27	4.1816754665557066e-24	6.625724143593868e-20	2.3599324853535944e-28	5.188613719869168e-30	3.078301407200547e-28	5.13199999505293e-16	9.234853995733572e-24	2.300503370295706e-25	5.01644821545554e-28	5.29926014765473e-27	3.263712372330161e-27	5.892909807048131e-17	5.597894202853655e-25	1.6144550974612021e-15	8.992011850793404e-24	4.0935648019069805e-27	0.002401785503002057	0.02021999968060051	0.020566228048185038	0.009169237521298045	0.003123996431231691	0.009670337231170516	0.007547302226854471	0.32249898712122804	0.9498399608100192	0.0264480826886931	0.005129318920430447	0.005792254713296045	0.006072021959692973	1.5671262645100573e-13	0.010438912648782864	0.009868827885519228	0.007090370146224842	0.005756051753714334	0.010540392063223535	0.012989574772770502	0.00022500831330680613	0.004853084177126731	0.004723534460804094	0.017407803760899336	0.00861873073115737	0.004483497153028465	0.0014663217932935095	0.007142833237472493	0.002044004958961763	0.007802804008985101	0.007820411416611587	0.015383503907113854	0.006116161321311778	1.4566044005232404e-14
Mixture19	0.0013805842152375806	0.007482769966013007	0.0074502937792115635	0.001893663776154117	0.004401735858805034	0.006495043525017441	0.003332460941932608	0.0030189572848015127	0.011433305986682548	0.003993059705621149	0.0037395990851592964	0.0049449196714433956	0.0013410242628862424	0.8289776228992529	0.0048073935294092145	0.0055879260001098306	0.008115155597654156	0.002068160477090716	0.001884914875807215	0.0057257736223096664	0.0007594965558934769	0.0009184953263131033	0.0016407948966761724	0.002616241658385502	0.005378229628892348	0.0035591118758915735	0.0008070130938063763	0.006210316717233136	0.0016026541069300336	0.004526138582121647	0.00019003613964131854	0.010025599445392774	0.038761467321614465	0.0005283037318038405	1.167180557389274e-19	0.002199462595587143	1.419207675338275e-17	1.2244752781699321e-22	0.000887951540229764	0.0013909925298697314	8.180787721795651e-07	7.149726158684299e-24	7.539422411735818e-25	2.8832376145320005e-09	3.130189217026512e-20	2.918034257336219e-17	1.13835834845226e-26	0.17203630468681375	0.00030170782211695304	0.0003252883779851286	2.7909716274288633e-14	6.722619523462248e-24	5.336980215472806e-25	2.5939696010993206e-20	4.820612404915084e-25	2.216905056303661e-22	4.541127325179625e-22	1.5964112741992153e-21	2.206724622725149e-15	0.0001458630877491554	2.3499378568308425e-24	0.000560408261746543	4.718146697634602e-21	0.0017103156900411312	7.40532287565601e-25	0.0029308593120213416	1.9710412271616056e-05	1.1625539454676215e-24	0.0030281809571660948	0.02023382009137182	0.013818082077051957	0.00522927859788545	0.009638027570745118	0.014008927743451033	0.008799876143217871	0.009603975420728713	0.02537433967723513	0.008120098419602968	0.010076895388735648	0.011825119129483811	0.006269655081810891	0.9039055630399353	0.011845936810955214	0.013715538417881017	0.025111807371366625	0.007588112255997997	0.005574393126165541	0.026182417632111318	0.003977378975020773	0.0031492835600190282	0.006139629344452448	0.009225034224981925	0.01363254818873156	0.006700483630567163	0.004391410949512803	0.012496298705024656	0.004413641553227637	0.007366059478691444	0.0018824277345014016	0.022199352123599414	0.6679347955460133	0.004760624823194874
Mixture20	0.0009442523718912109	0.004444824665695174	0.003390849758657562	0.004096991618427254	0.003144527201677929	0.004865081558387995	0.005053018160173763	0.001851164992509777	0.0026131591096743515	0.0032993681152583493	0.003450511849667831	0.0010594093260349866	0.8891419766163948	0.0005027701762776638	0.005127729499349858	0.0019192241231956772	0.009531114969159265	0.0032176633854070235	0.0015626474446945435	0.0018851127394537742	0.000534887040545679	5.574884591886768e-07	0.0009898499040860082	0.0016383297621034556	0.003004046391131831	0.0032820447571106355	0.000231317290590313	0.004361207379095654	0.0014202684837693659	0.0021005700178305304	8.888367875282383e-05	0.02716633729240379	0.0009357756304479058	6.062916137768279e-15	1.300098866919072e-25	0.0006306969271219863	1.0387823618750344e-23	2.1149874960406222e-19	0.0009003609216089698	7.134626469886478e-16	0.00018387760233448694	6.344262138166538e-26	4.6355160776213527e-26	1.186208139620888e-17	1.3489361531739727e-19	1.0279195190012009e-21	0.8155612067117679	7.272049490463341e-26	0.0005064625226044964	1.8859875100916343e-22	2.22949335049191e-17	9.201321481829129e-23	3.095889385079175e-23	3.601443365332698e-23	2.2387939701137204e-25	6.99488249108271e-29	9.714237207225033e-30	2.0523021449260535e-24	2.978497613582668e-21	2.6042306642758155e-16	8.259527980418837e-27	2.020238229871825e-17	3.7779401547512715e-23	7.635713823193192e-20	1.6430934142726746e-26	0.0019695876481515377	1.0755913749299524e-31	2.1216835682525153e-27	0.002783522493164457	0.010865130125127706	0.011314260019320071	0.010930612595267737	0.006795872583444773	0.010102318527891098	0.009413297142057929	0.0075768765523555204	0.010853256596911966	0.009083574284839697	0.010757819874947862	0.004611073669133804	0.9484839562346712	0.005188601167911797	0.010413580550890554	0.008008195864502974	0.03310568648152725	0.01026567618902919	0.00602144382480422	0.005450384546616909	0.004594429983779668	9.372753678880568e-11	0.005480543999978263	0.00910988200466405	0.00870296750138478	0.007317117886838899	0.001863177319159805	0.010961895231364087	0.00609126809312953	0.0058229511397692325	0.0010523977225203565	0.09167581885049483	0.0046393922471012344	7.073959018809169e-14
Mixture21	0.0009008131323340928	0.006535740094900044	0.037645756084309596	0.0009260999843350604	0.0020344290927182093	0.004556096117656556	0.005965728517356571	0.002290838579523801	0.005766843282984059	0.0036198816401830486	0.0018421981106473077	0.0030920525070582644	0.0037527377314534494	0.004525831319354556	0.0066623682271978206	0.011554393412920092	0.010703954948321083	0.016057187049550906	0.013203556763048263	0.01848840687969221	0.02520540041186955	0.0013312227204121503	0.001006107723343952	0.005460952351622012	0.010247404852714843	0.0034276879698690193	0.0024123912959614978	0.002370104361348538	0.0010860323063832263	0.003398522636481191	0.053618260890177696	0.006157052863960971	0.0019189319494938913	0.7202005850980983	1.1076725487537448e-26	0.002329169121893747	0.00525417823675015	7.164453019597412e-29	0.0004340186293073886	1.1685407129638404e-18	0.0017266489779632535	3.0689475830844346e-25	1.5335496214447836e-24	0.0001128313129308485	1.0699513538393002e-25	2.308258292705538e-24	4.991871967724744e-17	2.3660095028117386e-33	0.002915873460168025	0.0002273874536009495	0.0019740733958688427	5.059410098370172e-25	0.0005365052803203551	1.789398240319667e-13	8.258497966211897e-28	6.528503998859468e-24	1.4899692348738916e-31	5.817774137304087e-26	0.0014763813370220966	2.1285512527919445e-16	1.0349187091286858e-28	2.6114333049333524e-23	8.614927749074034e-26	0.00029336092425969634	0.0008639194638809784	0.0017872809097662862	2.7343385196843144e-22	0.3519208165201685	0.0028562719147165205	0.010508010199082162	0.43862625529881866	0.0036636028489125975	0.004180747291174063	0.011307432086999308	0.010381890588395679	0.007341271523519912	0.0059530118745273536	0.008870296616590417	0.005629138053895189	0.008282707097694379	0.007934729527836859	0.0018622726975673952	0.01421367767362432	0.010159172471704878	0.013032080217960576	0.22781512056255743	0.010519270537941607	0.05043865782221899	0.4446800690781944	0.003571726576230941	0.004410982119630653	0.022578525300698083	0.014157039363196927	0.00724458965075766	0.009236483844506767	0.007398081797520662	0.002816982123120416	0.006252427240077027	0.4487059998354079	0.014118220719010366	0.0067644539680373076	0.9150440451856248
Mixture22	0.0016132893640064105	0.0054305277003268105	0.006079046373768406	0.0020491202654285266	0.0035925487930209173	0.0050692609982463475	0.0028413758814690364	0.00230676841463274	0.004433244987110167	0.004742835975747137	0.0038710934017617505	0.0029293516531911467	0.0034453239158572816	0.8497545992307565	0.007046343622790297	0.0016693271553787996	0.013975495920430476	0.0015458767679559467	0.003170117636181578	0.005234009941107723	0.0021533898201650096	0.001482884426181538	0.0026915971213428928	0.0016306108177834725	0.00813564179195168	0.002758903466423827	0.0009759365156932855	0.005014383454651466	0.0013754752611301276	0.003955650124561805	0.0009919027104694242	0.012425262129398505	0.0184705595993194	0.00354569596873867	1.8304048715177023e-24	0.0005792964293797843	5.0797938308387114e-24	4.464100498168338e-25	0.0007426637365317507	6.733212861744512e-09	4.878798381806326e-17	1.1666177825240723e-25	2.428143731120064e-25	3.5840726861347094e-05	8.86460580907639e-09	3.3116903705644725e-24	8.314975509851487e-19	0.563980232285296	0.00030354340869753375	3.30953626313776e-27	4.433227424877899e-19	7.257039323111676e-28	4.062911000366229e-26	2.6569353690531477e-24	2.1640238846722753e-23	1.9079451068693345e-26	1.5543534690097805e-29	1.4231020694825125e-24	1.0933169199396837e-22	1.922730642624501e-23	3.4208651508543773e-28	5.73663023493158e-19	2.7761953973204453e-27	1.5138768246173634e-17	1.0173801681547968e-25	0.001924886315559086	1.1069298520023527e-29	3.9102478731967333e-28	0.0046519067187704745	0.014729586688123469	0.010817364798563945	0.006525890246893156	0.009667614320742415	0.008895410499774407	0.008444588092955636	0.008489142431289416	0.01565704934708503	0.013674682334203263	0.009390064919388048	0.009074948981801032	0.009013029617177107	0.9400760523754893	0.012322455491532013	0.007272075459106489	0.07895997656244666	0.007110750580002989	0.016686395069749924	0.013864692349359848	0.008245177179969096	0.004011837470716658	0.013479877797008233	0.0064534448179862985	0.018219005927440322	0.007695197270822379	0.0039401019477714435	0.01179353450964222	0.006135177709970043	0.007664551406969567	0.006709051344894305	0.03562575777041153	0.1745693927863961	0.034443044511205854
