	summarized	lineages	abundances	resid	coverage
Mixture01	[('Omicron', 0.7178), ('Other', 0.1005), ('Gamma', 0.0552), ('Delta', 0.0392), ('Alpha', 0.0236), ('Beta', 0.0235), ('Theta', 0.0114), ('Mu', 0.009), ('Eta', 0.0066), ('Kappa', 0.005), ('Zeta', 0.0049), ('A', 0.0021), ('Lambda', 0.0013)]	BA.2 BA.4 BA.5 XE P.1 B.1.617.2 BA.1 BA.3 B.1.1.7 B.1.351 XD AV.1 P.3 CH.1.1 B.1.621 B.1.617.3 B.1.1.318 BA.2.75 B.1.525 B.1.623 B.1.617.1 AY.4.2 P.2 BA.2.86 XBB.1.16 C.36.3 BA.4.6 EG.5.1 XBB XBB.1.5 A.23.1 C.37 BQ.1 Other	0.2956 0.1731 0.092 0.0583 0.0552 0.0342 0.034 0.0263 0.0236 0.0235 0.017 0.0145 0.0114 0.0112 0.009 0.0088 0.0073 0.0068 0.0066 0.0057 0.005 0.005 0.0049 0.0048 0.0038 0.0036 0.0029 0.0028 0.0025 0.0025 0.0021 0.0013 0.0012 0.0436		
Mixture02	[('Other', 0.43), ('Omicron', 0.19970000000000002), ('Alpha', 0.1249), ('Delta', 0.1185), ('Gamma', 0.0528), ('Beta', 0.0261), ('Theta', 0.0106), ('Kappa', 0.0096), ('Mu', 0.0089), ('Eta', 0.0079), ('A', 0.0049), ('Zeta', 0.0042), ('Lambda', 0.0019)]	B.1.1.7 B.1.617.2 BA.1 P.1 B.1.351 XBB.1.5 XD AY.4.2 BA.3 AV.1 BA.5 P.3 BA.2 CH.1.1 BA.2.75 EG.5.1 B.1.617.1 B.1.617.3 B.1.621 BA.2.86 B.1.1.318 B.1.525 BA.4 BQ.1 B.1.623 A.23.1 C.36.3 XBB.1.16 P.2 XE XBB BA.4.6 C.37 Other	0.1249 0.1028 0.0792 0.0528 0.0261 0.02 0.0196 0.0157 0.0136 0.0127 0.0116 0.0106 0.0103 0.0102 0.01 0.0098 0.0096 0.0094 0.0089 0.0086 0.0079 0.0079 0.0061 0.0059 0.0053 0.0049 0.0046 0.0044 0.0042 0.0037 0.0033 0.003 0.0019 0.3705		
Mixture03	[('Omicron', 0.8079), ('Other', 0.0956), ('A', 0.0332), ('Beta', 0.0204), ('Delta', 0.0068000000000000005), ('Eta', 0.0068), ('Gamma', 0.0067), ('Alpha', 0.0055), ('Theta', 0.0048), ('Mu', 0.0046), ('Zeta', 0.0046), ('Kappa', 0.003), ('Lambda', 0.0002)]	BA.2 XE BA.5 A.23.1 BA.4 B.1.351 BA.3 XD XBB.1.5 B.1.525 P.1 BA.2.75 B.1.1.7 XBB.1.16 B.1.623 AY.4.2 P.3 AV.1 B.1.621 P.2 CH.1.1 B.1.617.3 BA.2.86 EG.5.1 B.1.617.1 B.1.1.318 B.1.617.2 XBB BA.1 C.36.3 C.37 BA.4.6 Other	0.5151 0.1107 0.101 0.0332 0.0324 0.0204 0.0169 0.0113 0.0083 0.0068 0.0067 0.0057 0.0055 0.0051 0.005 0.005 0.0048 0.0047 0.0046 0.0046 0.004 0.0038 0.0035 0.0032 0.003 0.0028 0.0018 0.0012 0.0007 0.0006 0.0002 0.0001 0.0674		
Mixture04	[('Omicron', 0.5141), ('Other', 0.1872), ('Gamma', 0.1626), ('Beta', 0.047), ('Alpha', 0.0322), ('Delta', 0.0146), ('Theta', 0.0122), ('Mu', 0.0119), ('Eta', 0.0071), ('Zeta', 0.0048), ('A', 0.0029), ('Kappa', 0.0026), ('Lambda', 0.0008)]	BA.2 P.1 BA.1 BA.3 B.1.351 XE B.1.1.7 XD AY.4.2 AV.1 P.3 BA.2.75 B.1.621 B.1.1.318 BA.5 XBB.1.5 B.1.623 BA.2.86 B.1.525 XBB.1.16 B.1.617.3 EG.5.1 BA.4.6 P.2 BQ.1 CH.1.1 XBB BA.4 A.23.1 B.1.617.1 C.36.3 B.1.617.2 C.37 Other	0.232 0.1626 0.1137 0.06 0.047 0.0369 0.0322 0.0258 0.0132 0.0125 0.0122 0.0122 0.0119 0.0112 0.0104 0.0098 0.0085 0.0082 0.0071 0.0058 0.0052 0.0051 0.005 0.0048 0.0042 0.0037 0.0036 0.0035 0.0029 0.0026 0.0015 0.0014 0.0008 0.1225		
Mixture05	[('Omicron', 0.7754), ('Other', 0.1819), ('Delta', 0.0114), ('Theta', 0.0059), ('Eta', 0.0056), ('Mu', 0.0047), ('Beta', 0.0043), ('Gamma', 0.0026), ('Alpha', 0.0026), ('Kappa', 0.0024), ('A', 0.0013), ('Zeta', 0.0013), ('Lambda', 0.0004)]	BA.2 BA.4 BA.5 XE BA.3 XD BA.2.86 AY.4.2 BA.2.75 XBB.1.5 EG.5.1 AV.1 P.3 XBB.1.16 B.1.525 BA.4.6 B.1.621 B.1.623 B.1.617.3 B.1.351 B.1.1.318 CH.1.1 P.1 B.1.1.7 XBB B.1.617.1 BQ.1 BA.1 A.23.1 P.2 B.1.617.2 C.36.3 C.37 Other	0.2482 0.2214 0.1627 0.061 0.0241 0.0164 0.0124 0.0101 0.0093 0.0087 0.0076 0.007 0.0059 0.0056 0.0056 0.0048 0.0047 0.0046 0.0045 0.0043 0.0035 0.0034 0.0026 0.0026 0.0024 0.0024 0.0023 0.0015 0.0013 0.0013 0.0013 0.0008 0.0004 0.1451		
Mixture06	[('Omicron', 0.5834999999999999), ('Delta', 0.12480000000000001), ('Other', 0.11480000000000001), ('Gamma', 0.0646), ('Alpha', 0.0372), ('Beta', 0.0268), ('Theta', 0.0129), ('Mu', 0.0116), ('Kappa', 0.0095), ('Eta', 0.0063), ('Zeta', 0.0041), ('A', 0.0026), ('Lambda', 0.0014)]	BA.2 BA.1 B.1.617.2 P.1 XE B.1.1.7 BA.3 XD B.1.351 AV.1 P.3 B.1.621 B.1.1.318 B.1.617.1 B.1.617.3 CH.1.1 BA.2.75 BA.5 B.1.525 B.1.623 AY.4.2 EG.5.1 XBB.1.16 P.2 XBB.1.5 XBB BQ.1 C.36.3 A.23.1 BA.2.86 BA.4.6 BA.4 C.37 Other	0.331 0.1314 0.1189 0.0646 0.0388 0.0372 0.0344 0.0281 0.0268 0.0165 0.0129 0.0116 0.0103 0.0095 0.0092 0.0086 0.0074 0.0073 0.0063 0.0059 0.0059 0.0052 0.0043 0.0041 0.0033 0.0031 0.0026 0.0026 0.0026 0.0024 0.0022 0.0015 0.0014 0.0422		
Mixture07	[('Omicron', 0.6578999999999999), ('Other', 0.1174), ('Gamma', 0.0875), ('Alpha', 0.0689), ('Beta', 0.0335), ('Mu', 0.0081), ('Theta', 0.008), ('Eta', 0.0056), ('Delta', 0.0047), ('Zeta', 0.0038), ('Kappa', 0.0023), ('A', 0.0015), ('Lambda', 0.0009)]	BA.2 BA.4 BA.5 P.1 XE B.1.1.7 B.1.351 BA.3 AV.1 XD BA.2.75 B.1.621 P.3 B.1.1.318 B.1.525 XBB.1.16 AY.4.2 B.1.623 B.1.617.3 P.2 EG.5.1 XBB.1.5 B.1.617.1 BA.2.86 XBB CH.1.1 A.23.1 BA.1 BA.4.6 BQ.1 C.37 C.36.3 B.1.617.2 Other	0.2335 0.1725 0.1206 0.0875 0.084 0.0689 0.0335 0.0183 0.0109 0.0103 0.0081 0.0081 0.008 0.0071 0.0056 0.0045 0.0043 0.004 0.0039 0.0038 0.0038 0.003 0.0023 0.0023 0.0018 0.0016 0.0015 0.0015 0.0012 0.0012 0.0009 0.0006 0.0004 0.0806		
Mixture08	[('Omicron', 0.897), ('Other', 0.0659), ('Delta', 0.006699999999999999), ('Beta', 0.0063), ('Eta', 0.0056), ('Mu', 0.0041), ('Alpha', 0.0037), ('Theta', 0.0035), ('Kappa', 0.0034), ('Gamma', 0.0021), ('A', 0.0008), ('Zeta', 0.0004), ('Lambda', 0.0002)]	BA.2 BA.1 BA.5 BA.4 XE XD BA.3 AV.1 BA.2.75 B.1.351 B.1.525 B.1.623 EG.5.1 B.1.621 B.1.617.2 B.1.1.318 B.1.1.7 P.3 B.1.617.1 B.1.617.3 AY.4.2 BA.2.86 XBB.1.16 P.1 CH.1.1 BA.4.6 XBB.1.5 A.23.1 XBB C.36.3 P.2 BQ.1 C.37 Other	0.4126 0.1538 0.1379 0.1112 0.0329 0.0325 0.0267 0.0074 0.0071 0.0063 0.0056 0.0044 0.0043 0.0041 0.0039 0.0038 0.0037 0.0035 0.0034 0.003 0.0028 0.0027 0.0025 0.0021 0.0016 0.0016 0.0009 0.0008 0.0008 0.0004 0.0004 0.0004 0.0002 0.0144		
Mixture09	[('Other', 0.766), ('Omicron', 0.15549999999999997), ('Delta', 0.0425), ('Eta', 0.0075), ('Beta', 0.0054), ('Theta', 0.0043), ('Lambda', 0.0042), ('Kappa', 0.0034), ('Gamma', 0.0028), ('Mu', 0.0027), ('A', 0.0022), ('Alpha', 0.0021), ('Zeta', 0.0018)]	XBB.1.5 AY.4.2 BQ.1 BA.5 B.1.525 BA.4 EG.5.1 CH.1.1 AV.1 B.1.351 XBB.1.16 BA.2.75 XD BA.4.6 BA.1 P.3 C.37 B.1.617.3 BA.3 BA.2.86 B.1.617.1 XE B.1.623 P.1 B.1.621 A.23.1 B.1.1.7 XBB B.1.1.318 P.2 C.36.3 BA.2 B.1.617.2 Other	0.0753 0.0419 0.0185 0.0098 0.0075 0.0068 0.0059 0.0058 0.0055 0.0054 0.0052 0.0051 0.0049 0.0048 0.0045 0.0043 0.0042 0.0042 0.0041 0.0036 0.0034 0.0034 0.0033 0.0028 0.0027 0.0022 0.0021 0.0021 0.0019 0.0018 0.0017 0.0006 0.0006 0.7445		
Mixture10	[('Omicron', 0.9091000000000002), ('Other', 0.04619999999999999), ('Delta', 0.011300000000000001), ('Theta', 0.0059), ('Beta', 0.0056), ('Eta', 0.0052), ('Mu', 0.0048), ('Kappa', 0.0037), ('Alpha', 0.0029), ('Gamma', 0.0019), ('A', 0.0014), ('Lambda', 0.0011), ('Zeta', 0.0011)]	BA.2 BA.1 XE BA.3 XD AV.1 BA.2.75 BA.5 AY.4.2 P.3 XBB.1.16 B.1.351 B.1.525 B.1.623 B.1.617.2 B.1.621 EG.5.1 B.1.1.318 B.1.617.1 BA.4.6 B.1.1.7 B.1.617.3 BA.2.86 CH.1.1 P.1 BQ.1 XBB A.23.1 XBB.1.5 BA.4 C.37 P.2 C.36.3 Other	0.5601 0.2428 0.0351 0.0322 0.0189 0.0076 0.0076 0.0066 0.0064 0.0059 0.0058 0.0056 0.0052 0.0049 0.0049 0.0048 0.0047 0.0041 0.0037 0.0035 0.0029 0.0029 0.0027 0.0023 0.0019 0.0017 0.0016 0.0014 0.0013 0.0011 0.0011 0.0011 0.0004 0.0074		
Mixture11	[('Omicron', 0.9008), ('Other', 0.0393), ('Theta', 0.0091), ('Delta', 0.0086), ('Beta', 0.0085), ('Eta', 0.0075), ('Mu', 0.0071), ('Gamma', 0.0052), ('Alpha', 0.0042), ('Zeta', 0.0028), ('Kappa', 0.0027), ('A', 0.0023), ('Lambda', 0.002)]	BA.2 XE BA.2.75 XD P.3 AV.1 B.1.351 BA.3 B.1.525 B.1.621 B.1.623 XBB.1.16 P.1 AY.4.2 EG.5.1 BA.5 B.1.617.3 B.1.1.7 B.1.1.318 B.1.617.2 CH.1.1 BA.2.86 P.2 B.1.617.1 BA.4 A.23.1 BA.1 BA.4.6 C.37 BQ.1 XBB XBB.1.5 C.36.3 Other	0.8011 0.0481 0.0128 0.0106 0.0091 0.0087 0.0085 0.0079 0.0075 0.0071 0.0067 0.0055 0.0052 0.0049 0.0049 0.0048 0.0043 0.0042 0.0039 0.0037 0.0035 0.003 0.0028 0.0027 0.0024 0.0023 0.0021 0.002 0.002 0.0011 0.0009 0.0007 0.0005 0.0046		
Mixture12	[('Omicron', 0.9047), ('Other', 0.0519), ('Delta', 0.0078), ('Beta', 0.0069), ('Kappa', 0.0053), ('Eta', 0.0047), ('Theta', 0.0041), ('Mu', 0.004), ('Alpha', 0.0038), ('Gamma', 0.0032), ('A', 0.0021), ('Zeta', 0.0012), ('Lambda', 0.0005)]	BA.5 BA.3 BA.2 BA.4 XD CH.1.1 XE B.1.351 BA.2.75 AV.1 B.1.617.1 B.1.525 AY.4.2 B.1.1.318 B.1.623 P.3 XBB.1.16 B.1.621 B.1.1.7 XBB P.1 B.1.617.2 B.1.617.3 EG.5.1 BA.2.86 BA.1 A.23.1 BA.4.6 XBB.1.5 P.2 C.36.3 C.37 BQ.1 Other	0.8028 0.0289 0.0184 0.0135 0.0116 0.0082 0.0079 0.0069 0.006 0.0059 0.0053 0.0047 0.0047 0.0046 0.0045 0.0041 0.0041 0.004 0.0038 0.0037 0.0032 0.0031 0.003 0.0026 0.0026 0.0024 0.0021 0.0017 0.0014 0.0012 0.0009 0.0005 0.0005 0.0214		
Mixture13	[('Omicron', 0.9511), ('Other', 0.024), ('Beta', 0.0067), ('Eta', 0.004), ('Mu', 0.0029), ('Delta', 0.0027), ('Alpha', 0.0024), ('Theta', 0.0018), ('Kappa', 0.0015), ('Gamma', 0.0015), ('A', 0.0011), ('Zeta', 0.0003)]	BA.4 BA.2 XE BA.2.75 CH.1.1 BA.5 XD B.1.351 BQ.1 B.1.617.3 AV.1 BA.3 B.1.525 B.1.621 B.1.1.7 B.1.1.318 P.3 B.1.623 AY.4.2 XBB.1.16 B.1.617.1 P.1 BA.2.86 EG.5.1 A.23.1 B.1.617.2 BA.1 XBB C.36.3 P.2 BA.4.6 XBB.1.5 Other	0.5596 0.2639 0.0769 0.0129 0.0125 0.0086 0.0082 0.0067 0.0067 0.0049 0.0044 0.0044 0.004 0.0029 0.0024 0.0019 0.0018 0.0018 0.0018 0.0017 0.0015 0.0015 0.0013 0.0012 0.0011 0.0009 0.0006 0.0004 0.0004 0.0003 0.0002 0.0002 0.0024		
Mixture14	[('Other', 0.7737), ('Omicron', 0.17179999999999998), ('Delta', 0.027), ('Eta', 0.0064), ('Beta', 0.005), ('Gamma', 0.003), ('Alpha', 0.0026), ('Lambda', 0.0023), ('Mu', 0.0021), ('Kappa', 0.0018), ('Zeta', 0.0018), ('Theta', 0.0013), ('A', 0.0011)]	XBB.1.5 BQ.1 AY.4.2 BA.4.6 BA.2.86 CH.1.1 EG.5.1 BA.5 B.1.525 XBB.1.16 XD BA.2.75 B.1.617.2 B.1.351 B.1.617.3 BA.1 BA.3 AV.1 P.1 BA.4 XBB B.1.623 B.1.1.7 C.37 B.1.621 B.1.617.1 P.2 B.1.1.318 C.36.3 XE P.3 A.23.1 BA.2 Other	0.0495 0.0383 0.0218 0.0134 0.0132 0.0121 0.0099 0.0074 0.0064 0.0063 0.0057 0.0053 0.0052 0.005 0.0044 0.0044 0.004 0.0038 0.003 0.003 0.003 0.0028 0.0026 0.0023 0.0021 0.0018 0.0018 0.0017 0.0015 0.0013 0.0013 0.0011 0.0007 0.7538		
Mixture15	[('Other', 0.4695), ('Alpha', 0.435), ('Omicron', 0.05620000000000001), ('Delta', 0.011600000000000001), ('Eta', 0.0053), ('Gamma', 0.0044), ('Beta', 0.0041), ('Mu', 0.004), ('Theta', 0.0033), ('Kappa', 0.002), ('A', 0.0018), ('Zeta', 0.0015), ('Lambda', 0.0012)]	B.1.1.7 AY.4.2 XD BA.3 BA.2.75 BA.5 EG.5.1 B.1.525 BA.4.6 AV.1 B.1.617.3 P.1 B.1.351 B.1.621 XBB.1.16 BA.4 BA.1 P.3 B.1.1.318 XE BA.2.86 CH.1.1 B.1.623 B.1.617.1 B.1.617.2 A.23.1 XBB P.2 BQ.1 C.37 C.36.3 XBB.1.5 BA.2 Other	0.435 0.0097 0.0086 0.0083 0.0082 0.0065 0.0056 0.0053 0.0046 0.0045 0.0045 0.0044 0.0041 0.004 0.0038 0.0036 0.0034 0.0033 0.003 0.0029 0.0029 0.0025 0.0023 0.002 0.0019 0.0018 0.0017 0.0015 0.0013 0.0012 0.0008 0.0008 0.0001 0.4458		
Mixture16	[('Gamma', 0.9193), ('Omicron', 0.0359), ('Other', 0.0184), ('Delta', 0.0073), ('Beta', 0.0054), ('Eta', 0.0046), ('Mu', 0.0019), ('A', 0.0016), ('Alpha', 0.0016), ('Zeta', 0.0013), ('Kappa', 0.0011), ('Lambda', 0.0009), ('Theta', 0.0007)]	P.1 AY.4.2 XD B.1.351 BA.2.75 B.1.525 EG.5.1 BA.5 AV.1 XBB.1.16 BA.3 B.1.617.3 XE BA.2.86 CH.1.1 BA.4 BA.1 B.1.621 A.23.1 B.1.623 B.1.1.7 B.1.1.318 BA.4.6 P.2 BQ.1 B.1.617.2 B.1.617.1 C.37 P.3 XBB C.36.3 Other	0.9193 0.0062 0.0057 0.0054 0.0053 0.0046 0.0045 0.0041 0.004 0.0037 0.0034 0.0034 0.003 0.0026 0.0022 0.002 0.002 0.0019 0.0016 0.0016 0.0016 0.0014 0.0014 0.0013 0.0012 0.0011 0.0011 0.0009 0.0007 0.0005 0.0005 0.0018		
